,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
41,17,"







  
  
    Deceptive packaging
  
",2.0,LORENA,"Reviewed in the United States April 1, 2020","









  
  
    
  The PS4 is great!  It works amazingly.  Meant as a birthday gift, the receiver was very excited as he can also watch Amazon prime video on it as well.  The issue is the packaging of the console.  Upon opening the Amazon box, the recipient saw it was a PlayStation bundle box.  Meant to include 3 games with it.  The sides of the box had been torn into to remove the games.  When the recipient of the gift saw this, he was upset because he believed he was getting the games as well.  When he saw the damage to the box, he believed someone at Amazon had stolen his games.  I don't understand the reasoning for Amazon shipping me the console in such a way.  If you buy a standard sedan, you don't gift it in a box that says Porsche.  Be aware that when you order this, it may come in a box implying that you paid for games you won't get.

  
",
42,10,"







  
  
    Disappointed
  
",1.0,Benjamin,"Reviewed in the United States September 18, 2019","









  
  
    
  My wife purchased this as a gift for me. I attempted to return it due to a defective condition and Amazon informed me that it was a promotional item and therefore was not subject to any warranty, return or refund conditions. They refused to refund, or exchange the console. It's only 6 months old, and will not turn on now. Been an Amazon Prime member for an extremely long time. I am very disappointed.

  
",
43,233,"







  
  
    It was a good deal
  
",5.0,Carolyn Lewis,"Reviewed in the United States August 6, 2019","









  
  
    
  I love it watch movies and play games fun playing with the kids

  
",
44,381,"







  
  
    Ps4 Slim
  
",4.0,Quinn H.,"Reviewed in the United States August 24, 2018","









  
  
    
  This is a fantastic product that I would definitely recommend, but for just $20 more you could get a PS4 pro which is better in every aspect. Their marketing is a little off.

  
",
45,195,"







  
  
    👍
  
",5.0,Jer,"Reviewed in the United States December 27, 2019","









  
  
    
  Better than my old one

  
",
46,204,"







  
  
    Not worth the your money
  
",1.0,Essence Luckett,"Reviewed in the United States August 7, 2020","









  
  
    
  If I was you I'll save my money .. It looks brand new and all but WiFi sucks on it never stays connected unless you use a internet cord from the back of the WiFi box into the PS4 .. it cuts off out of no where & it's always closing out games

  
",
47,249,"







  
    Excelente
  
  
",5.0,Amazon Customer,"Reviewed in the United States December 5, 2019","









  
    
  Todo perfrcto llego rapido y en perfecto estado todo tal cual estabs programsdo

  
  
",
48,213,"







  
  
    PS4 came in early
  
",5.0,Charles Hill,"Reviewed in the United States March 23, 2021","









  
  
    
  Came in early. Works fine. Now it's time to play.

  
",
49,145,"







  
  
    Fantastic!
  
",5.0,Aurora A Lawson ,"Reviewed in the United States June 1, 2020","









  
  
    
  I had no problems. It was definitely as advertised, arrived early, and I was happy. It works perfectly.

  
",
50,425,"







  
  
    It was good shipping
  
",5.0,Khalid melvin,"Reviewed in the United States September 14, 2020","









  
  
    
  Love ps4

  
",
51,401,"







  
  
    BMD
  
",5.0,Brume Mofe-Damijo,"Reviewed in the United States November 27, 2018","









  
  
    
  I like everything

  
",
52,419,"







  
  
    Love it!
  
",5.0,Alexi,"Reviewed in the United States September 13, 2020","









  
  
    
  Came brand new in box. Looks great works great. Absolutely love it.

  
",
53,235,"







  
  
    Thoroughly pleased
  
",5.0,Ray,"Reviewed in the United States March 22, 2021","









  
  
    
  A gaming system is a delicate item. I love how the employees for Amazon exercise caution.

  
",
54,365,"







  
  
    Perfect
  
",5.0,Tia,"Reviewed in the United States May 27, 2020","









  
  
    
  Was hesitant, but works great!

  
",
55,278,"







  
  
    Everything is as described
  
",5.0,michael Austin ,"Reviewed in the United States September 2, 2020","









  
  
    
  Brand new in original box

  
",
56,288,"







  
  
    Can this be fixed
  
",5.0,Bobbie crump,"Reviewed in the United States January 9, 2020","









  
  
    
  It randomly stops and freezes.

  
",
57,260,"







  
  
    Missing items
  
",1.0,Javier E.,"Reviewed in the United States October 13, 2019","









  
  
    
  Didn't come with all of the cords

  
",
58,325,"







  
  
    Good price
  
",5.0,Tyler,"Reviewed in the United States March 2, 2020","









  
  
    
  Well worth it works great

  
",
59,329,"







  
  
    it’s worth it! i’m a real reviewer!
  
",5.0,Jaylah L.,"Reviewed in the United States May 26, 2020","









  
  
    
  works great! no issues or problems with it!

  
",
60,355,"







  
  
    Awesome
  
",5.0,jason russell,"Reviewed in the United States January 7, 2020","









  
  
    
  Awesome

  
",
61,23,"







  
  
    If you buy it, get the warranty!!!
  
",1.0,R. Jones,"Reviewed in the United States July 27, 2020","









  
  
    
  Bought this in May, died in July...doesnt even power on at all.  Tried everything to get it to work, new cable, different outlet, everything we can find online for troubleshooting.  Not a thing worked.  Soo, since it didnt have a warranty, my 13 year old son looked up online on how to take it apart to see if there were any bugs inside, or broken parts that we cant see.  Nothing can be found.  So the only thing we can think of that is the issue, the power supply doesnt work anymore.  Now we got a big hunk of plastic just sitting here and am out $350...waste of money honestly.  Didnt even bother trying to contact the seller cause many of the other bad reviews I see on here indicates that the seller aint gonna respond.

  
",
62,16,"







  
  
    Ps4 controller dies common problem.
  
",1.0,serenity,"Reviewed in the United States October 16, 2019","









  
  
    
  My 11 year old son bought this with his money. The controller died after a month will not powerup when has a good charge. The controller will not activate any time when pressing ps button. The manufacturer will not warrinty it nor will the people it was bought from. DO NOT BUY THIS FROM THEM.

  
",
63,373,"







  
  
    Five Stars
  
",5.0,Amazon Customer,"Reviewed in the United States January 17, 2018","









  
  
    
  my kid just love it

  
",
64,322,"







  
  
    Best deal
  
",5.0,Maddirty,"Reviewed in the United States January 9, 2020","









  
  
    
  Great hours of play fast shipping love it

  
",
65,34,"







  
  
    Randomly Drops Wifi
  
",2.0,Ryan Paul Thompson,"Reviewed in the United States January 31, 2020","









  
  
    
  Randomly drops wireless connection to network.  I'll be playing xBox (on small HD monitor) or on my work laptop VPN, while kids are streaming on PS4.  The streaming service will lose connection while my xBox / laptop does not.  Not only does it lose connection, but it will not independently re-establish, so I have to stop what I'm doing and troubleshoot/reset the console.Also inconvenient is that the cord for the controller is extremely short, and the controller itself does not have a power saving feature.  Terrible design combination.Xbox did it better this generation.  Sony needs to do better or the exclusives won't be enough next time ...

  
",
66,336,"







  
  
    Came today
  
",5.0,Jon and Tori,"Reviewed in the United States December 29, 2018","









  
  
    
  It's great, It was worth it.If you are getting a ps4 for this first time I suggest the slim.

  
",
67,274,"







  
  
    Works perfectly
  
",5.0,Coty N.,"Reviewed in the United States April 28, 2019","









  
  
    
  Worth every penny

  
",
68,18,"







  
  
    Great system for the price, but.....
  
",5.0,gigabytes,"Reviewed in the United States February 7, 2021","









  
  
    
  This is a great system for the price I paid for it, but  I already seem to be having a problem with it, after only 3 days of use. The controller that came with it seems to have an issue. I looked up why the controller would be blinking and an article in a forum stated that it could be one of 2 problems, 1)the battery in the controller is dying (I've been charging it nightly after use, so???) and/or the charging cable is not connected right. and it listed a set of steps to follow to fix said problem, including re-pairing the controller with the system. So far this is the only problem I've had with it, so I don't see any reason, yet, to return/exchange this item. It's a great little system.

  
",
69,295,"







  
  
    Ps4
  
",5.0,Samwalker,"Reviewed in the United States April 30, 2019","









  
  
    
  I love it

  
",
70,122,"







  
  
    Great
  
",5.0,Carlos K,"Reviewed in the United States February 3, 2019","









  
  
    
  Great

  
",
71,135,"







  
  
    Loved it
  
",5.0,this game is the best,"Reviewed in the United States May 23, 2020","









  
  
    
  My Grand-daughter purchased this and she loves it. Came right when it said it was

  
",
72,280,"







  
  
    Couldn't be happier
  
",5.0,Tracilyn,"Reviewed in the United States February 2, 2020","









  
  
    
  Made the hubby happy without a doubt

  
",
73,68,"







  
  
    Great upgrade to three PS3
  
",5.0,Beerfish,"Reviewed in the United States March 14, 2019","









  
  
    
  Excellent graphics and a great selection of games.

  
",
74,186,"







  
  
    It won’t stay connected
  
",1.0,Quinn,"Reviewed in the United States March 23, 2021","









  
  
    
  The console itself works but it won’t stay connected to the wi-fi it connects for a couple seconds then It disconnects right after and my wi-fi isn’t the problem it’s the console

  
",
75,85,"







  
  
    Excellent system, lots of great games available
  
",5.0,K.O.,"Reviewed in the United States April 6, 2020","









  
  
    
  We love our PS4!  It's and excellent system, have had NO problems with it, and there are LOTS of great games available! 7

  
",
76,346,"







  
  
    Good
  
",5.0,Lea Orr Rispess,"Reviewed in the United States August 25, 2020","









  
  
    
  Good

  
",
77,290,"







  
  
    Came in perfect condition!
  
",5.0,tulay urganci,"Reviewed in the United States February 4, 2021","









  
  
    
  Just received mine after getting off work perfect thing to come home to plays and looks perfect

  
",
78,83,"







  
  
    PS4 works game controler bad cable
  
",4.0,Kathleen  carter,"Reviewed in the United States November 23, 2019","









  
  
    
  The ps4 is in working orderExcept for the cable for the game controller wires were exposed

  
",
79,405,"







  
  
    Works great!
  
",5.0,Dhar Jabouri,"Reviewed in the United States August 3, 2019","









  
  
    
  Works as expected.

  
",
80,354,"







  
  
    It arrived in time for Christmas.  My son loves it!
  
",5.0,Sandra Benge,"Reviewed in the United States December 25, 2019","









  
  
    
  Video games

  
",
81,77,"







  
  
    Amazing but I was a bit unlucky
  
",4.0,Jack Loewenthal,"Reviewed in the United States October 22, 2020","









  
  
    
  I've had mine for half a year now and I love it. I got the 1 TB slim model just as I ordered. Though, when I got the console the controller that came with it was defective. It had analog stick drift right out of the box despite being an official controller. Otherwise, great buy.

  
",
82,94,"







  
  
    On time shipping, fair price and works great
  
",5.0,Robert Bichon,"Reviewed in the United States January 15, 2020","









  
  
    
  Bought this as a Christmas present for my grandsons. Works great, arrived on time and the price was fair. Overall great experience. I would recommend.

  
",
83,168,"







  
  
    Great product came early thank u !
  
",5.0,Renee,"Reviewed in the United States August 7, 2020","









  
  
    
  Awesome !

  
",
84,52,"







  
  
    Awesome!!! Best Momma's day gift from the universe's best son!!!!
  
",5.0,Kelly Hammond,"Reviewed in the United States May 14, 2020","









  
  
    
  My son got this for me for Mother's Day. He was super excited cuz he hadn't been able to afford to ever buy me a gift. For the record, I've loved everything he's ever done for me or given me. It came way earlier than originally stated. Extremely easy setup. It's an awesome system so far. And he's on his way over to enjoy it with me. Can't beat that amazing quality family time!!! Thank you ever so much for helping to add to these amazing momma/son time memories!!! Forever grateful!!#

  
",
85,286,"







  
  
    Great price
  
",5.0,Darvus,"Reviewed in the United States September 12, 2020","









  
  
    
  Love it

  
",
86,63,"







  
  
    Gift
  
",5.0,doris,"Reviewed in the United States September 18, 2018","









  
  
    
  Nephew completely satisfied

  
",
87,312,"







  
  
    Fraud seller
  
",1.0,Fahim,"Reviewed in the United States June 5, 2020","









  
  
    
  Stopped working a month. Can't even return as I'm out of the country. Fraud seller

  
",
88,174,"







  
  
    Cost
  
",5.0,John Babers Jr,"Reviewed in the United States August 9, 2020","









  
  
    
  Love it

  
",
89,219,"







  
  
    Best deal ever
  
",5.0,Spencer mayo,"Reviewed in the United States June 25, 2019","









  
  
    
  Package came brand new very excited PS4 was not damaged best deal ever

  
",
90,276,"







  
  
    Excellent
  
",5.0,ps2bullet,"Reviewed in the United States October 7, 2019","









  
  
    
  Sealed and untouched.....very happy

  
",
91,209,"







  
  
    Looks great
  
",5.0,Thomas,"Reviewed in the United States March 20, 2021","









  
  
    
  I bought this for someone and so far past month or so its running perfect.

  
",
92,256,"







  
  
    Decent overall but Controller doesn’t charge
  
",4.0,Amazon Customer,"Reviewed in the United States September 19, 2020","









  
  
    
  Everything was fine except that the controller doesn’t charge . I have to reset the controller every time for me to charge.

  
",
93,372,"







  
  
    Five Stars
  
",5.0,veraden,"Reviewed in the United States February 8, 2018","









  
  
    
  Love it thus far. My two boys enjoyed their Christmas gift

  
",
94,378,"







  
  
    Least Customer Friendly Service
  
",1.0,savage2025,"Reviewed in the United States August 19, 2020","









  
  
    
  I'll start off by saying I own both the Xbox and ps4, while my Xbox has been pretty good even with the addition of features like game pass giving me the ability to play the game on pc or console if i choose was amazing. Now to why the ps4 gets a hard 1.Ps4 is severely limited to how fast you can even download/update games. With a 1 gig fios connection I could get a max of 8 megs a sec while the Xbox could hit 50+ easily. Over the years I've owned the same game too on both consoles since I have friends who play on diff platforms. Games like dead by daylight have horrid FPS on the ps4 while on the xbox has been humming most of these games along easily.While I was able to look over most of these issues as just a ""oh well that's just the way it is"" the final straw for this console was them refusing to refund a 1 year psn+ sub I didn't order when I requested it the same day. I then found out through some digging that the console has for alot of people turned on automatic renewal even after they've confirmed it off.Sadly all my console issues over the years has been because of the customer service with PlayStation more than anything they are a very anti consumer friendly company and will do what they can to hold onto every $$ they get from you.

  
",
95,160,"







  
  
    Great
  
",5.0,michelle hagele,"Reviewed in the United States July 6, 2019","









  
  
    
  Love

  
",
96,137,"







  
  
    Disgusting packaging
  
",1.0,Aaron,"Reviewed in the United States February 27, 2021","









  
  
    
  I just received my package and for a ""new product"" the box was fairly faded and beaten. All cords had bags except for 1 which means someone clearly messed with this system. Good chance this will be getting returned.

  
",
97,50,"







  
  
    Buy it!!!
  
",5.0,Anna,"Reviewed in the United States March 10, 2021","









  
  
    
  Very happy with my purchased super fast delivery in 2 days!! The box is in great condition very well packaged dont listen to negative reviews and buy it got this for my sons 13th birthday can't wait to see his reaction

  
",
98,319,"







  
  
    Good product
  
",5.0,KISCOCLEAN,"Reviewed in the United States January 15, 2020","









  
  
    
  Good

  
",
99,167,"







  
  
    WORKS GREAT!!!
  
",5.0,Simone Henry,"Reviewed in the United States March 22, 2021","









  
  
    
  My son was elated for his 9th birthday!  When he opened up the Amazon box to find his Playstation 4, he told me that this was the best birthday present he's gotten ever.  The console works great!

  
",
100,348,"







  
  
    Great Job!!
  
",5.0,Eleanore Ryan,"Reviewed in the United States April 8, 2020","









  
  
    
  Was very quick!!

  
",
101,366,"







  
  
    Powerful
  
",5.0,Kristol D Kolb,"Reviewed in the United States June 22, 2020","









  
  
    
  Runs super

  
",
102,310,"







  
  
    Prompt
  
",5.0,Lucia Audelo,"Reviewed in the United States March 18, 2021","









  
  
    
  Son's loves it

  
",
103,240,"







  
  
    Scammed
  
",1.0,Bianca Saxton,"Reviewed in the United States April 6, 2020","









  
  
    
  I spent 300 on this ""new"" PS4 and it didn't come with a controller or wires..

  
",
104,281,"







  
  
    corrupted
  
",2.0,Mark Butler,"Reviewed in the United States July 10, 2020","









  
  
    
  It says its corrupted only a year and a half after having it, dont understand what to do now.

  
",
105,337,"







  
  
    Awesome
  
",5.0,danny,"Reviewed in the United States December 14, 2019","









  
  
    
  Thank you for getting it to me I love it

  
",
106,370,"







  
  
    Five Stars
  
",5.0,Lilibeth m. Ellis,"Reviewed in the United States March 26, 2018","









  
  
    
  I think its good according to my son.

  
",
107,315,"







  
  
    Great player
  
",5.0,Connie Methner,"Reviewed in the United States December 26, 2018","









  
  
    
  Love it!

  
",
108,115,"







  
  
    Great buy
  
",5.0,Selene Pryor,"Reviewed in the United States January 9, 2019","









  
  
    
  Exactly what I order and satisfied. Comes with one remote only

  
",
109,208,"







  
  
    Worth the buy
  
",5.0,lucy,"Reviewed in the United States May 8, 2020","









  
  
    
  My son loves it

  
",
110,75,"







  
  
    Unfortunate
  
",1.0,WLM,"Reviewed in the United States October 28, 2020","









  
  
    
  Looked like a good product. Unfortunately the child we were caring for is no longer in the home and we returned the product.

  
",
111,66,"







  
  
    Great
  
",4.0,Aldo Carrillo,"Reviewed in the United States July 18, 2019","









  
  
    
  Very good console

  
",
112,164,"







  
  
    Faulty systems DO NOT ORDER
  
",1.0,Cassie,"Reviewed in the United States January 23, 2021","









  
  
    
  I ordered this on a Thursday and received it 2 days later. Upon opening this system everything looked fine once the system was plugged in and various power cords, hdmi cords, and TVs was tried I contacted amazon and I am now returning the item because its faulty!

  
",
113,255,"







  
  
    Great buy
  
",5.0,Sharon Hayes,"Reviewed in the United States April 6, 2020","









  
  
    
  Works great besides waiting for it to update.

  
",
114,426,"







  
  
    It has my brother screaming 😐
  
",5.0,Anyeli,"Reviewed in the United States November 2, 2020","









  
  
    
  It’s good

  
",
115,399,"







  
  
    Worth the price
  
",5.0,Jennifer ,"Reviewed in the United States June 18, 2019","









  
  
    
  Connecting with others

  
",
116,269,"







  
  
    PlayStation never disappoints
  
",5.0,Dani Armi,"Reviewed in the United States August 25, 2019","









  
  
    
  Brand new. Works great for me and my siblings

  
",
117,206,"







  
  
    Worth the money 💰
  
",5.0,nickeisha henry,"Reviewed in the United States January 29, 2020","









  
  
    
  Easy to set up and working very well my son can’t even give it a break 😊

  
",
118,0,"







  
  
    Don’t buy from this thief consumer !
  
",1.0,Coach girl,"Reviewed in the United States March 8, 2019","









  
  
    
  I am very disappointed with the defective product.I send it back 1 month ago haven’t received my refund.

  
",
119,427,"







  
  
    Amazon prime
  
",5.0,Sean,"Reviewed in the United States March 10, 2020","









  
  
    
  Perfect exactly what I wanted!

  
",
120,380,"







  
  
    DO NOT BUY
  
",1.0,Don Smart,"Reviewed in the United States March 4, 2019","









  
  
    
  DO NOT BUY ANY DIGITAL COPIES OF GAMES. Sony will not refund your money when the game is broken and causing problems with your console.

  
",
121,344,"







  
  
    Very slim console
  
",5.0,Bj Parmelee,"Reviewed in the United States December 13, 2019","









  
  
    
  not bulky so great for space saving. The system is very neat and sleeker than xbox design.

  
",
122,194,"







  
  
    Works just like it should.
  
",5.0,Scarlet Scholar,"Reviewed in the United States December 29, 2019","









  
  
    
  No complaints, no surprises, packaged nicely.  All good!

  
",
123,331,"







  
  
    Great condition,  great graphics.
  
",5.0,Irvin Velazquez,"Reviewed in the United States January 7, 2021","









  
  
    
  Arrived in great condition, graphics are great.

  
",
124,238,"







  
  
    Good
  
",5.0,Ayhdennnylesor,"Reviewed in the United States September 21, 2019","









  
  
    
  Good

  
",
125,182,"







  
  
    I recomend buying one from here rather then going to game stop
  
",5.0,tureko dearman,"Reviewed in the United States May 8, 2020","









  
  
    
  I love it way better then the other model i had

  
",
126,350,"







  
  
    PS4
  
",4.0,Linda Wagner,"Reviewed in the United States September 30, 2019","









  
  
    
  Great price.

  
",
127,356,"







  
  
    .
  
",5.0,Nelsi diaz,"Reviewed in the United States May 10, 2020","









  
  
    
  Good

  
",
128,188,"







  
  
    Great product, would recommend!
  
",5.0,Kim,"Reviewed in the United States March 18, 2020","









  
  
    
  Great product, daughter loves it!

  
",
129,144,"







  
  
    Works great!
  
",5.0,Amber,"Reviewed in the United States February 23, 2019","









  
  
    
  Bought for my son and he loves it!

  
",
130,9,"







  
  
    Five Stars
  
",5.0,Frank W.,"Reviewed in the United States March 22, 2018","









  
  
    
  I love it. I works as advertised.

  
",
131,264,"







  
  
    perfect!!
  
",5.0,Amazon Customer,"Reviewed in the United States March 6, 2021","









  
  
    
  I bought this for my sons birthday and it Came in its original box with all parts an works perfect totally worth the money!!!🙂

  
",
132,363,"







  
  
    Like
  
",5.0,tom aholt,"Reviewed in the United States December 20, 2019","









  
  
    
  Like

  
",
133,113,"







  
  
    A+++
  
",5.0,Nelson Mesa,"Reviewed in the United States November 3, 2020","









  
  
    
  Extremely fast shipping, great pricing

  
",
134,22,"







  
  
    Sooo much to say about this...
  
",4.0,James Smith,"Reviewed in the United States May 13, 2020","









  
  
    
  What I got was a box full of disappointment. I read the reviews, I was concerned of what I would actually get. Soul shattering sadness was what I was bracing for, ready & welcoming that deep cold chill of regret that only a terrible purchase would grant. The ad said ""New"". It was. I was expecting the PS4 system to at least have rust on it. No...it's new...not even a chew mark from a dog. Everything was wrapped like it came out of a factory assembly line. New. I have a sensitive nose. Honed from many years of terrible smells and burnt cooking from relationships that lasted far to long.......I was expecting cigarette or ""herbal"" smells. No. this thing is new. It destroyed my fearful expectations. All I'm left to do now is enjoy Kingdom Hearts III & Streetfighter5...I'm terrible at both..... I mean, it even had the HDMI cable. I guess that I am not unhappy with the purchase.

  
",
135,14,"







  
  
    I think it's refurbished?
  
",4.0,TygerNight,"Reviewed in the United States June 5, 2019","









  
  
    
  The system works flawlessly and I love it, it's everything a PS4 should be.But the controller has had an issue from day 1. The X button sometimes sticks. No new controller I've ever had in my 30 years of gaming has had a sticky button out of the box. That should never happen. Eventually I'll get a spare controller (or replacement if I just cannot get it to stop sticking), and those aren't exactly cheap either.

  
",
136,253,"







  
  
    Fast shipping.
  
",4.0,Sean Sikes,"Reviewed in the United States January 14, 2019","









  
  
    
  Fast delivery and comes with hdmi cable.

  
",
137,218,"







  
  
    Gret product
  
",5.0,Amanda F,"Reviewed in the United States June 30, 2019","









  
  
    
  Came on time. Works great. Kids are happy.

  
",
138,189,"







  
  
    Love it!
  
",5.0,Ariss Sanfillipo,"Reviewed in the United States January 18, 2019","









  
  
    
  Love it!

  
",
