,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
34,405,"







  
  
    Save your money and buy a better extender.
  
",2.0 ,Kaiulani Hopson,"Reviewed in the United States November 21, 2019","









  
  
    
  Honestly this doesn't really work for me and I'm running out if options. I live in a trailer so my house is practically a straight line. My mother and I both work from home but we work on conplete oposite ends of the house. She needs to keep the router in her room because our Comcast was given by the company so obviously, we cant move it. This is why i decided to buy this extender.It had good reviews, so I decided it was the best for me since I'm on a budget and it was easy to install. It worked well for 2 days, then all of a sudden it stopped working. My pc started disconnecting from it randomly, my Xbox has trouble connecting....nothing was working. I cant even play on my Xbox in the comfort of my own room because this stupid thing doesn't work most of the time. It actually pains me to say that these connection problems have made me almost put down my xbox entirely.I havent played for a month and this is because for me to have a decent play session I would have to take all of my consoles, chairs and monitors out of my room and play in the dining room. That's what i have to do to get reliable connection now.If you want my honest to God review, this thing is terrible, spend your money elsewhere. If you're looking for something cheap, just save up until you can spend a little more cash for something worth your time. Do NOT get lured in by all the reviews saying ""oh it's easy to install"" don't let them fool you like they fooled me. Save your money and get a better one.

  
",Model: WiFi Extender- N300
35,654,"







  
  
    Simple
  
",5.0 ,Jay Braude,"Reviewed in the United States February 27, 2021","









  
  
    
  Easy to use

  
",Model: WiFi Extender- N300
36,556,"







  
  
    Very good, would recommend
  
",5.0 ,carol,"Reviewed in the United States March 10, 2021","









  
  
    
  My son wasn’t getting WiFi signal in his room to play his PS4 games online with his school friends, so I ordered this, my son actually set it all up, it works perfect and he gets the signal he needs to play with his friends.

  
",Model: WiFi Extender- N300
37,710,"







  
  
    It works!
  
",5.0 ,Jacqueline,"Reviewed in the United States February 21, 2021","









  
  
    
  Was having trouble getting wifi to reach my room, installed in less than 5 minutes and works perfectly!

  
",Model: WiFi Extender- N300
38,256,"







  
  
    Worse then useless as far as I can tell
  
",1.0 ,Francoise,"Reviewed in the United States December 15, 2019","









  
  
    
  I used the app to install since written directions were poorly written. The app confirms it is properly located but I can see absolutely no  improvement as far as distance is concerned. Actually it interferes with my wf-fi! If I am in the garage I get better reception by  turning off the extender link. Often I get NO signal at all when I use the .ext option but turn is off and my connection is restored.  Very inconsistent results but, for sure, NO improvement in my reception. Generally better off without it. Product support was unprofessional and TWICE failed to call me back at the time they promised and then failed to call back at all as promised. Wasting my money is bad enough but wasting so much of my time is insulting. Not worth packing up to return is so I till probably just toss it in the garbage and eat the deal. They have had far more than  a fair change to make good. CAVEAT EMPTOR!

  
",Model: WiFi Extender- N300
39,190,"







  
  
    I need to read instructions better ...
  
",5.0 ,LoveWorksDotComTop Contributor: Photography,"Reviewed in the United States November 6, 2018","









  
  
    
  There is another review on here that says ""This product did not work at all! No difference whatsoever!"".  And that was my INITIAL thought also.  Then I realized that it wasn't set up correctly.  Even though I had a solid blue connection light, and I was able to get sync with my router, it didn't make any difference in signal.  Then I realized that it wasn't really set up correctly.Quick Check - if you see ""TP Link Extender - No Internet Access"" on your list of access points, then you didn't set it up correctly.  That was my situation.  I needed to pull the instructions and go to ""OPTION 2"" of set up instructions.  Five minutes later, it was working correctly, and the TP Link Extender was gone; replaced with ""myWIFIname_Extender"".When I walked into the room with the dead spot, I connected to the ""_Extender"" access point and immediately had full coverage.  In my case, it is transmitting through 3 concrete walls, and about 50 feet.  Our routers couldn't provide a four-bar signal in this room.  With the extender, we no longer have drop outs or poor signal.So it really is an easy product to install -- IF you take your time and read the instructions correctly. :)

  
",Model: WiFi Extender- N300
40,88,"







  
  
    Works amazingly well, truly surprised.
  
",5.0 ,VirtualLife,"Reviewed in the United States November 29, 2018","









  
  
    
  I've been in IT for decades and while this is not my specialty, I've dealt with wifi stuff like this a number of times. My original purpose was a fairly close distance, but ended up having to add another 40ft (13m) or so and the reception is great. Getting the same down when it was next to the wifi router. It's probably 75 feet away now. Setup was as simple as could be, press a button on the wifi then the router, wait a few and move the repeater to its new location.One thing to note, it took seconds to connect when next to the router, but a few minutes when it was far. Not a big deal, but at first I thought it didn't reach.As long as it lasts, would definitely buy again. It is in the location the original wifi was located (verizon home wifi), with the original relocated. The reception is definitely better than what the wifi broadcast.

  
",Model: WiFi Extender- N300
41,384,"







  
  
    Improved wireless coverage for reasonable price
  
",5.0 ,willowthepeanut,"Reviewed in the United States December 2, 2018","









  
  
    
  We live in a three story home and the router being in the basement means that the third floor and opposite sections of the home were without reliable wireless (thanks Verizon Fios 😠).Anyhow, with this nifty little gadget, we now have great wireless coverage in the home. We had previously been unable to use our Amazon Firestick on the main floor, away from the router, but we’ve now placed it on a different floor and it works great.Setup was super easy, too. Just pressed the button and synced it with the Verizon router that we have. Easy peasy

  
",Model: WiFi Extender- N300
42,716,"







  
  
    Terrible!
  
",2.0 ,Susan Ely,"Reviewed in the United States February 20, 2021","









  
  
    
  Does not work as promised. Nothing but issues with WiFi once connected.

  
",Model: WiFi Extender- N300
43,740,"







  
  
    Speed is low
  
",1.0 ,Sergio,"Reviewed in the United States February 17, 2021","









  
  
    
  Works but greatly reduces speed!

  
",Model: WiFi Extender- N300
44,723,"







  
  
    Good purchase!
  
",5.0 ,Customer ,"Reviewed in the United States February 19, 2021","









  
  
    
  Works well!

  
",Model: WiFi Extender- N300
45,543,"







  
  
    Best signal ever
  
",4.0 ,Ric Freeland,"Reviewed in the United States March 11, 2021","









  
  
    
  I. Must. Have. Really. Great

  
",Model: AC750 WiFi Extender
46,637,"







  
  
    Stopped working
  
",2.0 ,Jordan Winders,"Reviewed in the United States February 28, 2021","









  
  
    
  It worked great while it worked. Just a month later all of a sudden it had no signal. Tried resetting. Reconfiguring it turned on but would not broadcast a signal. Wifi works fine in the rest of the house so it's not my router.

  
",Model: WiFi Extender- N300
47,761,"







  
    Exelente señal en apartamentod
  
  
",5.0 ,Javier Martinez,"Reviewed in the United States February 15, 2021","









  
    
  Exelente extendí de un 3 piso a un 4 piso

  
  
",Model: WiFi Extender- N300
48,39,"







  
  
    ... didn't really have much hope in this working so great. So far so good and I love it
  
",5.0 ,N. Harrison,"Reviewed in the United States May 14, 2018","









  
  
    
  I live in a really old building with patch reception so didn't really have much hope in this working so great.  So far so good and I love it.  I have it set up nearly 50ft away from the router (It's a big space so that's the best I could do with half way away) and even being separated by an elevator shaft it still manages to work.  In devices I was getting 0 signal from I now have full bars.  Setup was fairly simple but because the original signal is so weak I had to use the plug in method to activate/register the extender.  It works brilliantly but every once in awhile may cut out briefly for a bit.  I noticed that is reduced to nearly none if when I get up in the morning I shut down and restart the router altogether and freshen the signal.  Sometimes if I'm being lazy I'll just unplug the extender for a few seconds and plug back in and everything works back to normal again.  This little device is much more powerful than expected so it defintely deserves my 5 stars.

  
",Model: WiFi Extender- N300
49,149,"







  
  
    Works fine; Returned it for newer model for same price, which works better.
  
",4.0 ,W. L. Pine,"Reviewed in the United States August 9, 2020","









  
  
    
  The TP-Link Range Extender model RE 200 was easy to set up following the provided instructions to sync it with my router using the sync button on the TP-Link and the sync button on the router.  I had to repeat the syncing procedure twice, which the instructions advised could happen, but both 2.4GB and 5GB bands connected on the second try.  (The well-written, clear instructions described three ways to sync with a router.  I did not try the other two.)  Following the instructions on placement in my home after syncing, it connected to my basement router on both 2.4GB and 5GB bands from the second outlet I plugged it into on the floor above.  had I tried the second location first, it would have connected on the first try.  The device caused static on an FM radio plugged into the outlet I chose, so I plugged in the radio elsewhere in the room, eliminating the static.  I plugged it into an outlet in the back wall of my house to optimize its reach to my back yard patio.  It expanded my WiFi range from the basement router enough to cover my patio with a signal strong enough for all uses but live video chat.  Incidentally, it improved my signal strength to devices on my second floor, a welcome improvement, though not why I bought it.I had meant to buy the newer RE220, which Amazon listed for the same price, and was surprised to receive the RE200.  Probably my error.  I returned the RE200 and bought the RE220, which has a greater range.  I now get my best WiFi signal by keeping my devices logged into the WiFi extender rather than into the router, and it's great to enjoy a video chat and all less demanding WiFi activity from my back yard.

  
",Model: AC750 WiFi Extender
50,552,"







  
  
    Works like a charm!
  
",5.0 ,Amazon Customer,"Reviewed in the United States March 10, 2021","









  
  
    
  Very easy to set up and works perfectly for what I need it for. Very happy with it.

  
",Model: WiFi Extender- N300
51,704,"







  
  
    Not for me
  
",2.0 ,Rosa H Jimenez,"Reviewed in the United States February 22, 2021","









  
  
    
  Didnt work for me in very densely packed apt

  
",Model: WiFi Extender- N300
52,411,"







  
  
    Does not have basic features found in other extenders
  
",3.0 ,Jeffrey Brown,"Reviewed in the United States August 28, 2020","









  
  
    
  This is the lowest rating I have ever given on a product, and I feel badly doing so but the reason I am giving only 3 stars is due to the lack of features that I feel really should be included in the software.  It is easy to set up, and works pretty well from what I can tell so far, but the one major disappointment is forcing me to use the same password on the extended network as I am using on the main router connection.  I don't like that.  I like to assign a different password to the extended network as that is the network I share with any friends or family that come over.  That way I am not allowing for anyone to know the password to the main router and therefor restricting access to it.  We all have that geek friend that thinks he/she can set things up better than you can - and this normally is not an issue for me as I said I don't normally give out that password.  Now I am forced to - and it makes no sense.  This is the first extender I have ever used that didn't allow for a different password and it really kind of breaks the product for me.  I went to the TPLink sight and updated the firmware without issue hoping the functionality would have been included but nope.  My only hope is that ddwrt is compatible on this little guy because the performance really is pretty good.

  
",Model: WiFi Extender- N300
53,254,"







  
  
    Don't Waste Your $$
  
",1.0 ,CJ Koz,"Reviewed in the United States September 8, 2020","









  
  
    
  Although this device is super easy to set up and it worked great for the 1st couple months.  Now it constantly drops the WiFi signal.  Kids are complaining that they cannot use WiFi and essentially the device is NOT performing it's intended task...boost signal.  Huge disappointment. Here's the deal: if you use the super easy WPS configuration, it defaults to an old firmware which does not work.  I was loosing 50% of my bandwidth after the signal boost. After 2.5hrs with TP-Link tech support the process is lengthy and complicated.  You have to unzip the firmware file, follow a ridiculous sequence of steps to configure... I gave up on this $20 dollar piece of junk.  Oh, btw TP's 2 yr warranty is useless too.  Proceed at your own risk.

  
",Model: WiFi Extender- N300
54,693,"







  
  
    Works great!
  
",4.0 ,Jen Russell,"Reviewed in the United States February 23, 2021","









  
  
    
  Great product!

  
",Model: WiFi Extender- N300
55,660,"







  
  
    It works as a WiFi extender
  
",5.0 ,Saganashkee,"Reviewed in the United States February 25, 2021","









  
  
    
  It works

  
",Model: WiFi Extender- N300
56,586,"







  
  
    Great
  
",5.0 ,Joseph Sheets,"Reviewed in the United States March 6, 2021","









  
  
    
  For the price it's better than the expensive extenders and works good enough to run my xbox one

  
",Model: WiFi Extender- N300
57,236,"







  
  
    Does the job for 1-2 low traffic WiFi devices only
  
",1.0 ,JoZ,"Reviewed in the United States December 31, 2019","









  
  
    
  I don’t like it. Where the issue with that thing is? Easy to explain, easy to understand.No problem connecting the extender to my WiFi network. Even nice you can choose bridge mode or its own ssid. Works both ways. That was the good part which I rated with 5 stars.It connects to the main network over 2.4ghz channel, 20 MHz wide. Can’t be changed, plus if you are using an extender you can’t vary h with the channel widens anyway because of interference. Duh.Everyone connecting to the extreme are using that channel and overcoming it in seconds and the extender is becoming useless because of it.If you are going to use the extender for only a single device or even two not high traffic devices, you wanna buy it. Otherwise, please don’t waste your money and invest in an AP and a cable =]Sorry, and IT pro here with decades of knowledge. If tot have questions, shoot.

  
",Model: WiFi Extender- N300
58,751,"







  
  
    DO NOT BUY
  
",1.0 ,Amazon Customer,"Reviewed in the United States February 16, 2021","









  
  
    
  This was an absolute waste of money. I set it up according to the instructions it worked for an hour or so then the trouble started. The WiFi extended connection kept dropping randomly while I was streaming videos or gaming. I thought it was maybe just a one time thing but it is consistent no matter what I do it randomly drops the connection. Do NOT buy this item a complete waste of money spend a little extra and get something that works.

  
",Model: WiFi Extender- N300
59,463,"







  
  
    Simple and effective
  
",5.0 ,moe,"Reviewed in the United States October 27, 2020","









  
  
    
  I am amazed at how well this works and how easy it was to install! I am on xfinity and out side of my house and in my attached garage the signal is spottyor non existent. I pluggeg this unit in, pushed the wps button on the router and it was done. I then relocated the unit to the first floor (the modem is in the basement) and instantly i had a strong signal, even outside. The network is your current network and it carrieers your password with it. If it gets any easier or better than this i cant imagine how. If you need a simple inexpensive solution this is it👍

  
",Model: WiFi Extender- N300
60,148,"







  
  
    Did not work for me
  
",1.0 ,Mariposa,"Reviewed in the United States September 13, 2020","









  
  
    
  I bought this without hesitation based on the product reviews and could not wait to get it connected. I have a town house upstairs I get 100 percent signal. But I needed it for gaming downstairs.I was at 70 percent and was lagging alote. So purchased this thinking it would help me. I went from 70 to 25 percent which is horrible I connected the Ethernet cable and followed all the steps I was supposed to and nothing.

  
",Model: WiFi Extender- N300
