,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
10,5,"







  
  
    Confusing Description but Decent Glasses for the Money
  
",4.0,The Virginian,"Reviewed in the United States August 29, 2019","









  
  
    
  So there are many possible combinations here.  I bought the ""(2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens.""  One pair is a Wayfarer clone; the other is a Clubmaster clone.But the lenses are not Black (thankfully - because if they were black they wouldn't transmit any light)  Indeed, the description shows six possible colors:  Grey, G15, Blue, Green, Red and Silver.  No Black.  And no Brown either, although some of the combinations say that the lenses are Brown.  Contradictory and very confusing!The lenses I got were more like bluish grey.  Very nice visibility.  They are plastic, just like the frames.  Despite the high ratings here, don't confuse these glasses for Maui Jim's.  The high ratings for these glasses can only be driven by the low prices.  And it is for that reason I gave them 4 stars.  They are a step up from the glasses you find in any tourist shop in a beach town, and actually for a lower price.  So that's nice.I tested out these two pair of KALIYADIs glasses, and a pair of the Polarspex Wayfarer clones I also bought here, on a drive cross country and back.Of the two pair of KALIYADIs that I got, I'm not a fan of the look or feel of the Wayfarer clone.  I like the look and feel of the Polarspex Wayfarer clones, although I like the visibility of these KALIYADIs better.However, I like the KALIYADIs Clubmaster clone a lot.  Very light and comfortable, and they look good.  An excellent value.Overall, between these KALIYADIs and the Polarspex, which are both highly rated at Amazon, I liked the KALIYADIs better.  For $16 for two pair, it's hard to go wrong.

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Glossy Black Frame Black Lens
11,388,"







  
  
    Excellent!
  
",5.0,Brian,"Reviewed in the United States June 29, 2020","









  
  
    
  Everything is as described. They are very comfortable and do a good job of protecting one’s eyes from excess UV rays.

  
",Color: D (2 Pack) Tortoise Frame Blue Lens / Matte Black Frame Black Lens
12,1250,"







  
  
    10/10
  
",5.0,Ryan Papke,"Reviewed in the United States July 23, 2020","









  
  
    
  Ordered these glasses twice. Lost the first pair but I love them. Great quality for the price. Would 100% recommend

  
",Color: D Glossy Black
13,66,"







  
  
    Lightweight & good quality
  
",5.0,User,"Reviewed in the United States July 9, 2020","









  
  
    
  Just got these today, but they are very lightweight and seem like good quality. They come with cloth baggies and a microfiber wipe.The sunglasses also come with a little card that proves to you that they are actually polarized (i could see dolphins when i was wearing the sunglasses, but when i took them off, the dolphins disappeared.)

  
",Color: D (3 Pack) Tortoise Frame G15 Lens / Glossy Black Frame Black Lens / Matte Black Frame Black Lens
14,822,"







  
  
    Great Shades
  
",5.0,George J.,"Reviewed in the United States March 10, 2021","









  
  
    
  Literally one of the nicest pairs of sunglasses I've owned. Very similar in quality compared to top shelf brands. Love the style and quality

  
",Color: Glossy Black Frame Black Lens
15,798,"







  
  
    Wow
  
",5.0,ron glover,"Reviewed in the United States February 27, 2021","









  
  
    
  Great product . Sturdy and lightweight.

  
",Color: D Tortoise G15
16,632,"







  
  
    Love them
  
",5.0,Amazon Customer,"Reviewed in the United States May 29, 2020","









  
  
    
  Great value and great product

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens
17,677,"







  
  
    Love them!
  
",5.0,Allan Pequeno,"Reviewed in the United States February 16, 2021","









  
  
    
  Love these sunglasses! So comfortable, sturdy, and excellent quality polarized lens. We’ve already bought two different sets and love them both. Highly recommend just as the other reviews say!

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Glossy Black Frame Black Lens
18,123,"







  
  
    Good value.
  
",5.0,Emilee Ward,"Reviewed in the United States June 16, 2020","









  
  
    
  Great for vacation so you don’t have to worry about losing more expensive ones in the water(no I didn’t learn from experience). Not sure how long they will hold up but it’s 3 for $10 so I would be good with a few days.

  
",Color: D (3 Pack) Glossy Black Frame Black Lens / Tortoise Frame G15 Lens / Matte Black Frame Black Lens
19,363,"







  
  
    Very cheap
  
",1.0,Kevin Lopez,"Reviewed in the United States May 4, 2019","









  
  
    
  They come in nice packaging but they feel super cheap and the leg broke after one week of use

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens
20,287,"







  
  
    Low Cost, Low Quality
  
",2.0,The Deal Doctor ,"Reviewed in the United States November 3, 2020","









  
  
    
  I know I cannot expect much when purchasing sunglasses for such a low price, but I do expect -- at the very least-- for them to last more than a few uses. Unfortunately, all three broke within a month or so of use. This would be understandable if I was rough with them or careless, but I literally kept them in my Ray-Ban's case for safekeeping. So, if you want some low-cost throwaway sunglasses that will not last, these may work well! Otherwise, avoid this buy.

  
",Color: D (3 Pack) Glossy Black Frame Black Lens / Tortoise Frame G15 Lens / Matte Black Frame Black Lens
21,173,"







  
  
    Great sunglasses for coastal sunshine!!
  
",5.0,em,"Reviewed in the United States January 29, 2021","









  
  
    
  Wonderful sun protection from coastal sunshine. Great price and wonderful quality. Can't beat this price!!! Will buy again if need be.

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Glossy Black Frame Black Lens
22,704,"







  
  
    A great deal for the money!
  
",5.0,Brian Greene,"Reviewed in the United States July 27, 2020","









  
  
    
  Bought for myself and my girlfriends. Both pairs look awesome and are polarized so you can actually see! It also comes with a case and microfiber cloth for both!

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens
23,991,"







  
  
    Great gift
  
",5.0,Titan,"Reviewed in the United States November 20, 2019","









  
  
    
  Bought these for my girlfriend who like the black colored ones I got. She absolutely loves them and wears them constantly here in sunny Oklahoma

  
",Color: Matte Brown Frame Brown Lens
24,1131,"







  
    Sencillos
  
  
",3.0,Karla,"Reviewed in the United States May 14, 2020","









  
    
  se pelan muy rápido y son muy sencillos

  
  
",Color: C (2 Pack) Matte Black Frame Blue Lens / Tortoise Frame Blue Lens
25,1060,"







  
  
    one lense is darker than the other
  
",1.0,Amazon Customer,"Reviewed in the United States July 16, 2020","









  
  
    
  The left lens is darker, wearing it makes me feel nausea

  
",Color: C (2 Pack) Matte Black Frame Blue Lens / Glossy Black Frame Black Lens
26,1107,"







  
  
    Happy with purchase.
  
",5.0,Charles Nocera,"Reviewed in the United States March 14, 2021","









  
  
    
  Great looking and great eye protection.  Getting some complements.

  
",Color: D Tortoise G15
27,573,"







  
  
    Must buy!
  
",5.0,Carl S Fisher,"Reviewed in the United States July 7, 2020","









  
  
    
  LOVE THESE! They are unisex and work with every outfit

  
",Color: Glossy Black Frame Black Lens
28,739,"







  
  
    GLARE WILL BLIND YOU
  
",1.0,John Hudgins,"Reviewed in the United States April 5, 2020","









  
  
    
  I put these on and IMMEDIATELY knew I'd be retiring them. I turned around in direct sunlight around an hour or 2 after sunrise and could hardly see ANYTHING! It hurt my eyes to wear these because they reflected sun from behind me at an angle INTO MY EYES!

  
",Color: C (2 Pack) Matte Black Frame Blue Lens / Glossy Black Frame Black Lens
29,1111,"







  
  
    affordable quality
  
",5.0,Amazon Customer,"Reviewed in the United States January 11, 2021","









  
  
    
  They're not too dark, but really diminish glare from sunlight upon the snow. They're also useful on overcast/cloudy days.

  
",Color: B2 (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens(rectangular)
30,179,"







  
  
    Great deal, great lens!
  
",5.0,JimmyK,"Reviewed in the United States June 4, 2020","









  
  
    
  Love these sunglasses. I was skeptical of the lens quality for affordable sunglasses, but these are clear and without any haze or distortion. Good fit, comfortable and I will definitely order again when I need to replace these.

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens
31,1289,"







  
  
    2 Amazing sunglasses for less than $20!!
  
",5.0,Chad Price,"Reviewed in the United States October 31, 2019","









  
  
    
  I chose this set with the blue lenses and turtle frames and they exceeded my expectations! For only being 16 bucks, you get 2 quality sunglasses and they did the job on my first cruise! I did lose a rubber nose piece, but that’s no fault of the glasses. I’ll add a picture to show how they looked in real life.

  
",Color: D (2 Pack) Tortoise Frame Blue Lens / Matte Black Frame Black Lens
32,1374,"







  
  
    Great deal and quality
  
",5.0,Taylor Pelzel Realtor NC & SC,"Reviewed in the United States September 4, 2020","









  
  
    
  Great deal... The sunglasses are nowhere near as cheap as I thought they would be.

  
",Color: D (3 Pack) Matte Black Frame Black Lens / Glossy Black Frame Black Lens / Matte Black Frame Black Lens
33,15,"







  
  
    Great value vs paying outrageous SunHut prices!
  
",4.0,E55MERC,"Reviewed in the United States October 19, 2020","









  
  
    
  After wearing these almost everyday since ordering, I love everything about them. The only con is they are a little  tight on my temples. Recently my wife’s $200.00 Raybans broke, she couldn’t  find any thing she liked at the Hut so they gave us 50% off on another pair (they really suck you in) SOOOOO. I ended up walking out with a brand new pair of RayBan Justins ( I’ve been looking at getting a pair for a while but didn’t need or want to spend RB$ ). The difference between the RB and these on Amazon as far as comfort is night and day (THE RB JUSTIN IS MUCH COMFIER FOR ME)!  The finished product over all tho the differences are MARGINAL AT BEST!  I asked myself are these RB really worth $168.00 vs $12.00 for two pair on Amazon? Absolutely not!!! The RB are better don’t get me wrong, but not $156.00 dollars better. I also paid $600.00 for a pair of Ditas tho so take my advice with a grain of salt lol!

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens
34,1380,"







  
  
    Love them
  
",5.0,iris ortiz,"Reviewed in the United States January 26, 2021","









  
  
    
  They are fantastic!!!

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Glossy Black Frame Black Lens
35,820,"







  
    Buen precio
  
  
",5.0,Eduardo Glez,"Reviewed in the United States April 4, 2020","









  
    
  Buena calidad

  
  
",Color: B (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens
36,400,"







  
  
    You will love these sun glasses
  
",5.0,DiDi,"Reviewed in the United States May 28, 2020","









  
  
    
  Stylish sunglasses and provide super blocking of the sun rays

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Glossy Black Frame Black Lens
37,875,"







  
  
    Great Value
  
",5.0,Cameron Christiansen,"Reviewed in the United States May 12, 2020","









  
  
    
  Best pair of sunglasses I have owned, I bought these because I am irresponsible with sunglasses always breaking and loosing them. These are high quality for a low price.

  
",Color: D (3 Pack) Matte Black Frame Black Lens / Glossy Black Frame Black Lens
38,1153,"







  
    Están muy bien
  
  
",4.0,Jfca,"Reviewed in the United States September 18, 2019","









  
    
  Están muy bien solo que uno salió un poco chueco pero la calidad es buena

  
  
",Color: B (2 Pack) Matte Black Frame Black Lens / Glossy Black Frame Black Lens
39,1089,"







  
  
    Great Product!
  
",5.0,Joey,"Reviewed in the United States September 10, 2020","









  
  
    
  I will def buy again. This is my second purchase because people keep wanting them and I give them to them. LOL

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens
40,1242,"







  
  
    Great deal
  
",5.0,corinthius,"Reviewed in the United States November 9, 2020","









  
  
    
  Very good quality

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens
41,393,"







  
  
    Would buy again!
  
",5.0,Anthony Pope,"Reviewed in the United States May 27, 2020","









  
  
    
  Awesome style, blocks the sun, and for a great price! If they ever broke or got lost i would definitely buy again!

  
",Color: D (2 Pack) Tortoise Frame Blue Lens / Matte Black Frame Black Lens
42,1148,"







  
  
    Good value
  
",5.0,Marie,"Reviewed in the United States July 23, 2020","









  
  
    
  Comfortable to wear and easy to fit into a small purse. Good sun protection too

  
",Color: D (2 Pack) Glossy Black Frame Black Len / Matte Black Frame Black Lens
43,515,"







  
  
    Best for the price
  
",5.0,Samp,"Reviewed in the United States August 6, 2020","









  
  
    
  Love these glasses, and the shape and size ended up being great. Also a 3 pack was perfect so I could keep a pair in my car, a pair on me, and a backup pair in my backpack.

  
",Color: D (3 Pack) Glossy Black Frame Black Lens / Tortoise Frame G15 Lens / Matte Black Frame Black Lens
44,1297,"







  
  
    worth your money
  
",5.0,sagemodekid,"Reviewed in the United States January 9, 2020","









  
  
    
  amazing for the bright sun

  
",Color: D (3 Pack) Matte Black Frame Black Lens / Glossy Black Frame Black Lens / Matte Black Frame Black Lens
45,603,"







  
  
    happy
  
",5.0,Chimere,"Reviewed in the United States July 22, 2020","









  
  
    
  Very good quality and style

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens
46,258,"







  
  
    Go ahead, you deserve them!
  
",5.0,FamilyofFaith,"Reviewed in the United States July 23, 2020","









  
  
    
  Once you've worn a polarized sunglass its tough to not have them. I wanted a pair to keep in our 2nd vehicle. These two pairs cost less than the last pair I bought at a bargain chain. I'm happy with the fit, the clarity of the lens and the style. I highly recommend.

  
",Color: B1 (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens(round)
47,968,"







  
  
    Perfect for protecting my eyes from sunlight
  
",5.0,S E,"Reviewed in the United States July 30, 2020","









  
  
    
  These sunglasses were just what I was looking for. They work great for blocking the sunlight when I am driving or just out in the yard.  Lightweight and comfortable.

  
",Color: B2 (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens(rectangular)
48,981,"







  
  
    Style
  
",4.0,Lissette,"Reviewed in the United States August 31, 2020","









  
  
    
  Very comfortable, stylish and light weight

  
",Color: D (2 Pack) Glossy Black Frame Black Len / Matte Black Frame Black Lens
49,182,"







  
  
    Cute, but busted quickly
  
",3.0,jlee83,"Reviewed in the United States July 25, 2020","









  
  
    
  Cute, but the upper plastic part of the frame on the wire pair broke in short order (even with very gentle use). The plastic pair is *so* polarized that they give me a headache in the car (the windshield must be polarized as well), and you CANNOT look at a newer phone screen with them on--lools like an oil slick.

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens
50,918,"







  
  
    Affordable, but not great
  
",2.0,Andrew Jang,"Reviewed in the United States February 6, 2021","









  
  
    
  The side corners of the sunglasses constantly reflect what's behind you, so wearing these shades would tire you out after a while. A bit distracting, to say the least. The nose pads are also a bit too noticeable to the wearer (feels like the nose is being pinched by a baby plastic lobster, if that makes any sense).

  
",Color: D (2 Pack) Matte Black Frame Black Lens / Matte Brown Frame Brown Lens
51,935,"







  
  
    They look great!
  
",5.0,Lorena Castano,"Reviewed in the United States December 29, 2019","









  
  
    
  I bought this for my nephew for our Christmas gift exchange.  They looked great on him.  Nice looking shades at an affordable price

  
",Color: D (3 Pack) Tortoise Frame G15 Lens / Glossy Black Frame Black Lens / Matte Black Frame Black Lens
52,879,"







  
  
    They just make sense
  
",5.0,Andrew R. Roll,"Reviewed in the United States July 20, 2020","









  
  
    
  Guilt-free glasses for the pool or River. For how cheap and awesome these are you can’t go wrong scooping up a pair or two.Can’t tell you how many Ray Bands I’ve lost doing hood rat stuff at the local watering hole—no longer an issue now.

  
",Color: D (3 Pack) Tortoise Frame G15 Lens / Glossy Black Frame Black Lens / Matte Black Frame Black Lens
53,1193,"







  
  
    Nice glasses for affordable price
  
",5.0,Richard Tran,"Reviewed in the United States February 22, 2020","









  
  
    
  Haven’t even used the blue one but the black one looks awesome and does it’s job what else could I ask for for this price too?

  
",Color: C (2 Pack) Matte Black Frame Blue Lens / Glossy Black Frame Black Lens
54,27,"







  
  
    don't hesitate!
  
",5.0,mopani,"Reviewed in the United States July 4, 2020","









  
  
    
  Granted, these are not super-duper fancy sunners...but when I buy those, they still break/get run over/sat on/lost...for this price, these are surprisingly good sunglasses. I picked the two pairs of all black--one Blues-Brothery and the other that's a throwback to 1950s glasses--and I like and will wear 'em both. In fact I'm back buying an extra set for when these eventually break/get run over/sat on/lost  LOL. If nothing else, these polarized babies make an excellent spare set to leave in the car. Received quickly and needed no adjusting. Recommended!

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Glossy Black Frame Black Lens
55,391,"







  
  
    Great value & style!
  
",5.0,Erin,"Reviewed in the United States June 2, 2020","









  
  
    
  Nice set of glasses, polarized, and each came with a sleek black carrying bag and cleaning clothe!

  
",Color: D (2 Pack) Matte Black Frame Black Lens / Matte Brown Frame Brown Lens
56,263,"







  
  
    Cute
  
",5.0,jennifer,"Reviewed in the United States August 13, 2020","









  
  
    
  I’ve bought these twice because I lose my glasses. I love the polarize part and they look cute. Comfortable too.

  
",Color: D (2 Pack) Glossy Black Frame Black Lens / Matte Brown Frame Brown Lens
57,342,"







  
  
    High quality for low price
  
",5.0,Noah Kalodner,"Reviewed in the United States February 8, 2021","









  
  
    
  I have had these glasses for about two weeks. The wayfarer pair is a little bigger on my face than I hoped, but the clubmasters fit amazingly. The material is a matte black rubber that feels high quality, and the hinges do not feel weak.

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens
58,953,"







  
  
    Pretty good
  
",4.0,Chris Billingsley,"Reviewed in the United States November 25, 2019","









  
  
    
  Pretty good quality for the price they don't feel as cheap as a pair of gas station sunglasses, the tint is just dark enough where it doesn't bother me to drive in them. The rimless do seem a bit small but I have a big head but the retro rayban clones fit just fine.

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens
59,1198,"







  
  
    Great! But not for wide heads
  
",4.0,Riley,"Reviewed in the United States July 28, 2020","









  
  
    
  These fit me well, but my husband has a bigger head and they did not fit him well at all. Quality is great though and I’m enjoying them a lot even if my husband can’t.

  
",Color: D (3 Pack) Matte Black Frame Black Lens / Glossy Black Frame Black Lens / Matte Black Frame Black Lens
60,881,"







  
  
    comfortable
  
",5.0,Marianette Boncavil,"Reviewed in the United States July 28, 2020","









  
  
    
  very light and comfortable.

  
",Color: D (2 Pack) Glossy Black Frame Black Lens / Matte Brown Frame Brown Lens
61,971,"







  
  
    The fit is great
  
",5.0,Amazon Customer,"Reviewed in the United States July 29, 2020","









  
  
    
  Love the glasses. Great price comes with a case and cleaning cloth. Have one pair in my car and one at home.

  
",Color: B1 (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens(round)
62,571,"







  
  
    Quality of materials
  
",1.0,Mustafa A.,"Reviewed in the United States February 7, 2021","









  
  
    
  Frame cracked on the joint due to cold weather. It will as fine until went out for a walk in the evening and start feeling that it doesn’t fit well. After returning home I inspected the temple is cracked. We really enjoyed these glasses but didn’t expect to break like this.

  
",Color: D (3 Pack) Tortoise Frame G15 Lens / Glossy Black Frame Black Lens / Matte Black Frame Black Lens
63,443,"







  
  
    Cheap sunglasses for cheap.
  
",4.0,Charles W. Weinstock,"Reviewed in the United States March 10, 2020","









  
  
    
  They are what they are, but I think they're worth six or seven bucks apiece. They look pretty good at a distance. They're lightweight and have polarized plastic lenses. Hey, three pairs of Clubmasters would run you around $500.00. So, at least they got that going for 'em.

  
",Color: D (3 Pack) Tortoise Frame G15 Lens / Glossy Black Frame Black Lens / Matte Black Frame Black Lens
64,638,"







  
  
    Great for the price
  
",2.0,Sean,"Reviewed in the United States February 24, 2021","









  
  
    
  The semi-rimless pair fits good, I don't love the nose guards though, they're annoying with any readjustment of the glassesThe full rimmed matte black pair are slanted on the nose and earpieces connections so they're offset on my face to the side.For the price they're pretty good.

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens
65,983,"







  
  
    Great sunglasses!
  
",4.0,Boyan Novkovic,"Reviewed in the United States May 27, 2019","









  
  
    
  I bout bundle (3 pairs) and they are great. One came a bit crooked but overall great buy for 20 bucks. Lenses are great and there is barely any glare.

  
",Color: D (3 Pack) Matte Black Frame Black Lens / Glossy Black Frame Black Lens / Matte Black Frame Black Lens
66,1029,"







  
  
    Trash!!!!!!!!!
  
",1.0,Eddie M.,"Reviewed in the United States January 2, 2021","









  
  
    
  Not polarized, bought for fishing, worst investment ever made!!!!!

  
",Color: C (2 Pack) Matte Black Frame Blue Lens / Tortoise Frame Blue Lens
67,1081,"







  
  
    Extraordinary clarity!
  
",5.0,David W Nelson,"Reviewed in the United States July 4, 2020","









  
  
    
  Clarity of lenses is perfect.

  
",Color: C (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens
68,577,"







  
  
    They look very good
  
",5.0,kenji m.,"Reviewed in the United States June 8, 2020","









  
  
    
  High quality

  
",Color: D (3 Pack) Glossy Black Frame Black Lens / Tortoise Frame G15 Lens / Matte Black Frame Black Lens
69,547,"







  
  
    Great Find!
  
",5.0,Wesley Hill,"Reviewed in the United States August 1, 2020","









  
  
    
  Love these.  They look good, are solidly made and no big deal if you lose a pair because of the great price.

  
",Color: D (2 Pack) Tortoise Frame G15 Lens / Matte Black Frame Black Lens
70,756,"







  
  
    Broken
  
",2.0,Bri,"Reviewed in the United States April 27, 2020","









  
  
    
  Cute glasses but broke the 2nd day didn't drop or anything ! I thought they were cute a 2 pack his and hers , my husband loves them but my pair broke the second day I was really upset because I needed glasses and these came right away amd were adorable but didn't last.  Maybe I got a bad pair.

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens
71,1184,"







  
  
    Bought these before a long road trip. Best money I spent on the trip.
  
",5.0,Andrew,"Reviewed in the United States August 25, 2020","









  
  
    
  I liked how it includes 2 pairs for the price. They are high quality and the polarizing was nice to have on the drive.

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens
72,990,"







  
  
    Stylish and comfortable.
  
",5.0,Lois B.,"Reviewed in the United States August 12, 2020","









  
  
    
  All three pairs are similar but unique in their own design.

  
",Color: D (3 Pack) Tortoise Frame G15 Lens / Glossy Black Frame Black Lens / Matte Black Frame Black Lens
73,489,"







  
  
    As perfect as I wanted
  
",5.0,Daniel De Leon,"Reviewed in the United States June 27, 2020","









  
  
    
  It's a great product. I used to have a pair of sunglasses, but I broke them because I was careless. Ha haI just tried the product, it's really good quality, now I have my own sunglassesAfter driving no longer have to worry about the sun glare, ha ha ha

  
",Color: D (3 Pack) Glossy Black Frame Black Lens / Tortoise Frame G15 Lens / Matte Black Frame Black Lens
74,350,"







  
  
    Sturdy, and look good
  
",4.0,Carson Backus,"Reviewed in the United States February 25, 2020","









  
  
    
  These have held up for a while, I wear one pair daily and my girlfriend wears the other. Definitely a good investment for ""cheap"" sunglasses. Overall, the quality outcompetes the price. It's almost a no brainer if this style is your fancy.

  
",Color: D (3 Pack) Glossy Black Frame Black Lens / Tortoise Frame G15 Lens / Matte Black Frame Black Lens
75,1303,"







  
  
    GREAT SUNGLASSES 😎
  
",5.0,ARK,"Reviewed in the United States July 28, 2019","









  
  
    
  These are wonderful.  Visible images are crisp and very clear. Love them...

  
",Color: D (3 Pack) Glossy Black Frame Black Lens / Tortoise Frame G15 Lens / Matte Black Frame Black Lens
76,1124,"







  
  
    Great value you can’t go wrong.
  
",5.0,Lori M,"Reviewed in the United States September 14, 2020","









  
  
    
  I love these sunglasses.  There nice light weight.

  
",Color: D (3 Pack) Tortoise Frame G15 Lens / Glossy Black Frame Black Lens / Matte Black Frame Black Lens
77,221,"







  
  
    Value Item
  
",5.0,Ray Kab,"Reviewed in the United States January 17, 2021","









  
  
    
  Love my glasses. Stylish yet functional. Best value sunglasses I have ever owned. There is hardly any compromise in workmanship. Packaging is also impressive.Very good product. Thinking about buying few more pairs for my family.

  
",Color: D (2 Pack) Glossy Black Frame Black Lens / Matte Brown Frame Brown Lens
78,889,"







  
  
    Cheaply Made
  
",1.0,Declan Black,"Reviewed in the United States June 29, 2020","









  
  
    
  Really disappointed with these. The reflective lenses started coming off and I’m now covered in a glitter like dust that has remained coating my entire body through a workout, rainstorm, and shower, so I’m not sure as to how I should get rid of what I’m assuming is the polarized coating off of me.

  
",Color: D (2 Pack) Tortoise Frame Blue Lens / Matte Black Frame Black Lens
79,1048,"







  
  
    Blocking the sun
  
",5.0,TB,"Reviewed in the United States August 20, 2020","









  
  
    
  Only writing a review because I keep getting a email asking me to do so. The glasses are cool. Impressive packaging. Very nice for the price.

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens
80,89,"







  
  
    These are good sunglasses.
  
",5.0,Everardo Jaime Jr,"Reviewed in the United States October 5, 2020","









  
  
    
  I use them when driving or walking around. Big fan of these and they don't look weird on my head, which is always a plus. Always a plus. There's never a time when it's not a plus. Every single occurrence of it not looking weird on my head would be considered a plus. Quite literally, it is a plus when it happens, every time without fail. There's not a time when it happens when it is anything but a plus. If the instance occurs, it is surely, unequivocally and unmistakably, a plus. Without exception, I would consider it a plus if and when they do not look weird on my head, and these sunglasses do not look weird on my head.

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens
81,778,"







  
  
    Great
  
",5.0,Kristen Neal,"Reviewed in the United States September 6, 2020","









  
  
    
  Stylish and affordable and great price

  
",Color: B (2 Pack) Matte Black Frame Black Lens / Glossy Black Frame Black Lens
82,1236,"







  
    Muy buena visión
  
  
",5.0,Gina Díaz,"Reviewed in the United States August 24, 2020","









  
    
  Muy buen producto, y cumple el propósito para el que fue adquirido

  
  
",Color: B (2 Pack) Matte Black Frame Black Lens / Matte Black Frame Black Lens
83,1132,"







  
  
    Good value. Work great. Lighter than expected.
  
",5.0,Jill,"Reviewed in the United States January 25, 2020","









  
  
    
  Feel cheap but look and work great.  Comes with a nice fabric storage pouch and cleaning cloths. Good value.

  
",Color: D (2 Pack) Glossy Black Frame Black Lens / Matte Black Frame Black Lens
