,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
26,26,"







  
  
    Do not over inflate!
  
",3.0,Joy,"Reviewed in the United States July 26, 2020","









  
  
    
  WARNING: DO NOT OVER INFLATE! These are great balloons for the price. Great colors, even when inflated. BUT only fill balloons about half size or they will pop. About 20 min after filling half the package, they started popping (on their own, with no interference. After maybe the 6th one in 30 minutes, we couldn't take the fright anymore, so we had to manually pop them all and start over. Thankfully we'd only blown up half the package. They have been sturdy the second time around, so lesson learned. They seem to be able to blow up very large, but resist this urge and only inflate to a medium size.

  
",
27,27,"







  
  
    Made Us Sick
  
",1.0,B. Bartelt,"Reviewed in the United States November 1, 2020","









  
  
    
  Pretty colors and pretty good quality, but every person that blew these up had health problems. And we were using pumps, not our mouths. My wife’s face swelled up, my skin burned, and my daughter’s eyes watered and watered. We have done other balloons in the past without these problems. These would be great balloons if they weren’t literal poison.

  
",
28,28,"







  
  
    Taste terrible!
  
",2.0,L. Sonko,"Reviewed in the United States December 19, 2019","









  
  
    
  A few other reviewers mentioned that the balloons taste bad. I thought that was preposterous. It is not! They taste bitter and yucky! Me and my family couldn't blow them up by mouth. We returned them.

  
",
29,29,"







  
  
    High quality and vibrant colors
  
",5.0,Alex67,"Reviewed in the United States July 25, 2019","









  
  
    
  Very nice balloons with vibrant colors. The colors of the balloons are great! I was really happy with this purchase and nearly all of them were in working order when inflated. These are high quality balloons!

  
",
30,30,"







  
  
    Great purchase
  
",5.0,Lauren,"Reviewed in the United States February 9, 2021","









  
  
    
  Very happy with this purchase. I did too much research on balloons for my daughter’s birthday, mostly because I wanted the right color mix including white and the product picture made the white look cream/off-white. I ended up buying these and a pack of white but the extra pack was not necessary as the white in this pack is in fact white white. Two of about 15 had holes that were immediately noticeable. Otherwise they have all stayed inflated (from me blowing them up, not helium) for 10 days now. Stop researching and just get these!

  
",
31,31,"







  
  
    WORST BALLOONS EVER!!!
  
",1.0,summerh,"Reviewed in the United States June 17, 2020","









  
  
    
  I do big parties every year, I have purchased countless brands of balloons from amazon and party stores. This pack was the WORST pack I’ve ever used. They are thin, cheap, pop easily and the color tones are not anything like the picture. I am so angry about it. Don’t buy these, you are better off with dollar store balloons.

  
",
32,32,"







  
  
    Useless
  
",1.0,nathan hoffman,"Reviewed in the United States June 27, 2020","









  
  
    
  Just received the balloons and couldn’t be more disappointed. Firstly, the bag arrived with the seal broken, so I’m not even sure if someone else already opened these before. Secondly, I cannot inflate these to save my life. These were supposed to be for my daughter.Wouldn’t purchase again.

  
",
33,33,"







  
  
    Good Quality Balloons
  
",5.0,ChicagoJenn,"Reviewed in the United States September 22, 2020","









  
  
    
  I ordered these because my almost 4 year old twins are obsessed with balloons so we go through them quickly. I'm always looking to order them in a larger quantity as well as for ones that won't pop super easily because they like to play games with balloons, including sometimes sitting on them. I will say that we've only inflated a few of these since receiving them, but they're a nice thickness, still easily enough to inflate, and a nice pearly sort of color. They've also been able to withstand my kids sitting and bouncing on them, and my kids weigh 37 and 43 pounds. I will definitely be ordering these again when we run out in several months.

  
",
34,34,"







  
  
    All the balloons popped
  
",1.0,Amazon Customer,"Reviewed in the United States October 18, 2020","









  
  
    
  They all popped throughout my daughter’s birthday party. Literally all the balloons I inflated and hung for decorations (not the balloons the kids were playing with although they popped as well) popped throughout the party and kept scaring everyone. It was terrible.

  
",
35,35,"







  
  
    Nice quality
  
",5.0,Natalie D.,"Reviewed in the United States August 29, 2020","









  
  
    
  Horrible to blow up- they have a weird taste that stayed on my lips. Be prepared for that. Otherwise they are great. I love the colors. We blew them up over a week ago for our daughter's birthday and they still have air. The kids enjoy tossing them around while we avoid the heat and hurricanes this summer!

  
",
36,36,"







  
  
    Good quality but strange powder coating and horrible taste!
  
",3.0,M. Schulman,"Reviewed in the United States September 3, 2020","









  
  
    
  Balloons are great and seem strong! Easy to inflate and tie. But the big draw back is they tasted horrible. After blowing them up no amount of tooth brushing or mouthwash could get the horrible bitter taste out of my mouth. It took over 12 hours for the taste to go away. I have never had this happen with balloons. They were also coated with weird grainy powder. Not something I have experienced with other balloons either.

  
",
37,37,"







  
  
    Gross substance on/in it
  
",1.0,SS,"Reviewed in the United States May 12, 2020","









  
  
    
  As seen in the picture, it seems there was dirt stuck to this and also on the inside. I’ve only inflated a dozen or so so not sure how many are affected.

  
",
38,38,"







  
  
    Hold their air well
  
",5.0,bobandchocolate,"Reviewed in the United States July 28, 2020","









  
  
    
  Made our toddlers birthday very fun. We inflated dozens of these and had them in the living room for him to run through when he woke up on his birthday morning - they were great and held up to a full week of toddler abuse - we had 6 balloons from a different pack, those 6 last their air by day 3 and these all stayed full until we popped them more than a week after his birthday. Plus the pack is so big we can do this again next year

  
",
39,39,"







  
  
    fine balloons but gross taste when inflate manually
  
",4.0,Amzn Customer in NY,"Reviewed in the United States July 27, 2020","









  
  
    
  They're mostly fine - inflate easily, stay inflated. I assume it's because they're made of latex, but these balloons leave an unpleasant taste when inflated manually, and also leave a bit of a residue on your hands afterwards. The sheen and richness of color are less pronounced when inflated - not hugely surprising, but just FYI since this was a factor I used to decide between this and another set of balloons.

  
",
40,40,"







  
  
    Dont buy
  
",1.0,Banana boat,"Reviewed in the United States November 16, 2019","









  
  
    
  Looks cheap, smells bad, left bad taste in my mouth...and it felt like tiny particles/dust were on all the balloons. I had to wash my hand(and mouth) after using four of them. I'm not sure why this was Amazon's choice product.

  
",
41,41,"







  
  
    Came dirty; thin
  
",2.0,Grimulfr,"Reviewed in the United States March 23, 2021","









  
  
    
  Balloons were all dirty with dust(?) and came in a flimsy ziplock bag. Not sure if items that are used come in ziplocked bags but I did not purchase ""used"".After cleaning the balloons of their dust with water, I filled some of them for a party. They are thin enough to be transparent. Quantity over quality here. But the dirt on my balloons bothered me the most.

  
",
42,42,"







  
  
    Great normal sizes balloons!
  
",5.0,S. Elliott,"Reviewed in the United States October 21, 2020","









  
  
    
  Love these balloons! Just what I needed for my 5 YO and 3 YO. They like to randomly play with balloons so if they pop (like when they played with them in our backyard), at this price, my wallet doesn’t hurt.We also love the color assortment.They stay inflated for a long time though I haven’t tried to inflate them with helium yet.I would absolutely buy this again.

  
",
43,43,"







  
  
    Covered in a gross powder
  
",2.0,RC,"Reviewed in the United States May 21, 2020","









  
  
    
  Not very impressed with this purchase. The balloons are covered in a gross tasting powder that even dries out your hands when tying them. They don't inflate well eithrt and they are on the small end. I had a couple pop on me when I was just starting to blow them up. I do not recommend these balloons.

  
",
44,44,"







  
  
    Well priced, good color and size!
  
",4.0,Dani K,"Reviewed in the United States September 26, 2020","









  
  
    
  Have used these for some quarantine bday party festivities (got to keep things festive for the kids!). Pretty easy to blow up, nice colors, a little on the thin side so they can pop easily. Of the 20 or so that I have blown up, one had a hole and two popped while blowing up. Overall worth the price despite the couple of issues I encountered. Would buy again!

  
",
45,45,"







  
  
    We love these balloons - longer lasting!
  
",5.0,EW,"Reviewed in the United States August 17, 2020","









  
  
    
  Thanks to the pandemic and everyone staying home, we discovered the new game of playing with balloons and exercising! These are the best. They don't pop easy and come in so many wonderful colors. My kids and I were hitting it to each other and having a blast!We also used it to decorate the walls. I would buy these again.

  
",
46,46,"







  
  
    Best money we’ve ever spent for Birthday fun.
  
",5.0,Amazon Customer,"Reviewed in the United States June 29, 2020","









  
  
    
  Wow! Amazing balloons. High quality. We blew up 2 packages with an air compressor (240 balloons) for our daughters birthday. Only 1 had a hole and didn’t blow up. 5 randomly popped. The rest lasted till we popped them on purpose 14 hours later. Kids were playing them, tossing them, kicking them, hitting them, you name it they did it. Much better price than party stores, too.

  
",
47,47,"







  
  
    Holy grail of balloons
  
",5.0,Amazon Customer,"Reviewed in the United States March 18, 2021","









  
  
    
  I blew these up FOREVER ago. My two year old is obsessed with balloons. I had to pop them because they last too long! These have to be the best dagnab balloons I ever did see! If you’re looking around for the right balloons for a party, STOP LOOKING, UOU FOUND THEM! 6 out of 5 stars, would buy again, keep a few in my pocket for emergencies.

  
",
48,48,"







  
  
    Great buy, not one popped during inflation
  
",5.0,Enn@,"Reviewed in the United States August 5, 2020","









  
  
    
  So a few months ago I bought a package of balloons for one of my sons birthday. I have one of those $15 balloon inflators and blew up those balloons and I’m day about 20% of them popped or had a defect. But this bag of balls every single one inflated, not one popped! These felt maybe slightly thicker than the others. Glad I bought these.

  
",
49,49,"







  
  
    Gorgeous balloons!!!
  
",5.0,Rangers68,"Reviewed in the United States May 23, 2020","









  
  
    
  These balloons were absolutely perfect. Beautifuk, vibrant colors. None of them popped. They are great quality, with many of them having a shimmer finish. Received many compliments. Great deal!

  
",
50,50,"







  
  
    Great value for money, inflate to 12 inch diameter maximum
  
",5.0,Parker Knight,"Reviewed in the United States August 27, 2020","









  
  
    
  My son (8 yrs old) blows balloons and we make a balloon boppers. it's a good entertainment. Grocery Store balloons (pre inflated) are $5 each and we have so much fun with $0.08 for each balloon price. Balloons popped easily when inflated larger than 12 inch diameter. Stay within 12 inch range and balloon lasted through several plays indoors.

  
",
51,51,"







  
  
    Good Quality
  
",5.0,Buffy ,"Reviewed in the United States March 4, 2021","









  
  
    
  My grandbabies love playing with balloons. They are ages 5 to 7. I bought these because it’s a big bag with a lot of balloons. The quality is good. They are fairly thick and they blow up to be pretty big. So these are an easy fun way to keep them occupied having some fun.

  
",
52,52,"







  
  
    Balloons Balloons Balloons
  
",5.0,Alisha,"Reviewed in the United States December 4, 2019","









  
  
    
  Wide array of colors. Some bright and brilliant, others subtle. We made a partial balloon arch. Filled the hallway with balloons. Filled two bedrooms with balloons. And i still have balloons left over. Great value for the money

  
",
53,53,"







  
  
    Great for your little beast
  
",5.0,Emily K Badovinac,"Reviewed in the United States January 11, 2021","









  
  
    
  These are nice! My feral child has yet to pop one, and he’s grabbed them and bit them all over (doesn’t seem to mind the taste, though they do have a weird flavor - I don’t mind it, though). I haven’t blown them up too much, but I’d still say they’re sturdy. Pretty, too.

  
",
54,54,"







  
  
    Lot of different Color Balloons
  
",5.0,Melody ,"Reviewed in the United States September 6, 2019","









  
  
    
  So many different Color Balloons can create different designs .Good quality for the money.Will buy again!

  
",
55,55,"







  
  
    Taste horrible
  
",4.0,Rachel Negrey,"Reviewed in the United States October 30, 2020","









  
  
    
  I teach PE and we use baloons in class. Which is why I need them to stay inflated more than a day, as I teach kids all week. Most if these do not. They did seem less likely to pop. Only one (out of 50+) popped in my face, and the kids (5-7 years old) only popped a handful.

  
",
56,56,"







  
  
    I'll be buying these again.
  
",5.0,donna p.,"Reviewed in the United States November 2, 2020","









  
  
    
  Nice to have a large pack of quality balloons on hand. Gives me one less thing to do when having a party. Good selection of colors, good size, easy to blow up and a nice pearl sheen. I'm going to be ordering a few more packs now that I know they're worth it.

  
",
57,57,"







  
  
    Not good, many defective
  
",1.0,PN,"Reviewed in the United States December 9, 2019","









  
  
    
  These particular balloons are not of good quality-every other one would pop and you can tell imperfections in the material. So many defects and VERY dull colors. It was not a good value because you can’t use half of what you purchase and the ones that survive look terrible.

  
",
58,58,"







  
  
    Huge amounts of latex/chemical dust on the exterior
  
",1.0,bluesky,"Reviewed in the United States August 11, 2020","









  
  
    
  I rarely leave reviews but wanted to steer others away from these.  Huge amounts of latex/chemical dust on the exteriors.  Even after inflating the balloons seemed to shed some kind of chemical dust/smell.  Of the <15 balloons we inflated, 3 popped and at least 5 of the others shrank significantly in < 8 hours.  I will not purchase these again.

  
",
59,59,"







  
  
    Wouldn’t buy again
  
",2.0,Mitchell+ Emily,"Reviewed in the United States July 20, 2020","









  
  
    
  I would not buy these balloons again. The balloons from the Dollar Tree are much better. The colors aren’t very vibrant once blown up to average size. A couple had a hole in them. About ten popped when making my balloon garland. And there’s this weird coating on them that leaves your hands feeling gross.

  
",
60,60,"







  
  
    Exactly as described at a great price
  
",5.0,Apes,"Reviewed in the United States August 4, 2020","









  
  
    
  Nice quality and great price. Used for balloon stands for a party for my son. Exactly as described. There are a bit of purple balloons in different shades that I’ll probably never use but even still, it was cheaper than buying four bags of the balloon colors I needed.

  
",
61,61,"







  
  
    Pretty good!
  
",4.0,Amazon Customer,"Reviewed in the United States July 14, 2020","









  
  
    
  My kids loved the shimmery touch, the colors were great. I will say, the balloons must be slightly thinner than your average balloon because they didn't do well on the grass, but that wasn't much of a problem. I had some dollar tree balloons on the grass and they did not pop.

  
",
62,62,"







  
  
    Great purchase
  
",5.0,OhHi,"Reviewed in the United States January 12, 2021","









  
  
    
  I haven’t blown them all up but the ones we’ve used have been fine. No holes and they no popping. We haven’t used helium yet, just manual breath for the kids to toss around. I’m happy though because you get a lot of balloons for a great price.

  
",
63,63,"







  
  
    Could be more vibrant
  
",3.0,Amazon Customer,"Reviewed in the United States September 27, 2020","









  
  
    
  These are okay balloons. They function fine, my only complaint is that the color is not very vibrant when you blow them up. Be prepared for them to go way more pastel/pale than the colors pictured. Obviously balloons will lose some vibrancy when they expand, but I’ve had others in the past that didn’t go quite as pale as these ones do.

  
",
64,64,"







  
  
    Good balloons
  
",5.0,Scott Wilson,"Reviewed in the United States November 6, 2020","









  
  
    
  So far I have inflated about 10 of these and they seem good to me.  The are free from defects and look good inflated .  I use Balloon lights in these and they look great with those in. I am very happy with them and when I need more I will be ordering these.

  
",
65,65,"







  
  
    Colors are not vivid like shown in the photo
  
",3.0,Jenna Joseph,"Reviewed in the United States July 12, 2020","









  
  
    
  I was expecting pretty standard rainbow colors like displayed in the photo. The colors were very light when blown up.  It didn't quite fit my vision but we made it work. Overall my son's first birthday was fun and that is what matters more than the balloon color! :) The balloon quality was great otherwise.

  
",
66,66,"







  
  
    Worst balloons ever
  
",1.0,Bart,"Reviewed in the United States November 29, 2020","









  
  
    
  Imagine being asleep and hearing loud pop and then a minute later another loud pop.  That is what these balloons did.  In the middle of the night when NO ONE was touching them, two of them popped within a few minutes of each other.  The next day, when my kids were playing with them, they did it again, a few minutes after we blew them up. So cute but the worst durability I have ever seen in a balloon.

  
",
67,67,"







  
  
    Inconceivable excellence
  
",5.0,Sarah Hart,"Reviewed in the United States October 9, 2020","









  
  
    
  I want to start by saying that the quality of these balloons has compelled me to write my first review on any platform, for any product. With no irony or sarcasm, these are the best balloons I’ve ever seen. I felt it would be disrespectful to the balloons’ tenacity not to write this review. I offer this picture of one such balloon, inflated on the evening of September 19th, still going strong and festive on the morning of October 9th. My only reservation in recommending this product is that I have somehow been complicit in the manufacturer’s selling of their souls to a higher being for balloon longevity. Get these: they are incredible.

  
",
68,68,"







  
  
    beautiful colors
  
",5.0,Rika,"Reviewed in the United States October 18, 2020","









  
  
    
  My school club had a party so I bought these as decorations. Their colors are beautiful and I arranged them with other balloons I bought before and it looked great. They are very durable and very easy to inflate and stayed in shape even in the heat. it is perfect for any kinds of parties

  
",
