,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
10,10,"







  
  
    Space saver
  
",5.0,Shannon Wagner,"Reviewed in the United States May 7, 2019","









  
  
    
  I love the retractable cord. When counter space is a premium, this is the best idea ever. I wish all my appliances had this feature.  I also love the various settings. My old kettle only had one. This is a sturdy kettle, it works great and looks great.

  
",
11,11,"







  
  
    Much Better Than a Stove Top Kettle
  
",5.0,leed39,"Reviewed in the United States May 10, 2019","









  
  
    
  This is a really nice unit if you boil water often.  My wife likes to take a thermos full of hot water with her to work so each morning she puts a kettle on the stove and goes about other morning chores.  When the kettle whistles, you drop everything and run to take the kettle off the burner.  The HadinEEon Electric Kettle makes this morning routine much simpler and far less worrisome.  At full capacity it will bring 8 cups of water to a full boil in about 8 minutes.  It’s also a clear glass kettle so you can see your water come to a boil.  There are multiple temperature selections and a ""Keep Warm"" feature so all you have to do is set and go.  A blue light ring let’s you know the unit is on.  It shuts off when your water is boiling and intermittently turns back on and off to keep your water at the desired temp until you’re ready to go.  No more scrambling to shut off a screaming stove top kettle and water is piping hot when you pour!  Love it, this gadget get my thumbs up!

  
",
12,12,"







  
  
    Great Kettle
  
",5.0,Amazon Customer,"Reviewed in the United States May 2, 2019","









  
  
    
  This is my second time purchasing this kettle. I really recommend it!

  
",
13,13,"







  
  
    Nice addition to my collection of teas
  
",5.0,JJ,"Reviewed in the United States August 18, 2019","









  
  
    
  Obviously, temperature control is the most important function, great for non-black teas. It's also a very good-looking kettle, especially because of the glowing. Because it's made of glass, it's much easier to clean (and much easier to see that it actually needs cleaning). One thing that I still need to get used to - it doesn't beep when you press on different temperature buttons. Basically, one it starts glowing, it's heating up the water. Besides that, it's pretty easy to use.

  
",
14,14,"







  
  
    ALL 5 STAR REVIEW??
  
",4.0,shadylane,"Reviewed in the United States November 24, 2019","









  
  
    
  This seems like a very nice electric kettle.  I like that it has different temperatures for the different types of tea and the pot seems to hold more water than my last kettle did.  That being said, with the pot I received a notice from the manufacturer stating that if I reviewed the kettle and sent them a copy of it, I could choose from one of six items that they would send me for free.  The implication is to give them a good review.  I did not send them a copy of this review; it's my honest opinion and the company doesn't need  stoop to this type of practice.  The pot can stand on its merits.

  
",
15,15,"







  
  
    Blue Light Magic
  
",5.0,He Is Truth,"Reviewed in the United States June 23, 2019","









  
  
    
  This things boils quicker than my stovetop kettle and my husband brewed a batch of coffee in a fraction of the time of a normal drip coffee machine. Absolutely love and its addicting to see the glowing blue light. The booklet suggests cooking temps per beverages like different types of tea and coffee which was very helpful. Cord wraps nicely under base so its not bulky or off balance. Cord length is about 1 1/2 ft.

  
",
16,16,"







  
  
    Super easy to use!
  
",5.0,Jerry B,"Reviewed in the United States October 14, 2019","








  
  Your browser does not support HTML5 video.










  
  
    
   It’s so easy to use and I love how each temperature variable is marked with Black,Oolong and etc. The blue light is also very calming to watch. Can’t wait to use it for tea and cup noodles!

  
",
17,17,"







  
  
    Stopped working within 4 months!,,
  
",1.0,Maine W,"Reviewed in the United States November 16, 2019","









  
  
    
  This has stopped working within 4 months!  Don’t buy ..  it is not reliable!!

  
",
18,18,"







  
  
    What is that smell?
  
",1.0,Z. W.,"Reviewed in the United States August 28, 2020","









  
  
    
  I honestly don't understand how this listing has so many positive reviews and no one mentioning a bad smell.I received one Kettle, ran two batches of water, then a 1/3 white vinegar 2/3 water boiled through, left overnight, and rinsed with two batches of water. This heavy, manufactured plastic smell was so strong coming off the water/kettle that I felt unsafe consuming anything coming from it.I returned the kettle and swapped it out for a new one, thinking it was a one-off. Same. Exact. Problem.If you are looking for a kettle that doesn't leech some weird chemical into your water or produces water that smells like something you'd actually like to consume, look elsewhere.

  
",
19,19,"







  
  
    Great Product!
  
",5.0,itskaraaa,"Reviewed in the United States October 24, 2019","









  
  
    
  I absolutely love this kettle! I’ve had one for awhile, but it didn’t have temperature control so making tea was always a hassle having to get the thermometer out and wait for the water to cool down to the correct temperature. I love that it not only has the temperature control, but also tells you what tea would go at that temperature. It’s very sleek looking as well with the clear glass, blue LED, and well made handle. Great investment if you like tea, coffee, hot water with lemon, and the list goes on and on!

  
",
20,20,"







  
  
    Faulty Kettle
  
",1.0,Karen Francis,"Reviewed in the United States June 26, 2019","









  
  
    
  Kettle won't turn on, so frustrating.  I am returning the product, waste of my time, should have listened to the other buyers with the same experience before purchasing.  Definitely a design defect! Faulty!

  
",
21,21,"







  
  
    Looks beautiful but doesn't work
  
",1.0,Estrella,"Reviewed in the United States August 19, 2019","








  
  Your browser does not support HTML5 video.










  
  
    
   Didn't work on first use. After setting it up as per instruction manual, plugging in and filling it mid-way with water, the unit flashes blue light but then, then, nothing. I tried again to press the START/STOP button then select the temperature option, but the lights keep flashing and the kettle doesn't work. I'm very disappointed and have had to return it immediately.

  
",
22,22,"







  
  
    Good Looking Kettle
  
",4.0,Natalia,"Reviewed in the United States May 5, 2019","









  
  
    
  We got this kettle a couple of days ago and like the looks of it a lot.  We also like the various temperatures for different teas and coffee and find they do make a difference.  The only complaint, and the reason for four stars instead of five, is the poor design of the lid.  It is awkward to open and close.  If you don't push the little screen down it won't shut, and it is not as easy to open as other kettles as the button is on the lid instead of on the handle.  Otherwise, a good purchase for a reasonable price.

  
",
23,23,"







  
  
    modern glass kettle
  
",5.0,SIWEI PU,"Reviewed in the United States September 5, 2019","









  
  
    
  The modern glass kettle looks very bright with six different temperature settings for various tea. My wife loves it as it is easy to use and clean. Besides, you can see though the blue glass kettle and watch the water bubbles come to a boil.It is really cool and makes me have a lot of fun. Furthermore, it makes hot water very fast and I do not have to make hot water again and again with the keep-warm function.I am very happy with this new product which has upgraded my life style. I highly recommmend this product to my friends as I am showing it off.

  
",
24,24,"







  
  
    DANGER *Update* *Second Update*
  
",5.0,MamaMolly,"Reviewed in the United States October 29, 2020","









  
  
    
  Just want to add now that I have had the replacement kettle for almost a month... it is working perfectly. Better than the first one actually. It happens we sometimes get a defective model of something but the company went above and beyond to make it right. I highly recommend the HadinEEon Kettle.Last and FINAL Update. i think.Surprisingly the company saw my Review and reached out to me. I never expected that after so much time had elapsed.They apologized for the problems with both the kettle and that I had not received a response. Wary at first at receiving an email out of the blue I called Amazon Customer Service to find out how I could verify it was indeed from the company.  After getting a contact number from Amazon I called and confirmed the email was legitimate.  Once I did that I returned the email from Stephen of Customer Service and have received a replacement for the kettle.I'm thrilled they did honor the Warranty. I loved the Kettle and was so disappointed it had problems. I have made pour over coffee forever now and tea all the time. I am so happy to have the kettle replaced.Having had this very positive interaction I raised the Rating from 1 Star to 5.~It seems this company's ""Warranty"" is pretend. I do not think they will ever reply.~I have been trying to get the Company to honor their Warranty and replace the Kettle. So far. NO luck. I will Update if they honor their Warranty.~I do not Review often. When I do it either exceeds expectations or fails miserably. Nor do I ever Review immediately for an offer of a 5 Star review. Ever. When I do it is because I have used an item for some time and it either meet the criteria.In this case this Kettle has turned out to be a Hazard. I purchased the Kettle in March to replace an old fashioned stove top teapot my teen accidentally boiled to dry. Up until this week I was very pleased. It did what it was promised to do.However. This week it stopped turning off after the temperature was met. I came out from the computer room to find the pot was boiling away at the highest setting and had boiled away half the pot instead of shutting off. Initially I thought I had made a mistake. For a couple of days it was normal. But today it is not only back every time I try to make water for tea at the appropriate temp. I just boils away at high no matter the setting.Ironically. I was initially happy enough I was planning to purchase a back up in the event the glass pot ever broke. I make Pour Over coffee and tea so to be without a pot even for a day is not an option. Especially in these times.To pay slightly over $50.00 when I purchased and only get 8 months of use and to be a fire hazard is completely not acceptable.

  
",
25,25,"







  
  
    Did not work straight out of the box.  Read other reviews about this product not working.
  
",1.0,Amazon Customer,"Reviewed in the United States May 27, 2019","









  
  
    
  Product was taken out of the box and set up per the instruction manual.  After plugging in the base, placing carafe with water in it, the unit beeps once with a flash of blue light and then nothing.  Double checked the instruction manual, pushed the temp button and start button within 1 second of the beep and blue light... and nothing.  Tried 3 different outlets, nothing.  Just a beep and a flash of blue light.  Faulty product.  Big disappointment.

  
",
26,26,"







  
  
    Variable Temperature Kettle
  
",1.0,nat4crim,"Reviewed in the United States December 7, 2020","









  
  
    
  Update: I've been using this kettle for about a week and it's starting to falter. It used to beep when the temperature level was reached. Now it turns itself on and off. I can only imagine what it will be like in another week. I'm returning it.Also, you should probably take these glowing reviews with a grain of salt. When you receive your kettle they offer you a 'free' gift if you contact them. Once you do, they ask you to review their product. I normally never review a new product but decided to. I initially gave them a 4 star review based on my thoughts underneath and that wasn't good enough. They contacted me and asked me to change my star rating to 5 and offered me a $10 gift card and reminded me how generous they were being giving me a 'free' gift. So they are essentially buying reviews. I told them to keep their gift, I wasn't changing my review. Now of course I am because the product is starting to glitch.I bought this kettle to replace an older one I had. I chose this because I wanted a kettle that allows me to choose the temperature of the water I am boiling. It's very handy for someone who drinks french press coffee and various teas because they all have their own temperature recommendations. I like that this kettle had more temperature settings vs my older one. The only reason I didn't give it 5 stars is because I haven't had it long enough to see how well it  holds up and because of a safety concern I have. You have to unplug the kettle after each use. If you leave the kettle on the base with it turned off, the kettle will periodically turn itself on and off. It wasn't clear in the instructions that you need to unplug it and someone may leave not knowing it can turn itself on.

  
",
27,27,"







  
  
    Ok kettle for the price, not the best quality
  
",2.0,Briana Hall,"Reviewed in the United States February 11, 2020","









  
  
    
  This kettle is ok for the price, it looks nice and heats the water efficiently, but after owning it for about a week I noticed it stopped beeping to let me know when the water had reached the correct temperature. It still beeps for boiling water, but not for any of the other temperature settings. Other than that, it works as intended.Edited to add: The company has continued to reach out to me asking me to remove my ""negative"" review so I'm removing stars for sketchy sales behavior. I still have this kettle and still have issues with it not beeping when it reaches temperature. If/when this one stops working I won't be buying this brand again.

  
",
28,28,"







  
  
    Great addition to the kitchen for the tea lover, but not perfect
  
",4.0,MorganG,"Reviewed in the United States May 23, 2020","









  
  
    
  We purchased this to replace a 5-yr old name brand kettle that we’ve used daily - and it’s finally dying. I debated about whether to go with a large “name brand” or to take a gamble on a lesser-known brand. I guess the adventurer in me caused me to try the lesser-known brand. Plus, it doesn’t ever hurt to save a few dollars if you can get something that’s good and lasts.When I review, I rarely give 5-stars unless a product is exceptional. This product seems great so far, but not exceptional.Here are the great things:* The various water temperatures that are easy to access on the handle* Gets the job done of heating the water quickly, and holding it at temp if you want it to* Cool blue lights that make the water sparkle* Handle is easy to grip* It was well packaged and easy to get set up* Though made of glass, it seems quite sturdy* Claims to be BPA Free* Elegant look for the kitchen* Easy to useMinuses:* The lid is not as easy to open as our old kettle, which allowed opening it with a flick of the thumb on the open button. This one is a two handed job of holding the kettle with one hand while manipulating the lid lever with the other* The “keep warm” feature is not 100% intuitive, and worse, it deactivates as soon as you take the kettle off the base to pour water. So if you want it to keep on keeping on (warm), then you have to remember to re-activate it once there. Our previous kettle had its functions built into the base, and it remembered to keep it warm if the feature was turned on. That was more convenient.Decent but not great:* For those of us who live at higher altitudes - where water boils at 205F instead of 212F - I have not yet found a kettle that can efficiently deal with that. This one does okay but could be better: If you set the water for a full boil, it will boil for several minutes until it figures out that it’s not going all the way to 212F. It will then “beep” and temporarily pause boiling, try to boil it again for a shorter time, then finally switch into the keep warm mode where it alternatively boils the water and pauses. It seems somewhat random how long the periods of boiling are - some are very short, some last longer. This is better than our previous kettle which didn’t deal with the issue at all - but it is still wasting a lot of energy spending all that time keeping the water at a high boil before figuring it out. As a former computer programmer, it doesn’t seem like it would be hard to build in control circuitry to deal with this issue more intelligently.So, would I recommend it? For the price, yes. It’s a nice kettle at a good price - especially for one that has all the different temperatures needed for producing the best brewing results of different kinds of tea. However, if some of the small issues aren’t addressed, when this one wears out, I’ll probably keep looking for the “perfect” kettle (which I admittedly may never find).

  
",
29,29,"







  
  
    Elegant easy to use kettle
  
",5.0,nathan,"Reviewed in the United States August 18, 2019","









  
  
    
  I’ve bought A kettle from this brand before, since it’s sooo easy to use so I bought one more with several temperature control functions! The packing was sooo thoughtful and organized. The transparent look makes the kettle so different and elegant, I enjoyed very much watching the water spoiling. This kettle has so many temperature controls for different kinds of needs, I think that’s enough for daily use. By the way, it’s a very easy to clean kettle, just by adding some vinegar and spoil it, that will do it!

  
",
30,30,"







  
  
    A stylish, efficient electric kettle
  
",5.0,JimmyJ,"Reviewed in the United States August 15, 2019","









  
  
    
  This is our second HadinEEon kettle. Actually it's our third. We ordered our first, it came and we used it for a short period before it developed a problem. I notified the company and they sent us a new kettle immediately. It has performed perfectly since. This kind of response and service meant that we were looking for another tea kettle, we knew what we wanted. This time we opted for a new version with varia ble temperature control for different types of tea - who knew? Again the kettle arrived in perfect shape, is easy to use, clean and live with. This kettle is a great choice. Oh and it looks pretty stylish on the counter. and our experience tells us that if there is ever a problem, there is somebody who will fix it.

  
",
31,31,"







  
  
    Great kettle for tea drinkers!
  
",5.0,The Doctor,"Reviewed in the United States December 2, 2019","








  
  Your browser does not support HTML5 video.










  
  
    
   I love the temperature control settings on this kettle!  The kettle also comes with a helpful guide to optimal brewing temperatures for every type of tea and coffee you might possibly want to brew.  Great purchase!

  
",
32,32,"







  
  
    Not worth the money. Quit working after 2 months.
  
",1.0,F. Amos,"Reviewed in the United States October 18, 2019","









  
  
    
  I like this product.  It does just what it says it will, and it's cool looking too.  Love the blue light.  I also like that it heats up to 8 cups.***update*** This is probably the worst thing I’ve purchased on amazon. 2 months later and it doesn’t work. Today it took 20 min to get my water ready for my French press. So disappointed.

  
",
33,33,"







  
  
    Good sturdy kettle, big reservoir, easy to use.
  
",5.0,Breanna,"Reviewed in the United States October 4, 2019","









  
  
    
  I received the kettle promptly. I like how the chord wraps in the base so I don’t have a length of chord sitting on my counter. The kettle has six temperatures and a keep warm fixture. It lights up blue when its heating and beeps when it’s done so you know it’s ready which I appreciate. It also has quite a large reservoir which I also appreciate. It also heats up quickly. The only issue I have is the design of the temp butons. They light up when heating, but otherwise they are grey and the writing isn’t as bold as I’d prefer for early morning reading. So far that’s my only complaint and they will be memorized soon enough anyway.

  
",
34,34,"







  
  
    It doesn't heat up at all. Defective.
  
",1.0,Customer,"Reviewed in the United States July 4, 2020","









  
  
    
  When I looked at the box, I already noticed it might have been a return, but I figured I'll try it any ways. The control panel is defective, and it doesn't even heat up to 200F. I used a thermometer to check and the highest it will go is 135F, and it shuts off... Far from boiling. I followed the directions in the manual, I even got my partner to recheck the instructions to make sure I'm following the instructions, but still nothing. It's junk. I am very disappointed. Going to return it.

  
",
35,35,"







  
  
    Just as good as its predecessor for boiling water, much better for tea lovers.
  
",5.0,Pedro Saratscheff,"Reviewed in the United States August 14, 2019","









  
  
    
  I had its predecessor and have had it for about a year now and there's nothing to complaint about it. This one is the exact same but with the added feature of temperature alternatives for different tea leafs.It is one of the fastest electric kettle available as far as I know, and the fastest I have had. I have heard many times that 1 minute longer will not change your life, but for someone as impacient as me, 1 minute is a LOT of time when cooking. This electric kettle takes about 7 minutes to boil, compared to the 10+minutes that my previous electric kettle took to boil (not the hadinEEon, but a generic brand electric kettle).I fully recommend this version if you like tea, otherwise, the simpler version is just as good (and maybe cheaper).

  
",
36,36,"







  
  
    Excellent kettle for the price
  
",4.0,M. LoCastro,"Reviewed in the United States December 1, 2019","









  
  
    
  I have had a few days to test this kettle out, and this is my early assessment of it.Aesthetically, it is quite nice, matches the other small appliances I have and footprint on the counter is not terrible. I was replacing a 1.5L T-fal pot because I wanted more precise control over the temperature of my water. I have made several cups of tea and heated water for use on the stove, and the experience is pretty much as expected. Where are a couple minor cons, this is still a kettle I would recommend. They aren't deal breakers for me, but for some people they might be, so here they are:1.) Temperature: This was the primary reason that I got the kettle, and also the only reason this is a 4-star review instead of a 5-star one. The T-fal I had had a dial that would be ~167 F at the bottom and boil at any other point along the selector. As I like a variety of different kinds of tea that are best steeped at several different temperatures, this was inconvenient. This kettle is off by 5-7 degrees (under, not over) at its various settings (I have tested them all, with two different thermometers, one digital, one analog) except for boiling. As I am not interested in spending over $100 on a kettle with a super precise sensor, and this is still a dramatic improvement over what I had, I can absolutely live with it, as long as this one continues to function at its current level of accuracy.2.) No chime: Only a couple reviews mention one, and nowhere in the product description does it say there is one, so I think this is meant to be a feature of its quiet operation. It's a minor inconvenience for me since I don't wait right next to the kettle when it's heating up the water. I am an insomniac though, so I see it being a boon for when I am up in the middle of the night and want some chamomile or valerian tea.3.) I realize that coming from a plastic kettle to a glass kettle, and one with a larger capacity at that, this kettle will be heavier than what I am used to. I still was not prepared for how heavy it is when it's full. Since I often use my electric kettle to give water for pasta a head-start, carrying a glass kettle full of boiling hot water across the kitchen when only the handle is cool to the touch is a little harrowing. I have an outlet closer to the hob though, so I can simply move it when I plan to do that.Overall I am very happy with it, and will update if for some reason I ever need to make use of the warranty.

  
",
37,37,"







  
  
    If you love coffee/tea/yourself, get this electric kettle.
  
",5.0,Vivian G.,"Reviewed in the United States August 17, 2019","









  
  
    
  I drink coffee and tea almost every day. The HadinEEon kettle let’s you choose the right temperature for whatever drink you’re trying to prepare. It’s stylish and very easy to use. I’ve had over 4 water boilers in the past 5 years and this is easily my favorite one!

  
",
38,38,"







  
  
    Love the stay warm feature!
  
",5.0,Kery,"Reviewed in the United States April 30, 2019","









  
  
    
  The HadinEEon electric Kettle is a GAME CHANGER for me!  I work long hours and tend to forget to hydrate.  I would spend a lot of money buying tea, but never made it for myself because of the hassle of going to the kitchen, filling up the traditional stove top kettle and waiting for it to heat etc.  Now that I have the HadinEEon Kettle, it sits next to me and I fill up on tea all day long.  The fact that the instructions have a chart that tell me what temperature suits which teas best is super cool and I am starting to feel like less a brash american and more a sophisticated Brit who knows a thing or two about tea time (not really - but a girl can dream!).

  
",
39,39,"







  
  
    I actually use all of the features!
  
",4.0,Amazon Customer,"Reviewed in the United States April 23, 2020","









  
  
    
  What I wanted:I have a 64 oz / 2 liter insulated growler which I use to make tea that I to bring to the office (in non-pandemic times).  My previous electric kettle only held 48oz of water, so I had to run it twice in order to make a full container of tea.This kettle solves this problem by heating up enough water to make my tea in one go.Unexpectedly useful features:I didn't expect to use any of the other features, but I've found the temperature selection to be very useful.  It turns out that green tea tastes better and is easier to drink at 175 degrees F, so I now use that feature every time.  My insulated growler holds the temperature well enough that I can still make tea in the morning and have hot-ish tea in the evening, even if I don't wring every possible degree out of the water.  So, while I wasn't looking for this feature, I now really appreciate it.I also use the ""Keep Warm"" feature constantly.  I didn't buy this kettle for the ""Keep Warm"" function, but I'm a fan.Lastly, I love the glass container.  I can see the water level from across the kitchen, I can check for scaling at a glance (scaling used to sneak up on my with the stainless steel electric kettle I had before), and it looks nice.  The glass appears to be the same kind of glass used in coffee makers, and it works even better here than it does in a coffee maker, because the water stays cleaner.Usability notes:I had to read the manual in order to understand how the ""Keep Warm"" feature works.  It's only active after the kettle has finished the water through the main heating cycle.  (I had assumed that it would slowly heat the water on low power if activated separately.)  Since I find engineering-language comfortable, I would have preferred that the button be labeled ""Temperature Hold 🔒"", since that more accurately describes this function.  Still, it only took about 2 minutes to read the manual, and I use this function frequently, so it's a win.Another usability issue is that I'm about 60%/40% ambidextrous, and 2 of my three kids are left-handed.  The writing on the glass is only in the ideal position when you are holding the handle in my right hand.  When I hold the pitcher in my left hand (which I do almost half the time), it's harder to see the fill-markings (because I'm frequently filling it up to the 2L / Maximum level).  Putting the labels on both sides would be better.Overall, this thing is really easy to use.  These are nitpicks, not showstoppers.Silly novelty features:The bottom of the kettle warms up a light blue when the heating element is activated.  My first thought upon seeing it was that is was a silly imitation of Cherenkov radiation but, upon further reflection, I suppose it's supposed to look like the blue flames from a gas stove.  I still think it looks silly, but it is very useful to have a visual indicator.  The novelty of having a couple of dozen LEDs shine through the water wore off very quickly, while the utility of being able to see when the kettle is heating remains.Conclusion:Overall, this is a huge upgrade from the 48oz stainless steel electric kettle we had before.  Overall, the capacity matches my needs, the improved the temperature control makes my tea better, and I really like being able to see inside the glass container and see its status from across the kitchen.  Overall, I'm very glad I bought this.

  
",
40,40,"







  
  
    Good kettle, QUIET, nice features
  
",5.0,D.L. Davitt,"Reviewed in the United States September 6, 2019","









  
  
    
  I'd had a ceramic electric kettle for years, which broke, requiring a replacement. My husband had complained for ALL of those years about the noise level from that kettle.The HadinEEon Variable Temperature Electric Kettle does precisely what it says it will do--the variable temperature controls work beautifully. It's considerably quieter than my last one. And the fact that I can choose to keep it warm for a bit means that if I want a second cup of tea, my husband doesn't have to endure the rumbling noise of boiling water a second time. Win-win. ;) It's not light in the hand when filled with water, but it also does NOT rattle around on its base while boiling, which is good. The design is attractive, and I like the blue LED factor.I will note that the directions say to boil and pour out a first carafe of water to clean it for first use. The plate at the bottom immediately showed some spotting after that first time, so I put a mix of water and vinegar in (per the descaling directions) and boiled again, which cleared up the discolorations on the plate immediately. Word to the wise. :)

  
",
41,41,"







  
  
    New options are on point!
  
",5.0,saba,"Reviewed in the United States August 20, 2019","









  
  
    
  We absolutely love this kettle. It is a handsome rig and works very well. The new option of the specific temperature selection buttons are a wonderful update and we use them all the time. Another cool feature is the ""KEEP WARM"" button. (Nice touch.)They have addressed a flaw from the previous model with the lid not closing properly. The positioning of the new lid release latch is just a little awkward but works smoothly and the lid shuts tight the first time, everytime.Overall a wonderful product and we would recommend it to everyone.

  
",
42,42,"







  
  
    Worked well for a month then began falling apart.  Seller is unresponsive.
  
",1.0,Meggie,"Reviewed in the United States September 19, 2020","









  
  
    
  I bought this electric kettle about 2 months ago.  For the first month, it worked great! The stay warm feature was nice.  Now the lid is starting to disintegrate and plastic pieces keep falling into the water.  Amazon recommended I email support@hadineeon.com directly for help.  I've now reached out twice in the past week and nobody has gotten back to me.  I DO NOT recommend - flimsy construction and no support from the seller.

  
",
43,43,"







  
  
    its ok, it works, the temperature is not too precise
  
",3.0,vitYa,"Reviewed in the United States January 25, 2020","









  
  
    
  I owned a few kettles with temperature control. Expensive or not they all failed in one way or another, some had trouble turning off, some could not keep a consistent temperature. Some lasted very short time. Don't panic, so far this item is pretty solid.COVID update: staying at home really increased the use of the teapot 10 fold. Meaning it’s equivalent to about 10 years of my normal use. I’m happy to say the teapot is operational. Quite a few times it boiled the water away and it was all fine. The reason I’m not bumping the extra star is because I discovered another bug, when it stops reheating water. This happens quite rare, but it felt like it happens when you least expect it.  See below.cons:* temperature control is not too precise. To be more specific, “200” is actually 205 and “190” is 185.* keep warm should be called ""keep"" there is no option to actually keep warm (110- 130 F) water* you can't turn off the beeps.* the water filter is not aligned very well with the contour of the nozzle, so if you have some mineral deposit you might get it in your tea.* sometimes, very rarely, when it keeps certain temperature, and you pick it up and put it back, it silently stops keeping tit warm. While most of the time, as expected, it remembers the temperature for 12 hrs. I wish I can set this time myself.pros:* It works* Quite reliable: daily use while work-from-home restrictions.* Forget the water boiling? it’s ok, it will boil it away and then stop.

  
",
44,44,"







  
  
    A great kettle not to buy
  
",1.0,Amazon Customer,"Reviewed in the United States December 26, 2019","









  
  
    
  The kettle stopped working within a day of me receiving it, it's blue buttons emitting blue light on and off without it turning on. Also, it's very heavy, and the multitude of metal surfaces make it risky to touch when it does turn on. I had a cheap plastic kettle before it and perhaps I'll go back to it. This is no more than a low cost production, grade Z Chinese kettle which is not worth yours or anyone's money.

  
",
