,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
26,221,"







  
  
    Happy, but HR monitor inaccurate during cardio
  
",3.0,Stinker T,"Reviewed in the United States January 10, 2021","









  
  
    
  This is my first ""fitness"" watch and I've had it for one week. Overall I like it and I'm glad I got it.  I enjoy the sleep and heartrate data (except as noted below). On the 50-minute mark it prompts me to get up and move which helps in the sedentary job I have.My disappointment is the poor heartrate accuracy when I exercise. I have 10 year old Polar chest strap monitor that is much more accurate. In the photo I attached, it shows the watch and chest strap readings after sprinting on an attack bike. I did a manual reading and the cheststrap was correct. The watch was 40 bpm below. Of course, this means the calories burned is inaccurate as well unless I manually override it, but I don't want to do that.My sense is that this inaccuracy is inherent in measuring using light on the wrist. I have tried the different straps and changing wrists as suggested online but the problem persists. Honestly, I wish they would just include a chest strap that will connect with the watch/app that i can wear during cardio.

  
",Color: Black/Granite ReflectiveEdition: Special Edition
27,469,"







  
  
    Fitbit Is The Industry Standard
  
",5.0,Online Shopper,"Reviewed in the United States December 25, 2020","









  
  
    
  If you are looking for a device to keep track of your activities, you can't do better than Fitbit.  I have been using their devices for years and have never been dissatisfied.  I can't say for sure that Fitbit is the best on the market, but their devices are hard to beat.

  
",Color: Black/BlackEdition: Regular
28,401,"







  
  
    Battery life
  
",1.0,chris,"Reviewed in the United States July 26, 2020","









  
  
    
  The battery in this is garbage, I've had it less than 30 days and the battery doesn't last more than 14 hours. I have turned off all notifications and don't use the GPS, and still no good. What happened to 5 to 7 days of battery life? I've never had more than 14 hours the whole time I've owned. and I talked to the Fitbit help line and they are no help!

  
",Color: Black/BlackEdition: Regular
29,381,"







  
  
    Vast Improvement over Charge 2
  
",5.0,LindaCan2,"Reviewed in the United States May 30, 2020","









  
  
    
  Likes:  The way the band attaches to the FitBit - very easy on and off. Like the features. Like the GPS. Love the battery life. Love the sleep analysis.Dislikes:  Not easy to learn how to use; had to watch YouTube videos. They need to put videos on the FitBit website. Text messages are tiny, but readable. Not easy to read outside - need to be bold text.

  
",Color: Black/BlackEdition: Regular
30,27,"







  
  
    Not great
  
",3.0,R. Connor,"Reviewed in the United States May 22, 2020","









  
  
    
  I bought a Charge 4 two weeks ago, the ""special edition"" with the woven strap and the regular strap, and have had a fair amount of problems with it:- the heart rate is reliably off by 40 or 50 beats per minute if I'm doing any kind of motion-intense lifting. I work out with a sandbag and it's absolutely useless if you are doing something like cleans. I wear it two finger-widths up and relatively tight and it takes about 45 seconds to a full minute to catch my heart rate after a set, even doing something like pushups. In fact I've even had it happen with unweighted body squats. The only exercise where it is almost perfectly accurate seems to be riding a stationary bike. Sweat doesn't seem to be a huge factor as I sweat buckets on that bike and it works great. This is definitely the biggest issue.- the standalone GPS on the Charge 4 takes a long time, 4 or 5 minutes, to initialize, and it's gotten to the point where not using phone GPS is actually a real pain since the app requires always-on location services on the phone for ""Bluetooth low energy scans"" to sync, which seems like sort of a non sequitur anyway. I take my phone on walks so standalone GPS is not an upsell, especially when it's considerably worse than phone GPS.- paywalling the advanced sleep reporting features on an already expensive device. I just can't support this as a business practice.- the additional ""premium"" feature is access to workout videos. The app (on a Samsung Galaxy S10+) has entirely different offerings than the Coach app, but only the Coach app is able to cast to my TV. I did the fitness test on the Coach earlier today, which says at the beginning that it will be a series of exercises with corresponding ratings, and the video shows someone setting rep counts on a slider. The actual video is a monolithic 6 minutes with no breaks between segments followed by a series of smiley faces to self-assess how you did. I probably didn't do super well doing pike presses because I did pushups 10 seconds before, is that a sad face? Was I supposed to pause it? Even as a bundled feature this was pretty disappointing, especially figuring out I was either supposed to watch Fitbit app Discover programs on my phone or pick something totally different from the Coach.- minor stuff: the app is fairly comprehensive but you don't seem to be able to zoom in on graphs or even rotate them to landscape. The watch tends to vibrate too much with various numbers during exercise, some are starred, some are Active Minutes which confusingly pop only in intervals of 22, and I get about 5 or 6 buzzes during an individual workout. Notifications from my phone never worked. The ""relax"" app consistently tells me I'm doing a terrible job even when I'm synced to its rhythm. Lastly the only real differences between the Charge 4 and the Inspire HR are standalone GPS, Active Zone Minutes which is a made-up concept anyway, payments (which are cool), Spotify controls and a slightly larger form factor. Up to you whether that's worth 50 extra dollars.My watch failed to sync for 2 hours tonight and that was the final straw. I'm sure it's great for specific use cases but overall it's not quite there. I had a Microsoft Band 2 in 2014 and the Charge 4 is 0% better than my fitness tracker from 6 years ago aside from aesthetics and construction. Might be good for someone who wants one app for everything, doesn't care a huge amount about the fine details, and only does spinning classes or runs without their phone.

  
",Color: Black/Granite ReflectiveEdition: Special Edition
31,287,"







  
  
    Warning to Windows 10 users - STAY AWAY
  
",1.0,Kindle Customer,"Reviewed in the United States January 20, 2021","









  
  
    
  Before I purchased a Charge 4 I read many of the reviews but did not uncover that Fitbit refuses to support Windows 10. The Charge 4, Inspire 2, Inspire HR, Inspire, Sense, Versa 3, and Versa 2 can only be set up with a smartphone or tablet - per my work with an support agent at Fitbit.  I was also informed that Fitbit will be pushing an update to the Charge 3 that will make it incompatible with Windows 10.  Since I have found that the smartphone installation seem to be a huge drain on my battery, I do not wish to sync with my smartphone and I do not own a tablet.  I purchased the Charge 4 for my wife and I've owned a Charge 3 for my use for a couple of years.  Fitbit has just destroyed their relationship with me.  Not making it clear that a new product will not work for Windows 10 is bad enough but to break the product that I already own ought to be criminal.  I will make no review regarding the the tracker in relation to smartphones or tablets other than what I said.  Other reviews can speak to that.  I will caution those who want to use Windows 10 to sync their tracker.  Fitbit will not support you and the fact that they are ready to break my tracker with the update tells me that they have nothing but contempt for Window 10 users and they do not want our business.

  
",Color: Rosewood/RosewoodEdition: Regular
32,271,"







  
  
    Great, with a few flaws..
  
",4.0,Jennifer Temples,"Reviewed in the United States November 27, 2020","









  
  
    
  The sleep tracking sounds cool..right? And when it works, it is interesting to see your sleep stages and levels of sleep. BUT, in the two weeks I’ve worn it, it has only worked correctly twice for sleep. If you look at the Fitbit forums you’ll see this is an ongoing problem. I’ll sleep all night, but it will only track for a bit here and there..not the over three straight hours it needs for tracking full info. Doesn’t matter where on my arm, how tightly, if I’ve re-synced it the app or whatever other suggestions they have. It is an ongoing problem that the company admits to.Counting steps and most everything else have been great with the watch, I enjoy the gps feature that syncs your exercise to the app, and shows your time in each cardio/fat burn/etc zone. I did have the gps stop a half mile before the end of my walk yesterday, but the battery had gotten down to 17% at that point. Not sure if that was the issue.Overall I like it and I’m glad I purchased it, it was on sale for $99 at the time.

  
",Color: Black/BlackEdition: Regular
33,485,"







  
  
    Cannot sync with Windows 10
  
",1.0,Debra S.,"Reviewed in the United States September 7, 2020","









  
  
    
  I've had the Fitbit Charge 4 for over a month and have not had any luck syncing it to my home computer (running Windows 10) or my cell phone (Samsung Galaxy S10e). A support person from the Fitbit website said to buy the Fitbit dongle and then I could sync it to my home computer. I purchased the dongle; still wouldn't sync. When I inquired again about this issue, I was told the Fitbit Charge 4 would only work with my cell phone. THEN WHY DID YOU TELL ME TO PURCHASE THE $20 DONGLE? By the way, it won't sync with my cell phone, either. Fitbit, this shouldn't be so hard! I will be returning the device.

  
",Color: Rosewood/RosewoodEdition: Regular
34,31,"







  
  
    DONT order from this seller. Product quality unreliable
  
",1.0,B-Berry,"Reviewed in the United States May 3, 2020","









  
  
    
  Just take the time and get yours in person. on arrival the band only turned on for a moment, and then after more than several hours of charging, still didnt come on. i couldnt initiate the setup for it, or interact with it at all. my boyfriend also has a fitbit so we switched chargers to make sure it wasnt just a charger issue and it wasnt; the charger that came with mine powered his just fine. so, our only conclusion was that the one i was sent was already defective. not sure if it was maybe repackaged and resold or something? but honestly it was so much easier (and the same price) to just go out and get it in store. I should have just done that in the first place.

  
",Color: Black/BlackEdition: Regular
35,501,"







  
  
    Fitbit for the win
  
",5.0,Fsykes,"Reviewed in the United States December 29, 2020","









  
  
    
  It fits great I like how that it syncs up with my health insurance it’s a great tracker for steps and sleeping and you can track your food it’s very handy I actually was considering this against the watch and ended up with the Fitbit and I’m happy I did

  
",Color: Rosewood/RosewoodEdition: Regular
36,242,"







  
  
    Overall a great upgrade from the charge 2
  
",5.0,Shellz,"Reviewed in the United States May 30, 2020","









  
  
    
  I had the Fitbit charge 2 and upgraded to the charge 4. Overall I really like it. It has all the same features as the 2 with a few additional features. I really appreciate the option to turn of the screen wake for sleeping. Now it doesn't light up in the middle of the night waking my husband like it used too. The touch button on the side  o did have to get used to. But once you get the finess of it it works really well.One thing I want to share is how to get the ""workout"" option back for your exercise options. Initially I thought they just took it away. But all you have to do is go to the app. Tap on charge 4 to get to the apps. Scroll down and tap on the exercises options. You'll have to remove one. Then tap the add option. The Workout option will be there. Just scroll through to find.

  
",Color: Black/BlackEdition: Regular
37,479,"







  
  
    Great watch, but that’s it.
  
",1.0,Amazon Customer,"Reviewed in the United States July 7, 2020","









  
  
    
  It’s great for counting steps, but whenever I run the GPS stops or doesn’t start correctly, the Fitbit exits the exercise before I’m done, or it doesn’t record it at all even though I’m watching the pace counter throughout the run. After only a month of use, the Fitbit only occasionally syncs with my IPhone and the app rarely works when I want to make changes to the device.After one month of extensive use, I’m returning this device because it’s not what was described by the company and none of the features work consistently.Outside of using this for a wristwatch and pace counter, the Charge 4 is useless.

  
",Color: Black/BlackEdition: Regular
38,50,"







  
  
    For a premium device setup is a disaster.
  
",1.0,Buyer,"Reviewed in the United States May 22, 2020","









  
  
    
  The charge 4 has what seems to be an old problem it freezes at a setup screen on the tracker, even if you managed to connect the device. This seems to have been an issue since the charge 2 and its still here. I have purchased two charge 4's both unable to get past the go to fitbit setup screen. I also have an Ionic and it had with the same issue but worked on the second try. I really like the look and size of the ionic, but am so disappointed in the charge 4 that i might have to send them all back. Really save yourself the potential hassle and get something else till they fix this, which doesn't seem likely since its something that has happened from the get go this line. I also have two cheap off brand trackers that connected with ZERO issues, and since the charge 4 refuses to work that is what my wife is using.

  
",Color: Rosewood/RosewoodEdition: Regular
39,250,"







  
  
    Should work perfectly out of the box. Didn't.
  
",2.0,Mowrind,"Reviewed in the United States December 30, 2020","









  
  
    
  My unit was glitchy out of the box. Likewise with the app. Band failed to display weather data, didn't respond to tapping the settings icon, and was generally difficult to navigate. Sure looks nice though. Couple stars for that.The app wouldn't allow me to change watch faces, wouldn't let me upload a profile image, and dropped me from support chat in the middle of trying to figure out how to the update the device.  The price tag and brand create high expectations. This experience wasn't even medium.

  
",Color: Black/Granite ReflectiveEdition: Special Edition
40,456,"







  
  
    Some missing functionality and poor customer service
  
",3.0,KH,"Reviewed in the United States June 19, 2020","









  
  
    
  The product keeps track of steps and other items well enough. Custom Heart rates and heart rate zones was not functional on the App. I contacted the support group and received one decent reply before the completely ignored me without the issues being resolved. I was able with the help of an online forum user to make these adjustments through the online dashboard. This does make me concerned about how well other functions are actually working.

  
",Color: Black/BlackEdition: Regular
