,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
15,15,"







  
  
    Good value, cute, super happy
  
",5.0 ,Bree,"Reviewed in the United States January 10, 2020","









  
  
    
  This is my first time ordering disposable hot beverage cups.  These couldn't be cuter and they are working well for me.  I haven't personally experienced any of the quality issues other customers mention with leaking or lids, however I drink coffee fast!  I make my coffee 185 degrees and drink it within an hour or two.  I'm loving taking the cups on the go when I'm running late for work.  The price is great.

  
",Size: 26 Count (Pack of 6)
16,16,"







  
  
    Awful smell!! Damaged lids
  
",1.0 ,Deb,"Reviewed in the United States November 1, 2020","









  
  
    
  I have been using this brand for years. Love them. This order was received and they are totally unusable.  The strong scent of perfume is imbedded in every cup and you literally get sick from the smell while trying to sip. Most of the lids were also crushed and rendered them useless as well. Has to be a seller issue. Very disappointed since I can not return them.

  
",Size: 26 Count (Pack of 6)
17,17,"







  
  
    Cups leak
  
",1.0 ,OldJoe,"Reviewed in the United States March 16, 2020","









  
  
    
  I have used Dixie cups at work nearly 10 years, never had this problem before.  This current batch is defective.  My coffee group at work has found several cups with small puncture holes, maybe as many as 1 in 4. It appears to have happened during the manufacturing process. I attempted to capture one of the punctures in the attached photos.

  
",Size: 26 Count (Pack of 6)
18,18,"







  
  
    Great travel cup
  
",5.0 ,lois ,"Reviewed in the United States March 13, 2021","









  
  
    
  Good cup for traveling. I reheated my coffee in the microwave several times before I got the little scorch mark on the bottom and the cup didn’t fall apart. Coffee stayed warm for quite awhile in it. The cover fits nice and tight too. Will definitely buy again.

  
",Size: 26 Count (Pack of 6)
19,19,"







  
  
    these are perfect for anything to go! Look at the picture of the cup organizer! Everything fits!
  
",5.0 ,Just a thought..,"Reviewed in the United States September 6, 2020","









  
  
    
  I love these!I gottem to go, but use them in my no dishwasher little house.They aren't hot at all to the touch, and the lid stays on, im weird, i like straws and squeeze the straw through it!I forgot to mention, got this organizer at Amazon,  u gotta get one! The cups and lids fit perfect!

  
",Size: 26 Count (Pack of 6)
20,20,"







  
  
    The Best Disposable Coffee Cups Around!!
  
",5.0 ,Denver,"Reviewed in the United States December 23, 2020","









  
  
    
  These cups are the best for on-the-go hot drinks!! The lids never accidentally pop off. The outer foam insulation keeps your hands from getting too hot, plus it’s comfortable for holding. An all-around excellent product and one that’s been added to my “regulars” list.

  
",Size: 26 Count (Pack of 6)
21,21,"







  
  
    The best
  
",5.0 ,Green Point Research,"Reviewed in the United States July 17, 2019","









  
  
    
  When I started with my employer, they had some white coffee cups that were hot to the touch, so I purchased these with the lids and everyone loves them, I see more and more employees using these now more than ever. Great purchase and I avoided sticking with the white cups + lids + having to purchase sleeves, all that out the window for these which are perfection with the added bonus of the fun designs.

  
",Size: 26 Count (Pack of 6)
22,22,"







  
  
    Great cups!
  
",5.0 ,CL,"Reviewed in the United States October 13, 2020","









  
  
    
  These togo coffee cups are excellent!  Lids are strong, cups are well insulated and not hot to the touch.  They are also thick so you don't get the leaky bottom if you leave a drink in there for an extended period of time (i.e. heat your coffee up for the 7th time and then set it down and forget about it for a day or two... any other mom's or dad's out there??  ;-) )  I've purchased several times and I'm never disappointed!

  
",Size: 26 Count (Pack of 6)
23,23,"







  
  
    NOT PAPER
  
",3.0 ,Catherine Johnson,"Reviewed in the United States October 21, 2020","









  
  
    
  I ordered these 'paper' cups as I was hoping to microwave them for a short time to heat up my tea.  It turns out these cups are coated in some sort of plastic, making it a very bad idea to microwave them.  I wish I hadn't bought a whole case.  The packaging says paper.

  
",Size: 26 Count (Pack of 6)
24,24,"







  
  
    Good cup not great.
  
",2.0 ,Wayne Williams,"Reviewed in the United States February 24, 2021","









  
  
    
  I have had two cups leak. Nothing visible and cups in the middle of stack so no excuse. Have a lot of cups left so how many more I may have a problem with I don’t know. Never had this happen to any cups ever before.

  
",Size: 26 Count (Pack of 6)
25,25,"







  
  
    Holds heat in great
  
",5.0 ,Sue,"Reviewed in the United States June 16, 2020","









  
  
    
  Love it. Holds heat in very well. Doesn’t seep through after long periods. Very nice details on the designs. Cute and colorful  expressions.

  
",Size: 26 Count (Pack of 6)
26,26,"







  
  
    Worthless Leaking Cups
  
",1.0 ,Abigoldllc,"Reviewed in the United States September 5, 2020","









  
  
    
  I have been buying Dixie cups for years. I have always loved them. However, these cups leak!  As soon as hot water is poured into the cup for tea, it starts dripping out of the bottom.  A leaking cup is worthless. I will not buy these again. Unfortunately, I bought multiple packages. I think the seller should give me a refund. I actually wonder if these are “real” Dixie cups.

  
",Size: 26 Count (Pack of 6)
27,27,"







  
  
    Better than plain cups!
  
",5.0 ,BIG DADDY,"Reviewed in the United States February 7, 2020","









  
  
    
  These cups add that little something to the morning.  The little saying on the cups help get you going and provide a little smile to others when they read the cup.Keeps hands from getting hot, but insulated to keep my drink hot!Plain white cups got boring, these are way better!

  
",Size: 26 Count (Pack of 6)
28,28,"







  
  
    Excellent Cups. Lids have much to be desired.
  
",3.0 ,RPG247,"Reviewed in the United States December 13, 2018","









  
  
    
  I find the cups to be durable and fairly well insulated. They are coated on the outside so that they dont require sleeves. The biggest problem with this product, IMO, is the lid. The lid constantly (and soundlessly) cracks near the mouth, giving you quite the surprise as you're drinking. This isnt a horrible setback if you're working from home in a tshirt and jeans. However, office managers and people on the go may want to steer far clear of this product, unless your company covers dry cleaning bills.

  
",Size: 26 Count (Pack of 6)
29,29,"







  
  
    Pretty ideal...
  
",5.0 ,Robert Roerick,"Reviewed in the United States April 10, 2019","









  
  
    
  I use these for my short term rental (read that AirBnB) accommodations.  I really like the spill resistant lids that are matched to the cups.  Makes my guests happy that they can take their morning cup of joe with them instead of having to leave it in the sink.  Just a little nicety and these are perfect for the job. Sturdy and even kind of fun looking.  Win, win.

  
",Size: 26 Count (Pack of 6)
30,30,"







  
  
    Did not receive - don’t see that in my list of choices here to let Amazon know to track package
  
",1.0 ,BB,"Reviewed in the United States September 18, 2020","









  
  
    
  I get these cups often.  They are medium weight.  Not thick enough to stand up to piping hot coffee.  But no plastic or cardboard taste.  I like Dixie hot cups better than cheaper giant store brand or more expensive solo brand.

  
",Size: 26 Count (Pack of 6)
31,31,"







  
  
    Strong cup, no leakage
  
",5.0 ,Karen C.,"Reviewed in the United States December 6, 2020","









  
  
    
  These cups don't leak at the seams.  I have tried other brands, and they all leak at the seams.  The cup is not flimsy when holding It is worth to spend the extra money, to get a better travel coffee cup.

  
",Size: 26 Count (Pack of 6)
32,32,"







  
  
    NO LIDS???
  
",1.0 ,Pixie McGee,"Reviewed in the United States August 30, 2020","









  
  
    
  NO Lids!I'm absolutely confused. Plus there isn't anyone I can co tact to find out why I received 6 packs of cups with no lids. The description said cups with lids.And it doesn't qualify for a returnable item.I never write bad reviews. But this is unfortunate.

  
",Size: 26 Count (Pack of 6)
33,33,"







  
  
    Used To Be Great, But Now
  
",3.0 ,Devon Boland,"Reviewed in the United States September 1, 2019","









  
  
    
  My wife and I have been buying these on and off whenever we are running late out the door and want some coffee. Pros: Keeps coffee hot for a out 2 hours (more than I need). Additionally, the insulation on the outside prevent you from burning your hands while holding the cup.Over the past few months the new cups seem to leak after and hour like the bottom kind of tears from the liquid. It sucks because they are arguably some of the best to go cups out there but the quality has been lacking lately.

  
",Size: 26 Count (Pack of 6)
34,34,"







  
  
    Bad batch
  
",1.0 ,Lynn Marie ,"Reviewed in the United States May 28, 2019","









  
  
    
  I have ordered these many times. But this last batch I received is NOT good! The cups are leaking, the lids keep breaking & I have now had an entire HOT cup of coffee spilled on my daughter! Very disappointed this time!

  
",Size: 26 Count (Pack of 6)
35,35,"







  
  
    Fun,Cute Coffee Cups
  
",5.0 ,Jason Ames,"Reviewed in the United States December 28, 2019","









  
  
    
  We bought these to go with our coffee/hot cocoa bar at our wedding reception. We have not used them yet but we are very pleased with our order so far. They have fun, cute sayings on the cups and where way more affordable on here than we saw in the stores. It will work out great.

  
",Size: 26 Count (Pack of 6)
36,36,"







  
  
    Definitely a great deal!
  
",5.0 ,One big family,"Reviewed in the United States April 26, 2020","









  
  
    
  I was surprised at how cute the cup designs were! These are convenient and sturdy! I can see myself even reusing them a couple of times! I like to keep these around for family gatherings and when I'm on the go! These are great!

  
",Size: 26 Count (Pack of 6)
37,37,"







  
  
    Poor quality
  
",1.0 ,Scott Wellington,"Reviewed in the United States February 9, 2019","









  
  
    
  Don't buy this, it doesn't hold up to putting a cover on it. It collapses. Also they will not take it back nor refund your money. Stay away.

  
",Size: 26 Count (Pack of 6)
38,38,"







  
  
    Worth every cent
  
",5.0 ,Drumlin,"Reviewed in the United States March 8, 2019","









  
  
    
  I stopped buying these for a little while because I thought they were a little pricey, and bought cheaper cups. After having coffee dribble EVERYWHERE whenever I tipped my cup, I relegated the cheapo cups to my craft room for mixing paint, and put the Dixie's back on my subscription. I'll never make that mistake again!

  
",Size: 26 Count (Pack of 6)
39,39,"







  
  
    Great cups but....
  
",3.0 ,Aquarius,"Reviewed in the United States December 6, 2020","









  
  
    
  Great cups to have on the go. Awesome brand. My only issue is: there are never enough lids to go with the cups. I have so many extra cups with no lids. Each pack I open always have lids missing. This makes me not want to buy them again but, I just love this brand.

  
",Size: 26 Count (Pack of 6)
40,40,"







  
  
    Attractive; holds hot liquids effectively; lids fit!
  
",5.0 ,Mad Dog Transportation,"Reviewed in the United States January 12, 2020","









  
  
    
  - Holds  hot liquids without melting cup- Convenient size- Lids stay on with a snap- hot liquids can be felt through cup, however, unless scalding hot, I can easily carry a hot cup. I’m not in kitchen much so I don’t have a high heat tolerance in my hands.

  
",Size: 26 Count (Pack of 6)
41,41,"







  
  
    Awful!
  
",1.0 ,Michelle ,"Reviewed in the United States July 21, 2020","









  
  
    
  I bought these locally and they were great.  I bought these through amazon and they are terrible.  They leak and in order to hold them we have to double them up because of the heat.  I can't figure out how to contact the company to let them know.

  
",Size: 26 Count (Pack of 6)
42,42,"







  
  
    Simply love it.
  
",4.0 ,Escobar,"Reviewed in the United States December 19, 2020","









  
  
    
  Love these cups for tea, milk, coffee ... I also like the different quotes on them, I always look forward to see which quote I get next ... silly but fun lol.I must say they tend to feel flimsy once the hot liquid is poured but I havent had any issues at all with leaking or burning myself.

  
",Size: 26 Count (Pack of 6)
43,43,"







  
  
    Love these for coffee!
  
",5.0 ,Jillian R.,"Reviewed in the United States December 12, 2019","









  
  
    
  Does not leak through the cup. I use them on a daily basis for coffee. Very well insulated. The lid can leak if you line up the hole you drink from on the lid with the joint of the cup. But if you avoid this, the lid will never leak. This is a common thing with these types of cups so I don't really consider it an issue. The issue is when the lid leaks no matter how it is placed on the cup - which is obviously not a problem with this cup.

  
",Size: 26 Count (Pack of 6)
44,44,"







  
  
    nice looking
  
",3.0 ,Shirley Stone,"Reviewed in the United States October 11, 2018","









  
  
    
  Nice cups, but DO NOTreheat your drink in the microwave. Within 1 minute the outside of cup started bubbling and melting. The smell was bad too! Before I purchased them I checked and it said they are microwave safe. NOT TRUE!!

  
",Size: 26 Count (Pack of 6)
45,45,"







  
  
    great sturdy cups
  
",5.0 ,Annie,"Reviewed in the United States January 18, 2021","









  
  
    
  my husband uses these at his shop - its the only kind he likes - nice and sturdy - keeps coffee hot and doesnt spill

  
",Size: 26 Count (Pack of 6)
46,46,"







  
  
    More expensive, dumb looking
  
",3.0 ,Joe Mama,"Reviewed in the United States October 22, 2020","









  
  
    
  They redesigned the cups with a more juvenile look, and made them more expensive. No thanks. I'll get a different brand from now on.

  
",Size: 26 Count (Pack of 6)
47,47,"







  
  
    No surprises
  
",5.0 ,Richard D. Hamouris,"Reviewed in the United States January 23, 2021","









  
  
    
  temporary kitchen sink snafu... can heat up and drink coffee, soup, etc. from these cups cuz: microwave safe

  
",Size: 26 Count (Pack of 6)
48,48,"







  
  
    Terrible ‘Lysol’ smell in all cups
  
",1.0 ,Amazon Customer,"Reviewed in the United States January 23, 2021","









  
  
    
  Terrible “Lysol” smell of all the cups. I don’t know what kind of chemical is used to manufacture these cups, but I cannot drink anything from them. The smell is absolutely disturbing

  
",Size: 26 Count (Pack of 6)
49,49,"







  
  
    Lids are bad
  
",4.0 ,Leonardo,"Reviewed in the United States March 30, 2020","









  
  
    
  All the inner packets arrived with some lids crushed. Bad handling. Otherbthan that the producto is awesome. I will purchase it again.. but need to save and wash some used lids

  
",Size: 26 Count (Pack of 6)
50,50,"







  
  
    Great cups!
  
",5.0 ,Tina,"Reviewed in the United States June 22, 2018","









  
  
    
  I use these every single day for work. It might be bad for the environment, but for a busy teacher it's much easier than having to wash a travel cup every day! This cup makes the coffee stay hot for a long time, and I've never ever had a leak in it. The lid fits tight and it's comfortable to hold without burning your hand. These are perfect.

  
",Size: 26 Count (Pack of 6)
51,51,"







  
  
    High quality good bargain
  
",5.0 ,Laura H.,"Reviewed in the United States December 31, 2020","









  
  
    
  this is a fantastic deal from this vendor and these are real quality cups I highly recommend them to anyone who's interested

  
",Size: 26 Count (Pack of 6)
52,52,"







  
  
    Lids arrive dented
  
",2.0 ,Olivia,"Reviewed in the United States September 27, 2018","









  
  
    
  This is my fourth time purchasing these cups. My most recent order as well as the one before have been disappointing. As you can see in the pictures, the lids have arrived dented. I learned this the hard way. The lid has popped off while drinking coffee at work. I would say about 40 percent of the kids are dented and need to be thrown away as they are ineffective.

  
",Size: 26 Count (Pack of 6)
53,53,"







  
  
    Cups are fine, lids are terrible.
  
",1.0 ,John Allen,"Reviewed in the United States October 2, 2018","









  
  
    
  Cups are fine, lids are terrible. The kids crack every single time when you have something hot (like coffee) in it. You’d think for coffee cups, they’d anticipate an issue with lids breaking with hot liquids in the cup.

  
",Size: 26 Count (Pack of 6)
54,54,"







  
  
    Disappointing quality change
  
",2.0 ,S,"Reviewed in the United States May 13, 2019","









  
  
    
  I’ve ordered these for years and they have been reliable. This last box is defective and the cups don’t stay sealed on the seam. I thought it was just a few cups but the second bag of cups is even worse. I keep getting coffee all over everything.

  
",Size: 26 Count (Pack of 6)
55,55,"







  
  
    The lids break every time I use them. I ...
  
",2.0 ,Samantha Margaret,"Reviewed in the United States January 5, 2018","









  
  
    
  The lids break every time I use them. I can’t use these cups without making a mess. Unfortunately I am now stuck with a ton of them but can’t use them :(

  
",Size: 26 Count (Pack of 6)
56,56,"







  
  
    Good quality. Nice looking cups. Good for cold and hot beverages.
  
",5.0 ,Edward,"Reviewed in the United States May 6, 2020","









  
  
    
  So far so good. I haven't had a single bad one. They work good for cold and hot beverages. Good quality. You can hold it while drinking your hot coffee or tea without burning your hands. I recomend.

  
",Size: 26 Count (Pack of 6)
57,57,"







  
  
    Perfect
  
",5.0 ,Ashlee,"Reviewed in the United States December 9, 2020","









  
  
    
  Great price for the quantity. Our kitchen is being remodeled and we needed disposable cups for coffee, these were perfect!

  
",Size: 26 Count (Pack of 6)
58,58,"







  
  
    Dixie to Go Hot Beverage Cups & Lids, 12 Oz, Assorted Designs, 26 Count, Disposable Paper Coffee Cup
  
",5.0 ,Jim,"Reviewed in the United States April 26, 2020","









  
  
    
  Really enjoy using these cups for hot tea each morning.  The lids work perfect on the go too, no spills!  Good service, efficient delivery.  Thanks, Jim

  
",Size: 26 Count (Pack of 6)
59,59,"







  
  
    Cups are great, lids are not!
  
",3.0 ,Alan C.,"Reviewed in the United States February 18, 2020","









  
  
    
  Very disappointed in the “lids” that came with the cups. For some odd reason, about 1/2 of the lids end up cracking near where you sip, ending in leaks and drips. It’s too bad, these cups are/have been the best cups for hot beverages to go. I called and emailed Dixie, but no one has ever responded.

  
",Size: 26 Count (Pack of 6)
60,60,"







  
  
    Sturdy well made cups and lids
  
",5.0 ,Misstru,"Reviewed in the United States March 25, 2017","









  
  
    
  Got these for use at home and at my salon. Sturdy well made cups and lids. I love being able to grab coffee as I run out the door and not have to worry about forgetting my mug at work or leaving it somewhere along the way. Also great for clients who don't get a chance to finis their drink, and can now take it with themselves.

  
",Size: 26 Count (Pack of 6)
61,61,"







  
  
    Nice volume in package
  
",5.0 ,LynnT,"Reviewed in the United States March 24, 2021","









  
  
    
  Love that these are just the right size for my parents. They enjoy these.

  
",Size: 26 Count (Pack of 6)
62,62,"







  
  
    Holes and leaks! Terrible and dangerous with hot beverages!
  
",1.0 ,Thomas J Dillon,"Reviewed in the United States February 18, 2020","









  
  
    
  I have ordered these cups many times on Amazon. My most recent order was a terrible disappointment. The cups were leaking and in some cases, the bottom fell out completely. This is particularly dangerous with hot beverages. I have checked multiple packages that were included in the shipment and each one had at least 1 cup with small holes on the bottom (most had several defective cups).  Awful and will not purchase again.

  
",Size: 26 Count (Pack of 6)
63,63,"







  
  
    Dixie Disposable Cups/Lids with ASSORTED Designs
  
",5.0 ,Joan719,"Reviewed in the United States February 24, 2019","









  
  
    
  Unlike the cups shown in the photos above, these Dixie Cups are great.  They have funny sayings on them and most important, they do not leak, unlike another brand which I purchased, which gave way at the bottom causing leaks.  Love these, will purchase again.

  
",Size: 26 Count (Pack of 6)
64,64,"







  
  
    Lids don't fit properly
  
",1.0 ,Nicole1125,"Reviewed in the United States January 27, 2019","









  
  
    
  The lids don't fit properly. Went through multiple cups and lids trying to get them to fit. They just pop right off as soon as you grab the cup. Spilled coffee in the car as a result and my 9 year old spilled hot chocolate on herself because of it. Tried to return it because it's defective but Amazon says it's not eligible for return. Be careful if you buy these!

  
",Size: 26 Count (Pack of 6)
65,65,"







  
  
    Great Cups with lids!
  
",5.0 ,S. Taylor,"Reviewed in the United States March 14, 2021","









  
  
    
  Great for my home office! Keeps hot drinks Hot! Great Designs too!

  
",Size: 26 Count (Pack of 6)
66,66,"







  
  
    Great cups
  
",5.0 ,.,"Reviewed in the United States February 4, 2020","









  
  
    
  There are perfect. I use these inside the house because not only are these convient, but I am required to have lids inside as well as when I'm on the go.

  
",Size: 26 Count (Pack of 6)
67,67,"







  
  
    Save big bucks and make it yourself!
  
",5.0 ,Jacqueline,"Reviewed in the United States November 28, 2019","









  
  
    
  $5/day when I go to my local coffee shop vs. a few cents when I make my own latte. WIN for me!!!When I don’t have the time to sit and sip; on the go is the only way to go.

  
",Size: 26 Count (Pack of 6)
68,68,"







  
  
    Changes flavor of coffee
  
",3.0 ,Sarah,"Reviewed in the United States January 24, 2019","









  
  
    
  I like the convenience of being able to throw away the cup and they are a good size for me. One disappointment is that they seem to change the taste of the coffee compared to a ceramic cup. I think some of the waxy plastic may wear off.

  
",Size: 26 Count (Pack of 6)
69,69,"







  
  
    Great to go coffee cups!
  
",5.0 ,wendy blankenship,"Reviewed in the United States October 14, 2020","









  
  
    
  I use these daily!  Great for coffee on the go! Quick shipping and product was in perfect condition!

  
",Size: 26 Count (Pack of 6)
70,70,"







  
  
    This product is defective
  
",1.0 ,Linda A. Shear,"Reviewed in the United States April 12, 2019","









  
  
    
  I bought these cups about 45 days ago but just opened my first package this week.  for 3 days in a row the lid split on the cup within an hour of putting the lid on hot coffee...like the lid could not withstand the heat.  it is too late for me to return the item, but it is defective.

  
",Size: 26 Count (Pack of 6)
71,71,"







  
  
    ... received has bubbles on the outside and didn't stay cool with coffee or tea in them
  
",1.0 ,B. Durrant,"Reviewed in the United States July 4, 2017","









  
  
    
  The latest batch we received has bubbles on the outside and didn't stay cool with coffee or tea in them. Can barely hold them because they are so hot.  Definitely a faulty batch.

  
",Size: 26 Count (Pack of 6)
