,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
10,10,"







  
  
    Don’t waste your money
  
",1.0,Jeff Watts,"Reviewed in the United States November 22, 2018","









  
  
    
  Absolutely disgusted, and disappointed.  I have purchased other “modern” record players, and found there to be poor quality sound, and even worse components.  Yet I had hoped that a record player with the name of “Victrola” behind it-  an absolutely  legendary name , in the phonograph industry-  would be the exception....  My hopes are for naught.  The speakers are horrific, and the 78 speed is too fast, and something that is all too common in electronic devices-  the headphone jack does not work properly.  If I had a dollar for every time this had happened when I have purchased electronics with headphone jacks, I could put myself through school and learn in-depth electronics, and create my own jacks, that actually work.  Do not purchase this record player, or any other modern (lower price) record player- especially the “retro” looking nostalgia types.  They are junk.  I want my money back “Victrola”.

  
",Color: Black
11,11,"







  
  
    Great Record Player
  
",5.0,Amazon Customer,"Reviewed in the United States September 11, 2018","









  
  
    
  This is not the highest quality record player you can buy, but it's still real good. This is a nice, inexpensive little turntable that is more than enough for those of us with small home collection of vinyl albums. I chose pink because it was the cheapest color at the time of purchase. It has built-in speakers, which was a requirement for me. But it also has an output so that you can play it through external speakers. This can't be connected to computer like some record players, but it is portable and very nice looking. It has three speeds and it will automatically stop playing once it reaches the end of a record, which is really, really nice. The built-in speakers aren't the greatest quality, and they don't get as loud as I'd like, but they're still good and more than acceptable. It comes with a back-up replacement needle, which is really cool. The biggest complaint is that the record hangs off the side, and it's designed in a way that you can't directly place the record onto the player. If you tried to place it directly down, it would bump into the needle arm. So when you place records on the player, you have to kind of angle it to go underneath the needle arm. But this is just a minor inconvenience at most. I would still recommend this player as it is great quality and relatively inexpensive.

  
",Color: Pink
12,12,"







  
  
    Awesome!
  
",5.0,Amazon Customer,"Reviewed in the United States August 8, 2017","








  
  Your browser does not support HTML5 video.










  
  
    
   Love it!  Can't stop playing records!  Everything was packaged well, easy instructions!  Great product!

  
",Color: Turquoise
13,13,"







  
  
    Great Price For A Good Player - Vintage Look A+
  
",5.0,Public Name,"Reviewed in the United States September 16, 2018","








  
  Your browser does not support HTML5 video.










  
  
    
   It’s much lighter than I expected, but it was packed in plastic bags and styrofoam so it was well protected in the box. Everything has a nice feel to it meaning it doesn’t feel cheap and the lid is lined with “velvet” and the “Victrola” is raised...nice little touch. I was a little surprised it wasn’t in a cardboard shipping box as it was just the regular manufacturer’s box like you’d buy it in at a store. However, it was in perfect condition. It set up and ran very easy. The only thing I’d change is better speakers, but they’re as good as I expect for this price and I planned on using Bluetooth speakers anyway. I’d also change the auto stop function so that the arm returns to the stand, but at least it has auto stop so you can be doing other things while listening to your music and not worry about the needle bumping the label repeatedly until you can get to it. I love the look and it works great. I think it’s a great deal for less than $50.

  
",Color: Black
14,14,"







  
  
    bad product. don't buy this.
  
",1.0,Richard,"Reviewed in the United States November 26, 2017","









  
  
    
  i already had the victrola vintage-looking radio with a cd player, radio, vinyl record player, etc, which had a bad needle that would skip relentlessly, so i bought this in hopes that it'd be different.it sure was different. it was worse.the needle skips all the time on ALL of my records- new and old. it's seriously ANNOYING. also, the speakers have horrible quality and defeat the purpose of buying a record player in the first place.

  
",Color: Black
15,15,"







  
  
    ""SMOKE / FIRE / MELTED
  
",1.0,Rick,"Reviewed in the United States December 25, 2018","









  
  
    
  Wish I had read the reviews for this product, JEEZZZ,,,,, read reviews later after this happened.  Plugged it in, red power light did not come on, went to read the instructions in the living room and came back 15 minutes later to the record player on fire, my classic Beatles 1st edition Sgt. Peppers Album melting and smoke everywhere and curtain by the window just beginning to smolder, glad I did not leave the house with this ""Frankenstein"" of a product still plugged in.It's impossible to make an electronic product this bad with the technology today.  What just happened I don't know.Victrola Company, look into this NOW!

  
",Color: Amercan
16,16,"







  
  
    Great buy! Sounds great!
  
",5.0,Sabrina and Gunnar,"Reviewed in the United States February 14, 2016","









  
  
    
  This record player is amazing! I was hesitant to buy because some of the reviews were saying it was broken or the speakers sucked but I got this for my boyfriend who is a musician and he is in love with it. It sounds great and plays the records great! So happy with this purchase. I 100% recommend it.

  
",Color: Red
17,17,"







  
  
    It works, its not great, but thats fine by me
  
",4.0,Roark Gourley,"Reviewed in the United States June 18, 2020","








  
  Your browser does not support HTML5 video.










  
  
    
   First off before I write this review let me just say I did a lot of research on this kind of record player and even a few of my own experiments so i would consider what i found to be pretty credible. I wish someone wrote a review like this for me when I was considering buying it.#1 Is this a good record player for beginners or people who only want a few records to play for the aesthetic? Absolutely. The sound quality is meh, but I mean what do you expect for $40. It plays the records no problems, and the bluetooth is great for just whenever.Now here is how you can upgrade your setup with minimal spending. Get an RCA to mini jack cable. Plug that into a speaker you already have or if in my case you have a practice amp cause you play an instrument, get a mini jack to 1/4 converter and plug it into the amp! It works great!#2 Will this ruin my records?No. It will not. I made a little scale and using pennies weighed out the tracking force to be around 5g. Now compared to $200 record players that track at 3g this seems like a lot. But be aware, when records were made, they were made to withstand up to 7 or 8g of tracking force cause lots of old players tracked at around 5 or 6g. Now tracking heavier like this will yes, wear them out faster, but it will NOT ruin them! The needle is also a diamond, so the needle is pretty decent actually.Now you can actually fix the tracking force on this thing. Get a small scale, like the kind to bake with, put your tone arm on it, get some pennies and nickels and start stacking them at the back of the tone are where the counterweight should be. One your tone arm reads at about 3.5-4g. Take those coins, tape them together, and tape them to the back of that tone arm. Maybe even go for around 4-4.5g because in my experience these cheap ones skip very easily.#3 Is it portable?Absolutely not. You need to plug it into an outlet, and it could totally break with some throwing around. Also the lid is completely useless.I took the lid off by unscrewing the screws on the back hinges. The lid is NOT big enough even when open to run 12"" vinyls. The edge is right under your record, like millimeters under, and if you have ANY warping, at all it will hit the edge and cause it to skip. This is likely the problem a lot of people have when it skips and just don't know it. Just take the lid off its useless.#4 Does it skip? Does it sound weird?No, not at all. I had it skip on me once, and after replaying that section it never did it again. Probably was just my fault since i accidentally tapped the vinyl I was playing when getting it out of the sleeve. Also I tested the wow and flutter using a phone app. Let me tell you that it is BAD, like the wow and flutter is REALLY HIGH. But, even so, I didnt notice ANY sort of distortion in the sound. It might be worse when playing above 33rpm but at least for 33, its fine.#5 Is it worth the price?100% as long as you know what your getting. I didn't expect this player to be good or even great. Its okay at best and I'm fine with that cause its $40. If you are looking for a very nice player that delivers great sound quality, dont get this. If you want to really get into vinyl, dont get this. If you want to experience the most you can from your records, dont get this. If you want to just play a couple of records for cheap and have them in your room cause its cool and aesthetic, go ahead, im doin it for that exact reason.(Also, I purchased an amazon return and found no problems with it. Dont be afraid to purchase a used one for less, you can always return it if it is actually broken, but it will probably work anyway)

  
",Color: Black
18,18,"







  
  
    Upside down flag...
  
",1.0,Herseim,"Reviewed in the United States March 25, 2019","









  
  
    
  Sound is fine. No issues. Portability is not great. It requires a plug in and no where to carry it. Dumb. My main issue... the genius design team decided the flag should be upside down when carrying and playing. Fail. Thanks, but no thanks. Research what the American flag distress signal is Victrola. It doesn't go on your music box.

  
",Color: Amercan
19,19,"







  
  
    I smelled smoke
  
",1.0,meegan,"Reviewed in the United States November 29, 2018","









  
  
    
  I am so pissed off about this record player...I was sooo excited and wanted to jam out my old records...and I did..1 day...I didn't use the record player for about a month after that cause I went on vacation and forgot about it...but when I got back..I was pumped to listen to tunes....so..i went to go play a record...and (I swear!) I smelled smoke!! And ...it didn't work at all...the little light didn't even come on!! I mean...I didn't even move it from it's spot at all...it had been too late to return it...I never write reviews good or bad really..but heads up on this one...it really made me sad it didn't work after 1 time....boo to the manufacturer...boo!

  
",Color: Pink
20,20,"







  
  
    Not all records are created equal.
  
",1.0,Ricky Henry,"Reviewed in the United States August 26, 2018","









  
  
    
  Excited by the opportunity to own a new record player in 2018 - I gave my old records from the 80s a spin. No problems! They all sound GREAT! Rocky IV soundtrack, Streets of Fire, The Psychedelic Furs! I was in heaven! So I buy some new records...newly pressed, sealed, modern records. THEY ALL SKIP LIKE CRAZY. This record player SUCKS.

  
",Color: Aqua Turquoise
21,21,"







  
  
    Good for the price!
  
",4.0,M.D.K,"Reviewed in the United States July 1, 2019","









  
  
    
  I purchased this product for my daughter whom had lost most of her possessions in a move.  We wanted to replace her record player but didn't want to spend a ton of money.  The reviews were ok so we decided to drop the 50 dollars for this player.  The color is super vibrant.  The player itself is a pretty good.  It has blue tooth capability.  Which is pretty great.  The sound through the speakers is fine for what it is.  It is not the best player but for the money it works well.  We can hear it fairly well in the bedroom.  The packaging was TERRIBLE.  They just shipped in the original box, I would of liked to have seen it packaged a bit  better with some wrap around it inside another box.  I didn't expect it to work to be honest.  The box looked beat up a bit.  But in the end it works and over all happy with the product.I give this a 4 Star.* 1 star (Nope, DO NOT LIKE IT AT ALL!): I would either return or throw away this product. It was a waste of my money and not functional. I will never order again.** 2 star (Think twice before buying - don't like it): I'm not a fan of this item and I won't order it again, but it has at least one positive quality.*** 3 star (It’s ok): This item has both positive and negative qualities. It may work for some people, but I wouldn't go out of my way to purchase or recommend it.**** 4 star (I like it): This item arrived and functions as advertised. I would change a few things about this (including pricing), but is a good product overall. I would use this item.***** 5 star (I love it!): This item is AWESOME. I will use it and recommend it to others! I just LOVE it! It works as advertised and is an all-around great product.All of my reviews are written with the hope of helping other Amazon customers make the right buying decisions for themselves. To help increase awareness of a particular product it might be positive or negative, but in the end it is honest. Thank you for reading my review. I hope it has helped you. I will be happy to answer any questions if that might help you make your decision. Have a great day.

  
",Color: Aqua Turquoise
22,22,"







  
  
    What! Your joking right? Please read the entire review. You will find it interesting.
  
",1.0,Harry,"Reviewed in the United States December 30, 2019","









  
  
    
  We have had issues with both the units we purchased. this is Victrolas answer to our units skipping right out of the box. See Below;Dear Customer,Per your online request received this issue could be caused if the turntable is not balanced or if there is an issue with the needle.On this particular model there is no adjustment available on the unit to balance the turntable or tonearm weight.You can try applying little weight at the end of the tonearm and then see how the records play.Also if the records you are trying to play are 180gram records, then this type of records are not compatible with the unit.No other type or needles can be used with our units. So diamond needle or any other type of needles are compatible with our turntables.If the unit still does not work, please have the unit returned to the retailer for a replacement/exchange.Regards,SamCustomer SupportVICTROLA1 Channel Drive, Port Washington, NY 11050Support: +1(877) 483-2497 (toll free)So I figured i would give these a try. the sound improved and the records DID NOT skip. So far so good but eill continue updating.see stylus here;  (Record Player Needle W/Diamond Tip - 3-pack - Treat Your Ears to Superior Sound Quality - Protect Your Timeless Records - 1000 Hour Life Span Saves You Money - Check Compatibility Before PurchasingRecord Player Needle W/Diamond Tip - 3-pack - Treat Your Ears to Superior Sound Quality - Protect Your Timeless Records - 1000 Hour Life Span Saves You Money - Check Compatibility Before Purchasing)

  
",Color: Turquoise
23,23,"







  
  
    Every other suitcase is over priced, they all work the same just get this one.
  
",5.0,Lvl3 Jose,"Reviewed in the United States September 6, 2018","









  
  
    
  I spent 3 weeks looking at reviews, unboxings, opinion pieces. I got exactly what I wanted for the best price. If you're willing to spend $400 on a pair of audiophile headphones, this isn't for you. If you are cool with the sound quality coming off your phone but louder this is for you.Pros: The top of the case doesn't run on your records. It's cheap compared to every other record player with the same damn components. It has auto stop, Bluetooth, line-in.Cons: the reason it sounds ""bad"" is because the case is open, use a smaller record and close the lid and you'll hear the difference...or just get some cheap ass speakers if you really care that much.PS: the reason everyone complains about these suitcase record players and they say they sound bad is because they know nothing about RECORDS they don't know that dust gets on them and they get charged with static.. just wash the damn things you fools and stop putting your finger all over them, they'll sound miles better.

  
",Color: Black
24,24,"







  
  
    Why Vinyl Is STILL BETTER Than Digital
  
",5.0,MooreNoLess,"Reviewed in the United States February 16, 2017","









  
  
    
  Measuring about the size of a small 10 to 14-inch laptop PC, but 5 inches deep, this is the perfect portable and stowaway companion for my 40-plus years of LPs. Yes, it also sounds just right through the two small front facing stereo speakers. This Victrola is also a bigger eargasm when using my larger stereo speakers or extra-bass headphones. To use my medium sized Bluetooth speakers, I will soon buy a RCA cable Bluetooth transmitter for the turntable's RCA output connector on the back.The build and sound quality reminds me so much like the portable album and ""45"" players we had for pop-up parties at school or hang-outs at a girlfriend's house. Yet, it's almost as light as my small laptop PC. This was truly a great buy that I will get a lot of regular use from playing all my ""33s"" and ""45s"" again, and buying some current artists on vinyl. Even my Dad's surviving ""78s"" also sound awesome, but are rough on the easily replaceable stylus.Trust this for certain, uncompressed analog audio sounds much fuller and impressive than the compressed digital sound we've gotten used to over the last 25 years. Don't believe it? Well, you'll hear the same distinct similarities that those mostly ""old head"" jurors heard and knew when listening to the Blurred Lines song (Pharrell and Thicke) while clearly remembering the sounds from Marvin Gayes' worldwide 1977 hit and party jam, Got to Give It Up. ""Old head"" ears (like me) are more attuned to hearing a much fuller spectrum of sounds, ranges and rhythms than people who have only listened to compressed digitized music. Simply, it just sounds more full, real and live.Even the price on this 3-speed stereo turntable was under $50 perfect. It's well worth buying for all those middle and subtle sounds I've been missing in my music and comedy albums. Buy this Victrola portable record player, and FINALLY get your 21st century musical head and ears right --- at a low cost. Your mind, body, soul and ears will thank you.

  
",Color: Black
25,25,"







  
  
    Two down!
  
",1.0,Angelbud,"Reviewed in the United States May 14, 2019","









  
  
    
  My most recent purchase was the second player I had ordered. The first player did not work straight out of the box. No phono, no line-in, no Bluetooth, no sound. Nothing. I purchased another one and it actually played for about 30 minutes before it stopped working too. I thought it had perhaps come with a faulty AC adapter but I tried another one and still, nothing.Wait. I thought I heard some static coming from those speakers! Great! Nope. Never mind. It stopped working again. Ugh.I love the look and the portability but I am a bit of a utilitarian. I don’t want to carry around a neat little box for no discernible reason. It needs to have some sort of function and unfortunately it’s not heavy enough to use as a door stop.

  
",Color: Brown
26,26,"







  
  
    Poor sound quality
  
",1.0,Matthew K. Williams,"Reviewed in the United States February 25, 2018","









  
  
    
  I wasn't expecting much as far as the built in speakers, as I expected it is poor quality, but when you plug in your own speakers the quality doesn't get much better. My phone speakers actually produce a higher quality sound. Even if this were selling for half its price I wouldn't waste my money if I had another chance. I am going to have to get a new record player.

  
",Color: Black
27,27,"







  
  
    Rare Defect or You Get What You Pay For?
  
",3.0,ugh dub ssh if,"Reviewed in the United States November 28, 2018","








  
  Your browser does not support HTML5 video.










  
  
    
   Like that its compact and comes with adapter to play 45's.  Red and white rca outputs in back. I'll plug into a mixer then the skies the limit once I get the replacement. Plugged a bluetooth transmitter into headphone jack then paired with Amazon Echo. Be sure to play last song till the end on all size records as 'auto off' feature can be defective as shown in video.  Built in Bluetooth is a receiver not a transmitter and worked perfectly.  Built in speakers worked perfectly.  ALL manufacturers sometimes produce lemons. I will lower rating if replacement is also defective.Update: Replacement works great.

  
",Color: Amercan
28,28,"







  
  
    Bought 2 - Both didn't work!!!
  
",1.0,Darth Gator,"Reviewed in the United States October 14, 2018","









  
  
    
  First one came and didn't work at all.  So we returned and ordered another.  The next one worked for about 3 days, then the arm stopped working properly.  Now the arm won't electronically move.  You have to manually move it and set in on the record, which is dangerous because you could accidentally scratch the record that way.  So we are returning the second one, because we are afraid if we keep it we will scratch our records and worse, something else will go wrong with the player after the window to return it closes.  To say I am disappointed is an understatement.  I love all things British and bought the British flag design, and it's been since the late 80's/early 90's since I operated a record player.  The thrill of putting on a record was unsurpassed, for the whole day I used it.  I now have to use my husband's record player and not have my own.  Really mad about this purchase, it's cheap and crappy.  DO NOT WASTE YOUR TIME BUYING UNLESS YOU ENJOY RETURNING THINGS MULTIPLE TIMES!!

  
",Color: UK Flag
29,29,"







  
  
    I think I must have received a return by mistake?
  
",1.0,Arizona Shopper,"Reviewed in the United States January 11, 2019","









  
  
    
  This 3 Speed Victrola portable record player arrived in a box that was not taped shut. That was my first clue that this could to be a ""return"" that got sent out as good merchandise. I hope! When I opened the box the power supply cord was tossed loosely on top of the player with the twist tie undone, the cord was not even nicely wrapped up! I took the player out of the box and removed the Styrofoam protectors and undid the latch and open the player to discover that the plastic needle protector that was so suppose to be on the needle (to be removed before playing a record) was missing, another clued that this could be a return that got passed on to me! Then I discovered that the drive belt was lose and hanging out from beneath the turntable! Okay, I figured that I could reattach it around the turntable and then around the drive shaft and I did so and was successful. Next I connected the power supply and turned the power knob, the turntable spun! So I obtained one of my old LP's and placed it on the turntable and settled the needle down gently upon it (using the needle arm control) and the record started off fine, the sound was perfect and then the sound stopped! I turned the player off and then turned it on again, still no sound coming from the speakers. Well, I'm not that disappointed because anytime you purchase electronics from Amazon, it's going to be a gamble. So, I will be returning this item as usual.

  
",Color: Black
30,30,"







  
  
    Nice budget record player
  
",5.0,Shutterbug,"Reviewed in the United States January 27, 2018","









  
  
    
  I'm happy with this little record player, it's exactly what I expected. It's not high-end, the speakers aren't the best, but its imperfections add to the vintage sounding experience I wanted from a record player. Plays my old records fine (vintage Beatles, Elvis, etc), as well as my new. It has jacks on the back that I'm sure would allow me to hook it up to my stereo if I decide to go for a bigger sound at some point.The turn table has a wobble to it, but I don't ever remember owning one that didn't. Arm seems weighted fine, no need to tape a penny to it like the one I had back in the day.

  
",Color: Aqua Turquoise
31,31,"







  
  
    Love it, plug and play
  
",5.0,Neeners503,"Reviewed in the United States April 4, 2019","








  
  Your browser does not support HTML5 video.










  
  
    
   I've had this record player for about 4months and I use it every single day. It worked every time, it plays loud and clear and doesn't distort when turned all the way up I also love the design. It's easy to use my kids have now grown a love for my passion of vinyl and they will be getting there own player soon as well.Easy set up, plug and play. Perfect and easy to to move from room to room overall I love my little player.( I was NOT paid or given discount for my review)

  
",Color: UK Flag
32,32,"







  
  
    It's so pretty and works so Good
  
",5.0,Kindle Customer,"Reviewed in the United States September 6, 2017","









  
  
    
  It's so pretty and works so Good! I was worried it wouldn't be loud enough, but it is and it sounds amazing!

  
",Color: White
33,33,"







  
  
    Basically a toy for kids.
  
",1.0,Akira,"Reviewed in the United States February 25, 2020","









  
  
    
  Listen, if you wanna buy your youngster their first turntable so they can occasionally put one or two records on just for the novelty then this is the one for you. If your serious about music and like to hear the mids, bass and treble in crystal clear, awesome quality, skip this for sure! I bought this after reading some obviously paid reviews thinking I could plug in some computer speakers with a sub woofer and get some awesome sound, I was dead wrong. The horrible noise that comes out of this thing would be compatible to listening to a 8kbps MP3 playing through an old Nokia cellphone but much louder and tinnier. :(I'm dead-serious, if you buy this thing, DO NOT expect any sort of quality audio from it. Speakers won't save it, changing the stylus won't help, cleaning all of your records like a nut won't help... It's like a little novelty toy turntable and that's it. It looks awesome, super portable and neat to look at but sounds like absolute trash. After 2 days I returned it and spent my money on an Audio Technica LP60X. About 2000x better, sounds amazing, has better features and you can plug anything into it. Works like a charm! Spend the extra $50 and save yourself the trouble. You'll thank me later.

  
",Color: Black
34,34,"







  
  
    Do not purchase
  
",1.0,Raven Bounds,"Reviewed in the United States January 15, 2019","









  
  
    
  Do not buy this!! I don’t have much experience with record players but I know enough to know that the sound quality is 100% garbage. It sounds as if the needle is scratching the records, and the speakers are busted. Not only is the sound bad, if you look at the record being played, you’ll see it’s actually warping your vinyl. This is the worst purchase I’ve ever made and will be retuning it. Update: I returned this item on the 14th of this month and never received my refund. When I contacted Amazon, they said they had refunded me and tried to pass the blame to my bank. The refund has still not been received nearly two weeks later. Don't waste your time on this product because you may not even get your money back if you do decide to return it

  
",Color: Aqua Turquoise
35,35,"







  
  
    It's $40, don't expect miracles.
  
",2.0,Mark Hoffman,"Reviewed in the United States January 18, 2019","









  
  
    
  I was hopeful. With a mix of good and bad reviews, I was hopeful that maybe for some it just wasn't up to their standard and they were expecting a quality similar to a $200+ turntable.Once I opened this up and had a look at it, I quickly realized why this is a $40-$60 turntable.The entire top panel that contains the nobs and switches is a cheap looking plastic. This includes the platter, luckily there are soft rubber parts of the platter to keep the record in place. All of this was sort of expected for the price.After placing a record on and lowering the needle, the most shocking thing about this product forced its way into my ears... The sound of this product is A B S O L U T E L Y horrible. Some reviews mention no bass, but i wasnt expecting NO bass at all. The sound from this sound like the cheapest speakers they could have possibly placed in this. Theyre like the type of speakers that would be on a fast food kids meal toy.I dont know if I got a bad egg, but I cannot believe that anyone thinks that this is good quality sound unless they've been paid or reimbursed to review the product, or have never used anything other than cheap speakers.I honestly believe i could go find better sounding speakers at the dollar store.This of course is not the end of the world. I just grabbed another bluetooth speaker that I had and plugged in an aux chord and that resolved the speaker issue.In addition to the cheap speakers, the platter wobbles quite a bit. And on top of that, one of the rubber spots on the platter was lower than the others, making the record wobble even more. So the sound of the music was very unstable and was very warped sounding.I managed to partially resolve this by placing a few pieces of electrical tape on top of the lower rubber piece.For anyone looking for a beginner record player. This would be it. But dont expect miracles.Will be returning to hopefully get a better version of this product and will update my rating if it is indeed betted.

  
",Color: Brown
36,36,"







  
  
    Just go buy one at bestbuy, but don’t forget speaks and an amplifier.
  
",2.0,Caleb,"Reviewed in the United States January 15, 2018","









  
  
    
  Arrived in originally unopened box packed just fine. However inside the box was totally useless. The only thing that worked was the led lights indicating what setting you’re on. Long story short, ended up taking it apart and finding the speakers not even plugged in. But wait, it gets better. The rubber band like belt that turns the table wasn’t even on. There was electrical plugs not even plugged in. After a little messing with it, finally got it to work. Speakers suck, but you can always buy new ones. Works fine now.

  
",Color: Turquoise
37,37,"







  
  
    Decent for price
  
",3.0,TheLittleRedMermaid,"Reviewed in the United States March 29, 2018","








  
  Your browser does not support HTML5 video.










  
  
    
   Decent record player. Definitely not high quality speakers. Kind of tingy with absolutely no bass. All treble. That was disappointing. If I turn it up louder it just gets worse. The quality I paid for I guess though. Besides being cheaply made it looks cool and does what it’s supposed to. I showed some of the features in my video as far as stopping a song, volume, and speeding up the record.

  
",Color: Lavender
38,38,"







  
  
    Very nice!!!
  
",5.0,Stevie Ray,"Reviewed in the United States November 29, 2017","









  
  
    
  I absolutely love this player!  It is very nice quality, especially for the price.  I'm not sure why some of the previous reviews mentioned a dislike to the sound quality.  I think it sounds great, and it IS loud.  A vintage-style record player isn't supposed to rattle the pictures off the wall anyway.  Very pleased.

  
",Color: White
39,39,"







  
  
    I really wanted this to work well.
  
",3.0,Denise,"Reviewed in the United States April 7, 2019","









  
  
    
  I am giving this three stars because of the ease of returning and getting refunded.  If it was difficult my rating would be lower.  Apparently, records are coming back in style, only now they call them vinyls and they keep them in sleeves...whatever.  My daughter is into them so I bought her a cute, cheap record player.  It is really cute, but the sound is pretty bad from the getgo.  Then after the third use, the speed started messing up and began warping the records.  Fortunately, I was within the 30 day return period and sent it back.  It's disappointing because she was so excited when it arrived.  Her boyfriend replaced this with a real record player so she's happy again.  I would suggest you spend more money for something better.

  
",Color: Turquoise
