,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
20,55,"







  
  
    Just what I was looking for
  
",5.0,Kira Cox,"Reviewed in the United States November 20, 2019","









  
  
    
  I wanted one, but I was hesitant to buy a white duvet cover because...kids. It’s been a few months now and it has been washed many times, but it is just as beautiful as when it got to me. The white is not quite as bright as my sheets and the fabric is not quite as breathable as cotton, but I couldn’t beat the fact that my kids’ dirty smudges was out and I couldn’t beat the price. It Never looks wrinkly and is still perfectly smooth. So happy I purchased!

  
", Queen
21,543,"







  
  
    So soft and comfortable
  
",5.0,George Whitten IV,"Reviewed in the United States September 25, 2019","









  
  
    
  This duvet cover isn't the most stylish cover I have seen but it is so comfortable and soft! Its not too heavy and it fits my duvet just right! I also really appreciate the ties on the inside to keep the duvet in place. I bought these for two bed and highly recommend them to anyone who wants the ultimate sleeping comfort!

  
", Queen
22,1060,"







  
  
    Super soft!
  
",5.0,Carmen Tang,"Reviewed in the United States June 20, 2019","









  
  
    
  Just used my new duvet cover for the first time and it is amazing! It's extremely soft, lightweight, and feels very warm. Would definitely recommend to a friend!

  
", Queen
23,931,"







  
  
    Love this!!
  
",5.0,Shiza,"Reviewed in the United States August 31, 2019","









  
  
    
  I love this set! It is perfect for the look I was going for and super soft to sleep with, it also fits perfectly around my comforter and I love the zip on the side that can be hidden easily. Definitely recommend!

  
", Queen
24,86,"







  
  
    Thin material
  
",1.0,Katz,"Reviewed in the United States January 6, 2020","









  
  
    
  Sent back because it was ripped in the shipped box and thin material.

  
", Queen
25,579,"







  
  
    love this duvet cover
  
",5.0,Carly,"Reviewed in the United States September 3, 2020","









  
  
    
  absolutely love this duvet! so soft and cozy! the fact that it has ties that allow you to secure your duvet inside so it doesn't all ball up is a game changer

  
", King
26,880,"







  
  
    Buy it
  
",5.0,K,"Reviewed in the United States May 8, 2020","









  
  
    
  Beyond gorgeous and comfy

  
", King
27,273,"







  
  
    Girlie and sophisticated. So pretty and soft!
  
",5.0,Pinkworld,"Reviewed in the United States June 10, 2020","









  
  
    
  This duvet is so soft and with the right comforter you’ll feel like you’re sleeping in clouds. The color is a sophisticated muted blush that can be used for adults that love pink but do not want a childish look.

  
", Queen
28,9,"







  
  
    It's okay
  
",4.0,Lynn G,"Reviewed in the United States May 14, 2019","









  
  
    
  First, I'd like to say I was offered a $20 Amazon gift card, if I like the cover, to write a 5 star review and take a picture.  But I'm giving that up for a 4 star review, mostly because the white is not white.  I had to hide the white pillow cases from my sheets so it wouldn't make the cover look old and worn out.  It is wrinkle free though, but it has no style at all.  Very plain.

  
", King
29,6,"







  
  
    So soft!!
  
",5.0,PureOne,"Reviewed in the United States January 19, 2019","









  
  
    
  Got the duvet to have as a backup. Wasn't expecting too much but when I took the cover out of the package it was the softest thing I've felt in all the bedding items I've had so far!! It is definitely something to brag about! I think I just might use this one mainly. Very happy.

  
", Queen
30,756,"







  
  
    SUPER SOFT
  
",5.0,jessica tavares,"Reviewed in the United States April 11, 2019","









  
  
    
  I've been sleeping in my new duvet for a week and i'm in love. This duvet is super super soft. I love the zipper closure with no annoying buttons that sometimes get undone. This item just feels so expensive for the price!

  
", Queen
31,383,"







  
  
    AMAZING SET - I LOVE IT
  
",5.0,Sherry,"Reviewed in the United States August 12, 2020","









  
  
    
  I love the quality, the price, the look...EVERYTHING about this duvet set. An amazing look!

  
", Queen
32,330,"







  
  
    Next level softness!
  
",5.0,Frankie Rivera,"Reviewed in the United States May 6, 2019","









  
  
    
  I researched duvet covers for days before deciding on this one. Really glad I did. The cover is so unbelievably soft. I really like that each corner had a tie and that it had a zipper. Some similarly priced options only had a tie on the opposite corners of the duvet and button closures. I really appreciate the pillow covers having an envelope flap as well.Overall, great buy for the price!

  
", Queen
33,630,"







  
  
    Love
  
",5.0,H Chevalier,"Reviewed in the United States July 29, 2020","









  
  
    
  Absolutely love the softness!

  
", Queen
34,793,"







  
  
    Buy it!!!
  
",5.0,calewis4488,"Reviewed in the United States April 22, 2020","









  
  
    
  Love this product!!! Definitely recommend it. I just bought my second one. We have 2 dogs that sleep in bed with us and so this is great and easy to get our stains. I love the look and feel of it. Highly recommend!

  
", Queen
35,968,"







  
  
    Buy multiple!
  
",5.0,SiLyB,"Reviewed in the United States March 9, 2019","









  
  
    
  So comfortable! I love the texture and it's very breathable. Will be buying more sets!

  
", King
36,318,"







  
  
    absolutely love it
  
",5.0,Amazon Customer,"Reviewed in the United States June 18, 2020","









  
  
    
  not a SINGLE complaint. didn't have to fight to get it on, string ties on the inside are strong, very soft, and the color was perfect! has a white zipper that is easily hidden away under a cover and you don't even know it's there. 100% would recommend

  
", Queen
37,37,"







  
  
    Good for the price
  
",4.0,Finalfantasygirl22288,"Reviewed in the United States April 19, 2019","









  
  
    
  The company had a card with the product stating to leave a review to revive a $20 Amazon giftcard. So, here’s my honest review. Arrived quickly and on time. Overall I’m happy. But I knocked a star because slightly see-through and there was a slight blue ink stain on one of the pillow cases, which were too big for my normal sized pillows. Other than that, I am satisfied with the product. It looks good on my bed (pictures included) and the price is fair for what I ordered.

  
", King
38,105,"







  
  
    Quality product!
  
",5.0,kelly h.,"Reviewed in the United States February 26, 2021","









  
  
    
  I wish I had taken a picture before I packed everything up for a move. I love this duvet cover. It’s the perfect shade of blush pink. Not too pink...It very soft and hasn’t pilled after several, several washing’s like one I had purchased before. I recommend this brand even if you’re looking for a different color.

  
", King
39,784,"







  
  
    Stunning!!!!
  
",5.0,Peggles,"Reviewed in the United States April 27, 2020","









  
  
    
  The reviews were great but I’m always a bit selfish, especially because it was so cheap but the pink duvet is GORGEOUS & SOOO SOFT! It goes perfect with my white sheets and gray/silver accent pillows

  
", Queen
40,749,"







  
  
    Softest duvet cover!!
  
",5.0,Carly N,"Reviewed in the United States July 21, 2019","









  
  
    
  This duvet cover is amazingly soft! It stays on my comforter well and makes for the coziest sleep ever! I washed it following the instructions and it came out just as soft as it was when I opened it. You can’t beat this for the price!! Would absolutely recommend.

  
", Queen
41,975,"







  
  
    Really soft
  
",5.0,Laura,"Reviewed in the United States January 15, 2021","









  
  
    
  I like the corner straps. It makes it easier to arrange my comforter into the duvet. Definitely enjoy how soft it is! Would buy another one!

  
", Queen
42,162,"







  
  
    Highly Recommend!
  
",5.0,Bethany,"Reviewed in the United States September 14, 2020","









  
  
    
  Love this duvet cover! It’s as soft as everyone claims and the color is as pictured (I bought the haze blue). The zipper works great and is definitely superior to buttons. I bought a king and it fit my king duvet cover perfectly as well. (Tip: size up your bedding by one size to prevent the hogging of blankets and to achieve the “Pinterest” look)

  
", King
43,1103,"







  
  
    Value Value
  
",5.0,Amazon Customer,"Reviewed in the United States May 3, 2019","









  
  
    
  The product has been amazing. Used for the past few months and have washed several times.

  
", Queen
44,636,"







  
  
    So Soft!
  
",5.0,Amazon Customer,"Reviewed in the United States June 27, 2019","









  
  
    
  I got these for our guest bedroom in the queen size and they're such good quality. They wash nicely and are so soft.

  
", Queen
45,792,"







  
  
    Super soft!!!
  
",5.0,Oh Sandie ,"Reviewed in the United States June 10, 2020","









  
  
    
  Love this duvet!!! I thought that I wouldn’t find a super soft one to put my goose down comforter in but after buying a few others this one won!It’s soft and the color is great!!!

  
", Queen
46,717,"







  
  
    Just the duvet cover - very soft!
  
",4.0,Kelly,"Reviewed in the United States June 10, 2020","









  
  
    
  Great product! It’s just the duvet cover not the inserts inside. Cover is very soft and wrinkle free!

  
", Queen
47,953,"







  
  
    It is phenomenal
  
",5.0,Taylor Smith,"Reviewed in the United States November 5, 2020","









  
  
    
  This duvet cover is one of the best I have found. It is like being wrapped in a cloud. My 3 dogs love it just as much as I do! It is so comfortable and soft. If you are thinking about this please get it. You will not regret

  
", King
48,873,"







  
  
    fabric pulls easily
  
",5.0,rebeca,"Reviewed in the United States August 20, 2020","









  
  
    
  I love these sheets, only down side is that the fabric pulls easily so I now have little pills of fabric. But it washes well and stays soft.

  
", Queen
49,1168,"







  
  
    So soft and comfy
  
",5.0,Thamar,"Reviewed in the United States May 31, 2019","









  
  
    
  What a beautiful and soft duver cover.I am so happy that I read the reviews and ordered it.I got the pink color and it's gorgeous and soft!

  
", Queen
50,439,"







  
  
    Love it-Worth the cost
  
",5.0,Samantha Johnson,"Reviewed in the United States September 24, 2019","









  
  
    
  Super soft and luxurious. The shams also were great for my king size pillows. I want this in many colors if possible

  
", King
51,622,"







  
  
    Duvet
  
",5.0,Tksnappa,"Reviewed in the United States October 6, 2019","









  
  
    
  Very soft and easy to put on!

  
", Queen
52,1016,"







  
  
    Luxury for less
  
",5.0,NiRBS,"Reviewed in the United States December 6, 2020","









  
  
    
  Luxurious quality at a reasonable price. Extremely soft and comfortable. Delivered in a lovely package.

  
", Queen
53,64,"







  
  
    Soft and comfortable, but...
  
",2.0,StarThumbs,"Reviewed in the United States August 24, 2020","









  
  
    
  The duvet was soft and comfortable, but the color was not what I expected. When the color was called mocha-pink I expected it to be. What I received was more of a bright bubble gum color. Needless to say, I wasn't pleased and returned the product.

  
", King
54,327,"







  
  
    Super glad I ordered this duvet!
  
",5.0,Ashley,"Reviewed in the United States August 12, 2019","









  
  
    
  The softness aside from the price is unbeatable. The color is what I was hoping for and the zipper seems sturdy enough. The material is on the thinner side but has weight to it, so it’s very comfy to snuggle into. Also, it comes with neat ties in each corner to hold the comforter in-place inside the duvet. So far I’ve not found a cover I like as much as this one. It’s just so soft, y’all! For the size (king) and quality, the price is exceptional. I want one in pink and I will highly recommend to family and friends.

  
", King
55,306,"







  
  
    great comforter
  
",5.0,Savannah,"Reviewed in the United States May 25, 2020","









  
  
    
  I love this comforter and I have bought it in both pink and white. It is a great product and well designed. It has ties in all 4 corners for your duvet insert and it zips at the bottom so the insert will not fall out.My only issue with it is it came with a hole along the seam on one side, but I can sew that.

  
", Queen
56,520,"







  
  
    I dont know why I didn’t buy one sooner
  
",5.0,Dhurley405,"Reviewed in the United States June 21, 2019","









  
  
    
  This is a great set at an affordable price. Very soft! Love the pink color

  
", Queen
57,789,"







  
  
    Soft, comfortable duvet cover
  
",5.0,Megan Wysocki,"Reviewed in the United States May 26, 2020","









  
  
    
  Softest duvet cover I’ve ever had! It’s definitely a lot brighter pink in person, not as “mocha,” but I’m okay with that. So comfortable and soft.

  
", Queen
58,598,"







  
  
    Soft and well made
  
",5.0,LC,"Reviewed in the United States July 27, 2020","









  
  
    
  Soft and lightweightLove it

  
", King
59,388,"







  
  
    Surprisingly great quality!
  
",5.0,Cal,"Reviewed in the United States May 26, 2019","









  
  
    
  Like most people, I'm weary of buying clothes and bedding online before I can feel them for myself. This duvet cover's excellent reviews hooked me and I gave it a shot. Super comfy, not cold when you first get into bed and not too heavy while you're sleeping. Happy that I found a good cover for every season!

  
", Queen
60,901,"







  
  
    Don’t think twice! Just get it!
  
",5.0,shane knowles,"Reviewed in the United States May 19, 2020","









  
  
    
  One of the top 5 amazon purchases I have ever made. Don’t think twice, Just buy it. Had a few runs in the pillow cases but amazing for the price.

  
", Queen
61,1092,"







  
  
    Very very soft.
  
",4.0,Amber Shores,"Reviewed in the United States July 24, 2020","









  
  
    
  Super soft!!!!! Ordered the darker grey and it looks much lighter. No complaints though.

  
", King
62,562,"







  
  
    Great Value!
  
",5.0,Kelly Hoose,"Reviewed in the United States November 7, 2019","









  
  
    
  This duvet cover is really soft, breathable and comfortable. I love that it has corner ties to hold the duvet in place. I also love the zipper closure. I haven't washed it yet, so I can't speak to how it holds up in the washing machine, but so far it seems like a great product for an affordable price!

  
", Queen
63,256,"







  
  
    .
  
",5.0,Private@123,"Reviewed in the United States March 22, 2020","









  
  
    
  Love the cover. First one I ever bought. It was hand wash cycle in the washing machine. Air dry/fluff in the dryer. Comfortable was very easy to put in. Very easy to care for and use. VERY soft also.

  
", King
64,202,"







  
  
    Best duvet cover for college students!!
  
",5.0,amadden,"Reviewed in the United States September 19, 2019","









  
  
    
  I ordered this duvet cover mainly because the price was super reasonable for a broke college student. I was honestly baffled with how amazing the quality was when I opened the package. It’s the softest duvet cover I’ve ever had (and I was raised in a house with a mom who has unreasonably high standard for bedding comfort). I got the white, and it’s pristine. I also love that it has a zipper because every other duvet cover I’ve had in the past has had buttons, and they’ve always fallen off. 10/10 recommend!

  
", Queen
65,444,"







  
  
    Super soft
  
",5.0,allyson thomas,"Reviewed in the United States February 9, 2021","









  
  
    
  I love these duvet covers.  They hold their shape and stay soft.

  
", King
66,733,"







  
  
    In love!
  
",5.0,Crystal,"Reviewed in the United States February 2, 2021","









  
  
    
  I love this duvet. It’s the perfect dusty rose color I was looking for! My 4 year old approves and says it’s beautiful and soft 😜 I agree! Happy customer!!!

  
", Queen
67,1018,"







  
  
    Disappointed do not Recommend!!!
  
",1.0,Stephanie gonzalez ,"Reviewed in the United States June 30, 2020","









  
  
    
  It’s not at all what I expectedIt’s not at all what is shown on that picture!!!I was so disappointed when it came is such a small box the texture the look it was all bad...

  
", Queen
68,665,"







  
  
    PLEASE MAKE MORE COLORS, I NEED MORE
  
",5.0,Meghan,"Reviewed in the United States August 25, 2019","









  
  
    
  I love this duvet cover so much. It's so soft. So warm. So easy to clean. It has the ties. Its wonderful!!! I just wish they had more colors so i could change it out. Like a soft yellow, PLEASE 😍

  
", Queen
69,1090,"







  
  
    *Add to Cart*
  
",5.0,Samantha S.,"Reviewed in the United States August 20, 2020","









  
  
    
  Love. Love. Love. Love. Love. Love.Color is exactly as described, fabric is soft. It’s ~$40... just buy it already!

  
", King
70,90,"







  
  
    Could be better...
  
",3.0,Brandon Pucciarelli,"Reviewed in the United States February 4, 2020","









  
  
    
  First off they sent me the wrong grey, I ordered the dark grey and they sent the light. Which I don’t mind so much, but my bigger complaint is that the comforter doesn’t stay to the ends of the duvet cover, leaving you and your partner slowly moving towards the middle of the bed all night to avoid the parts of the blanket that are just two thin pieces of cloth, till you wake up smushed together (and not in the good way).

  
", Queen
71,466,"







  
  
    In love 😍
  
",5.0,Amazon Customer,"Reviewed in the United States November 8, 2020","









  
  
    
  I can not explain how much I love this, this purchase drastically changed my whole room.

  
", Queen
72,135,"







  
  
    Cozy
  
",5.0,Katie,"Reviewed in the United States March 12, 2021","









  
  
    
  Just what my bed needed, my only problem is that my duvet doesn't stay in place eventhough i tie the corners, it always bends up bunched up a little. I don't mind it much, that's my only issue. Otherwise it's super soft & cozy

  
", King
73,53,"







  
  
    Perfect blush color
  
",5.0,P&P15,"Reviewed in the United States March 15, 2020","









  
  
    
  This is my first duvet and I'm thrilled with it. The pink mocha is a perfect neutral, blush color.  (I was specifically concerned about buying a blush cover that might appear too pink or fussy.) The microfiber material is soft and inviting. I washed and dried it using cool temps and it came out beautifully.  I love it so much that I'm considering buying another one in a different color just so I have two on hand. 100% recommend.

  
", Queen
74,133,"







  
  
    Soft and easy to use
  
",5.0,Christina,"Reviewed in the United States November 18, 2019","









  
  
    
  My comforter stays inside of it well without bunching up or falling into awkward spots.  The inside ribbon works really well to tie to your comforter and the zipper mouth is wide enough to fit everything in easily. It's really soft and comfortable but I have noticed a few wrinkles. As with most cloth items you use, you should definitely wash this before you use it.

  
", King
75,362,"







  
  
    Good investment for a good price!
  
",5.0,Madi Byrd,"Reviewed in the United States September 27, 2019","









  
  
    
  Nice thicker material. Washed a few times now. Color has kept along with the quality of material. I have 2 pits with short hair and the little they do shed isn’t hard to remove. I do keep a quilt on top but only because I live in the country with a bunch of dirt. My dogs know they’re only allowed on bed when quilt is on. But some always manages to get on cover and it’s not hard to remove.

  
", Queen
76,159,"







  
  
    Soft and easy to wash.
  
",4.0,Jackie,"Reviewed in the United States May 30, 2020","









  
  
    
  I love how soft and cool this is. The color had to grow on me a little but I love it now with grey or white sheets. It's a little small for my king size bed but it works. It washes amazingly which is what I was hoping for. My little dog leaves hair all over and I needed something that would be easy to toss in the wash weekly. No shrinkage or wrinkles!

  
", King
77,935,"







  
  
    Extremely comfort!
  
",5.0,"Shao,Zheng","Reviewed in the United States November 3, 2019","









  
  
    
  It’s extremely comfort. Soft and very easy to wash. Feels better than the traditional normal cotton. Great product!

  
", Queen
78,959,"







  
  
    Lightweight, soft, and easy to wash
  
",5.0,Amazon Customer,"Reviewed in the United States June 25, 2019","









  
  
    
  Great addition for our bed and enjoy the softness of the duvet. Easy to slip duvet in and out. Make sure to zip duvet before washing it! Would definitely order again!

  
", Queen
79,1142,"







  
  
    Great Duvet Cover
  
",5.0,Kennedy,"Reviewed in the United States August 24, 2019","









  
  
    
  Super soft and comfortable duvet cover, it's very breathable. The color is very soft pink and helps brighten up the room. Dog hair doesn't stick too it as bad as my other ones so that's always a plus.

  
", King
80,279,"







  
  
    Soft and comfortable.
  
",5.0,John Blackburn,"Reviewed in the United States April 29, 2019","









  
  
    
  I love the feel of this fabric. It is so soft and comfortable,  but also looks great in my room. I love the color, because it's so versatile. It seems like it will wash up nicely too. I will be getting another one for my spare bedroom.

  
", Queen
81,1158,"







  
  
    soft and comfortable
  
",5.0,Bruce Shenker,"Reviewed in the United States December 6, 2019","









  
  
    
  easy to get duvet in it and soft to the touch

  
", Queen
82,526,"







  
  
    Light gray is soft af and looks expensive
  
",5.0,patricia aubuchon,"Reviewed in the United States January 5, 2021","









  
  
    
  Ohhh this is so soft. I put it over an ugly cheap comforter I have and it looks really expensive and nice, got the light gray 🔥

  
", Queen
83,771,"







  
  
    Too small and too many wrinkles!!
  
",3.0,Amazon Customer,"Reviewed in the United States April 3, 2020","









  
  
    
  Overall the material feels soft, but it’s too small! The Blanket barely hangs over my King mattress. Also, there were a tremendous amount of wrinkles after I washed it.

  
", Queen
84,952,"







  
  
    Super soft!!
  
",5.0,Patricia Garcia,"Reviewed in the United States May 24, 2019","









  
  
    
  Love the softness of this duet cover bought two.  My only complaint the zipper broke on one of them. They sent me a replacement right away. Would definitely buy again.

  
", King
85,1106,"







  
  
    As described
  
",5.0,BDays,"Reviewed in the United States August 4, 2020","









  
  
    
  Soft and great for a teen room.

  
", Queen
86,551,"







  
  
    Great value
  
",4.0,Amazon Customer,"Reviewed in the United States March 11, 2020","









  
  
    
  It was exactly the color I expected. The only issue I had was it was a little difficult for me to put on by myself.

  
", Queen
87,1050,"







  
  
    A little warm but also great
  
",5.0,Jaclyn Whoberry,"Reviewed in the United States February 24, 2020","









  
  
    
  It’s great! Exactly as it seems I would say it leans to the tad warmer side. Other that, it’s lived up to the expectations

  
", Queen
88,82,"







  
  
    Fits weird.
  
",2.0,Gaudy Batres,"Reviewed in the United States November 21, 2020","









  
  
    
  I read the reviews and was hesitant to make the purchase because on one of the reviews it said ""it fitted big"" and it does. I ordered a king size and it fits weird on my bed so I ended up using it as a sheet. Wrinkle wise it doesn't get wrinkle as much but it's definitely not wrinkle free. It is soft but not what I expected, such a bummer.

  
", King
89,326,"







  
  
    Love
  
",5.0,Kelsey Castle,"Reviewed in the United States April 20, 2020","









  
  
    
  Honestly this is the most comfortable and soft item I’ve ever slept with . I was worried because price usually means quality but this is honestly so nice . I ordered the white and while it’s just a tad thin it sill doesn’t show my quilt underneath and so far it has stayed in place, I’ve also washed it and it held up perfectly. 10/10 -love this duvet.

  
", Queen
90,363,"







  
  
    Beautiful!
  
",5.0,Heather,"Reviewed in the United States August 2, 2019","









  
  
    
  Love! The pink is actually a muted pink color. It is not overbearing, very soft color and fabric. We have dogs and it is durable after multiple washes and has retained the color. Very pleased.

  
", King
91,974,"







  
  
    Love it
  
",5.0,Amanda,"Reviewed in the United States February 28, 2020","









  
  
    
  This duvet is way softer than expected and super easy to put over any comforter! It is a little heavyweight at night if you sweat in your sleep but other than that, I love it!

  
", Queen
92,123,"







  
  
    Soft and comes with corner ties!!
  
",5.0,Debbie Kim,"Reviewed in the United States June 9, 2019","









  
  
    
  I just received the duvet cover today and washed it so that I could put it on my duvet. I have not slept in it yet, so I won't know exactly how much I'll love it til tonight. But I have to say that it feels incredibly soft and I really appreciate the fact that it comes with corner ties to keep the duvet in place! I dreaded buying a new duvet cover when my old one ripped, simply because I dreaded sewing on my own ties. It makes me wonder why all other duvet covers don't come with it! I love that it's so much cheaper than other brands, and that it doesn't come with a fitted or flat sheet (because I don't need them).

  
", King
93,370,"







  
  
    super soft!
  
",4.0,Tayler C,"Reviewed in the United States August 12, 2020","









  
  
    
  it’s amazing! super soft and fluffy with my duvet insert, mine didn’t have the ribbons on the side which i was completely fine with because i think it looks better without them. i saw a review of someone saying it looked like a sheet, that’s true if you don’t have a duvet insert. don’t let the negative reviews keep you from buying this! it’s amazing

  
", Queen
94,487,"







  
  
    Super soft
  
",4.0,Ccat,"Reviewed in the United States April 18, 2019","









  
  
    
  Absolutely beautiful!  It's the perfect rose color .The fabric is so soft and cozy and  I love the fact that it has corner ties to keep your insert in place and an easy zip closure.The one down fall for my bed is that it isn't quite long enough to cover sides of our 11"" mattress.

  
", King
95,210,"







  
  
    Sleeping on a cloud
  
",5.0,TC,"Reviewed in the United States September 9, 2019","









  
  
    
  This is beyond awesome. I have been buying beddings online for a while and I always go over reviews to try to find the best beddings with best price. This item is the most awesome one I have come across with other products with similar pricing. It’s so soft and feels sooooooo comfortable. I even recommended my roommate to get a set too. I can’t go back to my previous bedding anymore. This is by far the best purchase duvet cover I’d ever have. Would definitely get another set!

  
", Queen
96,807,"







  
  
    Meh
  
",2.0,Jaden,"Reviewed in the United States January 26, 2020","









  
  
    
  I ended up returning this because It was VERY thin and u thought it was a comforter

  
", Queen
97,1165,"







  
  
    LOVE this product
  
",5.0,Blaine Whitley,"Reviewed in the United States July 10, 2019","









  
  
    
  Product came in great condition. The softness and comfort on this is AMAZING! I slept like a baby with this on my bed. The price for this is great too. I would recommend this to anyone.

  
", Queen
98,1040,"







  
  
    Soooo soft!
  
",5.0,erica,"Reviewed in the United States January 6, 2021","









  
  
    
  Literally the softest duvet I’ve ever purchased, highly recommended!!!

  
", Queen
