,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
10,10,"







  
  
    Excellent treadmill with some mind-boggling technology misses
  
",4.0,Jason P.,"Reviewed in the United States September 15, 2019","









  
  
    
  THE GOOD:Easy for 2 people who have put together a lot of you-build-it furniture over the years to assemble and took about 90 minutes.The belt, motor, and critical mechanical parts appear to be well-made with quality materials. The display console doesn't quite have the same premium feel as the rest of the assembly, but on a machine at this price point I'd rather made tradeoffs there than the mechanical parts.iFit is a double-edge sword, with half of the experience falling in the ""this is a total game changer"" and the other half falling in the ""this is an unacceptable trainwreck"" category. When you manage to navigate your way through the impenetrable user experience to finally load the workout you were looking for it justifies the price -- the live video instructor-led workouts are phenomenal at this price point.THE BAD:You won't actually be able to find this stated anywhere online, but the treadmill has no outputs or bluetooth capability so you're forced to watch everything on the 10"" screen (the S has bluetooth because it doesn't have a screen, but you lose bluetooth with the Si). The 10"" screen is great if you don't have the ability to connect to a larger external monitor, but from the number of questions on this topic it's safe to assume that, like myself, many people want to output the video to a larger screen. Some of the more expensive Nordictracks apparently have this capability, and frankly had I known this I would have purchased a step-up model. It's fine if you don't want to offer this on the economy model, just make sure it's called-out (e.g. ""video output through integrated screen only, no support for external monitors or TV"").You can't use headphones with iFit workouts and must use the integrated speakers. Non-starter if you're working out when others are sleeping or if you live in a smaller space and don't want to disturb others. Again, it's fine to not offer this, but it needs to be called-out (e.g. ""audio output through integrated speakers only, no support for headphones"")iFit in general: thousands of confused and angry users have said everything you can possibly say about the terrible iFit user experience: it's doesn't reflect professional commercial software standards for interaction design, lacking even such basic functions as search... it's true, there's no way to search the large library of iFit videos unless you pay some dude who scrapes the content another 30 bucks a year for access to his private database. The lack of search is just the tip of the iceberg though -- iFit is one of the most poorly-designed interactive experiences I've come across in the last few years, falling down at almost every step of the user journey.iFit people, if you're listening: the actual service you provide is stellar and the quality of the content is exceptional. You're shooting yourselves in both feet by ignoring basic usability, and this has been going on long enough that if you don't get serious about fixing it one of your competitors is going to eat your lunch and steal your users by doing the exact same thing you're doing but actually delivering an experience that works. You've already done the hard stuff, for crying out loud -- the work to get the experience out of the gutter isn't rocket science. Fix it.

  
",Display Size: 10 InchesStyle Name: NordicTrack T 6.5 Si Treadmill + 1 Year Membership
11,11,"







  
  
    Received it and it broke within a week. Nordic ...
  
",1.0,Bmmsmith,"Reviewed in the United States September 14, 2017","









  
  
    
  Received it and it broke within a week. Nordic sent us a bunch of different parts to fix it but none of them worked and they refused to replace the unit. Out 600 bucks. I cannot say enough to avoid this brand

  
",Display Size: 5 InchesStyle Name: T 6.5 S Treadmill + 1-Month iFit Membership
12,12,"







  
  
    Please please dont buy this!
  
",1.0,tlod0813,"Reviewed in the United States September 5, 2019","









  
  
    
  This is a great machine absolutely ruined by the software. If you dont want to spend $40 a month you are in for a frustrating and infuriating time. I read the mostly positive reviews, and got one. I wish I hadn't. I had no intention of signing up for iFit because it seems gimmicky. The software pushes iFit sign up so hard it makes the machine almost unusable. Please dont make my mistake thinking I could look past the horrible software, you can't. This is an outright scam.

  
",Display Size: 14 InchesStyle Name: T 9.5 S Treadmill + 1 Year Membership
13,13,"







  
  
    AMAZING - Makes in-home fitness easy!
  
",5.0,Kami,"Reviewed in the United States March 21, 2019","









  
  
    
  I usually don't write reviews, but this treadmill absolutely deserves one!I have had this for a little over a month and I am in love.  A few things I think worth noting:-I have bad knees and the belt on this treadmill doesn't hurt them at all.-I love the fact that you get an ifit membership free for a year.  Having all of those personal trainers and different workouts available in my home makes morning exercising enjoyable (as enjoyable as morning runs can be;)).  They really make the runs go by much quicker.-The sound system on this thing is amazing, my roommates and I actually had a little dance party in the workout room because it sounds so good and connects easily to bluetooth.- It is beautiful.  The screen is a great size and is very high quality.  It's honestly a better treadmill than the treadmills at most gyms.- FANS. ugh having the fans is a game changer for me.-It has a great range of incline and speed.I'm 5'5"" and it's the perfect size for me. HIGHLY RECOMMEND if you want a great way to get in shape in your own home. It's very high-quality for an amazing price.  It honestly makes me want a NordicTrack Elliptical and whatever else they offer too!

  
",Display Size: 10 InchesStyle Name: T 8.5 S Treadmill + 1 Year Membership
14,14,"







  
  
    Great treadmill
  
",5.0,Donnie J. Dennison,"Reviewed in the United States April 20, 2017","









  
  
    
  I am a big guy as you might know from such reviews as my desk chair and many other!  Don't know my reviews? ok then I will let that pass this time :)  This treadmill will work up to 300lbs so they say. Luckily I am still slightly under that number.  This can incline 10 degrees and go up to 10 mph.  I trot along between 2 and 4.  Really impressed by it and so far, I am not yet aware if it holds my laundry while drying. As most of my exercise equipment in the past has done.Putting together would be really easy with 2 people. I was in an accident and I don't move around so well and I put it together alone.  Hardest part was the underneath bit where you have to put the bars in for holding it up while being stored.  However I managed.  The thing is a beast and is quite heavy, It does not move on the rug at all while I am using it.Is it loud? Well yes but no louder then any treadmill I have ever been on.  Faster you go, louder it gets. Is it too loud? No!My only complain is that the video they show the unit is not the same as this one. But the pics they show are the same.  if you are thinking of buying this, do it!  For its size, it didn't take up as much room as I thought. Here it is wedged between my 2 other machines

  
",Display Size: 5 InchesStyle Name: T 6.5 S Treadmill + 1-Month iFit Membership
15,15,"







  
  
    Pull the trigger!
  
",5.0,Julie D.,"Reviewed in the United States February 13, 2019","









  
  
    
  SIMPLY PUT - THIS IS A FANTASTIC MACHINE!  I’m an avid runner… who has run on many treadmills over the years, and this machine is awesome.  It has all the features and feel of a gym machine just not as bulky or expensive.  It’s got a lot of bells and whistles, some of which we are still discovering but probably our favorite are the touch screen display and the bluetooth. Also, it’s nice to have a built in speaker and THE FAN! .... This will be GOLD in the summer! Our last treadmill didn’t have this and we had to have a ghetto fan rigged up to the machine.We have a pretty small workout space in our garage where this will live and it fits nicely there and can be more compact using the nice hydraulic fold option.  Even our 8 year old daughter can lower and raise the machine by herself.  Our whole family is really pleased with this treadmill.A word about delivery and set-up.  Because it’s an oversized product, it’s not handled by regular amazon delivery. I am always a little leery about the reliability of getting assigned a delivery window, but I will say delivery was prompt and the treadmill arrived within the delivery window as promised.  I was not prepared for the size- the box was HUGE!  It is a treadmill though so it makes sense. Ha! We chose to assemble ourselves which was a job I passed off to my husband.  Self assembly is doable.  My husband said the instructions were extremely detailed and there was no problem with assembly as long as you read and follow each step.  You’d better give yourself a few hours for set up and an assistant to help hold pieces in place, etc.I wouldn’t hesitate to buy this treadmill.  So far, it’s a great machine!

  
",Display Size: 7 InchesStyle Name: T 7.5 S Treadmill + 1 Year Membership
16,16,"







  
  
    Great Product.  IFit is a Joke.
  
",3.0,Joseph B Urchak,"Reviewed in the United States May 8, 2019","









  
  
    
  As for the treadmill itself:- Assembly was strait-forward (took a little over 3 hours)- Roomy- I enjoy the small features like fan and blue-tooth/headphone jack- Seems solid, I'm 6'/225lbs and don't feel like it's being battered when I run on it.Now for the bad.  IFit is - for lack of a better term - a money-grabbing joke.  They needed to figure out how to move a one-time purchase into a 'subscription model' profit generator and this is what they came up with...although all the adverts I get for 'extended warranties' are coming in a close second.Highlights (or is it lowlights?)- Free year isn't really 'free' you have to give them a credit card and hope they don't charge you.  Even if you don't do this, you still need to make a login to login to your treadmill.  Luckily, they don't verify so Farts McKenzie is the actual owner of my treadmill.- The benefits of the program (pre-programmed workouts) have been available on workout equipment since the late 90's and didn't require a $400 dollar-a-year investment.- The other benefit (hey it looks like I""m running through mountains!) falls flat when you are staring at an 8'' tablet screen.I like having a treadmill in my home as I don't have the time to get to a gym.  But for spending over a grand I should be able to program a workout, or deal with a small list or preprogrammed workouts.  As it is I have to constantly adjust the speed/incline on the fly as I need to.iFit is a transparent money grab and needs to be put in the garbage.  I will not invest in another treadmill with this garbage, I'll suck it up, get a gym membership and make the time to get there.  It'd still probably cost under $400 a year.

  
",Display Size: 7 InchesStyle Name: T 7.5 S Treadmill + 1 Year Membership
17,17,"







  
  
    DO NOT BUY THIS MACHINE!
  
",1.0,RunsInCircles,"Reviewed in the United States October 1, 2017","









  
  
    
  I had a NordicTrack treadmill for 10 years and used it everyday.  When it died of old age, I bought a new one in March.  It quit in July, it's now October and 19 emails later NordicTrack still hasn't fixed it.  They send parts and links to YouTube videos on how to replace them, but the problem persists. I thought I was buying from a reputable company but I have since looked online and there are dozens of complaints about NordicTrack, this faulty machine, and their very poor service response.  There are other companies out there, buy from anyone buy but NordicTrack, they aren't the company they used to be.

  
",Display Size: 5 InchesStyle Name: T 6.5 S Treadmill + 1-Month iFit Membership
18,18,"







  
  
    Excellent treadmill AFTER you bypass iFit activation Scam
  
",4.0,Ken,"Reviewed in the United States April 12, 2019","









  
  
    
  I upgraded from a 10 year old ProForm.  This review is in some ways a comparison to that treadmill.PROS:Feels very solid and  comfortableReasonably quietVery large running belt25 year motor warrantyAudio jack & SpeakersAmazon's assembler put this together in 75 minutesReasonably pricedCONS:Requires iFit activation/subscription at a monthly cost to operate treadmill (But See bypass below)Monochrome Screen (on the 5"" model) is not very good and without  any real ""track"" displayNo FanNo ""Resume"" option, if you stop the treadmill for more than a minute, you have to re-start from 0 distanceThis is a great treadmill.  But it will not work AT ALL if you do not subscribe to iFit (Monthly cost).  Fortunately there is a way to bypass the iFit activation (See heading below)For $20, the treadmill will be delivered to any location of your home.  This is a very heavy box that required two pretty big guys to carry (with some difficulty).  This is a worthwhile cost if your front door is any appreciable distance from the location where you will be using this treadmill.I used an Amazon assembler to assemble this (As I write this review, Amazon is offering this $90 service, free).  These guys are Pros.  He didn't even open the assembly manual and had this fully assembled in 75 minutes or so.After assembly the treadmill does not work without iFit activation.  In fact a red sheet of paper in large letters is included with the assembly manual which says: YOUR TREADMILL IS LOCKED.  FINAL ASSEMBLY STEP:  GO TO IFIT WEB SITE TO UNLOCK.My personal opinion is that this a scam.  iFit requires a smartphone (what if you don't have one?) and requires giving iFit authorization to deduct the monthly subscription costs directly from your credit card.  I believe that the reason the treadmill is so reasonably priced and delivery and installation is free because of the all the money they are making from the iFit subscription.  Fortunately, there is a way to operate the treadmill without activating iFit (see below)HOW TO BYPASS IFIT: There is an iFit Logo button on the display console.  After assembly, hold down this button until the  Treadmill unlocks (About 20-30 seconds).  Sears posts these instructions on their site.  I respectfully suggest that Amazon should also consider doing this.There are two things about the treadmill that felt like a downgrade from my old Proform (although overall this is a much better treadmill).  This first is the lack of a fan.  The second is the very spartan monochrome display.  It's only 5"" big (small) and does not even have a real 1/4 mile track like every other treadmill.  It has a really small track (like 1/2 inch) that does not really show your progress.  If you like to see your progress on a track while running, skip this model.  Nordictrack makes this same model with a much larger (and color) screen but at almost double the cost which is really hard to justify.The treadmill itself is great.  Smooth, solid and reasonably quiet.  There are built in speakers and an iphone type audio jack.  The running belt is large.  Because of the large running area, this treadmill is a bit larger than other models.

  
",Display Size: 5 InchesStyle Name: T 6.5 S Treadmill + 1-Month iFit Membership
19,19,"







  
  
    Frustrating - Not Recommended
  
",1.0,Music Matt,"Reviewed in the United States February 5, 2019","









  
  
    
  IFit freezes and crashes constantly - makes it incredibly frustrating to complete a work out. I would Not recommend this product.

  
",Display Size: 7 InchesStyle Name: T 7.5 S Treadmill + 1 Year Membership
20,20,"







  
  
    Worth every penny
  
",5.0,Runnergirl014,"Reviewed in the United States January 14, 2018","









  
  
    
  After years of contemplating buying a treadmill but always deciding it wasn't worth the money since I'd rather run outside and had access to them at the gym, I started looking seriously a few weeks ago. The weather in DC is atrocious right now and at 17 weeks pregnant with 3 other little ones, I wasn't able to find the time to run. I saw this deal and HAD to take the chance. The cost was less than 4 months of gym membership when you factor in child care and would allow me to run at home anytime I wanted. I could run or walk during naptime, while the kids played, etc.I've had it a week and I've used it almost every day. I love it! I can't believe I waited so long to get it! As an avid runner, an athlete and half marathoner this treadmill is perfect. I haven't even used any of the settings yet but the basic machine itself is wonderful (Incline and speed, comfort, etc). Spacious enough to not fall off the back, a wonderful ridge to hold an iPad but still able to see the information display, etc. It's awesome! I see a lot of time spent with it this pregnancy and even in the future once baby #4 is here (running during naps, walking if he won't sleep with him in the ergo, etc). Such a great machine at a great, affordable price.

  
",Display Size: 5 InchesStyle Name: T 6.5 S Treadmill + 1-Month iFit Membership
21,21,"







  
  
    Excellent Choice!
  
",4.0,USAUSA,"Reviewed in the United States April 16, 2020","









  
  
    
  I've done a lot of research on treadmills. I've read every single review of this model on Amazon. Yes it took me hours. Now you won't have to.Let me get the one thing that is constantly mentioned in many previous reviews out of the way. You DO NOT need to sign up for iFit to unlock your treadmill. Just press the blue square iFit button once your treadmill is powered on for about 20 seconds and it will go into manual mode. No need for an iFit subscription.There is a lot to like about this treadmill (6.5 S model). Wide space for walking and running comfortably. Plenty strong motor. Easy to use buttons. Very bright 5"" screen. Relatively quiet. Two spacious compartments to hold a drink, etc. A thick lip to hold a tablet, magazine, smartphone, etc.I don't recommend the more pricey 6.5 Si model with the 10"" touch screen unless you absolutely will subscribe to iFit. Otherwise you can use the iFit app on a tablet and sync it with the cheaper 'S' model. (I'm using my treadmill in manual mode.)There are two things stopping me from giving this treadmill a five star review. One is the way Nordictrack essentially scams you into thinking you need to subscribe to iFit to get your treadmill up and running. (Yes you can cancel before your free month expires, but you need to provide a credit card to subscribe and why put your new customers under such a hassle? Especially when you can bypass all this which by the way isn't even mentioned in the instructions!)The second issue is with the treadmill 'motor hood' and 'hood accent'. These two pieces are directly in front of your feet as you use the treadmill. Both pieces cover the motor of the treadmill. The issue is that the hood accent is far too close to your feet as you use the treadmill. Looking at the Technogym treadmills at my fancy local gym not a single one has the hood accent as close to your feet. Essentially you will need to use the treadmill probably 6 inches further back then you might normally in order to avoid hitting the hood accent with your feet. I've only seen this issue mentioned in a handful of Amazon reviews, but I'm not sure how more people haven't noticed this. I'm assuming it's a feature you would not find on a pricer treadmill. I'm using my treadmill for casual walking so it's really not a huge issue, but I am making a point to start further back when I use the treadmill, otherwise my feet could easily clip the hood accent. (For reference I'm 6 ft tall. Perhaps less of an issue with shorter people, and even more of an issue with taller people/longer strides.)You can easily move and store the treadmill by raising from the back and locking into place.Overall I think this is an excellent choice given the price. I don't see anything better currently in the $600 range. And I've looked at just about every treadmill on the market before my purchase.Delivery from XPO logistics was no issue. They came to my home and I pointed to the room where I wanted the box left. It's a big and heavy box!I HIGHLY recommend you have Amazon set up the treadmill. A nice young man came to my home the day after delivery and did it all by himself in about an hour. I tipped him well. Please tip the person that assembles the treadmill. It's not super easy and most people writing reviews said they wish they never tried to do it themselves.Lastly you definitely should get a mat to place under the treadmill to protect your floor. Countless options are available on Amazon.Also when I was searching for treadmills Amazon had by far the cheapest price when it came to both purchase and delivery/assembly. I highly recommend you purchase from Amazon if you are going to get any kind of treadmill.

  
",Display Size: 5 InchesStyle Name: T 6.5 S Treadmill + 1-Month iFit Membership
22,22,"







  
  
    Turns out the motor was bad. I had the choice to wait over a ...
  
",1.0,TAG,"Reviewed in the United States February 22, 2018","









  
  
    
  Beware before you purchase this treadmill.  It's full of glitz and glamour.  However, unless you have a dedicated 20amp outlet this treadmill will trip your breaker every time you turn it on.  And I had it plugged into a 15 amp breaker with nothing else plugged in.  Called NordicTrack. They told me I had to have an ARC filter due to they type of breakers newer homes use.  Bought an ARC filter.  Still tripped the breaker.  Called again.  Went through a diagnostic with customer support.  Turns out the motor was bad.  I had the choice to wait over a week for a technician to come and replace it or they'll send me a new motor in 2 days and I can replace it.  I ask will I still need the ARC filter with new motor - yes, I will!  $700 for a treadmill that won't work in a modern day home....go figure.  Once I get the new motor, I'll update this review.

  
",Display Size: 5 InchesStyle Name: T 6.5 S Treadmill + 1-Month iFit Membership
