,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
47,125,"







  
  
    Decent Starter Keyboard
  
",3.0 ,JR,"Reviewed in the United States February 16, 2019","









  
  
    
  I've been playing for years and imagined this to be a little bigger than it actually is (I must have had 72 keys on my last keyboard and not realized it). The music rest is flimsy for actual music books and sitting them on there pulls the keyboard stand over backwards, so that's a disadvantage for my purposes. However, it can hold individual sheet music pages and probably an Ipad or Chromebook of you're downloading specific pieces from that (as opposed to an entire book of music). It's easy to put together and very hi-tech, with a guide showing you what all the different buttons can be used for. It also comes with a promotional code for 3 months of free lessons. So all in all it's good for someone who's just learning to play, but if you're already a pro I wouldn't recommend it.***An update just a few days after getting it: I tried to raise the keyboard so I could play it standing up.......it fell over backwards and the flimsy music rest broke off. It didn't detach, it broke. Because the stand is designed with a back leaning angle, once you raise it to a certain height it falls backward. So, not a good keyboard if you ever have a need or want to play standing. And no, I'm not unusually tall, my height is 5'6"".

  
",Style: 61 Key Keyboard Kit
48,61,"







  
  
    This 61 Key electronic piano was for my Grandson and he LOVES IT!
  
",5.0 ,H. Dunn-Barr,"Reviewed in the United States November 27, 2018","









  
  
    
  The keyboard / electronic piano comes complete with stool and very sturdy stand. An adult should put it together for a child under 8 years --- older could assemble it.It has study guides for piano practice, has a memory card (like in a digital camera) to store music, and has a ""Demo"" mode to give the child some ideas on how it will sound.My grandson loves it. It sat and played (sort of ) on it for about 2 hours on the day (his B-Day) and focused on the unit.  He is 6 and it would be fine for an older child depending on their size. A child over 8 might need to just set the keyboard unit on a desk or table since the stand is height adustable to only a certain size child.You kid(s) won't be disappointed if they like to get into music and look to advance their piano playing.

  
",Style: 61 Key Keyboard Kit
49,657,"







  
  
    Good  value
  
",5.0 ,Rita Leyva,"Reviewed in the United States November 13, 2019","









  
  
    
  Gift for 15 year old grandsons & they use it lots

  
",Style: 61 Key Keyboard Kit
50,312,"







  
  
    This is Trash!
  
",1.0 ,Kindle Customer,"Reviewed in the United States January 3, 2020","









  
  
    
  If I could give 0 starts I would. I purchase this for my daughter for Christmas. It work the 1st 2 days then after that it had a buzzing sound whenever it was turned on. We retuned it figuring it was just a faulty one. And just got a replacement. The replacement came and as soon as we set it up.. what do you know that Buzzing sound again. This is garbage. Spend the extra money and get a Better brand.  Absolute Garbage!

  
",Style: 61 Key Keyboard Kit
51,56,"







  
  
    RJ761 has a MIDI output
  
",5.0 ,Nat,"Reviewed in the United States January 8, 2021","









  
  
    
  The RJ 761 model has the MIDI output to connect to an Android/Apple device or laptop.  In order to play music through learning apps like Simply Piano, Skoove, Playground Sessions, etc. you will need a midi output. The midi cord is not included but can be purchased separately according to whether you are connecting to an Android device, iPad/iPhone or laptop.The first keyboard we purchased from another vendor did not have a MIDI output so we returned it. Our 9 y/o son is a beginner and we wanted him to be able to use learning apps like Simply Piano, etc.There's also an aux input port to play music from your phone or mobile device, through your keyboard.He loves it.

  
",Style: 61 Key Keyboard Kit - Touch Display
52,402,"







  
  
    Save your money
  
",1.0 ,Chelsea’s Christmas,"Reviewed in the United States December 27, 2020","









  
  
    
  One of the tweeters/speaker went out after a few minutes of using it, did not turn up the volume to a crazy level, I left it at the volume level it was when I open the box. Probably is no longer available and I will be returning this

  
",Style: 61 Key Keyboard Kit
53,303,"







  
  
    Outstanding Piano Keyboard for the money.
  
",5.0 ,blazer188,"Reviewed in the United States January 29, 2019","









  
  
    
  I am very pleased with my RockJam RJ76161 Keyboard.  The quality of play and sound that you get for the money is absolutely a value for the money.  I love playing this Keyboard.  Have had it for 3 months now with no problems.  This is a Best Buy for your money.

  
",Style: 61 Key Keyboard Kit - Touch Display
54,870,"







  
  
    The sound is very nice.
  
",5.0 ,AK Skier,"Reviewed in the United States January 30, 2017","









  
  
    
  Cannot beat this for the price. Our daughter decided she wants to play piano, so we went this route for more until we know if she's going to stick with it. The sound is very nice.

  
",Style: 61 Key Keyboard Kit
55,484,"







  
  
    Sounds great and easy to move!
  
",5.0 ,Rachel,"Reviewed in the United States May 10, 2020","









  
  
    
  This keyboard is very easy to move from place to place and the headphones work great. The stand doesn't hold very heavy books/objects, but it holds my iPad. The bench is comfortable, and the entire keyboard is easy to assemble.

  
",Style: 61 Key Keyboard Kit - Touch Display
56,835,"







  
  
    Poorly Designed
  
",1.0 ,lucia peregrim,"Reviewed in the United States January 4, 2021","









  
  
    
  Beginners Only. That's it. This is not meant for experts.

  
",Style: 61 Key Keyboard Kit - Pitch Bend
57,660,"







  
  
    Great start for learning how to play
  
",4.0 ,Stewart Shelton,"Reviewed in the United States September 18, 2018","









  
  
    
  Love the keyboard but the bench is a little flimsy and the keyboard stand isn't as firm as I would like it to prevent it from falling over so easily.

  
",Style: 61 Key Keyboard Kit - Touch Display
58,453,"







  
  
    Great!
  
",5.0 ,Amanda Emery,"Reviewed in the United States December 20, 2019","









  
  
    
  This has bright so much joy to our son. It was extremely well priced and the quality is great. He has spent lots of time practicing and has become great in a short time because this is easy to use and easy to learn on. Very satisfied

  
",Style: 61 Key Keyboard Kit
59,708,"







  
  
    Its not as interactive for a beginer as I had hoped
  
",2.0 ,Janet L.,"Reviewed in the United States November 24, 2018","









  
  
    
  I hoped this keyboard would be more interactive for a beginner.  The free music songs are only downloadable on a I phone or I pad ,  I have neither and was unable to download on my computer. Seat was broken on arrival.Very disappointed overall.

  
",Style: 61 Key Keyboard Kit
60,716,"







  
  
    Very nice for the price
  
",5.0 ,Sage,"Reviewed in the United States February 17, 2018","









  
  
    
  Very nice for the price.  This is not a top of the line keyboard but for the price it’s a great product.  Perfect for my 9 year old who is just starting out

  
",Style: 61 Key Keyboard Kit
61,887,"







  
  
    Works wonderful
  
",5.0 ,jose mercado,"Reviewed in the United States June 11, 2020","









  
  
    
  Love it!

  
",Style: 61 Key Keyboard Kit - Touch Display
62,543,"







  
  
    The grands love it!
  
",5.0 ,Sally Kaucher,"Reviewed in the United States February 1, 2020","









  
  
    
  This was a Christmas gift for my grandchildren.  They love exploring the sound options.  The key labels make it easy for them to read beginning sheet music by matching the notes on the staff.  Entertaining and educational.  This gift is a hit!

  
",Style: 61 Key Keyboard Kit
63,492,"







  
  
    Perfect for my son!
  
",5.0 ,Keeley J.,"Reviewed in the United States May 9, 2018","









  
  
    
  Bought for my 7 year old birthday- he has been begging for a grown up piano and this one was perfect! He loves it and the stand, chair and headphones were a great add on to make him feel like he’s using a grown up piano :)

  
",Style: 61 Key Keyboard Kit
64,145,"







  
  
    Good keyboard
  
",5.0 ,Tammy,"Reviewed in the United States March 7, 2021","









  
  
    
  Easy to set up, lightweight, and the press of the keys are similar enough to a piano but I’ve yet to encounter a keyboard that %100 mimics the keys and sound of a grand piano. The tone is good enough for teaching and practicing, the sheet music stand is incredibly flimsy like.... it bends... horribly but I enjoyed the ease of setup and it’s a good deal for the products. The keys when pressed do NOT stutter and repeat like some other competitors and I’m incredibly glad for that. It came early and safely, it was well packaged and I’m very happy.

  
",Style: 61 Key Keyboard Kit - Pitch Bend
65,617,"







  
  
    A musical dream
  
",5.0 ,Amazon Customer,"Reviewed in the United States December 3, 2019","









  
  
    
  It’s been a year and my kids still use it.

  
",Style: 61 Key Keyboard Kit
66,380,"







  
  
    Calidad
  
",5.0 ,Claudia perez,"Reviewed in the United States February 22, 2021","









  
  
    
  El tamaño es conveniente,  a mi hijo le fascina ideal para principiantes y para  conocedores

  
",Style: 61 Key Keyboard Kit - Pitch Bend
67,532,"







  
  
    Great entry for aspiring newbies.
  
",5.0 ,Gregario,"Reviewed in the United States September 20, 2018","









  
  
    
  For the price and functions as a beginner can't be beat. Would buy again.

  
",Style: 61 Key Keyboard Kit
68,28,"







  
  
    New to the piano!
  
",5.0 ,KMarino916,"Reviewed in the United States June 22, 2018","









  
  
    
  This is the perfect thing for a beginner piano player! I didn’t want to spend a lot of money on something until I knew how well the learning would go and how much it would actually get used! So far so good, I like the sound and I love the headphones that help to keep everyone else in the family from having to hear the beginner sessions! Highly recommend this!

  
",Style: 61 Key Keyboard Kit
69,229,"







  
  
    Great for beginners but not for serious players!
  
",4.0 ,Amazon Customer,"Reviewed in the United States January 21, 2021","









  
  
    
  My 11 year old daughter loves this keyboard! The only complaints are that the piano sound setting doesn't really sound like a piano. The record feature only lasts for about 30 seconds. So if you want to record an actual song it isn't long enough for that. Great for beginners but will eventually need to be upgraded if your child really wants to explore the creating their own beats and songs.

  
",Style: 61 Key Keyboard Kit - Pitch Bend
70,650,"







  
  
    Don’t waste your time and money
  
",1.0 ,Amazon Customer,"Reviewed in the United States February 5, 2018","









  
  
    
  I bought two of these for my grandchildren’s Christmas. One stopped working just prior to the refund date and the other stopped working after the refund date. Don’t waste your time and money.

  
",Style: 61 Key Keyboard Kit
71,691,"







  
  
    Fun
  
",5.0 ,J. G.,"Reviewed in the United States January 3, 2019","









  
  
    
  This piano is great for a beginner child. My 6yr old is able to work it and loves playing with it.

  
",Style: 61 Key Keyboard Kit - Touch Display
72,761,"







  
  
    Recommended
  
",5.0 ,Business Owner,"Reviewed in the United States March 2, 2019","









  
  
    
  Great for kids. High quality, great purchase at an affordable price

  
",Style: 61 Key Keyboard Kit
73,167,"







  
  
    Defective and hard to replace
  
",1.0 ,Edith J.,"Reviewed in the United States December 29, 2020","









  
  
    
  This seems like it would be great, if it worked. Some of the keys didn't work. Defects happen, but it took almost an hour on chat with customer service to get a replacement and it won't arrive for another 2 weeks. This was a Christmas gift for a child, so the situation is very disappointing.

  
",Style: 61 Key Keyboard Kit
74,567,"







  
  
    Good quality
  
",5.0 ,Manuel Rivera,"Reviewed in the United States January 9, 2021","









  
  
    
  Easy to assemble,label, and fun to learn.

  
",Style: 61 Key Keyboard Kit
75,565,"







  
  
    worth the cost skip the stand.
  
",3.0 ,Desire,"Reviewed in the United States August 8, 2020","









  
  
    
  The stand is flimsy trash. It was leaning to the side in days and broken in a weak. Power cord is short. Keyboard comes with letters, had to watch YouTube  video to know where to place them. Other than those things my 8 yr old daughter loves it.

  
",Style: 61 Key Keyboard Kit
76,717,"







  
  
    Great gift
  
",5.0 ,Gregg Fowler,"Reviewed in the United States January 22, 2020","









  
  
    
  Great

  
",Style: 61 Key Keyboard Kit - Touch Display
77,780,"







  
  
    About the piano! (Love it)
  
",5.0 ,Andrea,"Reviewed in the United States July 27, 2020","









  
  
    
  This a great beginner piano because it comes with everything u would want! It came with stickers to learn how to play the keyboard and I loved it! The sound quality was also very good and love how u can change the volume!

  
",Style: 61 Key Keyboard Kit - Pitch Bend
78,685,"







  
  
    Rock jam piano
  
",5.0 ,Maryann Dooley,"Reviewed in the United States September 21, 2017","









  
  
    
  My 10 year old Granddaughter bought this piano with her Birthday money. I was really impressed with the sound and the quality of this product. I recommend it highly.

  
",Style: 61 Key Keyboard Kit - Touch Display
79,110,"







  
  
    For kids mostly
  
",2.0 ,LEENER126300,"Reviewed in the United States October 27, 2018","









  
  
    
  This is pretty good for a young child. The sound is not the greatest, and sounds like a high end toy. The letters on the stickers began to wear off after two weeks. The keys make a lot of noise and it takes away from the music. One key stuck from time to time, but not always. The bench and stand are actually pretty stable. Easy to put together. I must say that the owners manuel was the easiest manuel I have ever used in my life. Very step by step and clear as daylight! I'm going to fork out the $800 for a really good one. So, you get what you pay for!

  
",Style: 61 Key Keyboard Kit - Touch Display
80,878,"







  
  
    Playing and learning fun.
  
",5.0 ,JUAN RANGEL,"Reviewed in the United States December 25, 2018","









  
  
    
  The perfect keyboard for learning, my son loves it and just in time for the holidays.

  
",Style: 61 Key Keyboard Kit
81,526,"







  
  
    Jewell’s keyboard
  
",4.0 ,Jewell Davis,"Reviewed in the United States November 23, 2020","









  
  
    
  It’s a great keyboard “ I can use it well

  
",Style: 61 Key Keyboard Kit
82,239,"







  
  
    Not a great buy
  
",1.0 ,Amazon Customer,"Reviewed in the United States November 16, 2020","









  
  
    
  It is overall very nice and easy to learn but it malfunctioned and broke after only a few months of very light use. I attempted tp get a hold of customer service several times with no answer. Luckily Amazon was able to give me a refund (unfortunately with a 20% restocking fee but at least I got most of my money back)

  
",Style: 61 Key Keyboard Kit - Pitch Bend
83,561,"







  
  
    Love this piano!!!
  
",5.0 ,Jennifer,"Reviewed in the United States July 6, 2017","









  
  
    
  I love this keyboard I just started playing a month ago and this is a great beginning keyboard, I had no problems with it the keys are stiff but I was told that the stiffness wears out, the speakers work the headphones work the chair and stand both also work and the instructions were easy and it came with all the nails and gears, I couldn't be happier about this keyboard :)))

  
",Style: 61 Key Keyboard Kit
84,258,"







  
  
    He loves it!
  
",5.0 ,ED,"Reviewed in the United States May 14, 2020","









  
  
    
  I bought this for my six-year-old grandson and he loves it. He's taking piano lessons and this size is just right for him to practice on. I bought a colored keyboard add-on which is helping him to memorize the hand/finger positions.

  
",Style: 61 Key Keyboard Kit
85,530,"







  
  
    Impressed, great keyboard
  
",4.0 ,J-squad mom,"Reviewed in the United States December 31, 2019","









  
  
    
  This keyboard is awesome, easy to use, easy to learn, comfortable seat, nice stand.

  
",Style: 61 Key Keyboard Kit
86,311,"







  
  
    Awesome Piano
  
",5.0 ,Anthony Scott,"Reviewed in the United States December 31, 2019","









  
  
    
  I purchased this for my son. This piano is awesome. Sound is amazing and has many features.Construction of the base and char were extremely simple and painless to complete. Definitely a great product.

  
",Style: 61 Key Keyboard Kit
