,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
10,10,"







  
  
    Love love love it!!!!
  
",5.0,Amazon Customer,"Reviewed in the United States December 17, 2018","









  
  
    
  I love how easy it is to use and the fact that I use it on a daily basis whether I'm making the kids cheese fries for a snack, potato skins, meatballs, potatoes,Chicken fingers, etc! I'm still finding new things to cook. The only con is I had to reconfigure some of my own personal recipes to make sure chicken or hamburger meat doesnt get dried out. I still love it.  Best money I've ever spent on a counter appliance.  It definitely has plenty of room for a family of 4. I made 4 good size stuffed chicken breast at one time. I can make 20 med/ large meatballs at one time just to give you a general idea of how big and deep it is. Buy it you wont regret it!

  
", 5.8 QT
11,11,"







  
  
    Best purchase on amazon this year!
  
",5.0,Anna,"Reviewed in the United States August 29, 2019","









  
  
    
  This air fryer is amazing and I bet this would be my best purchase on amazon in 2019! I've watched air fryer for a long time and hadn't decided until noticed this one. Most air fryers can only work manually to set up time and temperature, which is not suitable for me. I'm always trying to make my kitchen smarter and this wireless-connected air fryer would be the best choice for me! I can prepare meat or veggies in ahead and just put it in the air fryer. I only need to open the air fryer on my way home. Everything is super easy and the receipt book really helps to prepare.Notes for cleaning issues: put aluminum foil and get rid of washing it.

  
", 5.8 QT
12,12,"







  
  
    First one sucked Second one works great!
  
",5.0,Tiffany,"Reviewed in the United States January 28, 2019","









  
  
    
  We loved how the product worked the first two times we used it but it stopped working after we preheated it to cook with it our third time. After only having it a week we had friends over, tried to cook wings and the air fryer stopped working after a few minutes. It acted as if the timer went off and it completed the cooking process and would not restart. After troubleshooting it would turn on and immediately turn off. We even tried waiting a day and re try it but it did the same thing. Product is being returned and replaced so hopefully it will work next time around.***Update***We received our replacement quickly and absolutely love this airfryer! It does seem to cook a couple of minutes quicker than the recommended times for air fryers which is nice. It's been a few months and we haven't had any problems with it.

  
", 5.8 QT
13,13,"







  
  
    I would buy this over and over
  
",5.0,Jennifer H.,"Reviewed in the United States January 21, 2019","









  
  
    
  I ordered this a week ago after looking and reading tons of different reviews about air fryers, asking what friends thought about theirs and what kind they had on FB, and even signed up for consumer reports to find the ""very best one"". I have a 1930 house and anything that is going to ""take up space"" has to earn its spot, while doing all of this research I still didn't like the egg shape of the other air fryers....then pops up this beautiful Cosori!! After reading all the reviews and showing my husband we were sold!! I received it last Thursday and have used it everyday since. It cooks perfectly, noise level is low, and is it gorgeous on my countertop. I'm a person that doesn't like anything sitting out, but I love walking into my kitchen and seeing it. I am also not a person that leaves reviews and here I am leaving my first review. I would definitely buy this again and have already started tell all my friends and some strangers about this beauty. I wish I would have known about Cosori before I bought my Instant Pot. Thank you Cosori for a well made, and thinking out of the box (or egg) design.

  
", 5.8 QT
14,14,"







  
  
    Sucks
  
",1.0,John,"Reviewed in the United States March 10, 2019","









  
  
    
  We have used this item several times and, as yet, have not had one item come out crispy and not burned. Seems like by the time the fries are done and crispy, the ends are burned. Am going to try just a little longer with other foods and if I'm not satisfied not sure what I will do other than send it back to Amazon (even if I don't get a refund). VERY DISAPPOINTED!!!!

  
", 5.8 QT
15,15,"







  
  
    Broke down in less than 4 months, Amazon solution less than stellar
  
",1.0,bethbb,"Reviewed in the United States July 6, 2019","









  
  
    
  I set up the Cosori Air Fryer as instructed and placed it on the counter with plenty of ventilation for all sides. Initially the unit worked as described. After about a month, the unit started to shut down intermittently. I thought it was because it was getting hot. I was confused as to  why it would perform this way. I plugged it into different outlets to see if that would resolve the issue. This did not. Finally, it died. It was used less than a dozen times during a three month period.I called Amazon to initiate a return. The rep issued a return label less the cost of shipping, which reduced the refund by about $26. I asked why as the unit was clearly defective. The rep said that it was because it was after the 30-day return window. I said that the defect did not manifest until after a month, and that there was no way to know that it would be defective before then. I asked to speak with a manager, who basically repeated the same policy. The manager did offer to give me the contact information of the manufacturer. She made clear that they would not issue a refund, but would likely reissue another unit. I had lost confidence in the unit given how quickly it puttered out. The manager stated that the refund less the shipping was all that could be done.Left with two options, a) refund less shipping or b) risk another defective unit and another return scenario, I opted for the first option. I was, nevertheless, deeply disappointed and frustrated that Amazon came short on rectifying the situation. To be clear, I do not blame the rep or the manager. They were friendly and professional. They seemed limited to the policy.The policy is at issue. This is an electronic unit with electronic complexities. Customers of such units would be better served with longer return windows than 30 days, or whatever the scientific average is for electronic units to manifest defects.Amazon, if you are reading this, please consider variable return windows given unit complexities/categories. Perhaps, algorithms can figure out reasonable expectations.

  
", 5.8 QT
16,16,"







  
  
    Best Air Fryer on the Market!
  
",4.0,alvinleejohnson,"Reviewed in the United States February 5, 2019","









  
  
    
  I received this air fryer a few months ago as my wife wanted one.  She has tried a lot of ones on here but she always found fault with either them being too small or not powerful enough. She noticed many of them had baskets that the non stick flaked off just after a few uses so she has informed me that this one has a great coating. I think it may be ceramic but anyway she says it is a breeze to clean.She thought it was making weird noises so she contacted Customer Support and within a few hours she had a response. They asked her to video tape the unit in operation and once reviewing the video they got right back to her and said it was normal so we know they stand behind their products.My wife uses it every day making bacon, sausage and home fries for breakfast and many scrumptious meals.We get the frozen battered haddock fillets so on Fridays we make our fish fry and it cooks in half the time of the oven.She made bacon wrapped pork tenderloin and bacon wrapped fillet mignon and they came out crispy on the outside and juicy inside.I have posted a picture of our last nights dinner. She put a dry rub on the wings and cooked with fries and they too came out crispy and juicy and the fries were nice and crunchy but fluffy inside.I am so glad she kept trying fryers til she got the one that is the best available.I really do recommend purchasing this air fryer.  They do have a smaller version but we find this size is good especially if we get company.Great air fryer!!

  
", 5.8 QT
17,17,"







  
  
    ease of separating pans and lack of recipes
  
",3.0,GEORGE,"Reviewed in the United States December 5, 2018","









  
  
    
  This is the second air fryer I have purchase, other manuf. did not work so order this one.  The clear button should be removed and redone by Cosori.  T-Fal has a better way to separate pan.  Think how this is manuf. could be a lot better am sure it will break sometime soon the way it is made.  Also the pictures show bread and cakes able to be baked, yet not recipes are in enclosed recipe book or are any on their website.  Nor have I found on any air fryer cookbooks for sale.

  
", 5.8 QT
18,18,"







  
  
    Stopped working half-way through first use
  
",1.0,Nathan,"Reviewed in the United States March 23, 2019","









  
  
    
  My mom had wanted an air fryer for her birthday so I got her one.  Good reviews convinced me to go with this one - big mistake.After getting it setup and getting familiar with the controls, we preheated it and decided to make some fries.About half-way through (after we had shaked them and the heating resumed) it suddenly shut off.  The lights simply wouldn't come on, no matter what we did.  The basket was in fine, the outlet worked, no power issues; there was no explanation.  We waited a bit and tried again, but no luck.  The lights never came back on.I returned it, after it failed to even cook a single small basket of fries.  This wasn't just a broken air fryer - it was a major disappointment for everyone celebrating her birthday.

  
", 5.8 QT
19,19,"







  
  
    I really don’t know how this is an Amazon choice
  
",1.0,F. Marranzini Alvarez,"Reviewed in the United States April 27, 2019","









  
  
    
  The product is a total piece of trash. The first time did not turn on. After about 5 minutes it did. And worked . The second time barely made it for five minutes. And the third , the third never did worked. Total waste of money.

  
", 5.8 QT
20,20,"







  
  
    Lifechanging! So easy to cook tasty and healthy meals.
  
",5.0,Jen,"Reviewed in the United States September 29, 2019","









  
  
    
  I have used this every day since getting it.The 11 presets are convenient in automatically setting temperatures and times to cook food crisply and evenly. I have made fried chicken, fries, steak, vegetables and more in this handy machine, for all kinds of meals.The non-stick basket is easy to clean. As all the oil and excess water drips to the bottom basket, you can cook your proteins, then sides without using multiple pans or watching over the time like you would with a stovetop. You can even defrost.I chose this model as there is an app with recipes for inspiration, and also a way to start cooking from your phone, and get notified on when to shake or flip halfway.It also looks modern in my kitchen and makes a nice futuristic humming sound to boot.

  
", 5.8 QT
21,21,"







  
  
    New and didn’t work
  
",1.0,Karrie Poole,"Reviewed in the United States February 3, 2019","









  
  
    
  Opened box on Saturday night ... added Apple Pies Sunda morning (10mins @ 350) and after 2 mins it quite and will not turn back on.I’m very upset with the price I paid and the other reviews.

  
", 5.8 QT
22,22,"







  
  
    Very nice, very professional company
  
",5.0,valerio,"Reviewed in the United States August 30, 2019","









  
  
    
  First of all I want to say that this is a very nice air fryer. It is well done and works great.I also want to make my compliments to the customer service: really top! I wrote an email this morning asking for support because I could not connect my mobile with the air-fryer and they solved in the same day.I take my dusty hat off!PS problem was that it is necessary to turn off mobile data before proceeding, Solved! Thanks!

  
", 5.8 QT
23,23,"







  
  
    It was great while it worked
  
",1.0,Michael Hart,"Reviewed in the United States March 22, 2019","









  
  
    
  I received the fryer on Monday used it 3 times and it broke on Friday of the same week.  Went off while cooking and nothing seems to make it come back on.  It was fun while it lasted. Also the support website listed just goes to a 404 error page. At least I can still return it to Amazon.

  
", 5.8 QT
24,24,"







  
  
    This size is good.
  
",5.0,Kai,"Reviewed in the United States August 28, 2019","









  
  
    
  This size is good.The basket can be detachable, so it is easy to clean.I have made chicken thighs, sweet potato fries, and I want to try more recipes.I love this air fryer!

  
", 5.8 QT
25,25,"







  
  
    Stopped working halfway through first use
  
",1.0,Kelly,"Reviewed in the United States April 7, 2019","









  
  
    
  I bought this for my husband's birthday, he follows the keto diet and I thought this would be great for him. We followed the setup instructions, he preheated the air fryer and put in a layer of chicken wings. Halfway through, he pulled the basket out, flipped the wings and put the basket back in. It started cooking again for about 30 seconds and completely shut off, it wouldn't turn back on at all. We tried another appliance in that outlet to make sure we didn't blow a fuse, the outlet is working fine. My husband plugged the air fryer back in a few minutes later, it turned on and immediately off. This is getting returned.

  
", 5.8 QT
26,26,"







  
  
    Addicted to my fryer!!!
  
",5.0,Lily of lhe valley,"Reviewed in the United States November 30, 2019","









  
  
    
  Took forever and did lots of research online. Couldn’t find on without negative feedback to took a chance on this one. I LOVE IT!!! I use it for everything. I made a cake in it ( use a little cake pan-it rises like crazy), I made scrambled eggs- when you put in a pan of course, and all kinds of frying. Our favorite is when I make chicken or beef in that Montreal rub, first, and make a batch of frozen vegetables after and tilt the pan so the meat juices cover the vegetables- WOW SO GOOD!!Cooks food in no time. Use it daily. One of my favorite purchases on Amazon.******* Now a word of advice, something I wish I knew before hand, DON’T SHAKE THE BASKET WITH THE BASE ON!!!! 🙄 It has a nonstick surface, not a smash proof  surface. When you shake your food, the basket taps the inside base and now I have a scratch on the inside base. So, just DISCONNECT THE BASKET THEN SHAKE. Then your solid! I got the white 5.8 and its great for a family of three. Super easy clean up- I wash mine by hand. Really really enjoying my fryer! ❤️❤️❤️

  
", 5.8 QT
27,27,"







  
  
    Very unsatisfied
  
",1.0,Sharon L fernen,"Reviewed in the United States March 7, 2019","









  
  
    
  I was so excited to receive my airfryer...  after over 5 hours of heating it the plastic smell seemed to go away... tried to cook a chicken in it... burnt... ok tried fries on the fry setting... burnt.. not happy I returned

  
", 5.8 QT
28,28,"







  
  
    Rock solid quality air fryer!
  
",5.0,Tdoc,"Reviewed in the United States January 17, 2019","









  
  
    
  I have shopped around air fryer for quite some time. I bought crux 5.3 exclusive for Macy but I had to return it due to the quality/ size concern. Eventually going back to my favorite pressure cooker brand cosori and I found this widget. A bit bigger than I used to have, voltage is my main concern, but it square out when I actually used it. Fried Chickens received compliments from my wife and daughter. Easy to use, touch screen, sleek design and etc. a bit pricey but you pay for it for your family safety and food presentation.... now I know why people give 5 stars to this widget... I measure the basket for you guys , 9” x 9.5”. Good size for anything, no electric issue... well done cosori team!

  
", 5.8 QT
29,29,"







  
  
    AWESOME CUSTOMER SERVICE
  
",5.0,Victoria ,"Reviewed in the United States April 30, 2019","









  
  
    
  Broke after 3 months the inside melted so handle doesn't close!!MUST SAY, customer service was amazing!! Just received a brand new one after they saw my review very happy!! I use it all the time was just upset that it broke but they reimbursed me and sent me a new one and I’m more than happy!!

  
", 5.8 QT
30,30,"







  
  
    OMGOSH! LOOOVE this Fryer!!!!
  
",5.0,T. A. McKinney,"Reviewed in the United States January 9, 2019","









  
  
    
  I found the Fryer of my dreams!!! IS that even a thing? Okay... maybe not! :) I own a smaller air fryer and love it to pieces and was looking for a larger model.... I bought a different one before this one and it was a nightmare.... So I looked up some more info on Air Fryers and came across this Cosori model. Bought it and have loved it since I took it out of the box! Soooo Easy to Use and soooo Easy to clean too! I've cooked 40lbs. of Chicken Wings in it since I got it. Italian Sausages, Hamburgers, Fresh French Fries, Cornish Hens, Biscuits, Eggs, Stuffed Mushrooms, Pizza, tater tots, Fish, I can go on... I really use this machine a lot... In fact, I use this and my other Fryer when making meals for my family... Quick and easy to do. I haven't had any issues with it... it turns on easily, cooks quickly, and clean up is a breeze... My disabled husband who only has use of one hand can use it easily as well... He even cleans it without a problem... One of the Best Investments I ever made in a kitchen appliance!

  
", 5.8 QT
31,31,"







  
  
    Caught on fire after 7 months
  
",1.0,Amazon Customer,"Reviewed in the United States February 10, 2021","









  
  
    
  Please do not buy this product. I purchased it in June and absolutely loved it. Recommended it to friends and loved trying new things in it. Today I had it on preheat to warm up some pizza for my son and we heard a weird sound and then saw a spark from underneath it. Luckily, we were both in the kitchen and saw it happen. I quickly unplugged it and my son said that he saw a flame from underneath. I turned it over and sure enough there was a flame and a burn mark on my counter. I was able to put it out, but it was a very scary moment for the both of us. Amazon was amazing and gave me a full refund even though I was way past my return window. Please be cautious it you have this product. Don’t leave the room while using it, it could have caused a lot of damage if I wasn’t right there. I am now in search of a new air fryer because it was something I used frequently. I will be contacting the company also as soon as I get their information.

  
", 5.8 QT
