,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
16,162,"







  
  
    You get what you pay for
  
",3.0,Elena,"Reviewed in the United States May 21, 2020","









  
  
    
  I originally got it for my dorm, and when it was time to take things down, the stickiness of the adhesive took part of the wall with it! Bummed about that, thankfully didn’t get fined. Once I moved the whiteboard to my desk, the frame started falling off. I will say that this white board is good for the price and gets the job done. Just be careful about the mounting process. A hairdryer to melt the glue I found works!

  
",Size: 11 x 14Style: Board
17,252,"







  
  
    No hanging bracket,  only adhesive foam.
  
",4.0,Mark T.,"Reviewed in the United States July 29, 2018","









  
  
    
  Easy to write on and erase.  We bought four 11x14 for our office for notes, collaboration and paper reduction. They were damaged free and work well.  The plastic edges won't provide much protection if dropped. The only part i was disappointed with is they come with foam adhesives to hang but no bracket attached or holes on the back to hang.

  
",Size: 11 x 14Style: Board
18,228,"







  
  
    Not easy mounting as there were no magnetic strips
  
",5.0,Toadie,"Reviewed in the United States July 20, 2020","









  
  
    
  There were no magnetic strips to mount it.  Had to use my own magnets.  Yet package said easy mounting. Ugh!

  
",Size: 8.5 x 11Style: Board
19,236,"







  
  
    Exactly what we needed!
  
",5.0,AJ,"Reviewed in the United States September 14, 2020","









  
  
    
  Daughter needed it for school. Much sturdier than I expected.  Magnetic was a bonus. Writes nicely and the perfect size.  Great value for the price. Would buy again.

  
",Size: 11 x 14Style: Board
20,104,"







  
  
    Just get one at Target
  
",3.0,Shopasaurus,"Reviewed in the United States December 16, 2020","









  
  
    
  I grabbed 2 of these. Cheaper than Target so why not?  Seems pretty cut and dry.  Nope! These are very cheaply made. The pen clip pops off. The board doesn't erase as others do. It's very flimsy.  Not pleased with this purchase at all...even at the low price I got it.  Waste.

  
",Size: 8.5 x 11Style: Board
21,290,"







  
  
    Decent board
  
",5.0,Bee,"Reviewed in the United States September 17, 2019","









  
  
    
  Next to the freezer to organize what's usually a massive chaos of food in a chest freezer. It's always so hard to find things in those types of freezers so we just taking inventory and then Mark it off as we use it.

  
",Size: 11 x 14Style: Board
22,278,"







  
  
    Good product
  
",5.0,Nicole,"Reviewed in the United States May 7, 2020","









  
  
    
  We’re using this as a visual behavior/daily tasks board for our son with ASD. With the schools shutting down and his routine completely messed up he needed a visual board to help him.

  
",Size: 11 x 14Style: Board
23,243,"







  
  
    Perfect and Fits in My Backpack!
  
",5.0,Kristin Bell,"Reviewed in the United States September 12, 2018","









  
  
    
  I got this to use while doing my computer science homework. It is great, because it fits in my backpack so I can take it to computer lab too. Comes in very handy! I did get a bigger, regular sized eraser to use with it, because if you are constantly writing all over the board the pen eraser gets mucked up. Overall, just what I needed!

  
",Size: 11 x 14Style: Board
24,65,"







  
  
    Cheap and Incomplete
  
",1.0,Destiny Cedano,"Reviewed in the United States April 16, 2020","









  
  
    
  Not at all what was advertised. First off, mine didn’t come with a marker. There is no way to hang this thing on a wall without a little DIY. Magnet is cheap as heck for something that looks like it came from a dollar stores discount aisle. Don’t buy this piece of junk if you need it for work ASAP like I did. Also, I can’t add pictures to this for some reason?! I can’t even get a refund or return this damn thing.

  
",Size: 8.5 x 11Style: Board
25,277,"







  
  
    Easy to erase dry erase board, perfect size for my project
  
",5.0,Abigail A. Beal,"Reviewed in the United States June 29, 2019","









  
  
    
  I wanted a dry erase board to keep by my computer and desk. This is the perfect size for me. I've also been pleased because it erases quite well. The marker works nicely. Its quite lightweight, easy to hold in your lap too while writing something.

  
",Size: 11 x 14Style: Board
26,118,"







  
  
    Surface Bubbles and Does Not Erase
  
",1.0,Jeremiah Robert Swoveland,"Reviewed in the United States September 22, 2020","









  
  
    
  Had to return this item because the very first use show it to be defective and of very poor quality. I used Expo dry-erase markers on the board just after it arrived. When I went to erase the board with a dry paper towel, the marks would only erase 90% and the surface material began bubbling up even with a gentle wipe. I dampened the cloth lightly (I cared about this board lasting me quite awhile) and pressed a little harder. The surface covering bubble more and even tore and the marks did not go away. I appreciated the fast, sturdy shipping, but the product is of very poor quality and was unusable from the very first dry-erase streak. (Disappointed)

  
",Size: 11 x 14Style: Board
27,191,"







  
  
    Small, cheap whiteboard but doesn't mount well
  
",3.0,breakid,"Reviewed in the United States February 17, 2018","









  
  
    
  While I haven't used it yet, I assume the whiteboard itself will work as expected. My problem is the board is warped so much that the adhesive strips barely make contact with the wall, and it kept falling down until I finally took it down. If you're looking for a small whiteboard to carry around in an office to make diagrams or lists, this will probably work. If you're planning to mount it like I was, it may not serve that purpose as well.

  
",Size: 11 x 14Style: Board
28,325,"







  
  
    Won’t stick to fridge
  
",1.0,gravity,"Reviewed in the United States May 28, 2020","









  
  
    
  I bought this for my fridge door. It comes with Velcro for hanging so if I want it on my fridge I need to buy adhesive magnets for the back. If

  
",Size: 11 x 14Style: Board
29,222,"







  
  
    Good size but it stains and it's a little messy
  
",3.0,Renato,"Reviewed in the United States August 16, 2020","









  
  
    
  Quality doesn't seem to be the best. In the beginning it's perfect but after you erase a few times it becomes blurry and you need to keep cleaning it with a spray and a paper towel.

  
",Size: 8.5 x 11Style: Board
30,100,"







  
  
    Good whiteboard for remote learning
  
",5.0,John,"Reviewed in the United States March 5, 2021","









  
  
    
  The teacher asks kids to write answers to math problems on a whiteboard to show to her in class. The school provided a coated cardboard surface that quickly collected old marks that could not be erased . In contrast, this board erases cleanly every time, and the included marker writes smoothly -- it works as well as EXPO ones (perhaps even a bit better). The built-in eraser on the marker is convenient.

  
",Size: 8.5 x 11Style: Board
31,194,"







  
  
    Wipes clean easily
  
",5.0,George,"Reviewed in the United States August 27, 2020","









  
  
    
  I bought this for my home classroom during quarantine. It's a great board. I like the marker holder but it only works with their marker, not the standard dry erase marker. Other than that it's perfect

  
",Size: 11 x 14Style: Board
32,336,"







  
  
    It’s dirty when I received it
  
",3.0,Niki,"Reviewed in the United States March 16, 2021","









  
  
    
  Shipping fast, but it was dirty when I received it, but the package wasn’t damaged

  
",Size: 11 x 14Style: Board
33,44,"







  
  
    Bigger than expected, it’s nice, good for the price
  
",5.0,Xue F.,"Reviewed in the United States August 11, 2020","









  
  
    
  So I brought the one with the 11x14, the actual white board size is 13x11, the frame of each side was 1 inch, but it was still bigger than expected, it’s prolly because the price was cheap, everything was nice except i didn’t like the color of the magnet, I was expecting it to be white or sum like shown in the picture, but I can deal with it I guess, it’s nice for the price, and you can use it as a clipboard too by the help of the magnet, I didn’t wanna hang it up because I want to hold it when I’m doing those math problems. Sigh

  
",Size: 11 x 14Style: Board
34,46,"







  
  
    Perfect for my Poshmark business
  
",4.0,Heather Coburn-SchillTop Contributor: Makeup,"Reviewed in the United States May 5, 2020","









  
  
    
  I bought this white board to use for writing down garment measurements for my Poshmark listings.  I just dot down the measurements, snap a photo of them, and then upload that photo as part of my listing.  Saves me a lot of time  and this whiteboard is the perfect size for my needs.  I had to take off one star because the board doesn't wipe completely clean without some real elbow grease.  But other than that, it's great for my purpose.  And the marker it came with has plenty of ink, so that was a bonus.

  
",Size: 8.5 x 11Style: Board
35,119,"







  
  
    Velcro, not magnetic, great deal, love it, but may be bent/broken so pen doesnt stay in
  
",3.0,Jason,"Reviewed in the United States August 12, 2020","









  
  
    
  Very cheap price and works great, except product description is intentionally misleading (maybe because shared between 2 different products -- THIS HAS NOTHING MAGNETIC, even though it says magnet like 30x. It's worthless velcro. The smaller board has magnetic attachmentd. It's a great deal, but the pen thing was bent and doesn't stay on. I wanted a magnet, the velcro doesn't work. But the board and marker are great. Total steal for the price.

  
",Size: 11 x 14Style: Board
36,30,"







  
  
    Board works, but is poorly constructed
  
",2.0,Amanda W.,"Reviewed in the United States August 31, 2020","









  
  
    
  I bought this for my son, because he needed a whiteboard for class to help with online learning. The white plastic border that holds the board and its backing immediately fell apart, and are a continuous hassle to put back together. It's a huge distraction for my son when he's trying to write down math problems and the dang thing keeps falling apart with the slightest nudge. I'm usually pretty generous with my reviews, but this is unacceptable.Pros are that it comes with a marker, and that the board does what it's supposed to to with regards to erasing cleanly etc.

  
",Size: 11 x 14Style: Board
37,150,"







  
  
    Meh...
  
",3.0,Stephanie,"Reviewed in the United States January 12, 2021","









  
  
    
  These are ok. My kids are rough on this but even so this should have lasted longer than 1 week before the end breaking off. They still function, but don't look great. The marker it comes with is junk, buy your own.

  
",Size: 11 x 14Style: Board
38,102,"







  
  
    It’s ok just don’t use the marker that comes with it try different markers
  
",3.0,Amarie,"Reviewed in the United States February 20, 2021","









  
  
    
  I didn’t like it when I first bought it the marker wouldn’t completely erase off the board so it made it look so ugly but I realized that when I used other markers they worked just fine so I think it’s the marker that comes with it is no good so I just use other markers I didn’t feel like returning it and my daughter uses it for her chore list

  
",Size: 11 x 14Style: Board
39,227,"







  
  
    Great for online exams
  
",5.0,secretlizard,"Reviewed in the United States July 16, 2020","









  
  
    
  Bought this for taking the GRE online, since they don’t let you use scrap paper.It’s small enough that it’s not unwieldy, but big enough that you don’t have to erase for every question.

  
",Size: 11 x 14Style: Board
40,127,"







  
  
    Good White Board --- Supply your own Markers
  
",4.0,James Wink,"Reviewed in the United States November 4, 2018","









  
  
    
  I purchased this White Board to better track work projects -- I needed something that was large enough to track multiple projects with numerous sub-steps but still portable. This board was perfect.  I would recommend a better marker -- it is a little hard to write clearly and the eraser just doesn't cut it. The magnetic portion is simply some tape, I wish it was built into the white board itself. Still for the price the White Board perfectly fit the bill.

  
",Size: 11 x 14Style: Board
41,36,"







  
  
    Doesn't erase cleanly or easily
  
",3.0,Lisa,"Reviewed in the United States August 23, 2019","









  
  
    
  This dry erase board is ""ok"" and only because it was less than $7. If you erase fresh ink, then it's fine. But if you wrote on it an hour ago, it will not erase at all. I had to get a rag dipped in alcohol to remove all marks that we were written earlier in the day, which is not practical at all.It's not the marker, because I tried that on a different board and it erased fine hours later. I've also tried better quality markers on this board and even they wouldn't erase after an hour. Since most people are not erasing as soon as they write something, I'd say this is more like a ""wet erase board"" than anything. I would not recommend this board.

  
",Size: 11 x 14Style: Board
42,201,"







  
  
    Warped and damaged
  
",1.0,Gemmeg,"Reviewed in the United States January 11, 2018","









  
  
    
  The whiteboard came completely warped and didn't hang flat, so the sticky parts wouldn't touch the surface on two corners. Also, just  be aware that this does not have magnets on the back, my fault for not reading the description closer. I was looking for something to hang on my fridge.

  
",Size: 11 x 14Style: Board
43,66,"







  
  
    Waste of money
  
",3.0,ANASTASIYA KELLY,"Reviewed in the United States February 26, 2020","









  
  
    
  The Board is bent slightly making it impossible to go on a fridge straight and stay on... There are stickies on the back - not magnets, so that part is mis-advertising. Bought additional magnetic tape, even then the shape of the board is defected and the Board would not stay. I threw away the packaging, otherwise would return. Flimsy product. I guess, you get what you pay for.

  
",Size: 11 x 14Style: Board
44,313,"







  
  
    Perfect
  
",5.0,Lace Wawers,"Reviewed in the United States January 25, 2021","









  
  
    
  Needed a small-ish white board for daily notes and such. Works great for what I need it for!

  
",Size: 11 x 14Style: Board
45,89,"







  
  
    It's definitely cheap.
  
",1.0,Abigail Alder,"Reviewed in the United States January 10, 2020","









  
  
    
  It's definitely cheap. It's not even when laid on a flat surface and the marker doesn't just wipe away, it smudges and you have to use a wet cloth to actually get the marks off. Even when you have just barely written something, it still doesn't come off very well.

  
",Size: 8.5 x 11Style: Board
46,79,"







  
  
    Erases well
  
",5.0,Older than Dirt,"Reviewed in the United States March 27, 2020","









  
  
    
  Cheap dry erase boards quickly become tracked with ink in the pores of the board.  This dry erase board has remained in excellent condition and it is used daily.  Very smooth surface, reasonably sturdy, and a couple of extra double-sided tape holds it to the mounting surface securely.  Price is more than some but it has been worth every penny because of the top quality.  Highly recommended.

  
",Size: 8.5 x 11Style: Board
47,143,"







  
  
    Streaks quite often if you use the included marker
  
",3.0,Jacy,"Reviewed in the United States May 11, 2020","









  
  
    
  It holds up alright, but the included marker and eraser will often not erase cleanly, and will leave streaks. So be sure to use a wet cloth to clean it every once in a while, to keep it clear. The marker is quite alright, and lasts a long time. I like that it clicks into the side of the whiteboard.

  
",Size: 11 x 14Style: Board
48,92,"







  
  
    MAGNETIC?
  
",1.0,BearsBeetsBattlestarGalactica,"Reviewed in the United States February 20, 2020","









  
  
    
  The term “MAGNETIC” led me to believe this would stick to my fridge using magnets right? NOPE. This uses adhesive to stick to the fridge/wall.Which, to be fair, adhesive is most likely more sturdy than magnets. However, I don’t want to use adhesive on my fridge due to residue. I also like to be able to move my white board around, which I cannot easily do with adhesive... :(

  
",Size: 11 x 14Style: Board
49,78,"







  
  
    Good board could be better
  
",1.0,Mommyov5,"Reviewed in the United States January 16, 2021","









  
  
    
  These dry erase board are good for kids while doing virtual learning. They are sturdy. The only bad thing is that once the plastic cover that does around the board falls off you can’t put it back on. Then the corners of the board can hurt you. You would have to somehow bend the corners so they don’t poke thru.

  
",Size: 11 x 14Style: Board
50,160,"







  
  
    Great for Online schooling
  
",5.0,starr831,"Reviewed in the United States October 9, 2020","









  
  
    
  This has been great and really helpful during online schooling. It is small enough that my daughter can hold it during her online class and hold it up for people to see. It is lightweight, but large enough for her to have fun drawing.

  
",Size: 11 x 14Style: Board
51,259,"







  
  
    Good organizational tool
  
",5.0,Amazon Customer,"Reviewed in the United States February 9, 2020","









  
  
    
  This has really helped keep our food shopping streamlined. It is not cheap looking . We take a picture before we head out and voila, simplification, no more guessing what we may have and what we may need.

  
",Size: 8.5 x 11Style: Board
52,94,"







  
  
    Great product
  
",5.0,Andrea,"Reviewed in the United States January 28, 2020","









  
  
    
  White board is a great size! I use this this to write my weekly schedule out for my family so they don’t ask me 80 times a day about what I’m doing the next day, and this is perfect for that. It’s the perfect size for all the days of the week to fit on and give me enough space to add notes and such. The Velcro strips that come with is aren’t the best for adhering as they’ve popped off my door a couple times but it’s fine the next time it happens I’ll probably just buy some command strips. The market that comes with is works great!

  
",Size: 11 x 14Style: Board
53,114,"







  
  
    Good quality
  
",4.0,Telsa ,"Reviewed in the United States September 7, 2020","









  
  
    
  My son needed this for distance learning.  Thank gosh we found this just in time for school. The marker works great & my favorite part is the sturdy eraser nub. It’s stiff and not flimsy like others we have had in the past. The only thing is that he did drop the board and it dented.

  
",Size: 11 x 14Style: Board
54,24,"







  
  
    Nice erase board.  Needs magnets to mount
  
",5.0,dana,"Reviewed in the United States January 27, 2021","









  
  
    
  Great little dry erase board.  Not cheaply made.  My only complaint is I wish the mounting system was a little better.  I would have liked to have mounted this to my fridge using magnets.  This has adhesive velcro.  I don't want to stick adhesive onto my fridge.  So I left it not mounted.  Not sure how it would stick on my wall.  I don't want it to take the paint off if I try to move it.  It comes with a little magnet and a dry erase marker.  The dry erase marker has a little fabric to erase the marker on the board.  Again my only complaint is not having magnets to mount on my fridge

  
",Size: 11 x 14Style: Board
55,72,"







  
  
    Not worth the wait or money
  
",1.0,Christine Thomas,"Reviewed in the United States November 25, 2020","









  
  
    
  I have been using this to teach school from home. The dry erase markers do not erase well, no matter what the color. And now the board is all bumpy - as  if the magnetic layer is buckling under the whiteboard layer. I waited 3 weeks for this to be delivered and it’s going  in the garbage. Do not buy this if you plan to use it every day!

  
",Size: 11 x 14Style: Board
56,284,"







  
  
    Perfect for grocery lists!
  
",5.0,A. NicholsTop Contributor: Baby,"Reviewed in the United States January 18, 2017","









  
  
    
  I purchased this knowing that I would most likely have to purchase mounting hardware to hang in on the outside of my kitchen cabinet. However, much to my surprise, it came with 4 precut velcro pads that I was able to use to hang it on my fridge. They hold up very well on that surface so far with my son, husband, and myself constantly grabbing the marker and adding things to the grocery list. Love it and I'm glad that I purchased it.

  
",Size: 11 x 14Style: Board
57,140,"







  
  
    Just what my son needed
  
",5.0,Aggie,"Reviewed in the United States September 8, 2020","









  
  
    
  This board is great while my 6th grader is schooling virtually. He writes out math problems with the marker provided and it's easy to clean - we use a little microfiber cloth as the tip to the pen can erase but is small. Very happy with our purchase, thank you.

  
",Size: 11 x 14Style: Board
58,220,"







  
  
    ITs Perfect
  
",3.0,Katia Lopez,"Reviewed in the United States May 28, 2020","









  
  
    
  Its the perfect size ! I wanted this for my kids room to write chores, notes , etc. But for some reason it keeps falling off the wall , the velcro stick part is not strong enough , but i found a way to keep it on the wall without falling . So we good now !! Would love another one :)

  
",Size: 11 x 14Style: Board
59,306,"







  
  
    Paper Saver
  
",5.0,Ĺį§ä,"Reviewed in the United States November 2, 2020","









  
  
    
  I'm a school transportation driver and when I pick up students I'm not allowed to remove my mask, school staff will come to my car and ask whom I'm picking up, finally got tired of repeating my self so this will come in handy as I just jot down their names ! Saves me time and paper.

  
",Size: 11 x 14Style: Board
60,267,"







  
  
    Durable, Sturdy, Perfect for Teachers
  
",5.0,Jason,"Reviewed in the United States January 8, 2020","









  
  
    
  I use mine for teaching ESL online. It’s perfect for when I need to demonstrate English concepts using magnetic letters. It’s easy and durable when traveling, too. It’s sturdy and has survived multiple trips in my suitcase (land and air).

  
",Size: 11 x 14Style: Board
61,149,"







  
  
    This is So Handy!
  
",5.0,Amber,"Reviewed in the United States February 14, 2021","









  
  
    
  This simple product has made my life easier. It's on my fridge. I don't have to hunt for post-its. It also saves paper. I snap a photo before I leave of my grocery list, and I also leave a chore list at the bottom.

  
",Size: 8.5 x 11Style: Board
62,238,"







  
  
    It works for what I need it.
  
",4.0,Jessica Leer,"Reviewed in the United States October 10, 2020","









  
  
    
  This item is great However had to buy magnets to put on my refrigerator. And the marker it came with was dried out completely and didn’t work, thank goodness I had my own markers already

  
",Size: 11 x 14Style: Board
63,84,"







  
  
    Easy to clean Easy to use
  
",5.0,yorkienrd,"Reviewed in the United States March 10, 2021","









  
  
    
  Great for school work and household notes. We bought them for help with virtual learning for my 5th grader. We also bought to help prep my preschooler for school. They loved drawing with them so much We bought for our vehicles for them to draw when they want too. Great size. Easy to clean easy to store.

  
",Size: 8.5 x 11Style: Board
64,249,"







  
  
    I like how easily it wipes off and it looks nice
  
",2.0,Avid Textile Collector,"Reviewed in the United States August 7, 2018","









  
  
    
  I like how easily it wipes off and it looks nice.  Cute little magnet too.  Unfortunately, it doesn't stick.  It's now on the floor beside the fridge, waiting for me to fish it out from between the cabinets.  This is the second time that happened, so I give up.  I just ordered a different type board...I hate that I wasted money on this one.

  
",Size: 11 x 14Style: Board
65,340,"







  
  
    Great for homeschooling
  
",5.0,Matt,"Reviewed in the United States September 3, 2020","









  
  
    
  Great white board that’s also magnetic! We did not mount it so I can’t speak to how good that is, but it did come with everything needed.

  
",Size: 11 x 14Style: Board
66,319,"







  
  
    Will do fine
  
",3.0,Heather Day,"Reviewed in the United States August 25, 2016","









  
  
    
  I ordered the dry erase board to keep track of projects at work. It will do fine for what I need, but it arrived today in what I would describe as 'imperfect' condition. There is tape and gunk stuck all over the board. When you receive something new, you expect it to be in peak condition so I am disappointed to say the least.

  
",Size: 11 x 14Style: Board
67,172,"







  
  
    Good company, good board, just needs more stick.
  
",5.0,armando from CA,"Reviewed in the United States August 11, 2017","









  
  
    
  I had got my first board broken, i let the company know, and they sent me a another one free of charge. Thats awesome. Thank you, and it works like a black board should. My only complaint, I may inject, is the stickers on the back arent super sticky. I would recommend putting another type of adhesive or something on it before putting it on the surface you are placing it. I cleaned my wall, and put it on there, but fell after a while.

  
",Size: 11 x 14Style: Board
68,349,"







  
  
    Wright Right
  
",5.0,JACOB AND SUMMER,"Reviewed in the United States May 27, 2016","









  
  
    
  I'm thankful i stumbled across this Magnetic Dry Erase Board. Writing on my walls was starting to get out of hand, and i figured purchasing a white board would be MUCH cheaper than purchasing new paint every couple weeks. Why i didn't think of that sooner, we'll never know. Seriously, my house started to look like the movie '23' with Jim Carrey (horrible movie, but you get the point), more than anything my mom and dad thank you.

  
",Size: 11 x 14Style: Board
69,26,"







  
  
    Great board for the price!
  
",4.0,Emily Doyle,"Reviewed in the United States August 9, 2018","









  
  
    
  As a nutrition major who has to take a lot of chemistry courses, I bought this to help me learn structures and reactions. I love it!It’s the perfect size to even throw into my oversized purse (it hangs out a little), if I’m going to the library or local coffee shop to study.I’m giving this a good review because it’s about the board.. however, U Brands markers smell STRONG. As someone with chronic migraines, I can’t even use them because they trigger a migraine. Not knocking them because of that, just warning anyone else out there sensitive to chemical smells...Also, the marker stays super wet on the board for a long period of time so I’m always smudging everything and getting marker on myself.Overall, great little cheap board but do yourself a favor and get fine tip expo markers and an expo eraser.

  
",Size: 11 x 14Style: Board
70,83,"







  
  
    I like that the magnet doubles as a tiny cork board.
  
",4.0,FaerylochTop Contributor: Pets,"Reviewed in the United States June 4, 2018","









  
  
    
  I like it. I planned to put this one on the wall. I can write notes directly on it or hang lists on it with the magnets so I can see my list and take the lists with me. I hung it up with Command so I could remove it easily and not ruin the paint. It comes with double-sided foam to permanently attach to a vertical surface. I like that the magnet doubles as a tiny cork board.

  
",Size: 11 x 14Style: Board
71,303,"







  
  
    Not the best quality but worth the price
  
",4.0,Daniella Németh,"Reviewed in the United States June 1, 2020","









  
  
    
  The round magnet that comes with it came apart the second I picked it up. The frame looks a little cheap quality too.Of course with this price point you can't expect much better than this. For 5.49 it's worth it. It's not falling apart or anything like that, but it's more practical than pretty.The dry erase marker works great. I love that it has the eraser at its end instead of that being separate.

  
",Size: 8.5 x 11Style: Board
72,146,"







  
  
    Easy setup
  
",5.0,Josh,"Reviewed in the United States July 12, 2019","









  
  
    
  I have been using this on the wall next to my desk at work to help with scheduling and other tracking needs. Very handy and the price was another selling point. The marker it comes with feel good and not one of the cheap ones. I wish it would have come with a couple other colors as well that clip along side the black but this is a great product even without it.

  
",Size: 11 x 14Style: Board
