,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
22,102,"







  
  
    Thick strong comfortable cotton Tshirt. Love it
  
",5.0 ,Amazon Customer,"Reviewed in the United States February 11, 2020","









  
  
    
  Thick strong comfortable cotton Tshirt. Love it. I am a 5'5"" 155 lb woman and needed a good work shirt. I got this one and am really happy. Ordered Medium, could have gone small if I wanted it tight, which I didn't. It fits appropriately. Soft and I can tell it will last. Great color, too

  
",Size: MediumColor: Hunter Green
23,81,"







  
  
    First Dickies t-shirt purchased
  
",5.0 ,Roy H.,"Reviewed in the United States May 6, 2020","









  
  
    
  This is the first Dickies t-shirt I've purchased. Since it's the first, I wanted to see how the t-shirt fits, its finish, and construction. It's made using nice, heavyweight material, but still soft, and should be great while working. I looked specifically for a t-shirt with a pocket and this Dickies t-shirt meets what I was looking for. I'll wear this t-shirt for a while; time will tell if I will purchase another Dickies t-shirt.

  
",Size: XX-LargeColor: Heather Gray
24,207,"







  
  
    Tee Shirt form fit and function
  
",3.0 ,Elias,"Reviewed in the United States September 5, 2019","









  
  
    
  Certainly heavyweight but there are two issues.  Put T shirt on to check fit...Good fit.  Then washed them before wearing however they shrink more than my regular weight Dickies T shirts.  Now they just go below my belt and shoulders are a bit tight after washing one time.  Worried they will shrink even more as I wash them again.  The pocket is encroaching the arm pit, way off normal position for a pocket.

  
",Size: XX-LargeColor: Black
25,500,"







  
  
    Great quality
  
",5.0 ,Deborah,"Reviewed in the United States March 28, 2019","









  
  
    
  Bought for my boyfriend in several colors. They’re heavy material and good quality. He wears a medium and the medium fit him perfect.

  
",Size: MediumColor: Charcoal
26,435,"







  
  
    Well made
  
",5.0 ,Barney,"Reviewed in the United States October 1, 2020","









  
  
    
  Good durable pocket t shirt

  
",Size: X-LargeColor: Royal Blue
27,574,"







  
  
    HIGH QUALITY, GOOD PRICE.
  
",5.0 ,Alpine Shopper,"Reviewed in the United States August 6, 2020","









  
  
    
  I am a big fan of these t-shirts.  I have about 10-12 of them.  They're well made, durable, and fit nicely.  No need to buy the high-price shirts; these will do nicely!

  
",Size: XX-LargeColor: Charcoal
28,34,"







  
  
    By a larger size due to shrinkage, and you'll have a great pocket T shirt
  
",5.0 ,BSG,"Reviewed in the United States February 11, 2016","









  
  
    
  I just received these pocketed T shirts this afternoon. Weighing in at 10.5 oz. on my kitchen scale, they were exactly what I was looking for.....until I washed and dried them on low heat. The shrinkage was more to a Large than the extra Large that I had ordered. So I will return them and see if I can find 2XL. Granted, they are heavyweight cotton, and the colors look great, but the shrinkage is more than I expected.UPDATE: I re-ordered 3 more shirts in 3XLm washed and dried them on low heat, and they shrunk down about 1.5 size. This is perfect for me, and that's all that matters. I will buy these again in the near future, as these are very comfortable heavyweight cotton compared to what I currently own from Lands End (which cost twice as much, and are half the weight). By the way,These weighed in at 12.5 oz.

  
",Size: X-LargeColor: Heather Gray
29,521,"







  
  
    Excellent quality and durability
  
",5.0 ,Tuffy’sDad,"Reviewed in the United States February 3, 2019","









  
  
    
  Fantastic quality, thick fabric and seems very durable.  A bargain price (same price as no-name brand shirts), and I will be buying more.

  
",Size: MediumColor: Brown Duck
30,475,"







  
  
    Heavy!
  
",5.0 ,Kasuga,"Reviewed in the United States October 15, 2020","









  
  
    
  Nothing cheap about the quality of this shirt. Exactly what I was looking for, very heavy thick white Pocket T.

  
",Size: X-LargeColor: White
31,147,"







  
  
    Great buy, fits really well.
  
",5.0 ,Debbie Ritchey,"Reviewed in the United States November 29, 2020","









  
  
    
  Fits just fine.  Husband really liked this shirt.  A good thickness.  Does up well. He likes the way it hangs on him.  Wish I had ordered more.  A great buy!

  
",Size: X-LargeColor: Charcoal
32,97,"







  
  
    great value
  
",4.0 ,BankAfterDark,"Reviewed in the United States January 6, 2019","









  
  
    
  great shirt for the price. these are NOT thin shirts that will wear out quickly.my grandfather was an airplane mechanic and always wore these at work. now i see why. quality product. easily the best work shirts i have ever owned.not only are they durable and comfortable but the look good as well. just because you have a ""dirty job"" doesn't mean you can't look sharp while you do it.

  
",Size: MediumColor: Charcoal
33,128,"







  
  
    Substantial!
  
",5.0 ,TruthGoer,"Reviewed in the United States July 24, 2020","









  
  
    
  Quality. Made Well. 100% Cotton -- Which Means No Lint-balling. I Hate Lint-balling. I Hate Lint-balling in a T-Shirt. I Hate Lint-Balling in Socks. I Hate Lint-balling. This T-Shirt in a Word? Substantial!

  
",Size: LargeColor: Royal Blue
34,428,"







  
  
    Fit
  
",4.0 ,sammoo,"Reviewed in the United States June 30, 2020","









  
  
    
  Very long. Looks silly untucked. Good quality is appears.

  
",Size: LargeColor: Baltic Blue Heather
35,75,"







  
  
    SHRINKS FULL SIZE SMALLER !!!!
  
",1.0 ,Azteck,"Reviewed in the United States September 26, 2019","









  
  
    
  The shirt fit amazingly great when I received it out of the bag. I followed all the directions exactly to wash it. It shrunk about a FULL SIZE SMALLER. This has never happened to any Dickies shirts I bought in the past.Do NOT recommend at all!

  
",Size: XX-LargeColor: Black
36,413,"







  
  
    Good everyday shirt
  
",5.0 ,Matthew Conia,"Reviewed in the United States March 11, 2021","









  
  
    
  I have these shirts in just about every color. They are very durable shirts.

  
",Size: LargeColor: White
37,301,"







  
  
    Perfect fit, excellently made.
  
",5.0 ,Alyssa Lupold,"Reviewed in the United States October 8, 2020","









  
  
    
  Material strong yet soft next to body. Excellent for working in, or anytime.

  
",Size: LargeColor: Rustic Red Heather
38,432,"







  
  
    Top Quality Heavy Weight 100% Cotton T-Shirt. Minimal Shrinkage.
  
",5.0 ,Lakeside Al,"Reviewed in the United States January 3, 2019","









  
  
    
  Top quality heavy weight T-Shirt with pocket. Minimal shrinkage. I normally wear a size medium dress shirt. But most t-shirts I buy large because of shrinking. This shirt a medium fits.

  
",Size: MediumColor: Black Olive
39,463,"







  
  
    Great work shirt
  
",5.0 ,erick f,"Reviewed in the United States November 22, 2020","









  
  
    
  Great work shirt

  
",Size: X-LargeColor: Black
40,132,"







  
  
    Best t-shirts ever!
  
",5.0 ,Caroline,"Reviewed in the United States January 27, 2021","









  
  
    
  I love these.  They fit great, aren't too short (I hate too short shirts).  The material is nice and thick, but not uncomfortable.  And the price is right.

  
",Size: LargeColor: Hunter Green Heather
41,236,"







  
  
    Holds up well to hard wear
  
",4.0 ,Amazon Customer,"Reviewed in the United States September 1, 2020","









  
  
    
  Like that material is very heavy duty. They wash and wear for a very long time and maintain their structure well.

  
",Size: LargeColor: Royal Blue
42,307,"







  
  
    Dickies heavy weight T. Shirt
  
",5.0 ,Judith T.,"Reviewed in the United States December 29, 2020","









  
  
    
  Fits well, nice color, nice fabric.  Like very much.

  
",Size: XX-LargeColor: Hunter Green
43,456,"







  
  
    Good fit
  
",2.0 ,cdu,"Reviewed in the United States May 6, 2020","









  
  
    
  Bought to wear at work. Came with a small hole in the back. Inside the shirt was a green sticker next to the hole.

  
",Size: X-LargeColor: Burgundy
44,116,"







  
  
    What I wear on the daily
  
",5.0 ,Jesse,"Reviewed in the United States July 18, 2020","









  
  
    
  I’m a fat guy 240lbs and 5’5 I wear 2xl. Fits great, loose but not baggy. I like the thickness, the only thing I don’t like is the black starts to fade away after so many washes but they are cheap shirts. Most shirts are $20-30

  
",Size: XX-LargeColor: Heather Gray
45,581,"







  
  
    Pocket T
  
",5.0 ,JHAJIMD,"Reviewed in the United States February 22, 2020","









  
  
    
  Nice weight shirt with pocket at s good price

  
",Size: MediumColor: Deep Blue
46,317,"







  
  
    Not like authentic Dickies shirts
  
",1.0 ,atomicdogsnm,"Reviewed in the United States September 17, 2020","









  
  
    
  I buy my Dickies shirts from Walmart normally and the fit on these are not even close to the others I buy. Although they are tagged as Dickies I'm skeptical they are authentic!

  
",Size: X-LargeColor: Black
47,241,"







  
  
    get a larger size
  
",2.0 ,Michael E. Ohora,"Reviewed in the United States November 15, 2019","









  
  
    
  runs small and short

  
",Size: XX-LargeColor: Burgundy Heather
48,489,"







  
  
    Fits well
  
",5.0 ,James McPeek,"Reviewed in the United States October 4, 2020","









  
  
    
  Quality shirt

  
",Size: XX-LargeColor: Burgundy
49,473,"







  
  
    NICE QUALITY
  
",5.0 ,JZC,"Reviewed in the United States July 12, 2020","









  
  
    
  VERY COMFORTABLE,SIZE RUNS TRUE FOR ME

  
",Size: XX-LargeColor: Burgundy Heather
50,539,"







  
  
    Nice
  
",5.0 ,Christopher,"Reviewed in the United States July 28, 2020","









  
  
    
  Very comfortable and good looking

  
",Size: X-LargeColor: Burgundy
51,266,"







  
  
    Great men’s tees!
  
",5.0 ,Laurel Schumacher,"Reviewed in the United States March 18, 2021","









  
  
    
  Had trouble with sizing of Carhart sturdy tee’s but fit was great on the Dickies...great colors and nice thick material.

  
",Size: X-LargeColor: Yellow Mellow Heather
52,393,"







  
  
    Dickies Short Sleeve Heavyweight Shirt is PERFECT!!!
  
",5.0 ,Joe Lomot,"Reviewed in the United States July 14, 2020","









  
  
    
  Loved all of these shirts so much that I have ordered multiples in many different colors & would highly recommend them to anyone who is looking for a solid t-shirt @ an incredibly affordable price .. Thanks DICKIES!!!!!

  
",Size: X-LargeColor: White
53,464,"







  
  
    They are comfortable.
  
",5.0 ,Lee DeHays,"Reviewed in the United States August 17, 2020","









  
  
    
  Bought them for work when i go back.

  
",Size: XX-LargeColor: Desert Sand
54,112,"







  
  
    These are heavy cotton with a pocket!
  
",5.0 ,S. T. Taylor,"Reviewed in the United States August 28, 2020","









  
  
    
  I love these tee Shirts and all of the colors! They are offered in multi-sizes and I know one size will be perfect for you!I found my size on the first purchase of several colors! They were much better than expected!

  
",Size: XX-LargeColor: Hunter Green
55,290,"







  
  
    fitment
  
",2.0 ,Adam,"Reviewed in the United States March 11, 2021","









  
  
    
  not a very good fit like the others i purchased in stores

  
",Size: X-LargeColor: Desert Sand
56,335,"







  
  
    Fits true to size.
  
",5.0 ,Steve Ritz,"Reviewed in the United States May 4, 2019","









  
  
    
  Have tried several other brands of T-shirts; they all fit tighter than the indicated size.  Dickies shirts are true to size and fit perfectly, even after being washed.  Highly recommend.

  
",Size: LargeColor: Orange
57,96,"







  
  
    Bad fit
  
",1.0 ,Eric,"Reviewed in the United States September 12, 2020","









  
  
    
  Ordered a size large as I wear in every work shirt, this one however shrank in an odd way on low heat dry. The fit is great everywhere except the shoulders that shrank a TON, making it  uncomfortable and has made this into a yard work or garage work shirt only.

  
",Size: LargeColor: Orange
58,114,"







  
  
    comfortable, durable, go-to work shirt
  
",5.0 ,James Huff,"Reviewed in the United States June 2, 2019","









  
  
    
  This is a comfortable, durable go-to heavy-duty t-shirt for work. The pocket is sized appropriately (not too small, not too large), and can securely hold items such eyeglasses, a small notebook, or a mobile phone (iPhone X, for example). Holds up well to multiple washings, limited fading, stretching, or loss of shape. A solid value.

  
",Size: LargeColor: Diesel Gray
59,503,"







  
  
    New Fan
  
",5.0 ,Big Ben,"Reviewed in the United States November 14, 2018","









  
  
    
  Heck yes for the price.  Unbelievable quality for $10 work shirt.  I purchased 1 for a trial run and bought 5 more since.  Great tshirt.  Turned me into dickies fan.

  
",Size: X-LargeColor: Dark Navy
60,579,"







  
  
    Great work shirt
  
",5.0 ,Marco Castillo,"Reviewed in the United States September 4, 2020","









  
  
    
  Love the heavy thickness

  
",Size: LargeColor: Dark Navy
61,49,"







  
  
    Great Value
  
",5.0 ,Silksox,"Reviewed in the United States August 13, 2020","









  
  
    
  Terrific Tee!...90% Cotton 10% Poly...wash/wears well...Remove from dryer ASAP for a wrinkle free shirt...I bought an additional 5 tees after receiving the first order...Good value especially since Amazon has them on sale...They are well made and are of a heavier weight. Neck is not tight, shirt does not feel cheap...delivery was swift. I am one happy camper..Thank you Amazon....

  
",Size: X-LargeColor: Heather Gray
62,137,"







  
  
    Great work t-shirt!
  
",5.0 ,ShredderDAWG,"Reviewed in the United States November 2, 2015","









  
  
    
  These t-shirts are just what you'd expect from Dickies...a t-shirt to do work in! I was tired of buying t-shirts that seem to be made of thinner and thinner material. After a few washing, they are ready for the rag bag. Not these T's...I do a lot of work in the yard and garage. I'm running farm equipment, chainsaws, wrenching under the Jeep, you name it. I'm always getting my shirt caught on something and then rip! The Dickies T-shirts can withstand more abuse than your average t-shirt. Because they are a little thicker, they can get warm in the summer, but are great for the fall, winter and spring.

  
",Size: X-LargeColor: Black Olive
63,56,"







  
  
    Sized great and Slightly better quality than most Carhart shirts.
  
",5.0 ,Kjm2289,"Reviewed in the United States November 6, 2020","









  
  
    
  I will start by I am 5’7” 218 lbs and it’s hard to find shorts that fit just right. I’m short and very bride. The shirts fit great. They are very heavy duty. Did shrink a little after the first wash but shrunk evenly with and length. They are sized a little big but not enough to be to baggy. Just right for good movement and again very comfortable. I wore cathart until I tried these dickies shirts. Slightly better quality than Carhart but more comfortable and more durable and cheaper.

  
",Size: X-LargeColor: Black
64,443,"







  
  
    looking good
  
",5.0 ,John Simko,"Reviewed in the United States October 17, 2020","









  
  
    
  grat fit & comfortable

  
",Size: MediumColor: Brown Duck
65,373,"







  
  
    Not as Heavy and all not 100% ssoft cotton
  
",3.0 ,Dennis2016,"Reviewed in the United States July 20, 2015","









  
  
    
  Quick Safe Undamaged delivery. Fits well, except the I Do Not Care for the Label on Pocket Kept it anyway hard to find the ones without label on T-Shirt Pocket. Update  bought newer ones since revieweed. It appears ONLY  the WHITE T-Shirts are100% cotton and now are medium weight feel as of 2019.  No longer the heavier softer cotton feel they once had  like in 2014-16 era.

  
",Size: MediumColor: White
66,441,"







  
  
    Shirt
  
",5.0 ,Maddcheck,"Reviewed in the United States December 12, 2020","









  
  
    
  Nice shirt

  
",Size: XX-LargeColor: Dark Navy
67,557,"







  
  
    Fits great
  
",5.0 ,Kyle,"Reviewed in the United States October 18, 2019","









  
  
    
  Fits just like I like after washing, a little loose but that's what I like

  
",Size: SmallColor: White
68,324,"







  
  
    sent them back
  
",2.0 ,gregory phy,"Reviewed in the United States July 31, 2020","









  
  
    
  not 100% polyester so they don't wick

  
",Size: XX-LargeColor: Bright Yellow
69,279,"







  
  
    Great T-Shirt
  
",5.0 ,CRR,"Reviewed in the United States October 15, 2019","









  
  
    
  I'm a repeat buyer. Quality, heavier weight materials, well made and consistent sizes. I like heavy weight T-shirts and these fit the bill. Will buy again when needed.

  
",Size: X-LargeColor: Dockside Blue
70,361,"







  
  
    High priced but are they worth it ?  Look for repost later .
  
",3.0 ,John C,"Reviewed in the United States July 13, 2020","









  
  
    
  Price was a bit high . I will let you know about their longevity later .

  
",Size: MediumColor: White
71,512,"







  
  
    Best Comfortable Pocket Tee-Shirt
  
",5.0 ,John M Lapoint,"Reviewed in the United States July 25, 2015","









  
  
    
  These are my favorite casual shirts.Well made and excellent price.Comfortable and machine washable.If you choose your usual size, these will be a tad large which for me is comfortable.I have used them for years and the colors available allows me to vary appearance which my wife likes.Highly Recommended.

  
",Size: X-LargeColor: Royal Blue
72,348,"







  
  
    GREAT SHIRT FOR THE MONEY!
  
",5.0 ,JD,"Reviewed in the United States October 24, 2020","









  
  
    
  FITS JUST RIGHT FOR ME. GREAT SHIRT FOR THE MONEY.

  
",Size: X-LargeColor: Black
73,358,"







  
  
    Very good product
  
",5.0 ,BrindaJOHNSON,"Reviewed in the United States January 21, 2021","









  
  
    
  Shirt length and fits right

  
",Size: LargeColor: Black
74,577,"







  
  
    Good quality tee shirt
  
",5.0 ,Amazon Customer,"Reviewed in the United States June 17, 2020","









  
  
    
  I like Dickies tee shirts because they fit well and are good quality. They last a long time..

  
",Size: LargeColor: Charcoal
75,501,"







  
  
    Good quality shirts
  
",5.0 ,Joseph Najares,"Reviewed in the United States November 25, 2018","









  
  
    
  These dickies shirts are really good. They feel very durable and look good on me. For the price, you cant go wrong. Anyways I have no complaints. Try them for your self.

  
",Size: MediumColor: Desert Sand
76,573,"







  
  
    Excellent material
  
",5.0 ,Bill,"Reviewed in the United States May 25, 2018","









  
  
    
  If you like a heavyweight T-shirt material (like they all used to be), Dickie's are the best. I've had many brands--so many T-shirts today are thin and do not hold up well.

  
",Size: LargeColor: Orange
77,85,"







  
  
    Love these Tshirts
  
",5.0 ,Tom,"Reviewed in the United States October 12, 2019","









  
  
    
  I love the thickness. I get x-large as I like a loose comfortable fit.  I'm 5'11"" and 200lbs and wear a 44 Blazer. If you want a thick, solid and well made T, this is the Best available.Wife's, get him a couple for Christmas. He'll without a doubt love them for around the house in colder weather. I've got 3 and I'm getting more.

  
",Size: X-LargeColor: Lincoln Green
78,439,"







  
  
    looking good
  
",5.0 ,John Simko,"Reviewed in the United States October 17, 2020","









  
  
    
  great fit & comfortable

  
",Size: MediumColor: Lincoln Green
79,522,"







  
  
    Definitely heavy duty
  
",5.0 ,Minnie,"Reviewed in the United States January 6, 2019","









  
  
    
  I like that they're pre-washed so you don't run the risk of then not fitting after the first wash, especially because i bought them as a gift.

  
",Size: X-LargeColor: Black Olive
80,26,"







  
  
    Quality fabric and construction - high value
  
",5.0 ,pje,"Reviewed in the United States September 29, 2020","









  
  
    
  Nothing to dislike.  These Dickie's t-shirts are heavy weight, but comfortable cotton material, very nicely sown together and selling for a reasonable to low price (check around, price varies between $10 and $20 per t-shirt and by color).  If you prefer a very light cotton fabric, these may not be to your liking.  But the heavyweights are durable, colorfast (so far after 10 washings) are fine on their own for for mild weather and make a fine base layer in cooler weather.  I don't know where else you can find this quality for this price!

  
",Size: LargeColor: Heather Gray
81,74,"







  
  
    one washing they all had became size small and fit like a sausage casing
  
",1.0 ,hamilcar s. intengan,"Reviewed in the United States November 20, 2017","









  
  
    
  i ordered 6 of these medium size different colors. they all fit me well before washing. these are labeled pre-shrunked. after only.one washing they all had became size small and fit like a sausage casing. i tried to return or get these replaced with large size but the return online of amazon does not work at all and i do not know what to do. they do not have a telephone service number and it is only a few days before the deadline for returns kick in for my orders. i hope amazon reads this. star one.

  
",Size: MediumColor: Desert Sand
82,467,"







  
  
    Better Than Most
  
",5.0 ,R. Stanley,"Reviewed in the United States September 10, 2020","









  
  
    
  Nice heavy 100% cotton....

  
",Size: X-LargeColor: Black Olive
83,564,"







  
  
    Great T-Shirt
  
",5.0 ,John,"Reviewed in the United States December 3, 2019","









  
  
    
  Nice pocket t-shirt. Heavyweight as described. Fits well (xxl)

  
",Size: XX-LargeColor: Diesel Gray
84,103,"







  
  
    One sturdy shirt!
  
",5.0 ,Gorgehiker,"Reviewed in the United States February 8, 2021","









  
  
    
  Dickies makes good clothes.  Sturdy.  Long lasting.  This is no different... it's actually a bit beefier than most t-shirts... seems well made and the seams are done nicely.  I can recommend.

  
",Size: X-LargeColor: Orange
85,353,"







  
  
    good product
  
",4.0 ,kenneth harville,"Reviewed in the United States January 6, 2020","









  
  
    
  good value

  
",Size: XX-LargeColor: Brown Duck
86,79,"







  
  
    4 stars for thickness, less one star for fit.  Dickies shirt Xlarge
  
",4.0 ,L. M.,"Reviewed in the United States June 8, 2019","









  
  
    
  My husband and son both extra large and this shirt is a tad too small at extra large. I ordered them 2X large and it was better fit. My husband is 5’11 and 185 pounds. Guess it depends on how loose or tight you want your shirt to fit. My husband does construction so like to have room to move. I did like the thickness. So many shirts I find now are much thinner than they used to be.

  
",Size: X-LargeColor: Deep Blue
87,551,"







  
  
    Good fit
  
",5.0 ,KE,"Reviewed in the United States August 3, 2020","









  
  
    
  Like the material and workmanship.  The fit was as described.

  
",Size: LargeColor: Charcoal
88,243,"







  
  
    Need more room!
  
",3.0 ,Mark D. Snider,"Reviewed in the United States May 30, 2020","









  
  
    
  Disappointed that it wasn’t large enough to match my Stafford Tees.  Want MADE IN USA. Shirt was made in Mexico, but not overseas.

  
",Size: XX-LargeColor: Black
