,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
16,109,"







  
  
    I LOVE MY LAPTOP BAG
  
",5.0,Melissa,"Reviewed in the United States November 17, 2020","









  
  
    
  I work in the school system and we're virtual this year, but I still have to report to the building. My laptop was being carried back and forth in a different bag and I was running out of space and ways to organize...THIS BAG is hands down THE BEST purchase I have made in quite a while. I am so glad I got it. I love it! It has so much storage space and the material is very durable. The zipper is sturdy too. All around great bag. So many compliments too on the design.

  
",Color: Black Pink
17,284,"







  
  
    Disappointed
  
",1.0,April Lanoy,"Reviewed in the United States January 6, 2020","









  
  
    
  When I got the bag in, I fell in love! It was so cute and great quality, or so I thought! As I have carried it the last 2 weeks to class, it has started to fall apart. The stitching and the straps have come undone.I am very disappointed :(

  
",Color: Black Pink
18,138,"







  
  
    This holds so much stuff!
  
",5.0,Savannah,"Reviewed in the United States January 7, 2020","









  
  
    
  I’ve always preferred backpacks vs. purses. I often have to travel with my laptop for work, and I hate how purse straps fall off your shoulder. This backpack is way better than I could have imagined!! It’s cute for work and holds a ton of stuff without looking bulky. PLUS it’s functional for outside of work. I’m a mom of 2 toddlers and I can easily put snacks, 3 water bottles, wipes, etc in it for our trips to the zoo or playground. AND ITS WATERPROOF. Just buy it now.

  
",Color: Black Pink
19,506,"







  
  
    Classy and a bit bad a$$y
  
",5.0,Truth,"Reviewed in the United States January 20, 2020","









  
  
    
  Great bag! I travel for work and finally, a laptop bag that can hold my huge water bottle! It’s perfect for my classy days of work and my I’m going to be a bad ass and ride my three wheel motorcycle (Spyder) into work. I got my lunch snacks in and laptop including two binders and still have space! The charging port is so useful while waiting at airports. Great but I’d buy!

  
",Color: Black Red
20,605,"







  
  
    Product review
  
",5.0,lori hasty,"Reviewed in the United States July 16, 2020","









  
  
    
  I like this bag, I use it for work and personal. Has plenty of room for various items.  Have not had it out in the rain so can't comment about the water resistant.

  
",Color: Black Pink
21,101,"







  
  
    👍🏼
  
",4.0,Azalia,"Reviewed in the United States December 12, 2020","









  
  
    
  The backpack it looks like the picture. It fits my laptop, iPad, cellphone, etc. It is padded inside, so it is comfortable. One of the zippers pull tabs is broken already, so I’m removing a star because of that. I’m careful with my stuff, so I’m not sure when that happened. The backpack easily fits a water bottle, has very nice inside and outside pockets.

  
",Color: Black Pink
22,426,"







  
  
    Floral backpack
  
",5.0,Gina,"Reviewed in the United States January 2, 2021","









  
  
    
  This is a beautiful backpack and the room and pockets that is has is amazing. Just what I needed.

  
",Color: Blue Black
23,220,"







  
  
    LOVE!
  
",5.0,Karmen,"Reviewed in the United States December 7, 2019","









  
  
    
  This is PERFECT for my school bag. I am an elementary teacher and my old backpack has a big hole in it. My husband told me to look for a backpack on Amazon and I researched for weeks!!! I finally settled on this one and I and in love!! The size is perfect as it Im holds my laptop, papers to grade, and my notebook. I love the charging feature and the pockets. The drink holders are perfect! I may never carry my purse to school again! LOVE IT!!! Oh and the print is just what it shows on the site. I will update soon for durability.

  
",Color: Yellow Blue
24,570,"







  
  
    Buy this backpack!! Must have for everyone!
  
",5.0,Julia,"Reviewed in the United States February 10, 2021","









  
  
    
  This backpack is absolutely perfect!! I bought it for an upcoming trip to visit family and amOnly bringing a personal item onboard with me (we are flying frontier and checking a suitcase) and this backpack is perfect! It’s spacious, stylish and I’ve gotten many compliments on it! Can’t wait to travel with it!

  
",Color: Black Pink
25,532,"







  
  
    Perfect Travel/School Bag
  
",5.0,Dominique,"Reviewed in the United States February 13, 2020","









  
  
    
  I love this bag, I initially bought it for the laptop sleeve and charger but this bag has become a favorite of mine so quickly. I use it everyday for every occasion. Sleeping out? This backpack has space. Need to put away a winter coat? This backpack has space. Travelling and need a Personal Item? Space in this bag. Enough pockets for all your needs (keeps things organized), and still good for daily use. Would 100% recommend.

  
",Color: Yellow Blue
26,491,"







  
  
    Lots of room!
  
",5.0,B. Wright,"Reviewed in the United States December 17, 2019","









  
  
    
  My 13 inch laptop fits perfect as well as all my other daily work essentials. Plenty of pockets in the main compartment and the smaller compartment to keep things organized. I use it as a daily work bag and I’ve gotten so many compliments.

  
",Color: Black Pink
27,128,"







  
  
    Laptop Backpack,15.6 Inch Stylish College School Backpack with USB Charging Port
  
",5.0,Remington Gardner,"Reviewed in the United States October 12, 2020","









  
  
    
  As a college student often shifting from weekend activities to the school life, my backpack endures tremendous amounts of stress. However, this backpack is perfect for me because it holds up very well. Its waterproof finish prevents water damage from my water bottle or sprinklers on campus and its USB port ensures that my phone will never be low on battery. Its specialized pocket secures my laptop without worry. I can fit all my textbooks and am left with ample space to store anything I need. Some might say that a backpack this size is too excessive and large, but its design promotes maximum capacity and function with no impractical features. I definitely recommend this backpack because it will exceed your requirements.

  
",Color: Black Pink
28,130,"







  
  
    Cute Backpack - Lots of Storage!
  
",5.0,Clayton,"Reviewed in the United States February 17, 2021","









  
  
    
  This backpack has such a cute design and has SO much space! The bigger main compartment has pockets and zippers inside the lining for little things you don't want to get lost, and the smaller front pocket has slots to keep your credit cards and other small items. I love how it has a terminal on the outside to plug your phone in to a portable battery. I plan on taking this with me to Universal Studios, so the waterproof material will make it perfect if it ends up raining and will also make it easy to clean. Happy with my purchase!

  
",Color: Black Pink
29,50,"







  
  
    Love it!
  
",5.0,M. Gonzalez,"Reviewed in the United States August 8, 2020","









  
  
    
  This is actually a really cool backpack. My 11 year old requested this for her backpack this year. I was a bit unsure, but it’s actually really cool. The material feels like it will hold up and it has a lot of pockets. It has a pocket for a laptop and a smaller pocket for like a tablet. It can fit both of those, her binder, a math textbook, and still has more room. I also like the way the top opens like a bag. It’s possible huge binders might not fit, but I bet this would work for most people. 10/10 would buy again.

  
",Color: Black Pink
30,187,"







  
  
    Soooo Disappointed!!!
  
",3.0,Alexis,"Reviewed in the United States January 24, 2020","









  
  
    
  I really want to love this bag. It's so cute.  But I'm only in my second week of college and the strap is already ripped.  So disappointing! I read all the reviews before I settled on this one...and when I I recieved it I was very happy.  So farm..the only items I've carried in it is my 13in Macbook, my small planner, a notebook, and pens and pencils.  I have not carried any books yet and am a little annoyed that I will have to purchase another bag for the purpose that I intended this one to be for.  It gets three stars only for space and visual appeal...but seems to be a waste of money if durability is what you want.

  
",Color: Black Pink
31,438,"







  
  
    Great gifter
  
",5.0,Christy,"Reviewed in the United States March 5, 2020","









  
  
    
  I’d buy as a gift for someone. I had NO issues at all! Lots of storage room! So much that u put so much in there that it get super heavy to carry.

  
",Color: Black Red
32,316,"







  
  
    Looks super cute!
  
",5.0,Julie,"Reviewed in the United States October 2, 2019","









  
  
    
  This backpack is as cute as it looks on the pictures. I cannot wait to use it for my girls trip coming up soon. Very feminine and beautiful flower print. Looks super spacious and should fit fine under the seat as a personal item for budget airlines. Love the USB connection option, I plan to take my power bank along. Cannot wait to use it!

  
",Color: Black Pink
33,455,"







  
  
    Great bag for everything.
  
",5.0,Laura Johnston,"Reviewed in the United States November 13, 2019","









  
  
    
  I love this bag it was much more then I expected.  I am able to keep all the things that I carry everyday so organized.  The bag is not awkward to carry ND it is really comfortable on the straps.  I love the durability as well as how pretty it is.  I have had a ton of compliments on it so far.  Thanks

  
",Color: Black Pink
34,398,"







  
  
    Great!
  
",5.0,Her,"Reviewed in the United States March 13, 2021","









  
  
    
  Water resistant inside and out. Great quality. Roomy but a little heavy even when empty. It’s cute and overall nice! Definitely good for college students!

  
",Color: Black Pink
35,562,"







  
  
    Great Backpack for College Students!!!
  
",5.0,Nini,"Reviewed in the United States March 6, 2020","









  
  
    
  Great backpack!!! I get complimented on it a lot. I love how it opens and how organized the pockets are. I especially love the retractable side pockets.

  
",Color: Black Pink
36,392,"







  
  
    You’ll love it
  
",5.0,stephanie,"Reviewed in the United States March 5, 2021","









  
  
    
  I love it, it’s super cute only you can’t really hold the handles if you have a ton of things in the bag or you’ll hurt your wrist. Love the pockets the inside has so much space.

  
",Color: Black Red
37,488,"







  
  
    Perfect bag
  
",4.0,Rashi,"Reviewed in the United States August 19, 2020","









  
  
    
  Really nice bag.... would have given five stars but had delay in delivery at a crucial time. Finally it was resolved. Overall a nice purchase

  
",Color: Black Pink
38,322,"







  
  
    You won't be disappointed
  
",5.0,Christyn H,"Reviewed in the United States February 1, 2020","









  
  
    
  This backpack is amazing. It is huge on the inside. I carry 3-4 textbooks, binder, notebook, planner and laptop on a daily basis. The front pocket has many slots to keep all the little things organized. It holds up well to weather, I have walked in snow and rain the inside stays dry.  It's also very stylish, I've had more compliments on it than any other bag I own.

  
",Color: Black Pink
39,110,"







  
  
    Cute!
  
",5.0,Stephanie Najera,"Reviewed in the United States March 16, 2021","









  
  
    
  Definitely would recommend as a work bag to carry a laptop around. love the fact that it bounces out the way and it opens how it does making it easy to access different things. Also love the fact that it comes with a portable charger. Very fashionable and I would definitely recommend to anybody looking for a bag to replace a backpack

  
",Color: Black Red
40,339,"







  
  
    I honestly love this bag
  
",5.0,Caitlin Robertson-Butt,"Reviewed in the United States February 15, 2020","









  
  
    
  I have been using plain school backpacks for travel for a long time but I recently decided to get an actual travel bag. I was looking for a good month or so before I found this and instantly fell in love with this bag. This bag has everything it has the best water resistance, it's so easy to travel with because it is TSA approve and its a comfy backpack once you loosen the straps. The store can store a book or two plus a computer and much more. I love this bag. It is going to make traveling easier especially on a plane.

  
",Color: Black Pink
41,461,"







  
  
    Must buy if you carry more than one bag
  
",5.0,Amazon Customer,"Reviewed in the United States January 28, 2021","









  
  
    
  I love this bag it keeps me from carrying 3 bags to work and I can fit my lunch in it as well with snacks. Now I have 2 bags I can fit all my stuff my laptop and my iPad personal stuff and my lunch so I just take one bag to work now and save my purse for the weekend.

  
",Color: Dark Red
42,178,"







  
  
    Quick replacement was sent
  
",5.0,Sasha,"Reviewed in the United States October 25, 2020","









  
  
    
  Company was notified of zipper issue period they were quick to reply and replace backpack. They also sent several emails confirming address, confirming replacement was sent, very diligent to make sure that replacement was received period happy to have a working zipper. Good quality

  
",Color: Black Red
43,257,"







  
  
    Bad Quality. Reviews are bribed.
  
",3.0,Product Tester,"Reviewed in the United States April 10, 2020","









  
  
    
  Pros:Decent storage capacityLots of pocketsCons:Strap ripped w/in a month w/less than 5 light usesNot lightweight

  
",Color: Black Pink
44,370,"







  
  
    Pretty cool backpack !
  
",5.0,Sang Nguyen,"Reviewed in the United States November 4, 2019","









  
  
    
  It's a nice backpack, which is good for doing school and traveling. It's perfectly fit my 14 inch laptop. It's bigger than I expected but it's okay because more space for stuffs, and it does not look too huge. The backpack comes with a USB charging port, that is useful for charging the phone. Also given some tips to keep the backpack less damage while using it. I prefer a blank color, but I got a rose one and turn out I like it. Anyway, it's a cool backpack, so highly recommendation.

  
",Color: Black Pink
45,170,"







  
  
    Great roomy bag for outings
  
",5.0,Heather,"Reviewed in the United States June 21, 2020","









  
  
    
  A very roomy bag. I am not a floral girl but I absolutely love this print and so happy I went with a pretty print over a solid. I needed a wide mouth bag for my camera gear and zoo trip, easily accessible.  My kids can get into the bag with no fuss or without me having to take it off to fight to open the main zipper.  It feels pretty durable, straps seemed a little thin but wearing it for an hour with water bottles and shoes on a outing I didn’t even know I was wearing a bag.  All pockets are big enough for bottles to slid in and out while not falling out.  Water has been kept out. All in all its the best bag I’ve purchased for what I need it for.

  
",Color: Black Pink
46,33,"







  
  
    Perfect teacher bag
  
",5.0,MsMonyReads,"Reviewed in the United States May 7, 2020","









  
  
    
  So I will admit, I wasn't expecting much from this bookbag but did see it was water resistant and because I walk everywhere thought eh why not give it a try! As soon I opened it I was impressed with the quality. Once I unzip it and opened it up I was impressed with how spacious it was and all the pockets and areas for things. The 1st time I used of course it had to rain, lightly but raining nonrheless. This kept everything nice and dry. I had laptop and tons of paperwork and not once did I feel it too heavy. The straps and nicely padded as well. I'm a teacher and bought this to use as my teacher bag and it's so well worth it!

  
",Color: Black Pink
47,89,"







  
  
    Adorable carry all!
  
",4.0,J. La,"Reviewed in the United States February 1, 2020","









  
  
    
  This was just what I needed to be able to carry all my supplies plus my laptop comfortably. I’m not crazy about the feel of the fabric but it is waterproof which is vital. The main zipper opens up nice and wide to load the backpack and to find stuff. It has plenty of pockets and it’s adorable.My only gripe is the ease of zipping both the pocket (the edging gets caught) and the main compartment (can be a little cumbersome to quickly zip up). But I’m happy with it overall!!

  
",Color: Black Pink
48,189,"







  
  
    Great just be gentle or reinforce it yourself
  
",4.0,Tara,"Reviewed in the United States December 17, 2019","









  
  
    
  Super spacious, super pretty. Fairly sturdy. I had to repair one of the straps because it got too heavy and I dropped/caught it by the strap so the seam popped a bit. I had laptop, tablet, changes of clothes, shoes, toiletries, water bottle, flat iron, small purse, 2 phones, cords and chargers in it at the time and had been traveling on planes for 10 hours that day when it popped. Its very spacious but be careful with overloading the weight. Or just dont let it slip and grab handle to take all that weight.

  
",Color: Black Pink
49,515,"







  
  
    Finally a bag for work that I love!
  
",4.0,MWooley711,"Reviewed in the United States February 15, 2020","









  
  
    
  I love this bag! I got tired of using my shoulder laptop bag because I felt like my things were just thrown in there, but this keeps my laptop secure, has plenty of compartments for personal and stationary items. I'm only giving it 4 stars because I ordered the blue bag and was delivered the black bag with red roses. My colleague loved mine so much she ordered the blue bag and will be using it as a diaper bag! This bag has various uses!

  
",Color: Yellow Blue
50,431,"







  
  
    Backpack
  
",5.0,Amazon Customer,"Reviewed in the United States January 28, 2021","









  
  
    
  Great for everything my daughter needs for the day at school. She a teacher . She able can put her lunch in it with all her other stuff

  
",Color: Black Pink
51,638,"







  
  
    Backpack
  
",5.0,Kookie,"Reviewed in the United States May 22, 2020","









  
  
    
  I love this. It’s great for school and travel. Also it’s super cute

  
",Color: Black Pink
52,395,"







  
  
    You wont regret it!
  
",5.0,Kgorgeous2528,"Reviewed in the United States December 19, 2019","









  
  
    
  OMG this is the best backpack i ever bought. It is beautiful. They colors are vibrant, and It feel luxurious to the touch. This bag was packaged well. I literally have 0 complaint. Will buy again and will suggest this company!

  
",Color: Yellow Blue
53,600,"







  
  
    Burst of happiness
  
",5.0,Chi chi,"Reviewed in the United States January 14, 2021","









  
  
    
  Holy moly this is a beautiful bag very big with tons of pockets and the color is very vibrant just like the pic

  
",Color: Black Red
54,599,"







  
  
    Nice bag
  
",5.0,Fabiola,"Reviewed in the United States October 19, 2019","









  
  
    
  Seems like a good bag but I’m a little irked by the sizeable tag in the front. The photos don’t show that there’s a tag so I expected that it wouldn’t come with oneEdit: The seller contacted me and corrected the problem

  
",Color: Black Pink
55,105,"







  
  
    Diaper bag
  
",5.0,Eileen Lake,"Reviewed in the United States February 22, 2021","









  
  
    
  So I bought this to use as a diaper bag and it is amazing. This bag is already better than the actual diaper bag I was using previously. It has a good amount of pockets for organizing your things and the main compartment is great for diapers and wipes. The material it is made of seems to be very water resistant which is great because my last bag had milk and juice spilled in it fairly frequently. I am very pleased with this bag and if you are considering buying it I would highly suggest it.

  
",Color: Yellow Blue
56,11,"







  
  
    Very versatile storage-I love it!
  
",5.0,Becky Lindon,"Reviewed in the United States January 13, 2020","









  
  
    
  The bag is stylish and appears sturdy. The appearance is at least as attractive in person as it is in the photos! I thought it could be gaudy, but no, it's very pretty. I get loads of compliments on it. The zippers are a shiny gold, it has outside pockets that can snap shut, the carrying handles have reinforced stitching, and it has two little grommets on each of the fours straps. Additionally, the inside pockets are padded and have a velcro strap for added security.  The inside also has several smaller pockets including a zipper pocket-(I have not used the charging port, personally, so on comment on that.) It has some padding inside and several different pockets on the inside.  I also like the material- it's more like a ""pleather"" almost a vinyl so that's great for spills, but it looks nothing like your granny's vinyl tablecloth! It appears to be fairly water proof or resistant. As for travel, it seems a little bit on the heavy side, but I am short and not too strong, so that could just be me. I first began search on Land's End and other sites, but nothing really seemed at all attractive. Then I looked at Amazon and found this. It was WAY cheaper and I'm really enjoying using it! I would but it again if I needed another- or as a gift.Amendment: I have owned it for a while and I noticed that the stitches on one shoulder strap are loosening. I keep my laptop and several books in the backpack and it is heavy.  I think perhaps you should be careful about the weight. If it’s too heavy to be comfortable carrying by the handles (as opposed to the back straps) it may be more than the bag was designed to hold. I still like it and I use it almost every day.BONUS:  one of the inside padded pockets is designed perfectly  to hold a tablet/iPad.

  
",Color: Black Pink
57,305,"







  
  
    LOVE this bag!
  
",5.0,Samantha Snyder,"Reviewed in the United States August 10, 2020","









  
  
    
  I'm a nursing student and my biggest struggle was carrying my binder, coffee and backpack at the same time so I needed something that would fit my 4"" binder in it. With the unique opening of the bag I definitely fit my binder and folders. Plus it has a laptop pouch! Also the pockets on the side have elastic so my tumbler and water bottles always fit! The built in pencil pouch was amazing to have also! I 100% recommend this bag! So much storage and very practical along with amazingly cute!

  
",Color: Black Pink
58,346,"







  
  
    Beautiful backpack
  
",4.0,Kristen,"Reviewed in the United States November 28, 2019","









  
  
    
  This is a beautiful and well made backpack. I took one star off because the color is quite a bit different than the picture. The flowers aren't as pastel, but more of a coral pink. But otherwise this backpack is quite sturdy and comfortable even with a heavy laptop in it.

  
",Color: Black Pink
59,59,"







  
  
    I’m obsessed! Put this in your cart right now!
  
",5.0,Hayley Rusco,"Reviewed in the United States February 7, 2020","









  
  
    
  Holy cow! My whole arm can fit in here!! I was planning on just using this gorgeous tropical backpack for excursions on a cruise and for my flight... but I might have to switch out my traditional school backpack for this one now!! (I’m a masters student and have never owned a backpack this nice!) Pleasantly surprised that the quality over met my expectations!!! Such a fantastic deal for the price! (Some times things on amazon are not what they seem when they arrive to your door) but this backpack blew it out of the park! You can tell that it is a high quality, multifunctional product just by touching it and looking through all the storage compartments! Would definitely recommend using it everywhere you go! If you look to my last picture you’re able to see I splashed some water on the backpack to see if it was truly water resistant, I am pleased to say it passed this test! You know how many times I’ve been walking to class and end up with a soggy backpack, and scared I damaged my MacBook Air laptop??? Not worried anymore! Hurry add this product to your cart today! Such a great deal and a super high quality item you can’t find in the store!!! (Competitors of in store brands are charging upwards of $50 for a low quality backpack that cannot compete with this one!) I will be using this for school, travel, airplane trips, cruise excursions, beach trips, day trip, Rainy day trips, etc!! Thank you so much! :)

  
",Color: Black Pink
60,645,"







  
  
    Love it!!!
  
",5.0,Teresa,"Reviewed in the United States January 8, 2021","









  
  
    
  This backpack is the best one I’ve had so far. You can use it for anything. Diaper bag, travel bag, or just for school. Lots of storage and many pockets!!!! I love it and I recommend to all moms

  
",Color: Black Pink
61,568,"







  
  
    The best bag!
  
",5.0,Courtney,"Reviewed in the United States August 20, 2020","









  
  
    
  So many compliments on this bag I have lost count! It’s well worth the price! Super cute, very sturdy, the zippers are strong! And I have been using it everyday since I bought it! It is definitely water resistant! Love love love this bag!!!

  
",Color: Black Pink
62,647,"







  
  
    Just Wonderful
  
",5.0,Kai E,"Reviewed in the United States December 21, 2019","









  
  
    
  Love it! Was delivered fast and feels so light weight even with my laptop in it! Almost makes me freak out thinking I lost my laptop, Haha. Love the material it does not feel cheap to me.

  
",Color: Black Pink
63,463,"







  
  
    Poor quality
  
",3.0,SFrancisco,"Reviewed in the United States March 3, 2021","









  
  
    
  Not sturdy.  My strap has torn almost all the way through in a spot that can't be fixed. Would not buy again.

  
",Color: Black Red
64,251,"







  
  
    Huge
  
",5.0,Caedyn's Papu,"Reviewed in the United States November 10, 2020","









  
  
    
  This was bought for school. It is huge and perfect for all the books and even the chrome that has to be carried. it has been durable and easy to keep clean. love the amount of storage it provides.

  
",Color: Pink Green
65,137,"







  
  
    Best bag ever!!
  
",5.0,Deana,"Reviewed in the United States July 8, 2020","









  
  
    
  This is my first ever review...I always check reviews before ordering but rarely feel something is worth a review BUT this bag is worth the review!! It’s stylish and functional. It completely meets my needs and easily hauls a laptop, several binders and a wallet. Not to mention a ton of small things in the outside pockets. I have already sent this link to two other because they want my bag lol! Great product!!!

  
",Color: Black Pink
66,102,"







  
  
    Cute, great size & highly functional
  
",5.0,Amazon Customer,"Reviewed in the United States January 16, 2020","









  
  
    
  I have had this bag for a couple of weeks and it has easily become my favorite bag! I get lots of compliments on it. I travel a ton and am constantly doing small overnight trips. It's a perfect overnight bag or carry-on.  I love that there's a spot for both a computer and an iPad. I love that the bag is bigger than a typical backpack, but stronger than most bags due to the way the top opens - which makes me feel more secure about what I put in the bag, plus you can easily see and access everything as opposed to digging in more regular backpacks. It's easy to open the pockets and they even have a clasp at the top to hold the handles together which is a smart touch. While I am not a big fan of carrying an additional charging pack, I like that this bag gives you the option to do so. Great bag, would definitely recommend.

  
",Color: Black Pink
67,164,"







  
  
    the backpack for a backpack “hater”
  
",5.0,Lauren M. ,"Reviewed in the United States October 12, 2019","









  
  
    
  I am more of a tote bag kind of girl, but I couldn’t seem to find one big enough to comfortably hold all of school supplies, so I broke down and bought a backpack. This backpack is big enough to hold all of my school essentials - my MacBook, a textbook, two notebooks, a 2-inch binder, and a Nalgene bottle - with room to spare. The main compartment opens differently than traditional backpacks, making it easy to access what you need without spilling everything else out. As an added bonus it doesn’t look bulky and the floral print is cute.

  
",Color: Black Pink
