,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
15,355,"







  
  
    Our second
  
",5.0,Josh Ramsey,"Reviewed in the United States January 4, 2019","









  
  
    
  This basketball is phenomenal.  Went with a different color type, so we can find our ball at practice.  We had to replace a lost ball, and purchased the same one.

  
","Style: Intermediate - 28.5""Color: Green"
16,396,"







  
  
    Great ball and worth the $$
  
",5.0,Schnack,"Reviewed in the United States December 21, 2019","









  
  
    
  Purchased for my daughter and a great, high-quality basketball that she absolutely loves. Takes it to every practice and always wants to use it. Highly recommend this ball and outstanding quality.

  
","Style: Intermediate - 28.5""Color: Navy"
17,595,"







  
  
    Good companion for a castaway
  
",5.0,Amazon Customer,"Reviewed in the United States February 20, 2020","









  
  
    
  Bought it as a gift for an old timer looking for a new game ball. He absolutely loved it. Simply a high quality game ball. I purchased the blue iteration, and the colors matched the product photo exactly.

  
","Style: Official - 29.5""Color: Royal"
18,318,"







  
  
    Great Ball, but you pay for it
  
",5.0,Gina Pruitt,"Reviewed in the United States February 7, 2020","









  
  
    
  You get what you pay for with this ball.  It's on the pricey side but worth it.

  
","Style: Official - 29.5""Color: Navy"
19,337,"







  
  
    Good Basketball
  
",5.0,Eric,"Reviewed in the United States June 15, 2019","









  
  
    
  My son wanted this basketball. I bought it for him. He likes it. I found cheaper ones. But he wanted this one. So he’s happy and therefore I’m happy

  
","Style: Intermediate - 28.5""Color: Royal"
20,572,"







  
  
    Great price and product
  
",5.0,gregory lebron,"Reviewed in the United States February 7, 2020","









  
  
    
  It’s Great! purchased for my son he loved it

  
","Style: Official - 29.5""Color: Royal"
21,441,"







  
  
    Worth it
  
",5.0,S. Nelson,"Reviewed in the United States July 18, 2019","









  
  
    
  Bought as a gift for my son. Loves it!

  
","Style: Official - 29.5""Color: Brown with Black partitions"
22,400,"







  
  
    good price
  
",5.0,H.W,"Reviewed in the United States January 7, 2020","









  
  
    
  it's for gift

  
","Style: Official - 29.5""Color: Green"
23,288,"







  
  
    Returned immediately
  
",1.0,Michael El Charif,"Reviewed in the United States April 22, 2019","









  
  
    
  Do not buy this ball here!! The one I got was so poorly constructed I could not believe it. Went to local sports shop and bought one from there. Night and day. Same ball but much better quality. Not sure if it’s a bad batch or what but several buyers had the same issue.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
24,863,"







  
  
    Great basketball
  
",5.0,Tom,"Reviewed in the United States September 29, 2019","









  
  
    
  Great basketball

  
","Style: Intermediate - 28.5""Color: Navy"
25,362,"







  
  
    Nice ball
  
",5.0,Sara,"Reviewed in the United States January 15, 2020","









  
  
    
  Great ball. My son loves it!

  
","Style: Official - 29.5""Color: Brown with Black partitions"
26,442,"







  
  
    This basketball is fantastic. The nice thing about having a high quality ...
  
",5.0,TheRightStuff,"Reviewed in the United States December 31, 2014","









  
  
    
  This basketball is fantastic.The nice thing about having a high quality ball is that if you play pickup ball with it, everyone will agree to use your ball.Since you use this ball while shooting around, you get a good feel for it. Using your own ball during games is nice because you play better.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
27,585,"







  
  
    Nice indoor ball
  
",5.0,T.M.D.,"Reviewed in the United States July 25, 2016","









  
  
    
  Nice indoor ball.  My son has been using it for a long time, it is often the game ball when they play.  Still holds pressure and looks great.  I would definitely recommend this product.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
28,84,"







  
  
    Quality basketball
  
",5.0,Kevin Lacy,"Reviewed in the United States September 14, 2020","









  
  
    
  I bought this to use in an indoor gym where I play basketball 3-4 times a week. It is a very quality basketball with amazing grip, and I like the color combinations as well. Everyone always wants to use this basketball to play

  
","Style: Official - 29.5""Color: Navy"
29,855,"







  
  
    Unhappy with item
  
",3.0,Veronica Chavez,"Reviewed in the United States March 1, 2020","









  
  
    
  I have reason to believe that this item is after market. It does not feel durable and did not come in the original box

  
","Style: Official - 29.5""Color: Brown with Black partitions"
30,858,"







  
  
    Really great size and quality
  
",5.0,Rachael,"Reviewed in the United States February 4, 2020","









  
  
    
  My son loved this. My mistake I ordered a girl size but he still uses it

  
","Style: Intermediate - 28.5""Color: Original"
31,167,"







  
  
    Christmas present
  
",5.0,John Murray,"Reviewed in the United States January 18, 2021","









  
  
    
  One of our grandsons requested this. He is on a middle school team and enjoys this basketball.

  
","Style: Official - 29.5""Color: Green"
32,71,"







  
  
    Grip isn't very good
  
",3.0,Magnum,"Reviewed in the United States May 14, 2020","









  
  
    
  I purchased 3 of these for my teenagers and they just aren't very easy to use... the grip isn't good at all.  The ball is always slipping out of the player's hands on the court (all of the kids, not just mine).  I was disappointed the grip wasn't easier to handle - especially for kids.

  
","Style: Intermediate - 28.5""Color: Original"
33,157,"







  
  
    The best game ball out there
  
",5.0,Julio Gallardo,"Reviewed in the United States October 21, 2019","









  
  
    
  The evolution has been around since I was in high school and I’m 38, now they’ve made the ball more appealing by having color options, making it easier not to lose when you use as a game ball. Great quality and came as described

  
","Style: Official - 29.5""Color: Yellow"
34,179,"







  
  
    Love it
  
",5.0,J. Pham,"Reviewed in the United States January 9, 2020","









  
  
    
  My boys use these balls for AAU and they're the best indoor balls we've owned so far.  Had to pick up another one during Cyber Monday as the price was right.

  
","Style: Official - 29.5""Color: Navy"
35,464,"







  
  
    Worth the money
  
",5.0,Don Julio ,"Reviewed in the United States October 17, 2020","









  
  
    
  Great

  
","Style: Official - 29.5""Color: Brown with Black partitions"
36,499,"







  
  
    Best ball on the market for indoor!
  
",5.0,Taylor,"Reviewed in the United States June 6, 2017","









  
  
    
  This it the ball that tops all balls. Ive purchased the official game ball before and this one is much better. Never buying any other  ball than this! Great grip, always inflated, and great feel when  you shoot.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
37,511,"







  
  
    Good product
  
",5.0,J Itkin,"Reviewed in the United States February 26, 2020","









  
  
    
  I think the ball is really nice. The grip is good and significantly better than the ordinary ball. It’s a good product. I haven’t had any issues with wear and tear yet.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
38,139,"







  
  
    Seems good ball
  
",5.0,greg gregerson,"Reviewed in the United States April 16, 2020","









  
  
    
  Thanks to the wuhan wheeze I have been unable to use this ball since purchase as we have been in lockdown and everything is closed, I shall use it one day when the rona has moved on

  
","Style: Official - 29.5""Color: Brown with Black partitions"
39,26,"







  
  
    Don’t bother picking a color.
  
",3.0,Can7,"Reviewed in the United States September 15, 2020","









  
  
    
  Our boys play travel basketball, rec and school ball. We needed another outdoor ball and evo has always been our go-to. However, we ordered this ball in green and got blue. So my brother-in-law ordered one and had it delivered, in green, and AGAIN we got blue. So I can’t give any higher of a rating. If anyone that is looking to get a ball in their team color or one that stands out from your standard ball bouncing around the court, you won’t get that here. Two different Prime accounts and both with the same disappointment. The ball is still an evo so there’s that.

  
","Style: Official - 29.5""Color: Green"
40,616,"







  
  
    Best quality basketball for the $ PERIOD.
  
",5.0,AJ,"Reviewed in the United States January 24, 2017","









  
  
    
  This ball is what all of my friends, including former D-1 players, and I play with. For about $50, you get a ball that feels and plays like the official NBA $100 ball.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
41,383,"







  
  
    Happy with Basketball
  
",5.0,S. Warren,"Reviewed in the United States June 9, 2019","









  
  
    
  Pretty nice.  Durable.  No issues to speak of.  Happy buying this.

  
","Style: Intermediate - 28.5""Color: Original"
42,16,"







  
  
    Poor quality
  
",1.0,Regi,"Reviewed in the United States September 7, 2018","









  
  
    
  The seams are horrible. The leather is laid poorly and uneven. I’m sure I just got a bad apple but where as I’m in Iraq and it took a month to get here I’ll just have to buy another. There’s no good basketballs here so this one is above and beyond what we have. But definitely not inspected correctly as you can feel the leather and see it uneven along the seams.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
43,66,"







  
  
    Too good for other people
  
",5.0,AverageJoe,"Reviewed in the United States June 21, 2015","









  
  
    
  I've had my eyes on this ball since college and that was a long time ago.  Sadly, I purchased one of those gimmick balls (Infuzion) that was great in concept but sucks in actual use.I recently picked up playing ball again and was able to convince myself that a personal ball was needed even though my gym provided me with a loaner.The grip on this thing is fantastic and reminds me of the soft touch of a luxury vehicle seat. If you are willing to spend the extra bucks, get this one and show everyone how awesome you are.Be warned: If you go play a pick up game, everyone will gravitate towards using this ball. Don't take it with you if you are the type of person that doesn't want dirty paws touching it.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
44,795,"







  
  
    Perfect
  
",5.0,Michael Sequeira,"Reviewed in the United States February 1, 2019","









  
  
    
  Great ball

  
","Style: Official - 29.5""Color: Brown with Black partitions"
45,886,"







  
  
    My ball is better than yours
  
",5.0,BM,"Reviewed in the United States January 19, 2020","









  
  
    
  Top of the line basketball.  I use it for a game ball for a competitive travel team.

  
","Style: Intermediate - 28.5""Color: Original"
46,253,"







  
  
    Indoor Gem!
  
",5.0,llohans,"Reviewed in the United States June 25, 2018","









  
  
    
  Best basketball on market for indoor play,.  Holds up well, keeps its pressure.  Easy to handle even when you have sweaty hands handling it all the time.  Bounces true on return to hand.  Used it for over a year and hardly shows wear.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
47,91,"







  
  
    Real deal, awesome basketball!!
  
",5.0,Jesus Sandoval,"Reviewed in the United States December 7, 2019","









  
  
    
  Awesome basketball, got it for $42 but tbh I was kind of scared because it seemed that every review claimed the ball was “defective” or a “Bad batch” but as I received it I can confirm the ball is 100% authentic and great quality but keep in mind I got it directly from Amazon.com as the seller

  
","Style: Official - 29.5""Color: Brown with Black partitions"
48,734,"







  
  
    Second only to the TF-1000
  
",5.0,Nicolas Okuma,"Reviewed in the United States November 27, 2014","









  
  
    
  Feels perfect. I played with one while playing pick up and after the wear and tear of my old balls, I needed a new one. Since they stopped making the vintage tf1000s this is the next best choice. Super soft in hand, and once inflated, doesn't feel like it's overly bouncy, which as a point guard, is crucial for good handles.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
49,261,"







  
  
    Best indoor basketball
  
",5.0,Terri Wirgler,"Reviewed in the United States July 3, 2020","









  
  
    
  Great basketball. If you want the best indoor basketball around buy this. I love that they have different colors now. Bought these green ones because my daughter just going to high school and green is the main school color.

  
","Style: Intermediate - 28.5""Color: Green"
50,342,"







  
  
    Very good ball for the price
  
",5.0,Jeff M. Lewis,"Reviewed in the United States August 18, 2018","









  
  
    
  The ball has a soft feel and doesn’t need to be over inflated to get a good bounce.  Easy to handle at the top of the dribble and stays round well.

  
","Style: Intermediate - 28.5""Color: Original"
51,590,"







  
  
    Worth it
  
",5.0,Travis Brooks,"Reviewed in the United States March 20, 2021","









  
  
    
  Great ball. Holds up really well and maintains great grip

  
","Style: Official - 29.5""Color: USA"
52,284,"







  
  
    Best all around ball
  
",5.0,Patrick,"Reviewed in the United States May 4, 2019","









  
  
    
  Best all around ball I bought the blue printed ball and the blue will wear down but as most people will have the black I like being able to tell which one is mine

  
","Style: Official - 29.5""Color: Navy"
53,398,"







  
  
    Go Flat all the time
  
",1.0,Derrick Porterfield,"Reviewed in the United States February 17, 2021","









  
  
    
  First 1 I had to replace with-in a week because it kept going flat. Got a replacement and now 60 days later it's the SAME problem.. Balls are ONLY used in the gym.. This is terrible

  
","Style: Official - 29.5""Color: Brown with Black partitions"
54,650,"







  
  
    This is the ball your son is looking for
  
",5.0,Robin,"Reviewed in the United States January 10, 2019","









  
  
    
  My son loves it!!’

  
","Style: Official - 29.5""Color: Brown with Black partitions"
55,298,"







  
  
    Feels fake
  
",1.0,James,"Reviewed in the United States October 8, 2018","









  
  
    
  I had the identical model before from Dick's and this one doesn't feel the same. It is not as soft to the touch and therefore feels cheap. One of the corners are already getting loose after playing less than 5 times. Disappointing.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
56,779,"







  
  
    Perfect
  
",5.0,Judy Stanley,"Reviewed in the United States July 25, 2019","









  
  
    
  Grandson

  
","Style: Official - 29.5""Color: Brown with Black partitions"
57,872,"







  
  
    wish TF1000s were made like the old days
  
",5.0,Amazon Customer,"Reviewed in the United States August 10, 2017","









  
  
    
  wish TF1000s were made like the old days, but this guy is what every person in the world has at the gym so you might as well get used to it as well.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
58,808,"







  
  
    Ball was lob-sided
  
",2.0,Zack H.,"Reviewed in the United States May 24, 2020","









  
  
    
  Ball was unfortunately lob-sided which makes it terrible to dribble with and makes the product not nearly worth it's cost.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
59,109,"







  
  
    Very nice grip and worth every penny
  
",5.0,Nathan H,"Reviewed in the United States October 3, 2016","









  
  
    
  I've never bought any other ball. Very nice grip and worth every penny. I'm usually skeptical when it comes to buying a good basketball and used to go to wal mart to get a cheap one. But I would have to say that every Wilson Evo ball I've ever purchased has never gone wrong. This is an inside court ball so obviously don't use it outside or it ruins the material. Great product.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
60,274,"







  
  
    Best basketball out there
  
",5.0,saaaay whaaaaaat,"Reviewed in the United States May 6, 2019","









  
  
    
  Best ball to play with on the court, hands down!  different colored logos makes it so you know which one is yours easier!

  
","Style: Official - 29.5""Color: Green"
61,738,"







  
  
    Great Product
  
",5.0,Amazon Customer,"Reviewed in the United States January 3, 2020","









  
  
    
  Great product

  
","Style: Official - 29.5""Color: Scarlet"
62,53,"







  
  
    Not the oringal?
  
",1.0,Amazon Customer,"Reviewed in the United States December 21, 2019","









  
  
    
  This basketball is my favorite ball so I bought more.  The ones I received are not as soft and even feel as if they are made out of a different material.I am confused and wonder if what they sell on Amazon are the defects that do no meet quality standards.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
63,391,"







  
  
    Great indoor ball
  
",5.0,Aleksandra Beric,"Reviewed in the United States April 10, 2020","









  
  
    
  The black ball stands out so I know if someone is trying to steal my ball. It is soft but not too soft and it does not lose durability too quickly.

  
","Style: Official - 29.5""Color: All Black - Not Approved for Game Play"
64,509,"







  
  
    Buy one
  
",5.0,Tim Jackson,"Reviewed in the United States March 20, 2020","









  
  
    
  Great product. Easy to spot from the rest of the rest of the basketballs in the gym.

  
","Style: Intermediate - 28.5""Color: Yellow"
65,743,"







  
  
    Works amazin
  
",5.0,Stuart hall,"Reviewed in the United States January 23, 2019","









  
  
    
  Best basketball made

  
","Style: Official - 29.5""Color: Brown with Black partitions"
66,302,"







  
  
    Defective, lopsided ball
  
",1.0,Theodore Heckel,"Reviewed in the United States December 6, 2017","









  
  
    
  I received the ball and it was mostly inflated. I completed the inflation as per the directions and the ball looked fine, so I proceeded to write my name and contact information on the side. Shortly after, I took it to the gym and immediately noticed the ball was lopsided. I tried every fix in the book but the ball cannot be fixed. Defective product. Waste of money. I recommend going to the store to ensure you don't get a defective product.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
67,923,"







  
  
    Five Stars
  
",5.0,Luiz C. Laba,"Reviewed in the United States November 30, 2017","









  
  
    
  Very nice, happy with the purchase.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
68,732,"







  
  
    This is my favorite basketball and almost always is selected as the game ...
  
",5.0,Dave S,"Reviewed in the United States August 13, 2014","









  
  
    
  This is my favorite basketball and almost always is selected as the game ball when playing with friends.  Definitely use only indoors to keep the grib, if so you will be very happy with it

  
","Style: Official - 29.5""Color: Brown with Black partitions"
69,849,"







  
  
    Great Product
  
",5.0,Pura Vida,"Reviewed in the United States April 27, 2020","









  
  
    
  Great Product. Arrived on time

  
","Style: Official - 29.5""Color: Scarlet"
70,324,"







  
  
    Ball is life.
  
",5.0,David Awwad,"Reviewed in the United States August 18, 2019","









  
  
    
  Ball is life .  Make sure to put name on it, since everyone has this ball on the court.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
71,468,"







  
  
    Perfect indoor ball
  
",5.0,Chantel Griffin,"Reviewed in the United States March 8, 2020","









  
  
    
  Great indoor ball! Love the feel of it.

  
","Style: Intermediate - 28.5""Color: Original"
72,710,"







  
  
    Excellent ball
  
",5.0,Jamie Grimm,"Reviewed in the United States January 8, 2020","









  
  
    
  Excellent ball for the price!

  
","Style: Intermediate - 28.5""Color: Navy"
73,960,"







  
  
    Solid basketball, great grip & feel!
  
",5.0,LMO,"Reviewed in the United States November 12, 2015","









  
  
    
  Solid basketball, great grip, preferred by most girls AAU basketball players I have come across.  I bought one for both of my daughters & ended up getting one for myself.

  
","Style: Intermediate - 28.5""Color: Original"
74,345,"







  
  
    DONT WASTE YOUR MONEY
  
",1.0,Dreacabillo,"Reviewed in the United States March 12, 2019","









  
  
    
  The ball is undersized. It states on the packaging 29.5. But it is more like 28.5. I had a replacement ball sent out thinking it was just a random production error. When the replacement arrived it was the same undersized very disappointing.

  
","Style: Official - 29.5""Color: All Black - Not Approved for Game Play"
75,628,"







  
  
    INDOORs, come on guys realy?!
  
",5.0,E. Kimes,"Reviewed in the United States June 18, 2014","









  
  
    
  Some of the negative reviews here.  I swear if this world didn't have dumb people I wouldn't be able to make it through the day.  This is by far the best ball you can own for INDOOR use.  Don't read some of these stupid reviews.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
76,634,"







  
  
    My husband is in love with this ball
  
",5.0,Juice,"Reviewed in the United States August 3, 2016","









  
  
    
  My husband is in love with this ball. He was on a search for a nice indoor leather ball and he couldn't be happier with this one.

  
",
77,582,"







  
  
    A great ball, and a great value for the price
  
",5.0,KLR,"Reviewed in the United States March 23, 2016","









  
  
    
  A great ball, and a great value for the price.  Spend more for supposed ""higher end"" balls made by companies known more for clothing and shoes, and those balls were far inferior.  This is the one.

  
","Style: Intermediate - 28.5""Color: Original"
78,528,"







  
  
    Nice quality!
  
",5.0,senseimike,"Reviewed in the United States December 13, 2016","









  
  
    
  This is a really nice indoor ball.  It has a very nice feel.  We got the 28.5 which is good for a 10u player.  The 27 oz is a ball I would recommend for 8 and under.  It doesn't feel like a cheap little kid ball.

  
","Style: Intermediate - 28.5""Color: Original"
79,444,"







  
  
    5 stars
  
",5.0,Darrell,"Reviewed in the United States August 9, 2019","









  
  
    
  Great Indoor ball, no complaints.

  
","Style: Official - 29.5""Color: Royal"
80,684,"







  
  
    Poor Grip
  
",4.0,Zachary Cassady,"Reviewed in the United States December 14, 2019","









  
  
    
  The grip on the ball is not the greatest.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
81,768,"







  
  
    Five Stars
  
",5.0,Elizabeth,"Reviewed in the United States January 12, 2018","









  
  
    
  For my 19-year old grandson, this is the only ball that would do!

  
","Style: Official - 29.5""Color: Brown with Black partitions"
82,134,"







  
  
    Wilson Evolution - Buy it
  
",5.0,TheRightAnswer,"Reviewed in the United States August 14, 2014","









  
  
    
  Ball has a great grip to it whether or hands are all sweaty or not! I suggest this to the new Spalding TF 1000's by a long shot, and so do all my friends, as whenever I brought it to school, all the players on my team wanted to play with this for practice.I wouldn't suggest using it outside, as if dust gets onto it, it's impossible for you to grip the ball and dribble/shoot. Also it will wear down the materials faster.Great indoor ball, probably the best one, as it is always picked for game ball either in League games or Rec games.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
83,202,"







  
  
    Don't get the colored evolutions
  
",1.0,Clark Tang,"Reviewed in the United States September 19, 2019","









  
  
    
  The blue ones are flat and don't feel good presumably because no one buys them. Amazon also won't let me return it. Stick to the standard blue one

  
","Style: Official - 29.5""Color: Royal"
84,635,"







  
  
    Two Stars
  
",2.0,Amazon Customer,"Reviewed in the United States September 15, 2017","









  
  
    
  Nice ball, but had a stain on it. Would expect better for the cost.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
85,433,"







  
  
    Good transaction on a quality product.
  
",4.0,Beth A. Zurick,"Reviewed in the United States November 7, 2019","









  
  
    
  It was a gift.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
86,614,"







  
  
    Five Stars
  
",5.0,Merisenda Alatorre,"Reviewed in the United States June 4, 2018","









  
  
    
  Fantastic ball with great grip.  It's always the game ball when i play.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
87,257,"







  
  
    Comfortable to use!
  
",5.0,TRS175,"Reviewed in the United States January 1, 2020","









  
  
    
  Great basketball them at is comfortable to use and holds air for a long time!

  
","Style: Official - 29.5""Color: Brown with Black partitions"
88,880,"







  
  
    Best Basketball!!!!
  
",5.0,BobbyAdidasOriginals,"Reviewed in the United States June 8, 2020","









  
  
    
  Worth every penny, perfect nba size ball. Satisfied!

  
","Style: Official - 29.5""Color: Royal"
89,122,"







  
  
    I compared the Spalding WNBA and FIBA to Wilson Evolution.
  
",5.0,lisa spears,"Reviewed in the United States January 10, 2018","









  
  
    
  love this ball over the others. Spalding WNBA, FIBA. The FIBA is the worst feel for me, felt cheap, yet it says leather but need to be broken in. The Spalding WNBA is second. Not as soft as Wilson, but close. The WNBA was $$$$$ compared to Evolution.The cover is nice and soft.  Great for price.

  
","Style: Intermediate - 28.5""Color: Original"
90,864,"







  
  
    Ultraball of Basketballs
  
",5.0,Jonathan Lee,"Reviewed in the United States December 9, 2013","









  
  
    
  I go to the gym on a weekly basis at school and wanted an indoor ball to play with. This is the first indoor basketball that I have ever bought and I can tell you that I am not disappointed. It has been a few months since I started using this ball and it is great. The ball has feels soft on your hands and the grip still feels like new even though I have been using it on a weekly basis over the course of a few months. Highly recommended if looking for a basketball dedicated for indoor play.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
91,119,"







  
  
    Worth the price of admission
  
",5.0,Jared Rusnak,"Reviewed in the United States March 24, 2017","









  
  
    
  Read the reviews.  This is a quality basketball.  Normally this isn't something that I would pay this much for without knowing the feel of it, but a couple of guys I play basketball with use this same product.  Good Quality with a great feel/grip.  Like another reviewer, mine had a minor flaw of what I would classify as excess rubber in the seam but was able to remove it no problem.  Good basketballs are expensive and this is a good ball.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
92,55,"







  
  
    When people want to use your ball during a game
  
",5.0,Josh,"Reviewed in the United States February 5, 2019","









  
  
    
  I go to a gym that always has horrible basketballs laying around. I took an hour to research what I needed and found this ball. I needed something that would be indoor only, feel great in my hands, and not lose grip quickly. I don't ball too well, but it's really helped better my shot! Best part is other people wanting to use my basketball during pickup games.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
93,158,"







  
  
    Must Have
  
",5.0,Ernesto Escalante,"Reviewed in the United States February 13, 2020","









  
  
    
  I personally play basketball when I can and need something to bring to the gym but I didn’t want a cheap basketball from Walmart so I found this one. My close friend had one and I really liked it so I had to get one. I bought the navy blue one and it’s a great color.

  
","Style: Official - 29.5""Color: Navy"
94,932,"







  
  
    Best ball
  
",5.0,wilson smalley,"Reviewed in the United States February 15, 2021","









  
  
    
  Best basketball for indoor hoopin

  
","Style: Official - 29.5""Color: Brown with Black partitions"
95,906,"







  
  
    Ball of choice
  
",5.0,Astein,"Reviewed in the United States January 28, 2019","









  
  
    
  The Wilson Evolution has been my ball of choice for years now

  
","Style: Official - 29.5""Color: Brown with Black partitions"
96,308,"







  
  
    Fantastic basketball for indoor courts
  
",5.0,D_Cephus,"Reviewed in the United States January 13, 2019","









  
  
    
  Fantastic basketball for indoor use, lightweight and has a great feel to it. I thought it was a bit pricey but overall very satisfied with the quality of it.

  
","Style: Official - 29.5""Color: Brown with Black partitions"
97,945,"







  
  
    Finally Gave In and Bought a Professional Ball
  
",5.0,Erin White,"Reviewed in the United States February 12, 2018","









  
  
    
  Play ball two times a week and everyone brings this ball. Bought it and I know why! This ball is amazing. It took me three times playing with this ball before the leather was worked in and did not stick to the grip. Best ball on the market

  
","Style: Official - 29.5""Color: Brown with Black partitions"
