,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
11,11,"







  
  
    Great customer support
  
",5.0,anybodii,"Reviewed in the United States May 11, 2020","









  
  
    
  This is my 2nd air fryer by Ultrean, because I have a kitchette not because they aren't good air fryers. Air fryers don't need a lot to work so features and support are most important. I like this one more mainly because of its dials VS buttons. My other one the buttons fell inside and made it hard to operate. However, they sent me a brand new one for free as a result. You can make everything in an air fryer and theirs works great with great support.

  
",
12,12,"







  
  
    Bottom falls out
  
",3.0,stephanie arena,"Reviewed in the United States January 5, 2021","









  
  
    
  A WARNING, when you turn the pan over to dump your food out the bottom basket falls out with the food. I'm guessing this happens over time because the rubber pieces that keep the tray in seem to burn off as to where it's not safe anymore to dump food out without the tray falling out. I hope the company looks into this dangerous situation. Now I will have to look for another air fryer, one that is safe and easy to clean.

  
",
13,13,"







  
  
    Great first impression
  
",5.0,NVGeo,"Reviewed in the United States August 6, 2020","









  
  
    
  I’ve cooked every meal with this air fryer since it arrived yesterday... taquitos, 2 different chicken plates, salmon... so far I love it! It isn’t the same as frying, but in all the best ways. Flavor, juicy, crispy when needed. I was concerned this was just going to be another gadget but so far nothing could be further from my experience. No more than a tablespoon of oil, preheats to 400 in a minute, each meal has cooked in 10 minutes or less, easy clean-up. I’m very impressed so far!

  
",
14,14,"







  
  
    Great air fryer, easy to use
  
",5.0,Rottie fan 77,"Reviewed in the United States October 29, 2020","









  
  
    
  Great air fryer, Easy to use,  Easy to clean, leave the little rubber tabs in place on the drip pan in the bottom of the air fryer, as this was my first air fryer I wasn’t familiar and wasn’t sure whether to leave them or remove them but I left them in and it worked great,  when I later used another air fryer they had similar tabs on the edge of the drip pan.

  
",
15,15,"







  
  
    Loving my Airfryer
  
",5.0,Laura Parsons,"Reviewed in the United States August 10, 2020","









  
  
    
  Used it the night it arrived. Sweet potato fries and chicken. Fries, I gently wiped with olive oil and seasoned. Delicious. Chicken, went by recipe in book that came with it. Super easy. Very good also.Very easy clean up. Also, I was concerned it would be really hot like my toaster oven but it wasn’t to bad. The smell when I made my first meal was strong but I think that will dissipate. Oh...and I love that it’s not computerized. Easy!!

  
",
16,16,"







  
  
    Only lasted for 4 months
  
",4.0,Jub,"Reviewed in the United States December 20, 2020","









  
  
    
  This product is pretty good while it lasted, quiet and simple to use but only lasted for 4 month compared to 3 years on my old air fryer.  After several of using the dial doesn’t work properly so I have to use a timer while cooking or the food will burn. Will not recommend.Update:Based on my last product review, I was contacted by Mary and graciously offer to replace or issue a refund for the product so I decided to give it another try to use their product.  The company is sending me a replacement unit at no charge.  I'm trying a unit that has a digital screen this time instead of the time knob.  I'm looking forward to receiving the unit and give it another try.  I highly recommend to purchase from this company.  Outstanding customer service! Thanks again.

  
",
17,17,"







  
  
    a few scratches
  
",2.0,Mildred Gonzalez,"Reviewed in the United States June 28, 2020","









  
  
    
  Received item on date indicated, however, for something to be new it has a few scratches.  I will overlook this for now and try it out to see how well it cooks.  I followed the recommended times for chops and ended up having to double the time.  When I initially put 3 chops in at 350 degrees for 15 minutes that were still not cooked.  I then set them for 10 minutes at 400 (the highest temp it goes where others go up to 500) and the chops were crispy on the outside and dry on the inside.  So next batch I had to sacrifice crisp chops for moist juicy chops. Again, it will probably get returned as I found a deeper scratch in the area where the basket goes.

  
",
18,18,"







  
  
    5 stars for cooking, 3 for aroma.
  
",3.0,Bill,"Reviewed in the United States June 8, 2020","









  
  
    
  I like the way this air fryer cooks, cook time are a little off if you follow the instructions, but you learn how to use it pretty fast, only reason I gave it a 3 is that it is very aromatic, the cooking smell stays around for hours, open some windows.

  
",
19,19,"







  
  
    This Air Fryer is just what you’re looking For
  
",5.0,MrCold4Real,"Reviewed in the United States September 7, 2020","









  
  
    
  I mean everyone is on a health kick as much as we can what with the corona and stuff am I right? So to simply and give me different and quicker menu alternatives I purchased this air fryer. Didn’t know what to expect. Is it hard to use? Absolutely not. Easy to clean? You bet. Make tasty food without the oil? Taste like it came out of the fryer.

  
",
20,20,"







  
  
    First time using an Air Fryer
  
",5.0,aal,"Reviewed in the United States February 14, 2021","









  
  
    
  I cooked pork chops and sweet potato fries, the pork chop was juicy and flavorful, I need a little more practice on preparing the fries but they still tasted good, I used too much oil to coat them (you really don't need very much). The fryer is quiet when cooking, it is super easy to program, the basket is easy to clean.  I'm very pleased with my purchase!

  
",
21,21,"







  
  
    Great appliance
  
",5.0,M. Rabing,"Reviewed in the United States January 18, 2021","









  
  
    
  This Ultrean air fryer is really great. We’ve only used it for a couple of things so far, because we haven’t had it very long. BUT, the chicken wings were amazing. They were nicely browned & very tasty. With no oil on them it was pure flavor. We would highly recommend the Ultrean air fryer.

  
",
22,22,"







  
  
    Awesome Airfryer!
  
",5.0,Felipe & Russ,"Reviewed in the United States September 6, 2020","









  
  
    
  This airfryer is a great size, I mainly use it to make fried yucca, fries, and even cookies! It’s easy to clean and everything that comes out tastes awesome!  It just has so many uses, I stopped using my toaster oven as well as my regular oven because this airfryer cooks everything better!

  
",
23,23,"







  
  
    Great air fryer!
  
",5.0,browniefam,"Reviewed in the United States January 25, 2021","









  
  
    
  As a single person, this air fryer has way exceeded my expectations for making myself amazing meals in a fraction of the time it normally  takes to cook in the oven. It’s quiet, cooks food evenly (you still need to turn most items over during cooking) in minutes. Definitely worth it.

  
",
24,24,"







  
  
    The simpler the better!
  
",5.0,Julie P,"Reviewed in the United States July 13, 2020","









  
  
    
  I like the size. Perfect for 2 people. It cooks really well and makes things crispy. It’s fast and supper easy to use. Clean up is a breeze. I especially like how super simple this machine is. Just a timer and a heat dial. So if you are looking for a non-nonsense machine - this is it!

  
",
25,25,"







  
  
    Love this Ultrean Air Fryer.
  
",5.0,Nwakaego Amaechina,"Reviewed in the United States January 21, 2021","









  
  
    
  Love this Ultrean Air Fryer. I use it daily. I make everything that could be fried or somewhat microwaved in this air fryer and it comes out so well each time. It is actually spacious for 4.5 Quartz. The handle is very sturdy and the entire design is so nice and efficient. I recommend it. I will look to see if they have bigger sizes. I recommend it to anyone looking for an air fryer.

  
",
26,26,"







  
  
    Seems to work well...
  
",4.0,The Witz,"Reviewed in the United States August 23, 2020","









  
  
    
  Just received this item less then a week ago.  Made fried chicken and pizza rolls in it so far.  Other then trying to adjust the temperature and cook time to our liking, I think it will work pretty well.  Will update this review in a few weeks after more usage.

  
",
27,27,"







  
  
    Great value, great price, great results
  
",5.0,Carolyn Blake,"Reviewed in the United States August 27, 2020","









  
  
    
  I am a first time air fryer owner so I have a lot to learn. But this air fryer is so easy to use and so far everything I cook in it turns out perfectly. I am amazed at what it does to homemade biscuits. They are so high and fluffy. For the price this is an amazing buy

  
",
28,28,"







  
  
    Great product
  
",5.0,Mitch,"Reviewed in the United States January 17, 2021","









  
  
    
  I love this air fryer. I have never used one until I bought this one. This thing is amazing. I have cooked pork chops, hamburgers, french fries and chicken strips in it so far. Everything that I have cooked in it has turned out great. I recommend this.

  
",
29,29,"







  
  
    Very easy to use
  
",4.0,Joyce,"Reviewed in the United States May 29, 2020","









  
  
    
  We just purchased this air fryer a few weeks ago and have not had a whole lot of time trying to cook different things in it.  We had used it to cook spring rolls but its a little hit and miss as far as how long to cook them as you have to open the drawer to see either how the cooking is going along.  The owner manual is a little short on information and could be better but enough information is available on internet to get by.

  
",
30,30,"







  
  
    Would recommend!
  
",5.0,Amazon Customer,"Reviewed in the United States June 29, 2020","









  
  
    
  This is so easy to use and fits so much in the basket! It’s also pretty lightweight, so easy to store. There is a cooking time book included so you know how long and on what temperature to cook your foods. I would definitely recommend!

  
",
31,31,"







  
  
    Great Customer Service
  
",4.0,Haley ,"Reviewed in the United States October 12, 2020","









  
  
    
  When I received my air fryer at first I was really disappointed. The fan made a loud noise as soon as I turned it on and then the fan no longer worked. I reached out to Ultrean and they were really fast at responding to my message. They emailed me a shipping label and sent me a new one right away. The new one works great and I use it at least twice a week. It’s very simple- only two dials.

  
",
32,32,"







  
  
    Good product.
  
",5.0,eloise mcfadden,"Reviewed in the United States July 22, 2020","









  
  
    
  I love this air fryer. It’s easy to clean and works well. It needs to warm up for about 5 minutes b4 you put your food in. It makes great chicken wings and fries. Don’t forget to stir them occasionally to keep from sticking.

  
",
33,33,"







  
  
    Easy to use, a snap to clean
  
",5.0,Jan Headrick,"Reviewed in the United States July 6, 2020","









  
  
    
  So far we love our Ultrean! Chicken, fish, frozen pizza are great!

  
",
34,34,"







  
  
    Dead in 2 weeks
  
",3.0,JASON GONZALES,"Reviewed in the United States July 2, 2020","









  
  
    
  Worked well for a couple of weeks then stopped. Light doesn't come on anymore and no heat being generated. Emailed support and we will see what kind of support I get.EDIT: Support was quick to send replacement, which is working for now. Added 1 star for quick support response.

  
",
35,35,"







  
  
    Solid Air Fryer
  
",5.0,Dylan,"Reviewed in the United States September 23, 2020","









  
  
    
  First air fryer I’ve owned and it’s been great so far. Really easy to use, love that it’s just two knobs and not a bunch of preset buttons that would never get used. Food tastes amazing, made wings so good I didn’t need to dip them in any ranch. Basket is also really easy to clean with just a bit of soap and water. Definitely recommend

  
",
36,36,"







  
  
    Really awesome
  
",5.0,McKenna Elias,"Reviewed in the United States September 10, 2020","









  
  
    
  So I bought this a few months ago and I wanted to really use it before I sent a review. I absolutely love this air fryer. It makes cooking my usual chicken super easy! Every time I cook my chicken it is soo juicy and amazing. I also started making homemade fries and they always turn out great as well! The only part I complain about is cleaning the sides of the air fryer. There are tiny vents and aren’t the easiest to clean. As a whole this air fryer is really nice and my family loves it!

  
",
37,37,"







  
  
    A Needed Improvement Over Our Old Air Fryer!
  
",5.0,Philip N. Beam Sr.,"Reviewed in the United States July 2, 2020","









  
  
    
  This fryer is a good size for my wife and I, is very quiet, easy to use dials and a great replacement for our old air fryer which was very difficult to clean. And the price is good! I would buy again.

  
",
38,38,"







  
  
    FAST DELIVERY TIME.
  
",5.0,HAPPY BILL,"Reviewed in the United States February 8, 2021","









  
  
    
  THIS AIR FRYER IS EASY TO USE.  EASY TO CLEAN. PROBABLY MUCH HEALTHER AS YOU FRY WITHOUT GREASE.YOU DO GIVE UP A  LITTLE IN THE TASTE DEPARTMENT.  I DID COOK FIVE CHICKEN THIGHS IN 15 MINUTES.  THEY WERE VERY GOOD.

  
",
39,39,"







  
  
    Very good product
  
",5.0,Rosario,"Reviewed in the United States June 20, 2020","









  
  
    
  At first I was hesitant to buy this product because I didn't know much about it, but now I'm glad I did. I cook my potatoes sweet potatoes, my asparagus come out crispy. I even made popcorn. I'm a vegetarian so I have not used it for meats but it works very well with my vegetables.

  
",
40,40,"







  
  
    Defective timer
  
",1.0,Tamika Henderson,"Reviewed in the United States January 16, 2021","









  
  
    
  Timer didn't work out the open, used 3 times total since purchase. Timer would NOT move when set to the 30 minute mark... It simply didn't move between 30-15 min marks... . Therefore machine just ran and burned food. Timer moved however when set to the 15 min mark. Had to return it!

  
",
41,41,"







  
  
    Wished I’d bought this years ago
  
",5.0,Amazon Customer,"Reviewed in the United States August 17, 2020","









  
  
    
  Absolutely fabulous. I made molten lava cakes that were out of this world good. And a pork tenderloin that was the most juicy and tenderest I’ve ever had. Looking forward to everything it can do! Best Buy in a while!

  
",
42,42,"







  
  
    Awesome buy!
  
",5.0,Elisha,"Reviewed in the United States September 18, 2020","









  
  
    
  Love it! So much easier to put thing in for the kids instead of firing up the oven! I have cooked everything in it! Works like a charm! Cleaning is pretty easy too!

  
",
43,43,"







  
  
    Happy with my purchase
  
",5.0,kim bowling,"Reviewed in the United States April 22, 2020","









  
  
    
  Good size. Easy to use. Happy with this product

  
",
44,44,"







  
  
    Easy to use and Fries fast
  
",5.0,Aamir Akram,"Reviewed in the United States May 19, 2020","









  
  
    
  This air fryer has mad our lives so much easier and healthier. Not only does it air fry faster than the time it takes to deep fry in a pan, it also retains the flavor of foods so you're not compromising on taste. Plus it looks good though it does take up a bit of space since the frying pan itself is big enough for a normal sized family

  
",
45,45,"







  
  
    Easy to Clean!
  
",5.0,Trish,"Reviewed in the United States September 14, 2020","









  
  
    
  We love that there are just 2 dials to use.  No fancy stuff to break.  Very easy to clean & it browns things very nicely.  Everything we made so far is delicious!

  
",
46,46,"







  
  
    Healthier and a time saver!!!!
  
",5.0,Tpep,"Reviewed in the United States April 5, 2020","









  
  
    
  I just got the air fryer and it works perfectly!Made some frozen fries and it was ready in 20mins without warming it up.You can barely hear it. That s definitely a plus.Easy to clean too.Perfect for 2 adults or a family with 2 little ones otherwise I suggest to get the bigger one.

  
",
47,47,"







  
  
    Not so great
  
",3.0,No_Name,"Reviewed in the United States September 16, 2020","









  
  
    
  Air fryer didn't work as well as I thought it would. I had to keep resetting the timer just to cook any food I've tried, which made it a real pain to deal with. I bought this for convenience and quick meals but I think I will try a different air fryer. Light weight and doesn't take up a lot of counter space though.

  
",
48,48,"







  
  
    Good unit.  But air fryer is over rated.
  
",3.0,SP,"Reviewed in the United States August 24, 2020","









  
  
    
  Wasn't sure about needing an air fryer.  Bought one on the hype.  Disappointed.  It's a glorified toaster oven to me.  But it is easy to use and clean.  Works well for what it is.  Firs an whole broiler fryer chicken.

  
",
49,49,"







  
  
    Great Product!
  
",5.0,Cyndi,"Reviewed in the United States April 27, 2020","









  
  
    
  I have never used or owned an air fryer before, this is my first purchase, it is simple and easy to use, delivers crispy, juicy and tasty results, quickly.  It's also super easy to clean.  I love it so far!

  
",
50,50,"







  
  
    Bad airfryer
  
",1.0,Diem Ramakrishnan,"Reviewed in the United States August 30, 2020","









  
  
    
  Didn’t work when arriving. I had to return.

  
",
51,51,"







  
  
    It's good for what you need. Less oil and healthier food
  
",5.0,NYC Review,"Reviewed in the United States June 15, 2020","









  
  
    
  I havent used a different model but this one is large enough and good enough as well as simple enough to use. Comes with a simple cook book but you can find online tons of recipes.

  
",
52,52,"







  
  
    Wonderful
  
",5.0,Warrior Princess of God,"Reviewed in the United States April 21, 2020","









  
  
    
  This is a go to for all parents. Chicken nuggets are easy to cook and very moist. Mozzarella sticks are juicy. Even my kale is juicy and if I want it extra crispy I leave it in longer. Love this air fryer it’s the best.

  
",
53,53,"







  
  
    You cannot go wrong with this Air Fryer
  
",5.0,Blake Ng,"Reviewed in the United States April 22, 2020","









  
  
    
  The first time I used an Air Fryer and I really loved this puppy.  Chicken breast and drumsticks tasted so good.  I will be cooking salmon, shrimps, pork ribs, and more soon.  The only complaint is the price drops $20 since I bought it 20 day ago.  Bummer!

  
",
54,54,"







  
  
    Love this appliance!
  
",5.0,Haylee May,"Reviewed in the United States October 18, 2020","









  
  
    
  This is exactly what I was looking for and works wonderfully.  No complaints.  It is super easy to use and clean.

  
",
55,55,"







  
  
    Amazing
  
",5.0,Charmaine J,"Reviewed in the United States May 7, 2020","









  
  
    
  Amazing

  
",
56,56,"







  
  
    Lifesaver!
  
",5.0,Alex Rodriguez,"Reviewed in the United States September 25, 2020","









  
  
    
  This thing is amazing, you definitely need it in your kitchen. Such a time saver, very easy to use and clean and super quiet too. I’m able to make quick meals fast and easy, this thing has made my life so much easier! I love it!!!

  
",
57,57,"







  
  
    Don’t buy
  
",1.0,gayle sayers,"Reviewed in the United States March 10, 2021","









  
  
    
  Didn’t work when we plugged it in

  
",
58,58,"







  
  
    Best air fryer
  
",5.0,Amazon Customer,"Reviewed in the United States February 2, 2021","









  
  
    
  This was my second air fryer purchase and I absolutely love it. It works great and is so much sturdier, quieter and easier to clean than my previous one, which was a different brand. Since the handle on my previous one totally broke off, an air fryer with a sturdy basket handle was important and this one certainly fulfills that. It heats up quickly and cooks evenly.  I'm so glad I decided on this one.

  
",
59,59,"







  
  
    Awesome
  
",5.0,lynnette seybert,"Reviewed in the United States July 31, 2020","









  
  
    
  I love how quick and easy it is to make dinner and it's pretty easy to clean. I've already made salmon, chicken and fries and all were great.

  
",
60,60,"







  
  
    Perfect addition to your kitchen!
  
",5.0,Beverly D,"Reviewed in the United States August 5, 2020","









  
  
    
  This air fryer has made it so much easier to heat up leftovers like pizza and fries, and cook frozen foods to a crisp. It’s super easy to use (only two dials) so it’s perfect for beginners like me who don’t need any fancy functionalities. The only qualm I have is that it’s hard to clean in the sink (I don’t have a dishwasher) but I use parchment paper so I don’t need to clean it super often anyways.

  
",
61,61,"







  
  
    Hooked!
  
",5.0,c,"Reviewed in the United States March 29, 2021","









  
  
    
  After a few months of use I have to say I’m hooked! So much better tasting & healthier than pan frying. Never going back!

  
",
62,62,"







  
  
    Easy to use!
  
",5.0,Roger,"Reviewed in the United States December 26, 2020","









  
  
    
  Received this air fryer last month and gave it a try today. Made some buffalo wings and they were pretty good. My first batch came out dry cuz I over cooked them. The second batch came out perfect. It will take you a few tries to get the hang of it but the product work as advertised. All of the grease falls to the lower chamber. It’s perfect for a low fat dinner

  
",
63,63,"







  
  
    Overall pleased
  
",5.0,Debbie N.,"Reviewed in the United States October 13, 2020","









  
  
    
  No smells from burn off when first used- perfect size for 2 people but could accommodate 4persons. Easy to use and really easy to clean. Able to store in closed pantry so counters can free when not in use.

  
",
64,64,"







  
  
    So disappointed
  
",1.0,Mallory,"Reviewed in the United States August 14, 2020","









  
  
    
  Did not work. It had a crazy loud grinding noise when I turned it on...... ya get what ya pay for...

  
",
65,65,"







  
  
    Love this Air Fryer!
  
",5.0,tinyraptor,"Reviewed in the United States September 20, 2020","









  
  
    
  It’s so easy to use and clean! Definitely don’t put it on the highest heat setting, and then stop to shake it every few minutes and it’s perfect! Reheating food is also super easy, and it comes out so tasty.

  
",
66,66,"







  
  
    Fast cooking with easy clean up!
  
",5.0,Rochelle Alison Wolff,"Reviewed in the United States September 23, 2020","









  
  
    
  Great product! So many things can be made in this! Clean up is already easy but to make it even more easier you can get parchment paper to put at the bottom to take away some of the mess it makes.

  
",
67,67,"







  
  
    Bought 2 loved so much!
  
",5.0,BarnDiva,"Reviewed in the United States February 23, 2021","









  
  
    
  Loved this so much I bought another for our fifth-wheel camper! Great product!

  
",
68,68,"







  
  
    So happy!
  
",5.0,Gabby,"Reviewed in the United States February 25, 2021","









  
  
    
  I can’t believe I’m so late to the game! Everyone’s been getting air fryers and I finally got one too. This is such a game changer for any busy person who wants to save money and cook at home but doesn’t want to be stuck in the kitchen for hours.

  
",
69,69,"







  
  
    Would recommend it’s nice!
  
",5.0,Ronette Joyner,"Reviewed in the United States May 14, 2020","









  
  
    
  Nice air fryer makes food crispy without the oil!If you’re cooking for more than 2 people I would upgrade to a bigger size.

  
",
70,70,"







  
  
    Perfect!
  
",5.0,Amazon Customer,"Reviewed in the United States July 30, 2020","









  
  
    
  This is my first air fryer purchase and it has been the best one so far. Every dish has turned out perfect with the perfect crust, flavor and overall experience.

  
",
71,71,"







  
  
    So easy to use!
  
",5.0,Sandra J Mauer,"Reviewed in the United States December 30, 2020","









  
  
    
  This unit was perfect for me.  It doesn't take up much space (a problem for me) and is so simple.  Just a timer and temperature to set.  Sometimes the timer is cantankerous but will finally work.  Cleanup is a breeze, all non-stop stick surfaces.  I was really surprised how good a steak turned out!

  
",
72,72,"







  
  
    Love it!
  
",5.0,ALBeau,"Reviewed in the United States October 6, 2020","









  
  
    
  Easy to use and straight forward.  Cooks and reheats food magically!!!

  
",
73,73,"







  
  
    5 stars
  
",5.0,Emily P.,"Reviewed in the United States March 29, 2020","









  
  
    
  Cooks well and easy to clean. Love the way our chicken and fries turned out. Not super heavy so easy to pick up and store away to save on counter space.

  
",
74,74,"







  
  
    Great fryer!
  
",5.0,Barbara Ball,"Reviewed in the United States February 18, 2021","









  
  
    
  So far, so very good with this air fryer.  Its just big enough to prepare dishes for the two of us, easy to clean and cooks foods to perfection!  Great product, great value!

  
",
75,75,"







  
  
    Awesome air fryer
  
",5.0,S. Bean,"Reviewed in the United States January 18, 2021","









  
  
    
  This air fryer is great...my 90 year old mother loves it. So easy to use and clean!  If you should have any questions or concerns ultrean customer service is awesome!  Answers all questions and keeps you updated.

  
",
76,76,"







  
  
    Easy and Convenient
  
",5.0,Molly Hawthorne,"Reviewed in the United States September 15, 2020","









  
  
    
  I love this air fryer and I'm so glad I purchased it! It can cook so many things I didn't even know was possible. It's fast, easy to use, and convenient! I also love how easy it is to clean. I would definitely recommend this air fryer to anyone.

  
",
77,77,"







  
  
    Really good fryer
  
",5.0,Jody D.,"Reviewed in the United States January 18, 2021","









  
  
    
  This air fryer is very easy to use love it had a big boss but that was to bulky and heavy but I recomend this one.

  
",
78,78,"







  
  
    Air fryer
  
",5.0,Amazon Customer,"Reviewed in the United States May 26, 2020","









  
  
    
  This air fryer is so quiet I forget I am using it!  It works fast and makes my food super crispy.  I have tried pork cutlets, egg rolls, steak, fries, and many others in it.  All were fantastic!!  So easy to use.

  
",
79,79,"







  
  
    Highly recommended
  
",5.0,luis uribe,"Reviewed in the United States April 14, 2020","









  
  
    
  Easy to used and clean

  
",Early Reviewer Rewards(What's this?)
80,80,"







  
  
    Nasty
  
",1.0,Aurora ,"Reviewed in the United States February 20, 2021","









  
  
    
  Just came today and was used and dirty, of course no way I am going g to try , it is disgusting.  I will boy for different brands

  
",
81,81,"







  
  
    Good, solid air fryer
  
",4.0,David S.,"Reviewed in the United States June 2, 2020","









  
  
    
  This air fryer works well and is simple to use and clean. I was attracted to the basket size which is right In the middle  between the 6- 8 quart large units and the tiny 3 quart size. It takes a few tries to learn how to optimize the cooking parameters for each type of food, but this would be true of any air fryer.

  
",
82,82,"







  
  
    Love it!
  
",5.0,Taina,"Reviewed in the United States December 31, 2020","









  
  
    
  Love this air-fryer!! Easy to use for beginners!

  
",
83,83,"







  
  
    Easy to cook delicious and healthy meals!
  
",5.0,Akiko Fabin,"Reviewed in the United States August 23, 2020","









  
  
    
  I tried air fryer for the first time and I really love it! I just tried chickens and it was juicy and crispy like fried chickens. Highly recommended. Also easy to clean.

  
",
84,84,"







  
  
    Works as described!
  
",5.0,Kindle Customer,"Reviewed in the United States June 30, 2020","









  
  
    
  I just received my air fryer and am loving it. Have made fried halibut and a second fish dish from a frozen package, also good.  Plan to do French fries tonight!

  
",
85,85,"







  
  
    Cooks great, quick and easy!
  
",5.0,Mark Wynn,"Reviewed in the United States July 9, 2020","









  
  
    
  Cautious at first,  but all good! Love the cooker.

  
",
86,86,"







  
  
    Loving my new air fryer!
  
",5.0,SmittyD58,"Reviewed in the United States March 17, 2021","









  
  
    
  I had heard so many good things about air fryers from my friends and family.  Now, I know why!  We cooked our first food in ours tonight and it was delicious.  Very tasty buffalo chicken meatballs and cinnamon dusted baby carrots.  Easy clean up, too.

  
",
87,87,"







  
  
    A decent product
  
",4.0,V. Mit,"Reviewed in the United States August 8, 2020","









  
  
    
  We have had the product for about six weeks, and we are pleased with it.  It is easy to clean and use and the food tastes as good as we expected.  The only reason I did not give it an overall 5 is because the ticking timer Is a bit loud.  The machine itself is very quiet though.  All you hear is the ticking of the timer.

  
",
88,88,"







  
  
    Highly recommend
  
",5.0,mary,"Reviewed in the United States October 9, 2020","









  
  
    
  This is such a nice air fryer for the money. Totally worth it

  
",
