,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
33,169,"







  
  
    Too long of a handle for small hands
  
",4.0,Emily Wilson,"Reviewed in the United States October 2, 2018","









  
  
    
  I like these forks but the handles are LONG. When you have small hands like I do they are not my favorite. I was excited everyone raving about them in the reviews but they're just too long for me.

  
",Size: 12-Piece
34,409,"







  
  
    Great value
  
",5.0,hope larios,"Reviewed in the United States July 22, 2020","









  
  
    
  Well worth it

  
",Size: 12-Piece
35,149,"







  
  
    Nice sturdy fork, great price!
  
",5.0,PENNIE EASTER,"Reviewed in the United States February 2, 2021","









  
  
    
  These are a nice sturdy fork, very happy with them. I don’t like a flimsy fork that would bend. These are just right.  If you have teenagers in your house and need replacement forks every so often (because kids make them disappear 🤷🏻‍♀️) these are great forks to buy!

  
",Size: 12-Piece
36,1024,"







  
  
    Great
  
",4.0,SEC,"Reviewed in the United States December 18, 2017","









  
  
    
  Great one !

  
",Size: 12-Piece
37,845,"







  
  
    Ok
  
",5.0,Zachary,"Reviewed in the United States October 28, 2019","









  
  
    
  As advertised

  
",Size: 12-Piece
38,596,"







  
  
    Good Buy
  
",5.0,ADani,"Reviewed in the United States June 21, 2019","









  
  
    
  Good silverware. Good buy.

  
",Size: 24-Piece
39,568,"







  
  
    Good deal
  
",4.0,juanita schnepf,"Reviewed in the United States November 11, 2019","









  
  
    
  Very nice looking forks. Sturdy and dishwasher safe.

  
",Size: 12-Piece
40,18,"







  
  
    Sturdy and Nice Looking
  
",5.0,KMK2CENTS,"Reviewed in the United States August 9, 2019","









  
  
    
  I was skeptical buying a set of forks for such a low price.  They  forks arrived individually wrapped and packed well.  They are a heavier weight that I expected , which is a bonus.  They look and feel great.  These are very nice looking and an excellent value.  If you are looking to replace all the lost forks that can only be found by a group of teens and a dog  in a cartoon, these are the forks for you.

  
",Size: 24-Piece
41,981,"







  
  
    Functional and sturdy
  
",4.0,Jess,"Reviewed in the United States June 4, 2020","









  
  
    
  They work. They’re cheap. Look good. Seem to hold up well.

  
",Size: 12-Piece
42,1020,"







  
  
    Nice
  
",5.0,The Noa's,"Reviewed in the United States June 21, 2018","









  
  
    
  Nice

  
",Size: 12-Piece
43,327,"







  
  
    It is really good quality I really like him
  
",5.0,Tony,"Reviewed in the United States May 24, 2020","









  
  
    
  It is really good quality I really like him

  
",Size: 12-Piece
44,6,"







  
  
    Outstanding quality for price!
  
",5.0,gayle c hall,"Reviewed in the United States May 29, 2017","









  
  
    
  I ordered a set of forks for our vacation property. We rent out the property when we are not using it and often need to replace things  lost or ruined by renters. I selected these forks based on the description and was blown away by the quality and strength of these forks.  They are a much higher quality than I expected and should last forever if not longer. They are a plain pattern which is great because they blend in with other sets. I doubt any future renters in our cabin will be able to destroy these! They seem indestructible.

  
",Size: 12-Piece
45,143,"







  
  
    Great feel
  
",5.0,Amazon Customer,"Reviewed in the United States December 21, 2020","









  
  
    
  These are great to be inexpensive. They are sturdy and feel like they should cost more. The look is nice and the packaging is great. Highly recommend.

  
",Size: 12-Piece
46,741,"







  
  
    Nice
  
",5.0,Megan Mullins,"Reviewed in the United States June 19, 2020","









  
  
    
  Nice

  
",Size: 12-Piece
47,332,"







  
  
    Sharp edges - I returned it
  
",1.0,D,"Reviewed in the United States December 24, 2019","









  
  
    
  Sharp edges, thin, cheap feel

  
",Size: 12-Piece
48,264,"







  
  
    Excellent value!
  
",5.0,mary,"Reviewed in the United States January 15, 2020","









  
  
    
  They look great and feel great.. I don't know how my family managed to lose all but one of our forks, but these were the perfect replacement. :)

  
",Size: 24-Piece
49,688,"







  
  
    Good fork
  
",5.0,Vivian Stockman,"Reviewed in the United States June 4, 2020","









  
  
    
  It was hard to find a set of just forks without spending an arm and a leg, these came in handy

  
",Size: 24-Piece
50,453,"







  
  
    good for the money
  
",5.0,Sue telgenhof,"Reviewed in the United States September 25, 2018","









  
  
    
  Inexpensive and do the job. A few tines are warping on a couple of the forks. For the price they are a good deal.

  
",Size: 12-Piece
51,1029,"







  
  
    Great set
  
",5.0,Merrick,"Reviewed in the United States May 10, 2020","









  
  
    
  This is a very great purchase for the money. These are very sturdy forks and hold up very well. Would buy them again.

  
",Size: 12-Piece
52,710,"







  
  
    High quality
  
",5.0,Raymond,"Reviewed in the United States July 26, 2020","









  
  
    
  After my forks ran away or retired from forking,I ordered these and actually surprised by there quality

  
",Size: 12-Piece
53,442,"







  
  
    Exactly what we wanted
  
",5.0,Li Zhang,"Reviewed in the United States April 10, 2019","









  
  
    
  Perfect for office or home use.

  
",Size: 12-Piece
54,213,"







  
  
    Decent product, shipping quantity errors
  
",2.0,William Thomson,"Reviewed in the United States July 12, 2020","









  
  
    
  Beware if ordering set of 24, instead of 12.  Product seems fine, but shipped order quantity was incorrect.  I ordered a set of 24 and received 12.  Barcode sticker on the package stated it was a set of 24, but manufacturer’s labeling on box and contents reflected only 12 pieces.  I was not able to simply get a second set of 12 shipped to resolve the issue and instead had to return.

  
",Size: 24-Piece
55,261,"







  
  
    Great additional forks!
  
",5.0,Wendy long,"Reviewed in the United States August 21, 2019","









  
  
    
  These are in a great addition to match the silverware I already have at such a great price.

  
",Size: 12-Piece
56,476,"







  
  
    Great value
  
",5.0,Heavy Skinz,"Reviewed in the United States January 6, 2019","









  
  
    
  These work great and are heavy enough to not feel cheap.

  
",Size: 12-Piece
57,269,"







  
  
    big forks
  
",5.0,Mike,"Reviewed in the United States February 26, 2021","









  
  
    
  These are big sturdy forks that are pretty basis utensils.  Nothing fancy but they do the job.

  
",Size: 24-Piece
58,806,"







  
  
    Sturdy and simple design.
  
",5.0,Kathy,"Reviewed in the United States July 2, 2018","









  
  
    
  These forks are perfect for using during fellowship time after church. I wanted a sturdy fork and these fit the bill!

  
",Size: 12-Piece
59,20,"







  
  
    Rust Issues Within a Month
  
",1.0,TOBIN LANKTON,"Reviewed in the United States October 22, 2019","









  
  
    
  There are many different  fork options, don't choose this product. The rust proof coating is not properly applied in between the tongs and will rust within a month. Very unsatisfied.

  
",Size: 12-Piece
60,377,"







  
  
    Cutlery
  
",5.0,Amazon Customer,"Reviewed in the United States July 13, 2020","









  
  
    
  Easy for everyone in the family to hold...especially my grandchildren, who are all under the age of ten.

  
",Size: 24-Piece
61,666,"







  
  
    Good value
  
",5.0,Zachary Schultz,"Reviewed in the United States October 13, 2020","









  
  
    
  I loved the shape and feel of these

  
",Size: 12-Piece
62,659,"







  
  
    Sturdy and nice looking
  
",5.0,darlene walsh,"Reviewed in the United States May 27, 2020","









  
  
    
  My husband and boys are very picky with their  flatware. They pass with their  approval! They are sturdy and fit comfortably in their hand. They said that they do not feel flimsy or too thin, which would make it difficult for them to hold.

  
",Size: 24-Piece
63,553,"







  
  
    Nice forks
  
",5.0,Jon,"Reviewed in the United States March 18, 2019","









  
  
    
  I haven't had them long enough to where they might be rusting/falling apart so I can't speak to that, but this was a great value for what I paid and they're nice sized/weighted forks.

  
",Size: 12-Piece
64,837,"







  
  
    Great quality
  
",4.0,Dominica Mercurio,"Reviewed in the United States December 10, 2019","









  
  
    
  I have purchased this multiply times. Each time they come in great quality and very sturdy. Only negative is some times the edges on the handles are a little rough or sharp.

  
",Size: 24-Piece
65,683,"







  
  
    Well made
  
",5.0,Electron,"Reviewed in the United States January 12, 2021","









  
  
    
  Seems to be very sturdy

  
",Size: 12-Piece
66,1035,"







  
  
    Great forks
  
",5.0,Khouriana,"Reviewed in the United States July 26, 2020","









  
  
    
  I needed to order new forks because my children continue throw them away. These forks were perfect

  
",Size: 12-Piece
67,473,"







  
  
    Great purchase
  
",5.0,Karen DeLavan,"Reviewed in the United States August 17, 2020","









  
  
    
  Great replacement spoons.  Very sturdy and nice

  
",Size: 12-Piece
68,1056,"







  
  
    Five Stars
  
",5.0,Melissa Menhusen,"Reviewed in the United States November 4, 2017","









  
  
    
  Nice fork. Nice price.

  
",Size: 12-Piece
69,270,"







  
  
    Wonderful!!
  
",5.0,Elise Walker,"Reviewed in the United States February 17, 2020","









  
  
    
  We absolutely love our new forks. They are thick and sturdy, easily fit in our hands, and perfect for our constant need for a clean fork.

  
",Size: 12-Piece
70,410,"







  
  
    Good
  
",5.0,vivi00007,"Reviewed in the United States March 20, 2019","









  
  
    
  Good.

  
",Size: 12-Piece
71,239,"







  
  
    Solid forks.
  
",5.0,Insert Clever Name Here,"Reviewed in the United States August 8, 2019","









  
  
    
  Solid, sturdy, the forks are long making them easy to hold.

  
",Size: 12-Piece
72,162,"







  
  
    Great silverware for this price
  
",5.0,Sara M. Kennedy,"Reviewed in the United States May 28, 2019","









  
  
    
  Great price compared to what I found in retail stores.  Needed extra silverware for a party and decided to try these and they worked wonderfully.  Very sturdy for the price point and now we have extra silverware when we need it.

  
",Size: 12-Piece
73,3,"







  
  
    At 43 grams, very close to a restaurant-quality fork
  
",4.0,KenLMans,"Reviewed in the United States March 18, 2018","









  
  
    
  I was looking for a heavy, restaurant-grade fork without paying the price that the local Acemart Restaurant Supply is asking and this fork does it to about 90%.  I wanted a fork that weighs approximately 60 grams and this one is 43 grams.  However, it is very sturdy and stiff and will not be easily bent.  I do wish the flatware vendors who advertise on Amazon would include the weight of their pieces to make shopping easier.

  
",Size: 12-Piece
74,80,"







  
  
    recommend !
  
",5.0,Annet,"Reviewed in the United States July 18, 2020","









  
  
    
  All my forks disappeared for some reason, ordered these, and was a little skeptical but they're great, nice design  and after a few month of daily dishwasher cycles I can say they hold up well

  
",Size: 12-Piece
75,211,"







  
  
    Love these Forks
  
",5.0,Kindle Customer,"Reviewed in the United States August 12, 2020","









  
  
    
  These forks were great for the money and I might go ahead and order the other pieces to have a matching set and get rid of my mismatched pieces. Really like the weight, I figured for the price they might be kind of cheapy feeling, but they're not at all!

  
",Size: 12-Piece
76,1049,"







  
  
    Very durable
  
",5.0,Kee,"Reviewed in the United States February 18, 2019","









  
  
    
  Love these that's all i have to say

  
",Size: 12-Piece
77,477,"







  
  
    Great value
  
",5.0,sammy sharabi,"Reviewed in the United States June 29, 2020","









  
  
    
  Great item for the price well worth is

  
",Size: 24-Piece
78,863,"







  
  
    Really great product
  
",5.0,Amazon Customer,"Reviewed in the United States May 26, 2019","









  
  
    
  Love the quality with price!

  
",Size: 12-Piece
79,374,"







  
  
    Great Quality
  
",5.0,Amazon Customer,"Reviewed in the United States June 27, 2018","









  
  
    
  Great price point and good quality. I have had this for a few months now and  they do not show any signs of wear and the material is heavy duty. They look great!

  
",Size: 12-Piece
80,166,"







  
  
    Good and inexpensive
  
",4.0,Kindle Customer,"Reviewed in the United States November 5, 2018","









  
  
    
  I got the spoons first.  Then the forks.  Look good. Like the price.  Our spoons and forks keep disappearing,  so this was a good solution.

  
",Size: 12-Piece
81,380,"







  
  
    Great, especially for the price!
  
",5.0,Amazon Customer,"Reviewed in the United States July 29, 2018","









  
  
    
  Arrived on time. Forks are sturdy and held up well in dishwasher. Would recommend. Also like that each fork was packaged in a plastic sleeve inside the box. Well done!

  
",Size: 12-Piece
82,625,"







  
  
    Great value
  
",5.0,Yankeegirl,"Reviewed in the United States June 4, 2020","









  
  
    
  Somehow my household loses forks like a washing machine loses socks. These forks are sturdy and afforable.  Great company and very quick delivery

  
",Size: 12-Piece
83,891,"







  
  
    great product
  
",5.0,Tanite,"Reviewed in the United States September 1, 2019","









  
  
    
  good sturdy forks, great value for money.

  
",Size: 12-Piece
84,50,"







  
  
    Great fork and good price
  
",4.0,~Sheri~,"Reviewed in the United States May 8, 2020","









  
  
    
  Update: they are not completely smooth and have a scratchy feeling on plastic bowls but I still like them. They have a good weight to them.A great fork! Good price. They are a good size, feels very sturdy in your hand. I really like them.

  
",Size: 12-Piece
85,1059,"







  
  
    Excellent
  
",5.0,Nichole,"Reviewed in the United States May 27, 2020","









  
  
    
  Very nice, durable good quality silverware

  
",Size: 12-Piece
86,616,"







  
  
    Good quality
  
",5.0,Nana Richards,"Reviewed in the United States June 30, 2019","









  
  
    
  These are very nice good quality forks. Good price

  
",Size: 12-Piece
87,789,"







  
  
    Great size and nice weight
  
",5.0,lorraine fiorino,"Reviewed in the United States August 25, 2020","









  
  
    
  Love these. Somehow I  don’t have a lot of forks. These are very plain so they pretty much match my set.  Love the size of these

  
",Size: 12-Piece
88,21,"







  
  
    Very durable forks, easy to clean
  
",4.0,Sweet,"Reviewed in the United States August 29, 2020","









  
  
    
  One of the forks that came with the set was dirty, but that isn’t the main point of the review. The forks are extremely high quality and feel durable. The stainless steel is easy to clean. I haven’t had any issue other than the one dirty fork after months of use. I can definitely recommend this product to anyone looking for utensils!

  
",Size: 12-Piece
89,137,"







  
  
    Good Value...
  
",5.0,great gift,"Reviewed in the United States July 18, 2020","









  
  
    
  Very sturdy..nice simple looking..a little longer than the average fork..but you can adjust to it...very quick service receiving it.

  
",Size: 12-Piece
90,425,"







  
  
    Spoons
  
",5.0,Joyce Bycher,"Reviewed in the United States July 20, 2020","









  
  
    
  Just what we wanted.Thank you

  
",Size: 12-Piece
91,955,"







  
  
    Dissappointed
  
",4.0,stretch,"Reviewed in the United States September 6, 2016","









  
  
    
  I was hoping would be as nice as artaste rain collection but is not.  They're ok but would not reorder this line again .

  
",Size: 12-Piece
92,893,"







  
  
    Well made
  
",5.0,Gina Z.,"Reviewed in the United States August 18, 2020","









  
  
    
  Very pleased.

  
",Size: 12-Piece
93,824,"







  
  
    Worth every penny
  
",5.0,Amazon Customer,"Reviewed in the United States March 29, 2020","









  
  
    
  They are better than anything you can buy at Walmart or Target.

  
",Size: 12-Piece
94,993,"







  
  
    Great product!
  
",5.0,Lori Yared,"Reviewed in the United States September 22, 2020","









  
  
    
  We are constantly running short on spoons and forks. These are very nice replacements.

  
",Size: 12-Piece
95,926,"







  
  
    Great set
  
",4.0,DP,"Reviewed in the United States July 10, 2020","









  
  
    
  Great set and strong. Would buy again!

  
",Size: 12-Piece
96,600,"







  
  
    GREAT KITCHEN ADDITION TO AUGMENT YOUR SILVERWARE
  
",5.0,WarBucks,"Reviewed in the United States April 20, 2018","









  
  
    
  Very nice fork. Easy to use and maintain. Hold up well in dishwasher. Great price.

  
",Size: 12-Piece
97,536,"







  
  
    Quality
  
",5.0,Melinda,"Reviewed in the United States September 21, 2019","









  
  
    
  I love the quality of these forks! Very good feel in my hand and great price.

  
",Size: 12-Piece
98,618,"







  
  
    Very strong forks
  
",5.0,David & Pamela.,"Reviewed in the United States August 7, 2020","









  
  
    
  Nice and solid construction. Exactly what I was looking for

  
",Size: 12-Piece
99,109,"







  
  
    beautiful
  
",5.0,Amazon Customer,"Reviewed in the United States May 3, 2020","









  
  
    
  these forks are so pretty and elegant looking, they look really expensive but they are not. great value:) Forks are not flimsy at all, very sturdy.

  
",Size: 24-Piece
100,834,"







  
  
    Does the job but handle seems to have non-edible chemicals
  
",4.0,kpkamazonnut,"Reviewed in the United States August 20, 2017","









  
  
    
  No major issues with these; however, there's a bad chemical taste if you get food past the fork area (beginning of handle)...the entire fork SHOULD be food-safe

  
",Size: 12-Piece
101,357,"







  
  
    great utensils
  
",5.0,Kavin T.,"Reviewed in the United States May 10, 2020","









  
  
    
  great product

  
",Size: 12-Piece
102,259,"







  
  
    Great forks
  
",5.0,Kasey Regan,"Reviewed in the United States February 16, 2020","









  
  
    
  I needs extra forks for a party. These cane quickly and were just what I needed for a great price.

  
",Size: 24-Piece
103,606,"







  
  
    Great value and classic design
  
",5.0,Joel Semmel,"Reviewed in the United States October 9, 2020","









  
  
    
  I bought 12 forks because we use so many each day (family of 5).  These forks are sturdy, have a great feel in the hand, look great, and are a great value.

  
",Size: 12-Piece
104,650,"







  
  
    Beautiful and sturdy
  
",5.0,Ephrata Mom,"Reviewed in the United States August 13, 2017","









  
  
    
  The forks are very nice, sturdy, and were shipped with plastic protection on each fork for shipping. I love them.

  
",Size: 12-Piece
105,685,"







  
    El tamaño, buena calidad y presentación.
  
  
",5.0,Amazon Customer,"Reviewed in the United States May 26, 2020","









  
    
  Ok es buena opción poder adquirir por separado este articulo.  Estaba buscando un tamaño como el que adquirí con ustedes y no los encontraba por separado.  Solo venden el juego de cubiertos completos en otros sitios.

  
  
",Size: 12-Piece
106,630,"







  
  
    great forks
  
",5.0,Radical Technoid,"Reviewed in the United States December 16, 2016","









  
  
    
  these are GREAT forks! the size is right, they feel good in the hand. and they look very nice. Oh, and the rice is definitely right.

  
",Size: 12-Piece
107,290,"







  
  
    Awesome
  
",5.0,Amazon Customer,"Reviewed in the United States May 11, 2020","









  
  
    
  Have lots of peeps in my home. Forks seem to be always missing. Great buy

  
",Size: 12-Piece
108,1061,"







  
  
    Love
  
",5.0,Paul M. Layton,"Reviewed in the United States January 23, 2021","









  
  
    
  These forks are exactly what I was looking for.  They are nice and heavy.  I would DEFINITELY order these again!

  
",Size: 24-Piece
109,439,"







  
  
    Rusty
  
",1.0,Colette S,"Reviewed in the United States June 10, 2020","









  
  
    
  They are rusty after putting in dishwasher one time! I loved how they looked but now disappointed! ( I ordered same brand spoons and they did not do this)

  
",Size: 12-Piece
110,969,"







  
  
    Five Stars
  
",5.0,Samantha Lewis,"Reviewed in the United States November 26, 2017","









  
  
    
  High quality sturdy forks. Worth every penny.

  
",Size: 12-Piece
111,887,"







  
  
    Worth it if you need forks
  
",5.0,Kennnii,"Reviewed in the United States March 9, 2021","









  
  
    
  Honestly they are forks, not sure what they are like in the dishwasher but they are sturdy and thick enough. Definitely worth the price

  
",Size: 12-Piece
112,826,"







  
  
    Very nice
  
",5.0,fabiola,"Reviewed in the United States April 6, 2019","









  
  
    
  We love this forks.

  
",Size: 12-Piece
113,483,"







  
  
    Fork-ing Wonderful!
  
",5.0,Bamazon,"Reviewed in the United States February 16, 2020","









  
  
    
  Great Value.  We love them.  BUY THESE!

  
",Size: 24-Piece
114,208,"







  
  
    Trying to return
  
",1.0,richard moreta,"Reviewed in the United States July 22, 2019","









  
  
    
  Left black marks on my food with first use! We washed them first of course.

  
",Size: 12-Piece
115,497,"







  
  
    Great quality - are holding up better than my $100 ...
  
",5.0,Sarah Garchinsky,"Reviewed in the United States February 1, 2018","









  
  
    
  Great quality - are holding up better than my $100 set that I got for my wedding which rust if left in the sink for too long. Love these!

  
",Size: 12-Piece
116,1066,"







  
  
    Dinner Forks
  
",5.0,Nichall,"Reviewed in the United States January 26, 2020","









  
  
    
  Nothing bad to say about this product.  They are great!!

  
",Size: 12-Piece
117,885,"







  
  
    Beautifully made
  
",5.0,Ron T,"Reviewed in the United States December 3, 2019","









  
  
    
  These forks are very nice. Smooth to hold and the tines aren’t to sharp. The pattern matched my set close enough that I also picked up spoons to increase my place settings.

  
",Size: 12-Piece
118,333,"







  
  
    Perfect simple fork
  
",5.0,Kenzie Carpenter,"Reviewed in the United States March 11, 2019","









  
  
    
  Nicely weighted good decent fork. I've had them for a few months now and still look brand new.

  
",Size: 12-Piece
119,886,"







  
  
    Good product
  
",5.0,Lissa,"Reviewed in the United States January 24, 2021","









  
  
    
  Value for money

  
",Size: 24-Piece
120,302,"







  
  
    Sturdy and Attractive
  
",5.0,tried,"Reviewed in the United States January 18, 2020","









  
  
    
  Sturdy and Attractive, very pleased

  
",Size: 12-Piece
121,328,"







  
  
    Good
  
",5.0,Vanessa ,"Reviewed in the United States October 5, 2020","









  
  
    
  Sturdy, and really nice

  
",Size: 12-Piece
122,180,"







  
  
    They are simple but pretty, well made and reasonably priced
  
",5.0,Tricia Garcia,"Reviewed in the United States January 16, 2017","









  
  
    
  I had to replace all the forks that suddenly started disappearing from my kitchen.  Apparently, my son doesn't feel plastic forks will do for his work lunches.  I ordered these for everyday use at home.  They are simple but pretty, well made and reasonably priced.  I'm very happy with my purchase.

  
",Size: 12-Piece
123,881,"







  
  
    Perfect forks
  
",5.0,Maxine A.,"Reviewed in the United States September 23, 2020","









  
  
    
  Perfect for daily use. Glad I purchased these forks. Not too heavy.

  
",Size: 12-Piece
124,721,"







  
    De calidad
  
  
",5.0,Reinaldo Pirela,"Reviewed in the United States May 2, 2019","









  
    
  Muy buenos

  
  
",Size: 12-Piece
125,690,"







  
  
    Good quality.
  
",5.0,Terri,"Reviewed in the United States November 28, 2018","









  
  
    
  These are very good quality. Will definitely order more if my forks disappear again.

  
",Size: 12-Piece
126,298,"







  
  
    Great set!
  
",5.0,Dorian Dot Com,"Reviewed in the United States May 20, 2020","









  
  
    
  These forks are really nice. Easy to hold, just the right weight. I purchased the spoons first! Great set!

  
",Size: 12-Piece
127,872,"







  
  
    Five Stars
  
",5.0,Heidi Mark,"Reviewed in the United States September 5, 2017","









  
  
    
  Nice, sturdy forks.  High quality.

  
",Size: 12-Piece
128,720,"







  
  
    Hiware
  
",5.0,R. Cameron,"Reviewed in the United States January 3, 2018","









  
  
    
  We needed additional forks and these are perfect.  Good weight to them....

  
",Size: 12-Piece
129,221,"







  
  
    Affordable and perfect
  
",5.0,Benjamin Franklin,"Reviewed in the United States January 18, 2021","









  
  
    
  When i think of a ""fork"", i think about these. Very forky and quality.

  
",Size: 12-Piece
