,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
44,3,"







  
  
    These batteries seemed like a great buy until I needed them during Hurricane ...
  
",1.0,Janice M. Tinsman,"Reviewed in the United States September 21, 2017","









  
  
    
  These batteries seemed like a great buy until I needed them during Hurricane Irma and they couldn't power the battery-operated fan I wanted to lend to my neighbor whose power was out.I bought these batteries in May 2017, and while they worked in a flashlight they did not work in the battery-operated fan. At first I assumed that the problem was with the fan. Then this week I bought other batteries and tried the fan and it worked. I double checked and the Amazon batteries still did not work in the fan.So, if I could return these I would. Don't count on them powering much other than a basic flashlight.

  
",Style: 12 D
45,964,"







  
  
    cheap batteries that work
  
",5.0,Laura,"Reviewed in the United States July 20, 2019","









  
  
    
  just like the headline says

  
",Style: 12 D
46,1179,"







  
  
    PERFECT!!!
  
",5.0,C. Bradley,"Reviewed in the United States September 16, 2018","









  
  
    
  Perfect price, exceeded expectations vs name brand batteries.

  
",Style: 12 D
47,706,"







  
  
    Should always have D batteries near by
  
",5.0,Chrystie Wright,"Reviewed in the United States August 30, 2020","









  
  
    
  I use these in all my flameless candles. Nice packaging and good value

  
",Style: 12 D
48,1143,"







  
  
    Same price as 8 batteries at local store
  
",5.0,Amanda Roberson,"Reviewed in the United States June 25, 2020","









  
  
    
  Last a while in baby gear!!! Great value!

  
",Style: 12 D
49,845,"







  
  
    Quality and price
  
",5.0,MM,"Reviewed in the United States December 12, 2018","









  
  
    
  Very happy with Amazon basic batteries. We use these for our big camping lantern that we use at home too when our electricity goes out.

  
",Style: 12 D
50,855,"







  
  
    Dies quickly
  
",1.0,Brian Thomas Lally,"Reviewed in the United States November 30, 2020","









  
  
    
  I bought these for a vibrating chair for my baby. I thought it was a sweet deal but literally die within a few hours, which is crazy. I’d say it’s worth spending the extra money on normal brand name batteries.

  
",Style: 4 D
51,799,"







  
  
    good buy
  
",5.0,jacquie,"Reviewed in the United States December 27, 2019","









  
  
    
  good amount for price

  
",Style: 12 D
52,295,"







  
  
    EEEEEH
  
",3.0,KEVIN L,"Reviewed in the United States September 1, 2018","









  
  
    
  Used in a device requiring 6 batteries. Device stopped working shortly after. Tested all 6 batteries, 3 were dead 3 were fine. I suspect these batteries are garbage. Should have paid a little more and gotten the Energizer batteries.

  
",Style: 12 D
53,105,"







  
  
    Buy them!
  
",5.0,North Carolina girl,"Reviewed in the United States August 2, 2016","









  
  
    
  Bought this and did a side by side comparison for named brand batteries. Performed the exactly the same as the name brand batteries. I like to have battery operated candles in my house with timers. Placed the batteries in the candles and the amazon brand lasted the same 2 months the higher priced batteries lasted. Buying again now!

  
",Style: 12 D
54,812,"







  
  
    One of the best long lasting batteries
  
",5.0,Amazon Customer,"Reviewed in the United States April 20, 2018","









  
  
    
  One of the best long lasting batteries, I’m  using it  for 1,5 month for my daughters bouncer (rocking chair) working great and great price👍 Before amazon barand  batteries I used Duracell batteries they finished in 2 weeks and they are expensive also. Highly recommend amazon Brand batteries don’t buy Duracell 👎

  
",Style: 12 D
55,766,"







  
  
    Time will tell
  
",5.0,Amazon Customer,"Reviewed in the United States January 3, 2017","









  
  
    
  I purchased these to use in an automatic pet food dispenser.  I'm doing a bit of an informal test as one dispenser has these batteries and another has name brand batteries.  I will update my review in a few months with the results .

  
",Style: 12 D
56,585,"







  
  
    Hurricane prepping
  
",5.0,AJ Heath,"Reviewed in the United States October 23, 2018","









  
  
    
  Great item for Hurricane prepping.  I was prepared for Hurricane Florence.

  
",Style: 12 D
57,654,"







  
  
    Great batteries
  
",5.0,J. Diaz,"Reviewed in the United States December 14, 2019","









  
  
    
  Great value and quality.  No reason ti pay more for other brands

  
",Style: 12 D
58,655,"







  
  
    not good
  
",1.0,miss b.,"Reviewed in the United States August 21, 2020","









  
  
    
  8 of 12 batteries had no charge when received and tested.  The other 4 were only moderate charge left.

  
",Style: 12 D
59,456,"







  
  
    Value for your money
  
",4.0,MC,"Reviewed in the United States June 30, 2020","









  
  
    
  I always purchased the Amazon brand batteries because they are the best value for the money. Never had any issues with them so far.

  
",Style: 12 D
60,786,"







  
  
    Great batteries
  
",5.0,Mike Hirata,"Reviewed in the United States December 20, 2019","









  
  
    
  Great value for the money

  
",Style: 12 D
61,359,"







  
  
    Love These Batteries -- Amazon Brand
  
",5.0,Shizue Leigh Hicks,"Reviewed in the United States September 2, 2018","









  
  
    
  I was very happy with my first order of Amazon AA batteries -- especially the price -- that I ordered them again along with C and D batteries.  Wonderful of Amazon to have their own brand.  They are great batteries

  
",Style: 12 D
62,308,"







  
  
    A long use date.
  
",5.0,Sharon,"Reviewed in the United States July 2, 2020","









  
  
    
  These arrived boxed well and arrived in fast time.  Great value for the money.

  
",Style: 12 D
63,796,"







  
  
    Good,buy
  
",5.0,Betty Garrison,"Reviewed in the United States March 6, 2020","









  
  
    
  Toys and clocks

  
",Style: 12 D
64,925,"







  
  
    Great reviews are correct
  
",5.0,Technology Dad,"Reviewed in the United States February 14, 2016","









  
  
    
  Fantastic alternative if you don't want to go the electrical route.  Light up area very well, stay on maybe 30 seconds or so.  I love the three pack, allowed me to illuminate a path down the driveway.  Very bright, did a lot of research prior.

  
",Style: 12 D
65,231,"







  
  
    Low capacity ... just what you paid for.
  
",1.0,Michael Adkins,"Reviewed in the United States September 28, 2019","









  
  
    
  These are low capacity batteries. Because they are D-Cell size, they take up a lot of storage space. Best to use the space for a better capacity battery. Even at twice the price of these, you get reliable larger capacity.

  
",Style: 12 D
66,1086,"







  
  
    Great Batteries
  
",5.0,Tlbeedy,"Reviewed in the United States January 4, 2017","









  
  
    
  Very pleased with these batteries. Seem to last just as long, if not longer, as some of the pricier batteries I've purchased in the past. Will definitely continue to purchase.

  
",Style: 12 D
67,1032,"







  
  
    Batteries work fine!
  
",5.0,Alexander Halperin,"Reviewed in the United States July 9, 2019","









  
  
    
  Batteries work fine

  
",Style: 12 D
68,1064,"







  
  
    Will buy again
  
",5.0,D Parker,"Reviewed in the United States November 15, 2019","









  
  
    
  Great value

  
",Style: 12 D
69,592,"







  
  
    Long lasting batteries
  
",5.0,Travis Maggard,"Reviewed in the United States March 1, 2020","









  
  
    
  Great value for the money. Long lasting. Very pleased

  
",Style: 12 D
70,1165,"







  
  
    Batteries work well
  
",5.0,Brooke Allen,"Reviewed in the United States April 1, 2019","









  
  
    
  Work as described

  
",Style: 12 D
71,962,"







  
  
    So far, so good
  
",5.0,Lydia,"Reviewed in the United States October 11, 2018","









  
  
    
  I needed these for my automatic pet feeder.  So far, so good.  They're doing their job.

  
",Style: 12 D
72,1070,"







  
  
    What can I say
  
",5.0,melissa bowers,"Reviewed in the United States July 6, 2019","









  
  
    
  They’re batteries

  
",Style: 12 D
73,993,"







  
  
    Need 'em
  
",5.0,Andrea ,"Reviewed in the United States June 20, 2019","









  
  
    
  Good price for these big guys.

  
",Style: 12 D
74,924,"







  
  
    Excellent long lasting batteries worth the purchase
  
",5.0,ldagmar michael,"Reviewed in the United States August 26, 2018","









  
  
    
  These batteries and this brand from Amazon have won my trust I have purchased these more than a few times for all of the battery operated candles in other small Items that run off D batteries

  
",Style: 12 D
75,1184,"







  
  
    Good and affordable
  
",5.0,Joseph Ochoa,"Reviewed in the United States January 22, 2019","









  
  
    
  Why buy them anywhere else ?

  
",Style: 12 D
76,292,"







  
  
    _ Amazon Basic product always good for Money
  
",5.0,NOLBU,"Reviewed in the United States March 1, 2021","









  
  
    
  _ Amazon Basic product always good for Money

  
",Style: Combo pack: 12 C + 12 D
77,345,"







  
  
    Great Batteries
  
",5.0,Amazon Customer,"Reviewed in the United States January 7, 2020","









  
  
    
  Well worth the money which is cheaper than name brands.

  
",Style: 24 D
78,263,"







  
  
    High quality, low price
  
",5.0,J roberts,"Reviewed in the United States April 23, 2020","









  
  
    
  Lasts as long as name brand batteries at a much lower price

  
",Style: 24 D
79,857,"







  
  
    Worked fine by didn't last
  
",3.0,David M,"Reviewed in the United States March 30, 2019","









  
  
    
  I'm not sure how long batteries are supposed to last in my hlway closet, but I expected to last longer than this. It corroded in the packaging. None of my other batteries in the same area did the same thing.

  
",Style: 12 D
80,898,"







  
  
    Good As Any
  
",5.0,AgateVicki,"Reviewed in the United States January 18, 2019","









  
  
    
  Batteries are Batteries ~ but great to have them delivered right to the door...

  
",Style: 12 D
81,276,"







  
    Buenas pero no tanto
  
  
",4.0,Gino,"Reviewed in the United States January 30, 2021","









  
    
  Buenas pero no duran tanto como otras marcas alcalinas

  
  
",Style: 12 D
82,970,"







  
  
    Good product
  
",4.0,shannon,"Reviewed in the United States August 10, 2019","









  
  
    
  These last a long time

  
",Style: 12 D
83,434,"







  
  
    Batteries not worth it
  
",1.0,Pam Caswell,"Reviewed in the United States December 12, 2020","









  
  
    
  I am using these batteries in my Christmas garland and I have to change them out every day.  These do not last.

  
",Style: 12 D
84,1177,"







  
  
    Awesome
  
",5.0,Fred Habib,"Reviewed in the United States December 31, 2019","









  
  
    
  Liked

  
",Style: 24 D
85,220,"







  
  
    Good life
  
",5.0,Olyn Miller,"Reviewed in the United States March 12, 2021","









  
  
    
  For what they look like and the price they last a very long time and are very strong.

  
",Style: 12 D
86,498,"







  
  
    They are batteries
  
",5.0,Steve,"Reviewed in the United States June 17, 2020","









  
  
    
  They are batteries... what can i say.

  
",Style: 12 D
87,451,"







  
  
    Cheap and easy
  
",5.0,Sandoozle,"Reviewed in the United States December 2, 2018","









  
  
    
  I've bought quite a few of these over the last few months. Something like 80 of them. No issues on any of them, they're the cheapest d-cells I could find and they work. They're packaged well.

  
",Style: 12 D
88,949,"







  
  
    Fine by me
  
",5.0,stumpcatbullies,"Reviewed in the United States September 18, 2019","









  
  
    
  Decent batteries

  
",Style: 12 D
89,984,"







  
  
    These batteries do not last!
  
",1.0,Grandma M,"Reviewed in the United States December 15, 2020","









  
  
    
  Installed these batteries in my light sensor Christmas candles around Thanksgiving and they were dead by December 15th!!!  DO NOT BUY!

  
",Style: 12 D
90,801,"







  
  
    Best value
  
",5.0,Charles T Hanes,"Reviewed in the United States April 5, 2020","









  
  
    
  Best value out there

  
",Style: 12 D
91,825,"







  
  
    good batteries for the price
  
",5.0,A Hudson,"Reviewed in the United States March 20, 2019","









  
  
    
  We'll never run out of these batteries. NEVER. we now own a lifetime supply.

  
",Style: 12 D
92,182,"







  
  
    Highly Reliable and Long Lasting!
  
",5.0,JJJ,"Reviewed in the United States September 6, 2019","









  
  
    
  Best batteries. I use them for battery operated fans and Luminara no flame candles. They are reliable and last forever. They bring a confidence level that I don't find with other brands and you just can't beat the price.

  
",Style: 12 D
93,283,"







  
  
    Short dservice life batteries
  
",3.0,Sea Dawg,"Reviewed in the United States October 24, 2019","









  
  
    
  Batteries are fine for short period oeration. Should be removed from device for storage. May cause corrosion if left in device or extended period.

  
",Style: 12 D
94,390,"







  
  
    Great product and value!
  
",5.0,HawkMaker,"Reviewed in the United States May 27, 2020","









  
  
    
  Great price, great product! Will always purchase amazon basic batteries :)

  
",Style: 12 D
95,288,"







  
  
    GREAT PRICE
  
",5.0,JOHN C.,"Reviewed in the United States October 10, 2020","









  
  
    
  USE  THEM IN CAMPING LANTERNS WHEN POWER GOES OUT

  
",Style: 24 D
96,841,"







  
  
    Stick with name brand batteries
  
",1.0,Candus Everett,"Reviewed in the United States September 15, 2019","









  
  
    
  No battery life.  Stick with name brand.

  
",Style: 24 D
97,467,"







  
  
    value for me is good
  
",5.0,Henry T,"Reviewed in the United States December 7, 2019","









  
  
    
  the amazon basic batteries and their i just love the size of the m310

  
",Style: 4 D
98,233,"







  
  
    Great buy
  
",5.0,Amazon Customer,"Reviewed in the United States September 5, 2019","









  
  
    
  Was in the Path of Hurrican Dorian and this product saved us. All the store shelves here in Florida were empty. Arrived in 1 day. Will definitely be buying more and would recommend to anyone.

  
",Style: 12 D
99,862,"







  
  
    quality
  
",5.0,panther,"Reviewed in the United States April 28, 2019","









  
  
    
  love these batteries, and a great price.. they are long lasting

  
",Style: 12 D
100,838,"







  
  
    D batteries good to have on hand
  
",5.0,D.L.S.,"Reviewed in the United States May 21, 2019","









  
  
    
  These batteries are great to have on hand. I haven't used them enough to test the longevity.

  
",Style: 12 D
101,402,"







  
  
    No life
  
",1.0,Russell G Vaughan,"Reviewed in the United States May 14, 2018","









  
  
    
  I left them in my trailer over the winter and they were all dead. Other batteries, including some well known Chinese units were still fine. Disappointed in these.

  
",Style: 12 D
102,207,"







  
  
    Can’t beat it for the price
  
",5.0,J Stin,"Reviewed in the United States November 16, 2020","









  
  
    
  They seem to hold their own.  Haven’t had an issues.  Using them automatic cat feeders, no issues

  
",Style: 12 D
103,84,"







  
  
    Great Value
  
",5.0,mamabnx,"Reviewed in the United States May 9, 2020","









  
  
    
  I use flameless candles on a timer so occassionally I need to change the batteries, I like to have them ahead so that when i need them I have them available, I have bought several types of batteries from Amazon and have never been disappointed.

  
",Style: 24 D
104,112,"







  
  
    Great longevity for a great price.
  
",5.0,Amazon Customer,"Reviewed in the United States December 17, 2019","









  
  
    
  We bought these for a planned power outage to use in our battery operated fans. The battery lasted on full speed for a good 10 hours of non stop use. The power came back on before the batteries died.

  
",Style: 24 D
105,823,"







  
  
    Very long lasting
  
",5.0,Laura Williams,"Reviewed in the United States November 5, 2020","









  
  
    
  The product was used for my satellite radio for when we are outdoors or camping they last a very long time. Very pleased

  
",Style: 12 D
106,1,"







  
  
    BATTERIES LEAK ACID!!!!!!!!!
  
",1.0,Andrea D.,"Reviewed in the United States July 19, 2017","









  
  
    
  THESE BATTERIES LEAK ACID and DESTROYED OUR HARDWOOD FLOORS!  These batteries were placed in a keyboard.  Even though the keyboard was still working I noticed large dark brown splatters all over our hardwood floors and acid leaking out of the battery compartment.  We have never had this problem in the keyboard with any other batteries.  The cost of refinishing the floors make these cheap batteries INCREDIBLY expensive.  Remove these batteries from anything you've put them in immediately!

  
",Style: 12 D
107,604,"







  
  
    Great value
  
",5.0,Talanya,"Reviewed in the United States March 11, 2019","









  
  
    
  Great packaging, great value

  
",Style: 12 D
108,396,"







  
  
    Work well!
  
",5.0,Erin,"Reviewed in the United States November 16, 2019","









  
  
    
  Great

  
",Style: 24 D
109,611,"







  
  
    It's a D Cell Battery
  
",5.0,Keith B,"Reviewed in the United States December 21, 2018","









  
  
    
  As the name implies.  It's a basic D Cell battery.  Every one I've used has worked without an issue.  Great price and I'd buy them again.

  
",Style: 12 D
110,225,"







  
  
    Can't beat it
  
",5.0,Shawn,"Reviewed in the United States May 4, 2020","









  
  
    
  The Amazon Basics batteries work just as good as any other brand and they last just as long. You can't beat the price for how many you get in a pack.

  
",Style: 12 D
111,524,"







  
  
    can't beat the price
  
",5.0,bradleyh,"Reviewed in the United States June 2, 2020","









  
  
    
  Work great and the price can't be beaten

  
",Style: 12 D
112,195,"







  
  
    SHORT LIFE!
  
",2.0,S. Rani R.,"Reviewed in the United States March 1, 2020","









  
  
    
  I put the batteries into the device I was using and it stopped working within less than 2 weeks.

  
",Style: 12 D
113,39,"







  
  
    8 of 12 batteries lost charge after 3 months
  
",1.0,Anthony Horn,"Reviewed in the United States April 7, 2019","









  
  
    
  Batteries seemed fine when new, but I put 4 of them in small closet lite fixtures, and 2 of the fixtures have lost charge - the 3rd one still works.  Could there be something about my lites that is causing this?  The return rules say that I can no longer return but replacement is possible through 12/19, but I don't see any way to request this replacement.

  
",Style: 12 D
114,1189,"







  
  
    gooddeal
  
",4.0,Rickie Aden,"Reviewed in the United States May 15, 2020","









  
  
    
  good price good batteries

  
",Style: 12 D
115,767,"







  
  
    Great price and quantity + fast shipping
  
",5.0,J.Ro,"Reviewed in the United States March 12, 2018","









  
  
    
  I never thought to order batteries online. This price is fabulous since I go through D cells quickly, using several battery-op fans at work down here in Florida.

  
",Style: 12 D
116,610,"







  
  
    Good batteries
  
",5.0,3 boy mom,"Reviewed in the United States November 2, 2019","









  
  
    
  These batteries work just as good and just as long as the more expensive brand.

  
",Style: 12 D
117,259,"







  
  
    Good value
  
",5.0,V,"Reviewed in the United States February 11, 2020","









  
  
    
  2 years isn't necessarily a lot in terms of battery shelf life, but I bought these over 2 years ago now, and they are still coming out of the box fresh and full powered. No need to waste you money on name brands. If you are buying some regular alkaline batteries, these perform just as well for less.

  
",Style: 12 D
118,194,"







  
  
    Amazon basic batteries
  
",1.0,Beth B.,"Reviewed in the United States January 5, 2020","









  
  
    
  Batteries were used for Christmas small strand lights and different candles.  Never lasted more than a week and were only turned on at night for maybe 4 hours.  Just not worth the aggravation to replace 3 or 4 times during Christmasseason.  Will not purchase again.

  
",Style: 12 D
119,1073,"







  
  
    The products value for price and longevity.
  
",5.0,Mickie,"Reviewed in the United States February 4, 2020","









  
  
    
  I really think the price is very reasonable for how many you get. I have a lantern I use these for I have a radio I use them for. They are very good compared to others I have used.

  
",Style: 12 D
120,593,"







  
  
    Seems to work well
  
",5.0,Amber,"Reviewed in the United States July 22, 2020","









  
  
    
  Great value

  
",Style: 12 D
121,293,"







  
  
    Did not work,
  
",1.0,Amazon Customer,"Reviewed in the United States January 14, 2021","









  
  
    
  had to be returned, completely dead: (

  
",Style: 12 D
122,392,"







  
  
    Love Amazon Basic Batteries
  
",5.0,John B.,"Reviewed in the United States February 28, 2019","









  
  
    
  These batteries work great a a fraction of the price of the name brands.

  
",Style: 12 D
123,743,"







  
  
    Cheap
  
",3.0,ryan n.,"Reviewed in the United States January 6, 2020","









  
  
    
  Cheap but dont last very long

  
",Style: 12 D
124,818,"







  
  
    Longevity
  
",5.0,Renee,"Reviewed in the United States June 5, 2020","









  
  
    
  I bought these batteries for my smokeless ashtray and play compared to the more expensive brands

  
",Style: 24 D
125,68,"







  
  
    Dont recommend
  
",2.0,Shauna Smith,"Reviewed in the United States May 27, 2019","









  
  
    
  These batteries do not last any longer than dollar store batteries. I have purchased several packages of different sizes because the quality is so great however I will not be purchasing any more of the Amazon batteries they just do not last nearly as long

  
",Style: 12 D
126,734,"







  
  
    multible orders
  
",5.0,s. Powell,"Reviewed in the United States July 10, 2019","









  
  
    
  ok

  
",Style: 24 D
127,880,"







  
  
    Battery
  
",5.0,Leslie  m Jenner,"Reviewed in the United States January 2, 2020","









  
  
    
  Battery

  
",Style: 12 D
128,99,"







  
  
    battery burst open and would have ruined the device
  
",1.0,No Name,"Reviewed in the United States March 2, 2021","









  
  
    
  I happened to check the batteries, and found  they burst open under normal temperatures and would have ruined the device  had I not found  it, will go back to battery brand batteries

  
",Style: 12 D
