,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
29,418,"







  
  
    Not the best, but not bad either. Very thin.
  
",3.0,Jake,"Reviewed in the United States May 1, 2017","









  
  
    
  Very thin, but overall a decent buy, they seem to be holding up after a few runs through the dishwasher.

  
",Size: 12-Piece
30,174,"







  
  
    Good deal
  
",5.0,Jet,"Reviewed in the United States July 17, 2019","









  
  
    
  Great product and great price.

  
",Size: 12-Piece
31,204,"







  
  
    Great set of spoons
  
",5.0,L Rodriguez,"Reviewed in the United States April 13, 2020","









  
  
    
  Great set of spoons.  They're very sturdy.

  
",Size: 12-Piece
32,140,"







  
  
    Great quality set of spoons!
  
",5.0,S. Wheeler,"Reviewed in the United States July 17, 2017","









  
  
    
  I am very pleased with the quality, service and speedy delivery of my spoons. They are longer and wider than the spoons we already have, but we didn't notice when using them. They work great to scoop out ice cream when you don't want to get out the ice cream scoop, our other spoons would just bend these are nice and firm.

  
",Size: 12-Piece
33,176,"







  
  
    good size and durable
  
",5.0,scott smith,"Reviewed in the United States January 16, 2021","









  
  
    
  i like the size. they are sturdy and well made. nice

  
",Size: 12-Piece
34,226,"







  
  
    I LOVE MY SPOONS
  
",5.0,Teresa Revesz,"Reviewed in the United States July 16, 2017","









  
  
    
  Thank you. They are beautiful and what a great value!!!!

  
",Size: 12-Piece
35,320,"







  
  
    good spoons
  
",5.0,Kane Anderson,"Reviewed in the United States March 16, 2018","









  
  
    
  They're spoons. What can I say?

  
",Size: 12-Piece
36,379,"







  
  
    Happy with my purchase
  
",5.0,Espinoza,"Reviewed in the United States February 22, 2018","









  
  
    
  Heavy duty spoons. Happy with my purchase.

  
",Size: 12-Piece
37,277,"







  
  
    Worth it
  
",5.0,Eli Abin,"Reviewed in the United States March 15, 2020","









  
  
    
  I liked this product because they spoons were big and they were hard.

  
",Size: 12-Piece
38,216,"







  
  
    Great value!
  
",5.0,Crystal Clarke,"Reviewed in the United States July 13, 2019","









  
  
    
  Very beautiful silverware, stronger than expected. Could bend

  
",Size: 12-Piece
39,55,"







  
  
    spoons and knives several times over the decades and I end up being disappointed after using them for a while so we decided ...
  
",5.0,Living Free Forever,"Reviewed in the United States January 7, 2018","









  
  
    
  I've bought forks, spoons and knives several times over the decades and I end up being disappointed after using them for a while so we decided this time we will by on Amazon so I can check out reviews. Reviews are a lifesaver. These spoons are as good as everyone says. Nice and sturdy. Highly recommend.

  
",Size: 12-Piece
40,221,"







  
  
    Great!!
  
",5.0,Stacy Ewing,"Reviewed in the United States May 1, 2019","









  
  
    
  Love em!!

  
",Size: 12-Piece
41,156,"







  
  
    Excellent product
  
",5.0,John,"Reviewed in the United States August 12, 2020","









  
  
    
  Excellent product

  
",Size: 12-Piece
42,404,"







  
  
    Good Quality
  
",5.0,AmazonCustomer,"Reviewed in the United States October 22, 2016","









  
  
    
  Very happy with purchase. Good quality and durable.

  
",Size: 12-Piece
43,313,"







  
  
    Would buy again
  
",5.0,Carlos Oquendo,"Reviewed in the United States November 28, 2020","









  
  
    
  Great item, Great value

  
",Size: 24-Piece
44,276,"







  
  
    Sturdy
  
",5.0,daniel garza,"Reviewed in the United States March 9, 2020","









  
  
    
  I'm happy with this product. Right size length.

  
",Size: 12-Piece
45,370,"







  
  
    Great value
  
",5.0,NS,"Reviewed in the United States May 23, 2020","









  
  
    
  Very nice and matched my forks

  
",Size: 24-Piece
46,237,"







  
  
    Good quality❗️
  
",4.0,MILLIEGRAUEL,"Reviewed in the United States September 22, 2020","









  
  
    
  They were just what I needed!!!

  
",Size: 12-Piece
47,137,"







  
  
    Very good basic flatware
  
",5.0,Justin Grover,"Reviewed in the United States July 6, 2020","









  
  
    
  They are very good. Give them a wash, they fit right in with our other stuff. Would buy again.

  
",Size: 12-Piece
48,82,"







  
  
    Sturdy
  
",5.0,Amazon Customer,"Reviewed in the United States November 9, 2019","









  
  
    
  I was pleasantly surprised with the quality.  It's hard to tell by a picture online, but these have a nice weight and are sturdy.  Great value.

  
",Size: 12-Piece
49,129,"







  
  
    Nice
  
",5.0,Amazon Customer,"Reviewed in the United States September 1, 2020","









  
  
    
  Perfect set of extra spoons

  
",Size: 12-Piece
50,180,"







  
  
    Great value!
  
",5.0,AlmaRose73,"Reviewed in the United States February 16, 2021","









  
  
    
  These spoons are durable and great value for the price! Love them!

  
",Size: 12-Piece
51,258,"







  
  
    good quality
  
",5.0,Kayla,"Reviewed in the United States November 17, 2018","









  
  
    
  So far so good :)

  
",Size: 12-Piece
52,76,"







  
  
    Good Quality
  
",5.0,Sarah  Morrow,"Reviewed in the United States January 18, 2019","









  
  
    
  I bought these spoons for daily use. They've held up well and are dishwasher safe. They feel heavy as well and not cheap or thin. Great value.

  
",Size: 12-Piece
53,193,"







  
  
    Good Value
  
",5.0,James D Moyer,"Reviewed in the United States June 8, 2020","









  
  
    
  Simple but substantial. Great daily use or extra for larger need days. Good finish.  I cannot yet comment on durabiy, but not much to go wrong!

  
",Size: 12-Piece
54,100,"







  
  
    Everyday spoons!
  
",5.0,milotte,"Reviewed in the United States October 11, 2019","









  
  
    
  Great soup spoons if I may say. If you like the shape of the spoon buy it!

  
",Size: 12-Piece
55,89,"







  
  
    Standard Lunch Room Silverware
  
",5.0,T M Johnson,"Reviewed in the United States August 19, 2018","









  
  
    
  It's what you would expect to find in an elementary school lunch room. They arent the prettiest but theyre cheap and they spoon just as well as any other spoon out there.

  
",Size: 12-Piece
56,374,"







  
  
    Great item
  
",5.0,Cruz Wendoly Sanchez,"Reviewed in the United States September 23, 2019","









  
  
    
  It's a great product!!

  
",Size: 12-Piece
57,377,"







  
  
    Nice
  
",5.0,Andrea,"Reviewed in the United States December 26, 2019","









  
  
    
  Exactly what I was looking for. Everyday useand durability

  
",Size: 12-Piece
58,437,"







  
  
    Five Stars
  
",5.0,Takamenu,"Reviewed in the United States March 14, 2017","









  
  
    
  Nice sturdy tableware.

  
",Size: 12-Piece
59,9,"







  
  
    Great spoons!
  
",5.0,jaydoggs,"Reviewed in the United States August 8, 2019","









  
  
    
  Seem like nice spoons to me.  Perfect size for an adult.  They’re definitely much nicer quality than you find at Walmart.  I actually had to buy these because I was sick of my old Walmart spoons being bent out of shape..  These spoons are much sturdier and appear more durable.  So I won’t bend it trying to eat my Ben and Jerry’s!  They’re even shinier than my old spoons! Great spoons in my opinion.  Exactly what I was looking for!

  
",Size: 12-Piece
60,88,"







  
  
    Very nice quality for the price!
  
",4.0,I Medina,"Reviewed in the United States September 8, 2020","









  
  
    
  Purchased for extra dinner spoons on hand. My husband likes to pack dinner size spoons for his lunchbox and I need to keep up with inventory due to disappearing spoons. This is a perfect size dinner/tablespoon. The sturdiness and shine are definitely a plus. One of the spoons had very slight marring and factory scratching, but OK for what I need them for.

  
",Size: 12-Piece
61,421,"







  
  
    Super sturdy!
  
",5.0,Chris C,"Reviewed in the United States May 3, 2019","









  
  
    
  Super sturdy and nice

  
",Size: 12-Piece
62,430,"







  
  
    Four Stars
  
",4.0,Easy to please,"Reviewed in the United States December 20, 2016","









  
  
    
  There ok be sure to look at the sizes before ordering

  
",Size: 12-Piece
63,189,"







  
  
    Great price and great quality
  
",5.0,Amazon Customer,"Reviewed in the United States May 17, 2017","









  
  
    
  Great price and great quality. I was surprised at the price. Unbelievable deal. I will be buying more. I bought the forks also.

  
",Size: 12-Piece
64,298,"







  
  
    Worth it
  
",5.0,Real Person,"Reviewed in the United States May 21, 2020","









  
  
    
  Nice spoons

  
",Size: 24-Piece
65,78,"







  
  
    A little small
  
",3.0,William Allen,"Reviewed in the United States January 10, 2020","









  
  
    
  The actual spoon is very small at the head. Just bigger than a baby spoon

  
",Size: 12-Piece
66,93,"







  
  
    Good deal nice spoons
  
",5.0,michael kniess,"Reviewed in the United States July 10, 2020","









  
  
    
  These are nice spoons. My kids throw spoons away all of the time so..

  
",Size: 12-Piece
67,51,"







  
  
    Nice, but larger than expected.
  
",5.0,B. Sorensen,"Reviewed in the United States September 20, 2017","









  
  
    
  Arrived securely wrapped.  The description of the spoon stated ""dinner teaspoon,"" which is larger than the traditional teaspoon. They're closer in size to a tablespoon. My error in not reading description more closely!

  
",Size: 12-Piece
68,340,"







  
  
    Great product
  
",5.0,MBG,"Reviewed in the United States January 13, 2021","









  
  
    
  Very good product.

  
",Size: 24-Piece
69,47,"







  
  
    Really nice for the price.
  
",4.0,Jay Proof,"Reviewed in the United States December 11, 2018","









  
  
    
  These are sturdy, well shaped, smooth, and well formed. The only thing I found is that I ordered the tea spoons and dinner spoons, which I assumed from the description were different sizes. The two products indicate different lengths, and the boxes have different names, but they are the exact same products in side the boxes. I would call each of them a tablespoon or soup spoon.

  
",Size: 12-Piece
70,29,"







  
  
    great addition for the money
  
",5.0,Rob T,"Reviewed in the United States February 17, 2020","









  
  
    
  Our 3 year old likes to help clean and throw things away. We found ourselves with 2 spoons left. 🤦‍♂️ I really didn’t want to spend $80 for 2 new sets when he only threw spoons away. I have these a try and very happy with them.

  
",Size: 12-Piece
71,32,"







  
  
    Very Pleased!!!
  
",5.0,Amazon Customer,"Reviewed in the United States May 16, 2020","









  
  
    
  I couldn’t be more pleased! I replaced all my old silverware with this brand and I’m so impressed with the quality! I love the simplicity of no pattern. Highly recommend this brand!

  
",Size: 12-Piece
72,243,"







  
  
    Large size
  
",5.0,Marilyn Cornman,"Reviewed in the United States August 17, 2020","









  
  
    
  Bigger than normal teaspoon.  Will not fit in my silverware container.

  
",Size: 12-Piece
73,294,"







  
  
    Yep
  
",5.0,MC,"Reviewed in the United States November 27, 2018","









  
  
    
  Surprising quality, good buy

  
",Size: 12-Piece
74,95,"







  
  
    They lay flat on the table with no curvature like normal spoons
  
",1.0,Tucky,"Reviewed in the United States December 28, 2017","









  
  
    
  Spoons are smaller than regular tablespoons. They lay flat on the table with no curvature like normal spoons. I wouldn't recommend this product.

  
",Size: 12-Piece
75,171,"







  
  
    Nice
  
",3.0,Mary longmire,"Reviewed in the United States November 13, 2020","









  
  
    
  These were bigger than I expected but seem to be nice spoons

  
",Size: 12-Piece
76,435,"







  
  
    Exceptional value
  
",5.0,Selina McKee,"Reviewed in the United States November 3, 2019","









  
  
    
  I was actually surprised how nice these were.  Well worth the money.

  
",Size: 12-Piece
77,390,"







  
  
    Is good
  
",5.0,Amazon Customer,"Reviewed in the United States January 4, 2019","









  
  
    
  Is good

  
",Size: 12-Piece
78,85,"







  
  
    Nice quality, great price!
  
",5.0,cindy,"Reviewed in the United States October 27, 2019","









  
  
    
  This is the size that I was hoping to get, I had my fingers crossed.  Nice length for an adult, perfect for soups or ice cream, not too big not too small.Each spoon came in an individual plastic wrapper.  No rough edges or scratches, perfect.

  
",Size: 12-Piece
79,440,"







  
  
    Needed this
  
",5.0,Monica GUIDRY,"Reviewed in the United States December 20, 2020","









  
  
    
  Great price.

  
",Size: 12-Piece
80,389,"







  
  
    Durable
  
",5.0,Glo,"Reviewed in the United States January 4, 2020","









  
  
    
  Good quality for price

  
",Size: 12-Piece
81,73,"







  
  
    Solid Spoons
  
",5.0,Ozzie Z.,"Reviewed in the United States July 15, 2020","









  
  
    
  I took a chance on these spoons and have been extremely satisfied.  Exceeded my expectations

  
",Size: 12-Piece
82,274,"







  
  
    Not teaspoons as I needed.  Large tablespoons arrived instead.
  
",2.0,Lori Clark,"Reviewed in the United States August 3, 2020","









  
  
    
  I was looking for teaspoons.  I received large tablespoons which I already have an abundance of.  Now I still need to buy teaspoons and I have 12 of this product which I didn't/don't need.

  
",Size: 12-Piece
83,203,"







  
  
    Good buy
  
",5.0,Lori Fall,"Reviewed in the United States November 13, 2020","









  
  
    
  I actually like these spoons. They are sturdy, the size is between a teaspoon and a tablespoon which is a perfect size for me

  
",Size: 12-Piece
84,403,"







  
  
    Great Product
  
",5.0,Teresa Delgado,"Reviewed in the United States July 29, 2020","









  
  
    
  Spoons are being used for company break room.

  
",Size: 24-Piece
85,98,"







  
  
    Simply perfect
  
",5.0,Sarah4meller,"Reviewed in the United States January 16, 2020","









  
  
    
  Very strong and durable. Easy to clean. Work perfectly.

  
",Size: 12-Piece
86,351,"







  
  
    Looks like a top brand product at a fraction of the price!
  
",5.0,Cas Andor,"Reviewed in the United States April 30, 2018","









  
  
    
  A++++Excellent customer service and product! Amazing price for a quality product. Loved the look, style and finish.

  
",Size: 12-Piece
87,368,"







  
  
    Good buy
  
",5.0,Crystalbea01,"Reviewed in the United States March 16, 2021","









  
  
    
  Sturdy and beautifully polished

  
",Size: 12-Piece
88,53,"







  
  
    Would buy again.
  
",5.0,L. Harper,"Reviewed in the United States August 27, 2017","









  
  
    
  Very nice spoons. Nice wait. Delivered very efficiently. The spoons have a bowl that is a little bit larger than my teaspoons, but it's a little more shallow as well, so I think it's probably holding the same amount.

  
",Size: 12-Piece
89,148,"







  
  
    Five Stars
  
",5.0,Khan Family ,"Reviewed in the United States June 26, 2017","









  
  
    
  very cheaper lost longer item I like it from my heart, it is heart tauching product.nice job  quickly delivery.Thanks!

  
",Size: 12-Piece
90,42,"







  
  
    Great Mouth Feel!
  
",5.0,Jason,"Reviewed in the United States January 18, 2018","









  
  
    
  My room mate eats food in his room and would use my spoons. Apparently he has been throwing them away in the big trash bag in his room, because he was too lazy to wash dishes. I began to notice when I only had about 7 spoons and couldn't find any others. When I asked about it he said he didn't know. When I looked in his when while has was gone. I noticed a spoon in his trash. So long story short I high recommend this great spoons. They are shiny and smooth to eat with. Great mouth feel.

  
",Size: 12-Piece
91,165,"







  
  
    Th
  
",5.0,Marsha R Fonseca,"Reviewed in the United States February 22, 2021","









  
  
    
  They are perfect in size and usefulness I love them

  
",Size: 12-Piece
92,269,"







  
  
    Too big
  
",3.0,Jeannie Wells-Kreiner,"Reviewed in the United States June 28, 2019","









  
  
    
  Spoons are huge bit functional

  
",Size: 12-Piece
93,264,"







  
  
    Durable
  
",5.0,Ayodele,"Reviewed in the United States January 8, 2020","









  
  
    
  Good spoons, loving them

  
",Size: 12-Piece
94,417,"







  
  
    Five Stars
  
",5.0,kitkat,"Reviewed in the United States February 1, 2018","









  
  
    
  Love this product..

  
",Size: 12-Piece
95,172,"







  
  
    Great value for the money 💰
  
",5.0,Amazon Customer,"Reviewed in the United States July 12, 2020","









  
  
    
  A little bigger than the average teaspoon , but I don’t really mind , very well made and looks good , so very satisfied!

  
",Size: 12-Piece
96,3,"







  
  
    Dinner Spoon = Tea Spoon
  
",3.0,Samuel Brittan,"Reviewed in the United States June 5, 2019","









  
  
    
  The spoon quality is ok, but the dinner spoon and the teaspoon size is virtually identical. See picture. Now I have 24 spoons of the same size. Not worth the hassle of returning.

  
",Size: 12-Piece
97,235,"







  
  
    Hood deal
  
",5.0,jessi.bu,"Reviewed in the United States January 2, 2020","









  
  
    
  We are satisfied with the quality and appearance of these spoons.

  
",Size: 12-Piece
98,212,"







  
  
    Pleased with my purchase
  
",5.0,Amazon Customer,"Reviewed in the United States March 26, 2017","









  
  
    
  I have only had this product for a short time, but I  love it already. I've ordered the spoons and forks. I will definitely order the dinner knives soon. It arrived easy to open and the forks were the perfect size, not way too big like most dinner forks.

  
",Size: 12-Piece
99,39,"







  
  
    Just a spoon, haha
  
",5.0,Riley Doyle,"Reviewed in the United States August 16, 2020","









  
  
    
  Not much to write about spoons but I like them and price is good. They are a decent size, I thought they would be a little smaller but still like the size of them.

  
",Size: 12-Piece
100,18,"







  
  
    Too thin and lightweight also way too small
  
",1.0,Jim1960,"Reviewed in the United States December 20, 2020","









  
  
    
  Far too thin and lightweight also way too small for a dinner spoon this is more like a large teaspoon. I was expecting more girth and weight. Don't get me wrong they're pretty and Polished immaculately. But they are too thin and small for everyday use.

  
",Size: 24-Piece
101,43,"







  
  
    Very nice
  
",5.0,sal,"Reviewed in the United States January 10, 2018","









  
  
    
  I was quite pleased with these spoons. The size was perfect,, not to small and not a huge serving spoon. The design was plain so they blended nicely with my other silverware and they were polished and free of scratches.

  
",Size: 12-Piece
102,446,"







  
  
    Four Stars
  
",4.0,D,"Reviewed in the United States December 1, 2016","









  
  
    
  Spoons are bigger than teaspoon but not as big as soup soups.

  
",Size: 12-Piece
103,249,"







  
  
    Beautiful and simple
  
",5.0,AmazonCustomer,"Reviewed in the United States December 27, 2019","









  
  
    
  There are amazing. So smooth and shiny and they look expensive. Great if you want a simple spoon that will last.

  
",Size: 12-Piece
104,36,"







  
  
    These spoons are just fine....
  
",4.0,Wendy Hilgers,"Reviewed in the United States May 15, 2020","









  
  
    
  Very good deal for the price but you get what you pay for.  These spoons are just fine our family and you can't beat the price.  If anyone else has a kid who throws there spoons in the trash can like mine, then these are the spoons for you! Pretty thin but I love the shape and size.

  
",Size: 12-Piece
105,233,"







  
  
    Nice Set
  
",5.0,Lauren,"Reviewed in the United States July 14, 2020","









  
  
    
  Perfect replacement!

  
",Size: 12-Piece
106,304,"







  
  
    Three Stars
  
",3.0,crooker09,"Reviewed in the United States February 23, 2018","









  
  
    
  They're shaped a little odd, but get the job done.

  
",Size: 12-Piece
107,444,"







  
  
    Lovely feel in your hand.
  
",5.0,slinkyfish,"Reviewed in the United States December 23, 2017","









  
  
    
  The feel in your hand is much nicer than you'd expect for spoons in this price range.  They have a pleasing heft to them.

  
",Size: 12-Piece
108,195,"







  
  
    Great spoon!
  
",5.0,D. J. Morris,"Reviewed in the United States February 3, 2020","









  
  
    
  Was looking for soup spoons just the right size. These were perfect!

  
",Size: 12-Piece
109,241,"







  
  
    Sturdy and wash well . Nice simple detail .
  
",5.0,Nick,"Reviewed in the United States May 24, 2020","









  
  
    
  Look nice and are very sturdy for a family who is typically unnecessarily rough on utensils. . Would definitely purchase again

  
",Size: 12-Piece
110,247,"







  
  
    Elegant
  
",5.0,Liz,"Reviewed in the United States May 27, 2019","









  
  
    
  So nice

  
",Size: 12-Piece
111,154,"







  
  
    Quality good.
  
",4.0,FW,"Reviewed in the United States October 15, 2018","









  
  
    
  Quality great.  A tad larger then expected for a teaspoon.  But size was exact from description.

  
",Size: 12-Piece
112,349,"







  
  
    If you need spoons these are great.
  
",5.0,Johnny Contreras,"Reviewed in the United States February 4, 2020","









  
  
    
  Really happy with item.

  
",Size: 12-Piece
113,217,"







  
  
    Five StarsGOOD
  
",5.0,VICTOR DE LA CERDA,"Reviewed in the United States June 7, 2019","









  
  
    
  COOD

  
",Size: 12-Piece
114,113,"







  
  
    Excellent teaspoon
  
",5.0,James T. GettysIII,"Reviewed in the United States August 13, 2020","









  
  
    
  I needed a longer handle on a tea spoon and this fit the bill.

  
",Size: 12-Piece
115,422,"







  
  
    Good
  
",5.0,Michelle,"Reviewed in the United States January 20, 2021","









  
  
    
  Good product

  
",Size: 12-Piece
116,206,"







  
  
    Great Value
  
",5.0,Shaylu,"Reviewed in the United States June 27, 2020","









  
  
    
  I love these spoons. They have weight to them. I plan to purchase new forks from the same site.

  
",Size: 12-Piece
117,213,"







  
    Muy bonitas
  
  
",5.0,Maria gutierrez,"Reviewed in the United States November 13, 2019","









  
    
  Muy buen producto

  
  
",Size: 12-Piece
118,207,"







  
  
    Everyday spoons
  
",5.0,Christy,"Reviewed in the United States May 15, 2020","









  
  
    
  Very nice plain spoons for everyday use.

  
",Size: 12-Piece
119,117,"







  
  
    Would recommend to friend
  
",5.0,Amazon Customer,"Reviewed in the United States July 8, 2017","









  
  
    
  These spoons do not bend. I scooped ice cream and was afraid it may bend, but it didn't. The spoons function as their supposed to. Would recommend to friend

  
",Size: 12-Piece
120,182,"







  
  
    Half weight
  
",3.0,Kevin Ryan,"Reviewed in the United States January 18, 2019","









  
  
    
  The product will do but is only half the weight of my regular set.

  
",Size: 12-Piece
121,309,"







  
  
    Great deal
  
",5.0,Dana Force,"Reviewed in the United States January 26, 2019","









  
  
    
  Great spoons for the money

  
",Size: 12-Piece
122,393,"







  
  
    It’s a great spoon and I also ordered the forks
  
",5.0,Barbara Davis,"Reviewed in the United States March 9, 2021","









  
  
    
  I have no dislikes, I just haven’t had this product long enough to give it a 5 star for durability.

  
",Size: 12-Piece
123,197,"







  
  
    Durable and inexpensive
  
",5.0,Kelly,"Reviewed in the United States January 3, 2020","









  
  
    
  My dad needed spoons. He keeps on throwing them away. LOL! They are perfect durable and inexpensive. Thank you!

  
",Size: 12-Piece
124,65,"







  
  
    I'm glad I found them after buying another brand that were ...
  
",5.0,Tartle,"Reviewed in the United States November 19, 2017","









  
  
    
  These spoons are really strong and won't bend even with my effort. They are smooth and shiny. I'm glad I found them after buying another brand that were really crappy.

  
",Size: 12-Piece
125,254,"







  
  
    Highly recommend
  
",5.0,Ke Liu,"Reviewed in the United States February 20, 2021","









  
  
    
  Very good

  
",Size: 12-Piece
126,27,"







  
  
    Good quality, smooth and sleek.
  
",5.0,Kristee Nease,"Reviewed in the United States January 2, 2021","









  
  
    
  I ordered these because with 3 boys in the house, my silverware keeps disappearing. I wasn’t sure what to expect quality wise, but like these more than the original set I had. Nice quality, sturdy, and smooth.  Very happy with my purchase.

  
",Size: 12-Piece
127,208,"







  
  
    Nice spoons.
  
",5.0,Patrick D,"Reviewed in the United States June 7, 2020","









  
  
    
  Good spoons

  
",Size: 12-Piece
