,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
10,193,"







  
  
    Really really good
  
",5.0,André Fernandes,"Reviewed in the United States August 27, 2019","









  
  
    
  I must admit, I've never heard of this company before and decided to take a risk with them (I usually go with Philips Hue) and boy was it worth it!Definitely the best bang for your buck. Before ordering, I was worried that the adhesive tape was going to be weak.. then I thought it was going to be really weak when I saw that it came with little support pieces to help tape the lights. BUT, the adhesive on its own is super strong and sturdy!I have it linked to my Google mini and it works like a charm, no problems at all.Additionally, the music-light ""combo"" is one of the best ive experienced. It picks up sound really well and the lights change colors/brightness almost perfectly in sync.First picture is with only the strip light on on max brightness (quite bright actually), and the second picture is the light on the same brightness level, but with one lamp light turned on.Excellent product!

  
",
11,726,"







  
  
    Great customer service
  
",5.0,Ara,"Reviewed in the United States March 18, 2020","









  
  
    
  Bought these back in December, work great, the adhesive is strong and their bright. The app is easy to setup, same with linking it to Alexa. I did have an issue where a section of lights stopped working. The solder between two contacts failed. I contacted Govee, sent them pictures and my order number, and they replaced them at no charge, and they did so on their own, without me having to ask. Great product and amazing customer service.

  
",
12,565,"







  
  
    Cool for less than 24 hours
  
",1.0,Sarah S.,"Reviewed in the United States July 29, 2020","









  
  
    
  Lights were cool for about a day.. and then two of the LED’s went out (the blue color, specifically) and now it doesn’t match. If the color is white, these two spots are neon green. Pink becomes red. Blue is just off. Broke way too fast.

  
",
13,603,"







  
  
    Exactly what I hoped for
  
",4.0,Robert Poplin,"Reviewed in the United States January 25, 2021","









  
  
    
  These look fantastic and have really helped set off my office/gaming room.  I actually prefer to leave the lights off now because they look so good in the dark.  There is a slight problem with adhesion that causes the strips to slough off every now and then, but it's nothing that some additional tape couldn't fix.  If you're looking for good quality LED strips this is what you're looking for.

  
",
14,964,"







  
  
    Not what I paid for
  
",1.0,Abbie,"Reviewed in the United States April 21, 2020","









  
  
    
  Purchased this item for my son and came in two strips which are obviously not the same product as one strip of lights is smaller than the other and one is brighter than the other and you can tell when the lights are on which he had them on majority of the time. For the price of these lights I’m very disappointed in this purchase. If the product was the same then we would be satisfied but they aren’t.

  
",
15,44,"







  
  
    Awesome, awesome, awesome!
  
",5.0,Tom,"Reviewed in the United States July 31, 2020","









  
  
    
  I am loving these lights! I was looking for rope lighting with a remote and these LED strip lights come up. I had no experience with those and was skeptical when the tiny box arrived. I placed them above my cabinets, but didn't want to attach them until I verified they would meet my expectations. They have FAR exceeded my expectations! They look great just thrown above the cabinets, so I'm going to leave them unattached. I know they won't last forever, so this way they will be easily replaced and I will buy the same set again and again (as long as they last at least six months).I can't believe how many great features these lights have. The remote on my iPhone works great, but my favorite feature is using it with Alexa. I didn't think I even needed that until I set it up and now I'm so happy I picked this model. It's so cool! I was initially worried about the brightness, but no need, they are very bright (if you want them to be). I was also worried about the reviewer comment that the white is a cool white, almost blue, but he clearly didn't look closely at the app. You can adjust the coolness from completely soft warm white to bright cool white. You can get the exact color you want. I am having so much fun with these and looking around my house to find other places for these awesome lights!

  
",
16,861,"







  
  
    Doesn't last long
  
",2.0,DutifulBarrel3,"Reviewed in the United States February 8, 2020","









  
  
    
  Shortly after setting up the lights (and cleaning the surface) the lights fell off of my wall. I then usd command strips and tape to hold them up. Now about a month and a half later a small section of the lights don't turn in except for red.Not really recommended.

  
",
17,730,"







  
  
    Mounted under Loft bed
  
",5.0,Amazon Customer,"Reviewed in the United States December 29, 2020","









  
  
    
  I mounted these under an Ikea loft bed.  They worked perfectly to light the desk underneath.  3m tape on the back.  easy cell phone interface.  I plan on purchasing more for other projects I have coming up.

  
",
18,917,"







  
  
    Great customer service
  
",5.0,Vlad,"Reviewed in the United States September 19, 2020","









  
  
    
  When I first purchased this product it was working very well and after two months of usage I had a slight issue with three leds on my strip, after contacting customer service they were very understanding and solved the problem in a fast manner.

  
",
19,802,"







  
  
    Pretty good for the price.
  
",5.0,edward vasquez,"Reviewed in the United States October 16, 2020","









  
  
    
  After 6 or 7 months of use some less are losing color,but are still lit up.setup and installation is 1,2,3.app works great for control.

  
",
20,47,"







  
  
    A whole new viewing experience
  
",5.0,Samrio,"Reviewed in the United States June 12, 2020","









  
  
    
  I'd always wanted to get LED backlights for my TV, but never took the leap due to cost. With pricing at an all time low, and being stuck at home with the quarantine, I finally opted to buy. I choose this model, since it supported a Smart App and Alexa control. The included remote can be adhered to any surface with the 3M tape, but I opted to just leave mine loosely on my Media Cabinet. The install was relatively simple, and had more than enough length to cover a 55"" TV with plenty to spare. Thankfully, you can cut these down for optimal fit. They're fairly bright, and with the RGB controls in the app, you can set this to almost any color of your choosing.You're also able to give the lights a custom name in the app to distinguish any other lights you have installed using the same app. Honestly, I liked these so much I purchased a car lighting kit from the same company. It all works in the same app; which also works really well!Really happy with the easy install, the instructions are fairly easy to follow, and the features make this a great recommendation.

  
",
21,450,"







  
  
    Definitely worth the money!
  
",5.0,angel,"Reviewed in the United States November 21, 2020","









  
  
    
  Fantastic product! Works great with my Google Home app as I can change brightness and color by giving my Google Home Mini a command. The Govee app for the product allows you pick from premade light settings to even make your own. I put it around my 65"" TV and it looks phenomenal! I'll definitely purchase different sizes for different items in the future!

  
",
22,530,"







  
  
    Broken leds, Great customer service
  
",5.0,Racine valenti,"Reviewed in the United States February 24, 2020","









  
  
    
  So let me just start off by saying everything was really great about about this product for about a month. I was really happy until about three of the LEDs went out and stopped working. I am really disappointed with this product and will be contacting customer service. I will be providing an update should I get a response.UPDATE- I emailed the Govee customer support and got a reply a day later! They were very professional and great customer service and a day later a replacement product was shipped! Love this product and customer service I would definitely recommend this product or any other product from this company.

  
",
23,3,"







  
  
    Works great for a fraction of the price
  
",5.0,Christopher Lee Hafer,"Reviewed in the United States July 19, 2019","









  
  
    
  I'm turning my house into a smart home, and of course LED back lighting on a TV is a must. Originally I was going to go with Philip's hue, but after a lot of research I stumbled upon these. My biggest concern was price. I would have needed 2 sets of the Philip's hue to do my 65in TV. At $80 a pop, that's $160! So, these were 1/4 the price. My other main concern was Compatibility with my other smart devices. 10/10 again for Compatibility. Had it synced and connected to my google home in less than 2 minutes.

  
",
24,72,"







  
  
    Bright > YES. Adhesion > GOOD. Reliable > NO.
  
",3.0,Antonio and Serenity Edward,"Reviewed in the United States March 14, 2020","









  
  
    
  LIKES: It is bright bright bright. Amazingly bright colors and whites. Soft white and blue white lights. That is a plus. My niece loves it because she can turn on some music and the lights dances.DISLIKES: Adhesion is okay, we had to use additional 3M tape to keep it in place. I should not have to do that.Also, four of the light diodes do not light up anymore. Three of the light diodes, when the unit is off, stays on (very very very low, but in a dark room, you can see the three lights still being on except for being completely dark).Sometimes it appears that it does not respond to voice commands or routines. So I say, turn Strip 1 on. Alexa says OK. It does not come on. I say it again and it comes on. It appears to go into sleep mode or something. Sometimes the routines don't fire on command. The WIFI router is about 10 feet away. I have a WIFI bulb that is over 100 feet away and it has no issues at all.My next purchase of light strips will be Zigbee because it will work with Smartthings. Govee is very bright and the colors are amazing. Just needs work on being more reliable. Three stars. I hope Govee improves on it a little better because it is the brightest light strip for the cost. The cost is amazing as well. Just needs a little more improvement.

  
",
25,355,"







  
  
    Love it!
  
",5.0,Emily ,"Reviewed in the United States September 30, 2020","









  
  
    
  I’m really liking these LED lights! I absolutely love that i can control it with my phone. It’s a good length too. I definitely recommend them! I wish there was more color options though. And I worry about the adhesive when i have to move out and reapply it somewhere else. Nevertheless, I think it’s a great product with a reasonable price.

  
",
26,285,"







  
  
    Nice lights at a nice price
  
",5.0,Michael K.,"Reviewed in the United States September 22, 2020","









  
  
    
  works great. Grab your measuring stick because 16' doesn't go very far. I bought them as an accent light in a toy room and realized I was about 10' too short (yes I guessed) So I put them on the backside of my 75"" Samsung TV. Worked perfectly. It flashes to the sound or creates a cool look. I control it using the app on my phone. Works flawlessly

  
",
27,313,"







  
  
    Warranty too short.
  
",1.0,Raincloud,"Reviewed in the United States December 6, 2020","









  
  
    
  Great concept. Adheres well. Like the remote function (via phone). Able to control brightness and (infinite) color selection. Sub-standard technology.  This is our 2nd order for the single strip due to LEDs failing. The 1st strip, a section of 3 lights failed (blue color, but effects many other colors). Amazon worked with me even though the failure occurred after the 30-day warranty. The 2nd (replacement) strip failed also, but in multiple sections. Again, after the 30-day warranty period. The 2-strip product works, but we've had 2 strikes on the single strip product.  Not trying for strike 3. Wasted money. Go with a different brand...

  
",
28,631,"







  
  
    Works great
  
",5.0,Jay Schwartz,"Reviewed in the United States November 6, 2019","









  
  
    
  The light strip stuck really well to my wall even without the alcohol swab and they can get really bright. It was a little tricky to install especially because of where I put it. It would work better if it were lower and closer to a wall socket. I was a little disappointed that it didn’t have an app that controlled it but I haven’t checked yet so I don’t know.

  
",
29,769,"







  
    Muy Buen Producto, puede mejorar
  
  
",4.0,Andres Duran,"Reviewed in the United States December 18, 2019","









  
    
  1. Buena Iluminacion2. Sirve con alexa pero siento que un poco limitadas sus skills y se me desacoplo un par de veces y tengo que ir a la app para hacer el cambio manual.3. Calidad de luz muy buena.En general para el precio considero que es muy buen producto, ya ordene una segunda. haha

  
  
",
30,946,"







  
  
    Ripped lights
  
",1.0,JJ,"Reviewed in the United States February 27, 2021","









  
  
    
  Ripped as I removed the adhesion backing.  Not sure about the quality here or if it was a factory issue.  Unfortunately I am beyond the return period.

  
",
31,36,"







  
  
    Great lights for a Great price and if wanna step out the box for DIY lighting.
  
",5.0,Jason W. @ Tejas Auto Salon,"Reviewed in the United States December 31, 2020","








  
  Your browser does not support HTML5 video.










  
  
    
   I divided the strip into three pairs to go over my two windows and behind my TV in my studio. Using just the controller just gives basic RGB settings. The App through Bluetooth and Alexa step up the game with this low cost roll. It has its own power supply and is easy to divide the strip with additional connectors. A great way to extend between strips is 4 wire telephone line. Solid strand and well enough connectivity for the low wattage needed to run the strips. Being solid strand also makes for easy quick soldering if you choose to go with out the connector kits. The white is almost daylight but not too bright. There are brighter strips out there but cost much more than these. I mounted the strip pairs on 36"" square plastic tubes that were left over from my deck remodel. If you apply the strips to anything other than a good heat sink, like most led strips,  you will loose some leds. The easiest cheapest way is to buy a roll of Aluminum stove pipe tape. I have a Light fixture I made in my garage that has been permanently on for 3 years with that method and not one lost LED so far. So whatever you mount the strips to,if not Aluminum,  mount the foil tape first and you can thank me later by checking out my YouTube channel. Tejas Auto Salon

  
",
32,15,"







  
  
    Overall highly recommended
  
",5.0,layla perez,"Reviewed in the United States October 5, 2019","








  
  Your browser does not support HTML5 video.










  
  
    
   Really cool, lights can adjust brightness and you can set up your own color system with the app, and it’s true about the sound sensitivity. Setting up does take a little effort. My walls are crinkly/rigid, so I recommend using thumbtacks for the small plastic hangers.Overall it’s highly recommended

  
",
33,275,"







  
  
    Impossible to connect to Alexa
  
",3.0,Morgan Rich,"Reviewed in the United States June 10, 2020","









  
  
    
  I paid extra for this model of these lights so that I could connect them to Alexa. I've tried connecting them several times to the Alexa app, and I've had no luck. I'm a fairly technical person and know my way around smart home products so I'm pretty certain there's an issue with the Alexa/Govee integration. FWIW, Google Home finds the lights just fine. I hate the process of returning things, but I might have to return these to get something that actually works the way I expect.

  
",
34,686,"







  
  
    No alexa!
  
",2.0,kelvincalvin,"Reviewed in the United States October 17, 2020","









  
  
    
  I can't get alexa to work!

  
",
35,995,"







  
  
    Durable
  
",5.0,Kevin,"Reviewed in the United States October 5, 2020","









  
  
    
  It’s been a few months and they work completely fine.

  
",
36,232,"







  
  
    Love the lights
  
",3.0,genevieve rhode,"Reviewed in the United States July 25, 2020","








  
  Your browser does not support HTML5 video.










  
  
    
   I really love the lights, I ordered, 2 of them . the first one I received was the right item. But The second Order was not the right one. The box is different and that doesn’t support alexa. And strip are smaller. So it was 3 star. I returned the second order. The use the the lights for backlights for 75 inch and its really cool. Love it. Still recommend..

  
",
37,393,"







  
    Fácil de instalar y configurar
  
  
",5.0,Cristian,"Reviewed in the United States February 26, 2021","









  
    
  De verdad que es un kit autocontenido: incluye todo lo necesario para la instalación (luces, adhesivo, conectores, clips, hasta una toalla húmeda con alcohol para limpiar la superficie antes de pegar la tira); lo mismo la configuración con la app de Govee e integración con Google Home en mi caso, es llegar y usar.Lo único que lamento es no haber comprado la tira de mayor largo, pero quería probar primero qué tal funciona el producto. Totalmente recomendado para iluminar espacios a bajo costo.

  
  
",
38,523,"







  
  
    So far so good
  
",4.0,Ellie,"Reviewed in the United States October 19, 2020","









  
  
    
  Will update if these dont last long, but so far I've had no issues. The only reason I docked a star was because the colors are wonky. My favorite color is orange, so I had to explore the color wheel to find a shade that wasn't too yellow. But at least you can customize it! These definitely make my room look so much cooler, I wouldn't mind picking up some more of these in the future.

  
",
39,875,"







  
  
    Decent Light, music option isn't great, the app is pretty flawed with the connections and stuff
  
",4.0,Leon Kennedy,"Reviewed in the United States March 21, 2020","









  
  
    
  Overall it's very bright, it's nice, but after 3 months of usage, a few lights starts to lose its blue light intensity, making it look swim than other bulb, there's a warranty for it so it should be fine.Update on the warranty, they sent me a new one so its all g. Hopefully there isn’t any problem with this one. Cheers!

  
",
40,932,"







  
  
    Awesome lights
  
",5.0,Holly,"Reviewed in the United States January 7, 2020","









  
  
    
  These are awesome when paired with Alexa. I've set my son's alarm up to have the lights slowly come on in the morning with music.

  
",
41,312,"







  
  
    Make sure you measure. Don’t be like me haha.
  
",5.0,Breeze,"Reviewed in the United States February 4, 2021","









  
  
    
  I like it. It’s been a couple of weeks and they work great. I got the wrong size, but that’s on me because I didn’t measure. But I’m going to see if I can reuse them for something else. But I like it a lot. My daughter loves it. I have a nighttime “light show” set for her. And some low music and she’s out faster than ever. No more issues with it being too dark. Best purchase I could have ever made, I won’t lie.

  
",
42,137,"







  
  
    Best LEDs!
  
",5.0,cbourgeois48,"Reviewed in the United States March 4, 2021","









  
  
    
  These are hands down the best LED strips. Adhesion is 3M and works like a charm but also not immediate if you do need to adjust upon first setting up. I love that I can cut them to the desired length! We have them in the living room behind the TV, and under our bed! My only wish is that I was able to buy a separate battery pack with the remote to attach to the left over strip. They do say on their site that they want you to buy the length you need but even the smallest length i could make into two projects! The app is easy to use and i’ll def be buying more of their stuff in the future.

  
",
43,176,"







  
  
    Bluetooth function was an issue with Google Home
  
",3.0,Christina,"Reviewed in the United States April 20, 2020","









  
  
    
  On my First order, the bluetooth / setup went very easy and everything seemed to work prior to putting them up. At last check prior to mounting, they stopped working altogether. No visible signs why (no kinks, cuts etc.)Through Amazon, they quickly replaced the lights which was great.Upon setting up the second set, I had all kinds of issues with the bluetooth function.  This function was an huge issue connecting to my Google Home. I had  Ghost lights and no way to delete them, etc. (Had to create a new ""Home"" to resolve). Long story short deal directly with Amazon and return rather than trying to resolve with Govee. Very slow response times and not efficient.

  
",
44,912,"







  
  
    Fun
  
",5.0,Gina,"Reviewed in the United States January 1, 2021","









  
  
    
  It was a Christmas gift 2020 and so far its work and operating well.

  
",
45,935,"







  
  
    Impossible to connect
  
",1.0,Darci Gerdes,"Reviewed in the United States September 6, 2020","









  
  
    
  I am trying to put up a 32 and 2 16 ft in my daughters room. I have wast of HOURS trying to connect the strips in order to give her the lights she wanted for her birthday. I have spent a lot of money and a ridiculous amount of time. We will be returning these and trying some other company unless Govee responds and makes this right.

  
",
46,214,"







  
  
    Love These
  
",5.0,R. Campbell,"Reviewed in the United States March 11, 2020","









  
  
    
  We stuck these to the bed frame of my son's twin bed so they shine down on the floor essentially backlighting his bed and creating a soft glow in the room.  Had no trouble connecting them to his echo dot and he likes to have them on while he falls asleep.  I think it's fun to put them on the ""dance to the music beat"" mode so they flicker with the beat of whatever music is playing in the room.  They can be hundreds of different colors and the app is easy to use on iPhone.

  
",
47,378,"







  
  
    Alexa, why did I buy this?
  
",1.0,Booked,"Reviewed in the United States July 31, 2020","









  
  
    
  Does not work as advertised. They are lights that change color, best used with the hand remote (a different product). The “Alexa” version needs an app downloaded that requires a verified email. It does not work with Alexa or any smart home device. Your giving away your email in addition to the16$ For a strip of leds.

  
",
48,997,"







  
  
    Great Lights
  
",5.0,Robert135,"Reviewed in the United States March 12, 2021","









  
  
    
  Just what I needed

  
",
49,91,"







  
  
    got for bf
  
",4.0,Tammy,"Reviewed in the United States November 28, 2020","









  
  
    
  my bf wanted this but i got a diff one so I can compare for yall.Pros for Govee:-adjusted brightness of lights-bluetooth control on an app-DIY mode but I'm not really sure what that meansPros for Minger App LED light strips 16.4:-i just found this out but apparently you can also Bluetooth connect to a GOVEE app: update it had trouble connecting-when using the mode that syncs to sounds, it looks better than GOVEE ;-;Cons for GOVEE:-syncing music to beat isn't that accurate and only chooses one color to sync toCons for Minger:-not connecting to the app-not remote-controlled neither so have to get up to change it

  
",
50,620,"







  
  
    So prettyyyy
  
",5.0,Bryan Arciniega,"Reviewed in the United States August 31, 2020","









  
  
    
  These lights are great! The colors are vibrant and shine so bright. Haven’t tried the app on my phone since the lights aren’t for me; I made a bed frame for a friend and attached the lights underneath (hence the missing mattress). Gonna order myself a strip!

  
",
51,279,"







  
  
    Defective Lights
  
",5.0,R. Gabrang and L. Weaver,"Reviewed in the United States June 6, 2020","









  
  
    
  I ordered these lights a few weeks ago- I initially loved them and decided that I wanted to add more to my home so I ordered another. Unfortunately, when I plugged them in the lights did not work. I returned them and asked for an even exchange. The second order came in tonight and the lights were also defective. Pretty disappointing- I really enjoyed the first set that I got. I contacted their support through the app to see if they might have a fix.UPDATE: Their support was able to resolve the issue and the lights are now working perfectly. Both strands look amazing in my home!

  
",
52,80,"







  
  
    Ehhh
  
",3.0,Dom,"Reviewed in the United States June 30, 2020","









  
  
    
  These lights are mediocre in my personal opinion. They are not Hue lights and the colors are not as vibrant but they still look good. Major issue for me is I don’t believe they can work with HomeKit and Siri. I have not done much research on it but as I have tried to pair in Home app it does not connect so I have to make sure I am connected to my 2.4 network (which I never am cause who wants slow speeds) go into the Govee app and manually Tuen off the lights. It made me rate the remote. I had to double check the box for a remote until I realized the little fob connected to the actual strip is considered the remote. The “remote” is garbage it is wired to the actual strip and is useless unless your strip is going to be within three feet, if that, of where you plan to turn off the lights. They did look good though but for 25$ I would expect them to do a little more.

  
",
53,310,"







  
  
    Will buy more!
  
",4.0,Jeanni,"Reviewed in the United States January 22, 2021","








  
  Your browser does not support HTML5 video.










  
  
    
   First I ordered the Govee lights that come with a camera but unfortunately they had a short in them straight from the box. I ordered these instead and am happy. They cover all four sides of the tv. The colors are not as accurate on this product but I don’t really care they’re still awesome

  
",
54,869,"







  
  
    Super Bright
  
",5.0,G. Gonzalez,"Reviewed in the United States June 7, 2020","









  
  
    
  These are bright! They look great. They fit my 65 inch tv just fine. I haven’t gotten a chance to use the app.

  
",
55,975,"







  
  
    I recommend a different brand, not Govee
  
",2.0,lukesees,"Reviewed in the United States October 19, 2019","









  
  
    
  Very easy to install, but after less than 2 months my lights began to have issues connecting to the app and connecting with my Amazon Alexa (which allows voice commands). There is also a section of the LEDs that doesn’t match the rest, I will change the color and only a small section changes to the correct color while the remaining 90% of LEDs change to a random color. I would recommend buying a different brand that is more reliable.

  
",
56,181,"







  
  
    Awesome lights (Apartment? Yes, I can.)
  
",5.0,Kindle Customer,"Reviewed in the United States November 30, 2020","









  
  
    
  Love it so much I purchased an additional 2 for bedroom. Ps. Apartment complex, so I don't use the adhesive. Instead I leave the back on, and leave the roll on the circle part. I just spread it out like a curly decoration of light. Works wonders with Alexa. The color options and patterns are amazing (ps Christmas option). Might even be an awesome gift for someone you know (Alexa enabled or the Govee app or remote).

  
",
57,58,"







  
  
    Probably exactly what you need
  
",5.0,Bill E.,"Reviewed in the United States September 9, 2020","









  
  
    
  This thing is perfect for what it is. Good adhesion and more than enough length to cover a big square behind my 65"" Samsung Q70R. Good brightness behind the TV, even in the daytime (though obviously not going to light up a bright room). App is fairly easy to use with decent customization options. I just wish it worked with Apple Homekit, but it does not. Remembers last settings even if you just want to use the attached power button and not open the app every time. You will need the app though to get the lighting you want as the attached buttons are extremely limited. Would consider buying for other projects. Thanks.

  
",
58,452,"







  
  
    Really good light strips!
  
",5.0,Juan ortiz,"Reviewed in the United States January 3, 2020","









  
  
    
  I love these lights, they are what I expected and more, you can control these lights with the provided remote or you can control them with google or Alexa or you can use the app too. They give the room a different appearance,  they also can change to the music. Wich is great for special occasions.

  
",
59,808,"







  
  
    Great on their own, but not the best integration
  
",4.0,Andrew Jessen,"Reviewed in the United States August 16, 2019","









  
  
    
  If you aren't hooking them up to Alexa or a smart home, these things are great.  However, you need to use the buttons or their app in order to access more functions than a basic multicolor bulb through Alexa/Google and nothing else hooks up directly.

  
",
60,274,"







  
  
    Great Lights on a Budget
  
",5.0,tygarlily,"Reviewed in the United States December 10, 2020","









  
  
    
  You want your book shelves to glow? EZ PZThese are actually my husband's shelves... if he can do the installation then so can you!The GOVEE lights can connect to your bluetooth cell-phones and you can set the lighting. They can react to music as well! Gamers, this does not connect to a Elgato Stream decks.

  
",
61,9,"







  
  
    BEWARE!!!
  
",1.0,Lalayah Carter,"Reviewed in the United States August 11, 2019","









  
  
    
  The tape didn’t stick and don’t listen to the reviews they must work for the company: You Can not Cut these and use in multiple areas like other companies because it doesn’t come with connectors, The Adhesion is horrible and you can’t reach the company; If So You’ll Be Holding For A Hour Maybe more but that’s all I could tolerate. SUCH A RIP OF BUT GREAT COLORS! I’m disappointed but also pissed because I wanted it to work so bad

  
",
62,230,"







  
  
    Eeeh
  
",2.0,cejkwo,"Reviewed in the United States February 27, 2020","









  
  
    
  Did everything under the sun to get Alexa to control these lights to no avail. Keeps saying “ device is unresponsive “. I have a house filled with smart bulbs and switches so I think I know what I’m doing. Works fine with the govee app but that’s it. I finally plugged it into a wemo smart plug so at least I can turn them on and off but have to go to the app if I want to change colors etc. big disappointment, as I bought these because they were supported by Alexa.

  
",
63,201,"







  
  
    no information or replacement parts
  
",4.0,EricV,"Reviewed in the United States March 8, 2021","









  
  
    
  Does not specify that you can't add on the length, so i bought a few boxes to get the desired length i need but the power supply doesn't give enough power to end run. It is bright at the beginning but towards the middle to the end the brightness goes way down.I tried to search if you sell just the power supply to upgrade it and there is nothing, why i don't know why you can't buy or sell these upgrades. Even with the led strips, you sell these items separately to add to your length or boost the power supply.So obviously i'm not going to take it down and return it, cause i'm not that type of consumer that would send it back like that, so i will have do my research unless i get a positive feedback from Govee.

  
",
64,688,"







  
  
    Easy to install
  
",5.0,Jessica G,"Reviewed in the United States January 6, 2021","









  
  
    
  Fast and easy to add light. My house is very old and there are no lights in the closets. These worked great!

  
",
65,762,"







  
  
    I'm impressed
  
",5.0,Adam,"Reviewed in the United States April 9, 2020","









  
  
    
  Really nice functionality and integration with Alexa.  You don't need a smart plug for these as a skill already exists that allows you to adjust brightness and change color.  You will have to download the app and integrate it of course.

  
",
66,548,"







  
  
    Great gift for tweens..
  
",5.0,Judy in PA,"Reviewed in the United States October 23, 2020","









  
  
    
  Grandson loves these lights. They were very easy to.put up and he can control the different colors and all with his phone. Also can set a timer to turn them off.  Worth the price..

  
",
67,778,"







  
  
    Work Great with Alexa
  
",5.0,Michael Coburn,"Reviewed in the United States August 24, 2020","









  
  
    
  Works great.  I installed under my son's gaming desk and it really makes it pop!  Super easy to install and configure with Alexa.  I will buy these again for my daughters desk as well.

  
",
68,731,"







  
  
    Not good
  
",2.0,Chris,"Reviewed in the United States February 21, 2021","









  
  
    
  Product arrived used and missing remote. Would not stay paired to the Alexa deviceReturned for refundGreat concept but was bad experience so I purchased a different type

  
",
69,492,"







  
  
    Original and replacement stopped working after a month.
  
",3.0,Amazon Customer,"Reviewed in the United States January 31, 2021","









  
  
    
  I originally got the product in december and it stopped working within a week so I got a replacement thinking that it's my fault. I got the replacement and it worked perfectly...until it stopped working. Both times only a portion of the lights turned on and the rest just didn't turn on. The lights are great and so is the app but the unreliability makes me not want to buy govee products ever again.

  
",
