,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
10,10,"







  
  
    I don't see these lasting too long
  
",3.0,Rylie Williams,"Reviewed in the United States May 10, 2020","









  
  
    
  After completely filling every little tic tac dispenser from just a single diamond painting kit (minus 1 bag as there wasn't enough) I don't see the tops lasting too long since to get the tops off you need to pull on the tabs. Also, 1 full bag fills 2-3 little dispensers. These things are tiny. I also had three containers with large cracks in the side although the crack doesn't go all the way through. I also received several that had smaller but very noticeable scratches. In just one afternoon session I was able to empty 3 full containers. The only real plus to these is the larger box to store everything in and the labeling stickers work very well.  If you do diamond paintings often I would say either buy multiple sets or just save up your tic tac dispensers as they would hold much more. If I liked tic tacs that would have seriously been the better option and the most cost efficient but I don't like them and I can't see me just tossing them either. So overall ....ehhh....

  
",Size: 64 Grid Storage Box
11,11,"







  
  
    Wouldn't want to diamond paint without it
  
",5.0,,"Reviewed in the United States August 26, 2019","









  
  
    
  I adore this container for my diamond painting.  As I often do diamond paintings with over 30 colors, having 64 containers has been great.  I will say the openings are a bit small, so you will need to use a smaller funnel to load the diamonds in. I found the white tray with a spout on the end that comes with some kits was perfect for loading them up. Still, I would rather have a smaller box with more containers, that I can easily carry around then a lesser number of bigger jars.

  
",Size: 64 Grid Storage Box
12,12,"







  
  
    Exactly what I was looking for, star for smugness of larger container
  
",4.0,yiota,"Reviewed in the United States August 28, 2020","









  
  
    
  This is exactly what I was looking for for my excess diamonds.  The little tic tac like containers hold a decent amount.  It's easy to pour them in, it's easy to pour them out.  It comes with little label stickers that give you enough room to write a DMC number and shape on them. You can order them as you get new DMC numbers to add.My only issue is that the larger container seems to have been chosen because you can technically get all the mini containers in it,  but not always easily. So getting all the mini containers in the larger container can be mildly annoying.

  
",Size: 64 Grid Storage Box
13,13,"







  
  
    Time Saver
  
",5.0,Bobbi Kirk,"Reviewed in the United States January 20, 2021","









  
  
    
  Since the Covid-19 shutdowns and restrictions, I have completed fifteen 5-d diamond projects. All of these were done prior to purchasing this portable bead storage container. I don't know why it took so long for it to dawn on me that opening little plastic bags and resealing was a real pain. Besides, I couldn't see all the symbols at once when I had the vinyl bags lined up back to back. With this storage container I can see all the symbols at once, and there is no trouble getting the containers open. It comes with an initial set of labels easily removed so I can reuse the containers for the next project. This container has saved me frustration and time. I already had a small funnel for transferring the beads back into the container. Definitely recommend.

  
",Size: 64 Grid Storage Box
14,14,"







  
  
    Handy
  
",4.0,beckasdream,"Reviewed in the United States February 6, 2021","









  
  
    
  I’m happy with this case to store my diamond dots. The small containers inside work great for my purpose. I can take the top completely off to fill or I can flip the small top open to pour out a small amount of dots to use. They are basically small Tic Tac containers. It’s nice to have an organized way to store my supplies. The larger case that holds everything does the job. The closure snaps seem a little flimsy and I have a feeling they will break off over time. That will cause me to not be able to carry the case around (like a mini suitcase) without all the little inside containers falling out. It’s working fine for now though.

  
",Size: 64 Grid Storage Box
15,15,"







  
  
    Don't buy
  
",2.0,G. Muenster,"Reviewed in the United States August 16, 2020","









  
  
    
  I thought this would be good for the ""Diamond"" paintings to hold the plastic beads.It came from China, shipped in a light weight bag, and the latches were broken. The handle is almost stationary.The little containers were solid enough but I could see the lids breaking very soon after repeated use.It didn't pay to send back. I gave the containers to someone else and tossed the tub.

  
",Size: 64 Grid Storage Box
16,16,"







  
  
    So helpful
  
",4.0,N J,"Reviewed in the United States March 28, 2020","









  
  
    
  This little sucker is a life saver. Before This I was constantly picking up little diamond painting beads all over the house. The only thing I would improve is to make the caps fit a tiny bit tighter. On the one hand, they come out easy enough to easily pour in the leftover beads when you're done with them. On the other hand, I've had a cap or two come out when I wasn't trying. No bueno. They are cute though, they look like little tic tac containers.

  
",Size: 64 Grid Storage Box
17,17,"







  
  
    I don’t think I would buy again.
  
",3.0,Amazon Customer,"Reviewed in the United States January 14, 2020","









  
  
    
  First time doing Diamond painting. I wanted to organize stones.  Little containers are ok but case they are in I was not impressed with. There is nothing keeping them in a row. Not sure which way they are supposed to be facing they don’t fit in there very organized. Take one out and they all move. The labels don’t stick.

  
",Size: 64 Grid Storage Box
18,18,"







  
  
    Flip Top lid containers for diamond drill gems
  
",3.0,Kindle Customer,"Reviewed in the United States May 24, 2020","









  
  
    
  Likes: 1) these are flip top lid containers, 2) they come in a case to hold them all, 3) the 64 count is better than the 20 count (because when you do several different diamond art paintings you wind up with extra gems), 4) carrying case is pretty sturdy. Dislikes: the lid flaps are flimsy and break off. I just opened this package yesterday for the first time and two of the flap lids broke off, 2) the sturdy carrying case one side of the close lock is not manufactured correctly and the lid does not stay on the latch. I have ordered this very container before but this one seems to have issues.

  
",Size: 64 Grid Storage Box
19,19,"







  
  
    Sturdy box with 64 snap open containers
  
",5.0,Kim Alxndr,"Reviewed in the United States July 6, 2020","









  
  
    
  By far the best box for diamond art. I have previously purchased a box that had only 28 bottles that screwed on. This box has 64 snap on lids. Can be opened and closed with one hand and since all of the kids are attached, they can’t be misplaced. Boxes open/close very easily and far superior to those little little jars that can be over tightened and get stuck. Comes with small white stickers so that each box can be marked with the corresponding symbols. The worst thing that I can say is that sometimes you have to hold it by the handle in order to get both sides to snap shut.

  
",Size: 64 Grid Storage Box
20,20,"







  
  
    Great organiizing system
  
",5.0,kim,"Reviewed in the United States October 16, 2019","









  
  
    
  wish I had ordered a couple more. not very diamond painting company uses the same color labeling system so it makes sense to have other storage kits to accommodate those as well. Also, I think I will have to look into log books for the same reason.  I just received this box and have not used it but my only concern would be for sturdiness of the hinges on the individual boxes. With constant use they may become infirm and break off, however I think they will still snap on, just easier to lose track of them if they are no longer attached.  Contrary to the appearances of my apartment I am OCD about matching storage and storage anything. This fills that compulsion. I would recommend, OCD or not.

  
",Size: 64 Grid Storage Box
21,21,"







  
  
    Plastic cracked in 2 places, but still usable & useful for diamond painting projects.
  
",2.0,Jennifer St.Laurent,"Reviewed in the United States February 26, 2020","









  
  
    
  This item came cracked in 2 places...one crack on the front of the box top which doesn't affect the function of the product, and the other crack on the back of the top near one of the hinges. This crack makes the top of the box hang funny when open, and since the weight of the top of the box pulls at the crack, it keeps getting bigger. The plastic is not very sturdy. I have duct-taped it to hold it together.The small containers for the drills are mostly fine...a few have flaps on top that almost snapped off when I flipped them open for the first time, and they will probably break off eventually. I'm using those for lesser used colors.Had I not been in the middle of a project that I really wanted to use this for, I'd have returned the item for the poor quality.That said, having your drills sorted in containers like these makes doing a diamond painting flow nicely. You can easily pour out just the amount you need for the area you're working on. Just wish the case itself was sturdier.

  
",Size: 64 Grid Storage Box
22,22,"







  
  
    Arrived shattered - Replacement OK
  
",5.0,C. Saw,"Reviewed in the United States January 28, 2021","









  
  
    
  I wish I'd had the good experience other did! The outer box arrived shattered on one end, with a long crack that went all the way to the bottom of the container. Several of the closure tabs on the small containers are completely snapped off and loose in the box.I am processing a return and hopefully the replacement arrives with no issues like this. How disappointing!---Edit: Two days later, my replacement arrived and it is exactly how I hoped it would be! Updating to 5* since this seems to be a shipping issue, not a product issue. At least now I know what'll happen to my case if I drop it...

  
",Size: 64 Grid Storage Box
23,23,"







  
  
    Cheaply made
  
",2.0,AshMaree85,"Reviewed in the United States July 9, 2020","








  
  Your browser does not support HTML5 video.










  
  
    
   The concept of this case is great but it's made very cheaply. Most organizer cases have actual hinges and hooks made from other parts, this is basically 3d printed from one single sheet of plastic... the hooks on the front do not stay closed and its very hard to get them to snap like they should. The little inside tic-tac like containers are made better than the actual case. Such a shame because I like the design of this case a lot more than some of the others I've seen 😕

  
",Size: 64 Grid Storage Box
24,24,"







  
  
    Cheaply made case
  
",2.0,Mander9888,"Reviewed in the United States November 27, 2020","









  
  
    
  I received the product and one of the clasps to keep it closed was already broken off. The containers to hold the little diamonds are similar to Tic-Tac containers. They are easy to use. I was very displeased with the case itself. It is very thin and easily breakable. The handle to be used to carry it is flimsy, and seems like it will snap of you try to carry the case.

  
",Size: 64 Grid Storage Box
25,25,"







  
  
    Good product for the price
  
",4.0,Emily K.,"Reviewed in the United States July 1, 2019","









  
  
    
  First of all, I used this product for a little over a month, and it certainly serves its purpose, especially for the low cost and number of individual containers. However, I decided to upgrade to a more expensive set of containers (used for diamond painting drills) because these containers are flimsy and the thin plastic cracks. If you never remove the lid, maybe they'll resist cracking, but that tiny lid makes it harder to put drills into the container vs removing the lid. Almost all mine have splits in them now, and while the containers are still usable in this condition, I wanted something better with a larger opening for putting in new packs of drills.

  
",Size: 64 Grid Storage Box
26,26,"







  
  
    If you need a container for Diamond Art Painting this is a Must.
  
",5.0,Dana Jacks,"Reviewed in the United States October 11, 2019","









  
  
    
  I love it 😊! I have started a great new Hobby, it's called Diamond Art, and I've become obsessed with it, and all the accessories that go along w/it lol 😊this Container and the little bottles that comes with it are PERFECT SIZE! And exactly what you need to hold all the colored diamonds,(drills) that you need for every new WIP. The containers are very sturdy, and the box as well, I will definitely be ordering more like this for every new D.A.Project. It came as specified and pictured, and with enough Labels for every container.Ty very much.

  
",Size: 64 Grid Storage Box
27,27,"







  
  
    Not at all the size of a “TicTac” box, too small in fact
  
",3.0,Crystal ETop Contributor: Coloring,"Reviewed in the United States December 29, 2019","









  
  
    
  I wanted to be able to put my diamond painting beads in the containers while I’m working on a project, but three colors did not fit in these tiny little boxes. They are only good for storing leftovers, if you haven’t got too many of them per color. Would’ve preferred that they were TicTac size boxes for the price, Which is what they look like visually. Perhaps an image showing one in a persons hand would help people know what size these really are. Don’t pay more than $6 for this box, keep an eye out for a sale

  
",Size: 64 Grid Storage Box
28,28,"







  
  
    This item for the price might need some improvement
  
",4.0,Marlene K. Hurlburt,"Reviewed in the United States September 27, 2019","









  
  
    
  First, what I liked was the snap container,#2,the container and box was sturdy and I liked the adhesive labels for color identification.What I was disappointed in was the flimsy handle and the small containers fell down when 1 or 2 containers were removed and I found the containers annoying to pick up to put in place. I am also missing one container ( that was not in the box)  so  I always have fallen lids that need to be uprighted to give me a tight fit.  It’s a good idea ,maybe this is as good as it gets for the small pixels?? I use this item for diamond painting.

  
",Size: 64 Grid Storage Box
29,29,"







  
  
    Great for organizing seeds
  
",5.0,S. Tassin,"Reviewed in the United States October 6, 2020","









  
  
    
  I used this to organize my seeds and used the label that came with it to indicate planting season. Then I just used a label maker to put across the front what each seed was. It's more compact than some of the other seed storage I was looking at which is also nice. Would be great for beads too.

  
",Size: 64 Grid Storage Box
30,30,"







  
  
    Incredibly Cheap
  
",1.0,Caitlyn W.,"Reviewed in the United States July 8, 2020","









  
  
    
  The first thing I noticed about these incredibly small cases is that most of them arrived scratched. They look as if they have already been used. If a product were to be on the shelf in this condition, I would never purchase it. Like other reviews mention, the plastic is so thin it feels as if it is going to break just by opening it. I'm incredibly disappointed with how cheaply made this item is, definitely returning it.

  
",Size: 64 Grid Storage Box
31,31,"







  
  
    You will love this convenient diamond storage!
  
",5.0,Amazon Customer,"Reviewed in the United States September 29, 2019","









  
  
    
  I'm really pleased with the container.  Everything is easily identified by labeling each individual container.  A small funnel helps to fill the container with diamonds. It is a tad smaller than tic-tac containers.  You can easily take the number/letter you need and dispense the diamonds you want to work on without having them all over your working area.  As I get a new kit I put the diamonds in the containers before starting on the canvas.  I complete one kit before starting a new one.  I love painting with diamonds!

  
",Size: 64 Grid Storage Box
32,32,"







  
  
    Not what I expected or needed.
  
",2.0,Mary Kay Duran,"Reviewed in the United States October 25, 2019","









  
  
    
  bird songs. Liked it originally, but does not stand up or flops over when filling. And I bought 2. The little tic tac containers are cheaply made and the lids do not fit tightly. Beads came tumbling out more then once. I got so aggravated I finally tried taping them closed. But that is inconvenient cause I have to reseal each time I use.

  
",Size: 64 Grid Storage Box
33,33,"







  
  
    Better than others ........
  
",5.0,Tracy L Boston,"Reviewed in the United States August 6, 2020","









  
  
    
  I was pleasantly surprised on this when I purchased for my diamond art beads. They are easy to fill, easy to get a few or many beads out of and fit nicely in the box with just enough room to be able to get just one container out at a time. I will say the locking hinges are a bit flimsy but do the job...how long they will last we will see. I purchased another like it and the boxes fit so tight you have to take out multiple just to get to the one you need. Buy this one instead.

  
",Size: 64 Grid Storage Box
34,34,"







  
  
    Good stuff
  
",5.0,Amanda,"Reviewed in the United States September 24, 2019","









  
  
    
  My case came quickly. Using it to hold herbs for a travel altar. Will work great! The lids are snug while not being difficult to remove if you want to. Comes with little stickers to label them. The containers are very small though. Smaller than a tick-tack case by probably half. Ordered another one because apparently I have more supplies than I realized. Will probably order a third one in the future for my diamonds for my painting with diamonds kits too. I think this will be a lot more space sensitive than the system I am currently using.

  
",Size: 64 Grid Storage Box
35,35,"







  
  
    I am on my 4h picture...I needed this!
  
",5.0,Kansas reader,"Reviewed in the United States January 31, 2020","









  
  
    
  I wasn’t sure about getting the diamonds into the cases but the white tray that comes with each picture has the pour tip that fits right in the top of the “boxes”.  The top removes completely but that isn’t necessary to fill. Depending on the volume of each packet the individual box will hold at least 3 packets. It makes the work area much cleaner/neater. They also send a sheet of mini stickers to mark the  boxes with the correct ID number.

  
",Size: 64 Grid Storage Box
36,36,"







  
  
    Package arrived damaged
  
",5.0,Lindsey Ness,"Reviewed in the United States September 26, 2019","









  
  
    
  This is perfect for those who bead or make jewelry to store and organize small pieces and bead colors. The box is a good size (easy to store and also easy to take along with you on the go) and the clasps hold and snap together tightly, and I feel confident it will stay closed. I got all my seed needs sorted and in the little containers, and then realized the corner of the top of the box was cracked 😣 After all that work, I’ll have to undo it so that I can return it for an undamaged one. It came to me in a sealed plastic mailing  envelope that didn’t have any padding. I’m bummed I have to wait again for it as I was hoping to get all organized for winter. Otherwise this is a great buy and a good price!

  
",Size: 64 Grid Storage Box
37,37,"







  
  
    Very useful!
  
",4.0,M. L. P.,"Reviewed in the United States June 3, 2019","









  
  
    
  I used this product to store 5 D drills . They weren’t as large as somebody described,almost 4 inches. Only 2 inches x 1 inch. actually. Found a few with bad  cracks and several with stressed and scratched corners.But overall worked well for organizing and consolidating drills into a compact and easily carried unit.Shipped very timely and wrapped well.

  
",Size: 64 Grid Storage Box
38,38,"







  
  
    Flimsy but functional
  
",4.0,Rachael Heydon,"Reviewed in the United States February 15, 2021","









  
  
    
  This little organizer was a game changer for the diamond art game! I did my first diamond painting without any kind of organizer aside from little ziplock bags, and that was a little bit of a nightmare, so I upgraded when I bought my next project. It's great for not only keeping me organized while I work, but keeping my mischievous kitten out of trouble. I just have one complaint: while one of the boxes works perfectly, I have issues with the little inserts in the second one. A couple of the containers have lids that are too flimsy to stay closed, so I leave them empty. Not surprised considering this organizer is on the cheaper side. Otherwise, I love how contained and organized everything is.

  
",Size: 28 Grid Storage Box
39,39,"







  
  
    Broken case
  
",3.0,cheryl,"Reviewed in the United States February 28, 2020","









  
  
    
  I love the little containers they are perfect for my drill storage. They snap well and are sturdy.However I have a problem that the large plastic storage case came broken. Very disappointed. Could you send me a replacement outer box?  I'd spend more on fooling around with packing and returning it then it's worth.  If the company makes this right I'll up it to five stars and write here that they  made it right.

  
",Size: 64 Grid Storage Box
40,40,"







  
  
    Containers are very very small
  
",3.0,Love It!,"Reviewed in the United States January 16, 2020","









  
  
    
  Opened the mailing envelope and the contents box was cracked. The tic tac box openings and container are very small, much smaller than an actual tic tac container. Do have to say the lids on the tic tac box seems sturdy, however, overtime I feel they wouldn’t last to long. I’m going to keep the product but I am going to invest a bit more $ into another product.

  
",Size: 64 Grid Storage Box
41,41,"







  
  
    Storage box is junk, the smaller containers are great.
  
",1.0,Tiffany,"Reviewed in the United States January 30, 2020","









  
  
    
  This box broke the moment I opened the lid. The plastic is really flimsy, I had to duct tap the lid where it cracked because I desperately needed a container for my beads.The good thing is that its a small case and the containers are ok. They are just like tictoc conatiners easy to open, but hard to pour and fill.

  
",Size: 64 Grid Storage Box
42,42,"







  
  
    organization
  
",5.0,florence mason,"Reviewed in the United States September 26, 2020","









  
  
    
  I never should have waited this long to buy this item. I enjoy diamond art kits and have completed nine, seven without my bead box. That was dumb on my part. These small containers are well made. Even my husband complimented on its structure and he is hard to please. It helps keep my beads and me organized so I can relax while making art. It came on time and neatly packaged. Thank you.

  
",Size: 64 Grid Storage Box
43,43,"







  
  
    Not good quality.
  
",1.0,Judy Nagaoka,"Reviewed in the United States February 28, 2021","









  
  
    
  I'm disappointed in the quality of these.  I ordered them and they seemed fine but after doing 3 Diamond paintings one of the lids no longer stays on and 3 of them cracked.  I can tell they aren't going to hold up for the longterm now I'm looking at something else to get instead.  Very disappointed as I've only had them for 2 months and it said they are for Diamond painting.

  
",Size: 64 Grid Storage Box
44,44,"







  
  
    Holds so many
  
",5.0,Amazon Customer,"Reviewed in the United States February 15, 2021","









  
  
    
  This diamond painting holder is great.  It has many containers to hold beads in.  It is easy to use and definitely helps you by giving small labels that  you can place on top to identify each color coordinate.  I, in fact plan to order another.  The carry case is great as well since it closes snuggly on all inside , so there is no possibility of any beads escaping.

  
",Size: 64 Grid Storage Box
45,45,"







  
  
    Perfect little storage containers.
  
",5.0,C. Moulton,"Reviewed in the United States January 10, 2021","









  
  
    
  These are the perfect containers for my acrylic ""diamonds"" for crafting. Easy to fill, hold 7-8 grams, and so far have not popped open if I drop one. Very sturdy. By far the best little containers for this purpose. Comes with plenty of label stickers. The cases keep everything sorted and safe. I will definitely buy again if I need more.

  
",Size: 64 Grid Storage Box
46,46,"







  
  
    I love it for tiny Lego pieces
  
",5.0,Theresa Z.,"Reviewed in the United States February 25, 2020","









  
  
    
  I like creating things with Lego but I don't like searching for some of the tiny pieces and trying to figure out what is where. This little box is perfect for sorting and holding the smaller pieces.I love how sturdy it feels and how easy it is to take the tops off the individual containers (while staying securely on when I want them to).Great value. Very pleased.

  
",Size: 64 Grid Storage Box
47,47,"







  
  
    Works for what it's supposed to
  
",4.0,laurajo06,"Reviewed in the United States March 1, 2021","









  
  
    
  Easy to use and store my diamonds for diamond painting in. But, I have already cracked 1 container trying to get the little tab in the lid open. It stuck down and when I pulled the container cracked. Not enough to render it unusable, but it's a pretty good sized crack. 4 stars, because the plastic seems easy to break.

  
",Size: 64 Grid Storage Box
48,48,"







  
  
    Perfect for what you need but
  
",4.0,Nikki,"Reviewed in the United States January 18, 2021","









  
  
    
  It is perfect for diamond painting and keeping things organized. I did take a star off however because my lid came cracked in 2 different places. not making it unusable, just hard to close at times.  i decided not to return as it was more of a hassle. However the product is good, just the container is not as sturdy

  
",Size: 64 Grid Storage Box
49,49,"







  
  
    Great addition!
  
",5.0,Nanasaurous,"Reviewed in the United States June 28, 2020","









  
  
    
  I love that it has so many more containers than the other storage container I had. They are easy to fill and easy to dispense just the number of drills you need. Sturdy box and tight closure as well. It makes diamond painting so much easier! I would recommend it and/or buy it again. If you do 5-D diamond paintings, you need this.

  
",Size: 64 Grid Storage Box
50,50,"







  
  
    Would happily give this storage container a 5-star review, except it arrived broken.  :(
  
",3.0,Bobbi Johnson,"Reviewed in the United States July 15, 2020","









  
  
    
  Love the ease of switching out colors, saves a lot of time, not having to hunt for the right bag for a color you need.  Labeling is nice, easy to grab, etc.  Only problem is that the right latch on the box is broken, and actually missing a chunk, so it doesn't close on that side.  Otherwise, it's a great item to have for diamond painting fans.

  
",Size: 64 Grid Storage Box
51,51,"







  
  
    Handy individual containers
  
",4.0,Ruth  from PA,"Reviewed in the United States July 26, 2020","









  
  
    
  I have done over a dozen painting and these little containers are a nice addition to my projects.  I like having a large number.  I deducted one star because several containers were broken but there were still enough left.  The containers I've been using are connected so having these being individual is a handy change.

  
",Size: 64 Grid Storage Box
52,52,"







  
  
    It’s useless if I can’t close it...
  
",1.0,Katlyn,"Reviewed in the United States December 9, 2020","









  
  
    
  I know accidents happen, but the hinges being such a thin plastic made this item very fragile. I JUST took it out of the package and inspected it cos the lid refused to close and found that the right hinge had been torn/broken. Not sure if it was the retailers fault or the way it was delivered but now I can’t give this as a gift for my mom for Christmas. I was hoping to not have to deal with the stress of a return/refund but this isn’t usable at all like this....

  
",Size: 64 Grid Storage Box
53,53,"







  
  
    Smaller than I expected but still very useful
  
",4.0,ConnieT_77,"Reviewed in the United States August 23, 2019","









  
  
    
  I guess I was thinking that the little flip-top containers inside the box were more like Tic-Tac size, but they're smaller than that. I could still fit most of the colors in one container per color, however. And there are a lot of containers, so I could make more than one color if I wanted to (I put my extras in baggies and worked them onto my diamond painting canvas first so I could keep it to one container per color). The included sticky tabs for the numbers is great. I bought a second box so I could have my round gems in one and my squares in another. But because of the size, I'll likely end up buying more. Still, I like this better than others I've seen around the web. I'm not sorry I bought them. :)

  
",Size: 64 Grid Storage Box
54,54,"







  
  
    As advertised, but I don’t like it
  
",4.0,D,"Reviewed in the United States August 9, 2020","









  
  
    
  It is as advertised. I think the box and the container are made a little flimsy for hands that don’t have good grip. Good product just not to my liking.

  
",Size: 64 Grid Storage Box
55,55,"







  
  
    Great organizer
  
",5.0,Josephine,"Reviewed in the United States September 4, 2020","









  
  
    
  I needed some way to organize the diamond dots rather than the bags the kits provide. These are perfect. Keeps the beads secure, easy to open and pour out when needed, and easy to put excess dots back when done. I use a small funnel but the tray provided works well also. And there is enough space for a small label on the top. The carrying case keeps everything together and in one spot. Highly recommend.

  
",Size: 64 Grid Storage Box
56,56,"







  
  
    Useful for more than diamond painting
  
",5.0,Colorado,"Reviewed in the United States June 25, 2019","









  
  
    
  I received my order in 5 days. The box was in perfect condition. I have used this type of container for years but was unable to find them locally. I use them for holding beads. Over 8grams will fit in each container. I especially like the carrying case. It locks closed so I don't worry about spilling them when I carry it. If you have trouble keeping the little labels on, just write on the box with a Sharpe.

  
",Size: 64 Grid Storage Box
57,57,"







  
  
    Not sturdy, but great concept
  
",4.0,Breanna C,"Reviewed in the United States October 17, 2020","









  
  
    
  He product itself is good. It has a lot of containers and fits the beads. My only complaint is i received it broken. A latch is broken off, and the box is cracked. I’d get a refund, but i have to send this one back, and honestly I’m too lazy to do that.Photo of how it’s broken is attached.Sturdier box would be nice. I’m going to try and put these containers in something else.

  
",Size: 64 Grid Storage Box
58,58,"







  
  
    Good way to organize my diamond dots.
  
",4.0,A Christian Reader,"Reviewed in the United States March 18, 2021","









  
  
    
  These containers work very well with organizing my diamond dots and make it easier to use them. I didn't care for the labels that came with them, so I am using my own small return labels I get in sheets for my home office instead. Otherwise, I am very satisfied with them.

  
",Size: 64 Grid Storage Box
