,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
36,104,"







  
  
    Perfect size
  
",5.0 ,Tasha Farley,"Reviewed in the United States February 4, 2021","









  
  
    
  I found this item a but cheaper here on Amazon than how much it is in stores... it came on time and was a perfect gift!

  
",Style: Good Luck Bear
37,29,"







  
  
    Cute
  
",5.0 ,Honey,"Reviewed in the United States February 5, 2021","









  
  
    
  My adult friend ended up in the hospital so I sent her this little guy.  She loved it!  Made to last

  
",Style: Share Bear
38,21,"







  
  
    Nice. Pretty purple for infant
  
",5.0 ,Lisa Beaver,"Reviewed in the United States December 29, 2020","









  
  
    
  Adorable care bear

  
",Style: Share Bear
39,57,"







  
  
    He sleeps cuddled up to her every night!
  
",5.0 ,Chad&Shellz,"Reviewed in the United States November 9, 2020","









  
  
    
  Got for my GF, she had one as a kid. She was so surprised and happy!!

  
",Style: Good Luck Bear
40,130,"







  
  
    SO SOFT
  
",5.0 ,Summer,"Reviewed in the United States September 23, 2020","









  
  
    
  This guy is SO soft and honestly the perfect size. Not too big, not too small. His face is perfectly grumpy!

  
",Style: Grumpy Bear
41,47,"







  
  
    Happy nerd
  
",5.0 ,Mom,"Reviewed in the United States November 7, 2020","









  
  
    
  Only place that had my favorite bear. Exactly what I wanted. Soft plush fabric

  
",Style: Good Luck Bear
42,91,"







  
  
    Timely
  
",4.0 ,Karen M. Day,"Reviewed in the United States February 5, 2021","









  
  
    
  It was a great value and was the only one I could find for Christmas

  
",Style: Funshine Bear
43,98,"







  
  
    Great quality & price
  
",5.0 ,Stephanie White,"Reviewed in the United States February 25, 2021","









  
  
    
  My nephew absolutely loves his Care Bear & his Aunt (me) absolutely loved the price!!  Thanks so much!!!

  
",Style: Funshine Bear
44,33,"







  
  
    So Sweet
  
",5.0 ,C. Guerrero,"Reviewed in the United States January 14, 2021","









  
  
    
  Omg this bear is so soft and cuddly. My granddaughter loves it and snuggles with it.

  
",Style: Share Bear
45,105,"







  
  
    Box came damaged
  
",4.0 ,Hermelinda,"Reviewed in the United States March 3, 2021","









  
  
    
  Everything great i love the bear only complain is that the box came ripped.

  
",Style: Cheer Bear
46,125,"







  
  
    Orange color
  
",4.0 ,tonya,"Reviewed in the United States February 6, 2021","









  
  
    
  Is orange not at all original color (brown).  Soft. Keeping bc can’t find “new” ish original for reasonable price. But daughter likes.

  
",Style: Tenderheart Bear
47,49,"







  
  
    Every kid must have one
  
",5.0 ,Scott Sloan,"Reviewed in the United States October 8, 2020","









  
  
    
  Super soft

  
",Style: Funshine Bear
48,10,"







  
  
    I would like to say I bought this for my Daughter but they are for me
  
",5.0 ,Kandy,"Reviewed in the United States December 30, 2020","









  
  
    
  Just in love!! They are cute, soft and cuddly! What more can you ask for?? Bears (yes, I said bears because well I have a problem and I have them all) are super soft and easy to get out of the box, but the collectible coin was in there like Fort Knox not a problem because I have a toddler that I did not want getting that on her own.  These bears are not the same as the original but I think they are better than the originals I just love the colors and expressions.

  
",Style: Tenderheart Bear
49,75,"







  
  
    Huggable and soft !
  
",5.0 ,Miriam C.,"Reviewed in the United States December 18, 2020","









  
  
    
  Super soft !

  
",Style: Cheer Bear
50,121,"







  
  
    Its sharing your love with someone!
  
",5.0 ,David,"Reviewed in the United States November 3, 2020","









  
  
    
  A gift for my granddaughter, who is 18. She just went off to college. (She took it with her!)She gave me two of hers when she was little when I was having a ""rough time"" at work. Then last year, when she was 17, she gave me another one when her grandpa, my husband, went through open and heart surgery. The care bears helped me so much!! I love them!

  
",Style: Tenderheart Bear
51,106,"







  
  
    My granddaughter love it!
  
",5.0 ,Clue,"Reviewed in the United States February 1, 2021","









  
  
    
  She loves yellow and she love Care Bears so what a wonderful combination!

  
",Style: Funshine Bear
52,44,"







  
  
    Fantastic
  
",5.0 ,Tammie Richardson,"Reviewed in the United States January 19, 2021","









  
  
    
  Think my little one has the whole collection..

  
",Style: Share Bear
53,51,"







  
  
    Honey, they shrunk the bear...
  
",1.0 ,Phil Isaac,"Reviewed in the United States December 31, 2020","









  
  
    
  2 of 3 bears arrived just as described. Can you guess which one was wrong? That's right, smaller bear not even in a box. I've requested it be replaced and will update my review once I receive the right bear. Disappointing to say the least...

  
",Style: Cheer Bear
54,126,"







  
  
    very cute
  
",5.0 ,John F.,"Reviewed in the United States December 29, 2020","









  
  
    
  purchased as gift

  
",Style: Good Luck Bear
55,36,"







  
  
    Just as depicted and box was intanct
  
",5.0 ,Aerial Wernecke,"Reviewed in the United States December 20, 2020","









  
  
    
  I was super happy that when I received the package that the box the bear was in wasn't damaged at all. The bear is perfect!

  
",Style: Good Luck Bear
56,73,"







  
  
    Dishonest and Disappointing
  
",1.0 ,magbar33,"Reviewed in the United States December 31, 2020","









  
  
    
  These bears are supposed to be the same size.  The pink one came in a bag, not even a box. Paid the same price for both. Be careful, bear size advertised is not what actually comes to your door.

  
",Style: Cheer Bear
57,109,"







  
  
    Super soft!!
  
",5.0 ,hailey,"Reviewed in the United States December 29, 2020","









  
  
    
  Great gift idea for a friend if any age! Very plush and soft!

  
",Style: Funshine Bear
58,100,"







  
  
    Very cute and nostalgic
  
",5.0 ,Patrick,"Reviewed in the United States January 11, 2021","









  
  
    
  It arrived early, it was double wrapped in plastic so it was nice and clean...top notch

  
",Style: Tenderheart Bear
59,70,"







  
  
    Don’t buy
  
",1.0 ,Kirk,"Reviewed in the United States January 26, 2021","









  
  
    
  I wouldn’t purchase this. Do not risk working with the seller, they are deceptive.

  
",Style: Grumpy Bear
60,114,"







  
  
    Very fast delivery and I love it
  
",5.0 ,Lori knogl,"Reviewed in the United States December 7, 2020","









  
  
    
  Love it

  
",Style: Good Luck Bear
61,40,"







  
  
    Cute and plush
  
",5.0 ,Heather,"Reviewed in the United States February 10, 2021","









  
  
    
  Super cute completes our collection for granddaughter

  
",Style: Grumpy Bear
62,120,"







  
  
    recommend buying
  
",5.0 ,Lavonce Cody,"Reviewed in the United States February 18, 2021","









  
  
    
  softness

  
",Style: Funshine Bear
63,34,"







  
  
    Love it just not the delivery ppl
  
",4.0 ,Amazon Customer,"Reviewed in the United States December 29, 2020","









  
  
    
  Just the box came all bad😒 overall love the bear i wanted to keep him in the box

  
",Style: Tenderheart Bear
64,102,"







  
  
    Got what i was looking for!
  
",5.0 ,Sugandha,"Reviewed in the United States March 7, 2021","









  
  
    
  Perfect for my 3yo. Nice color and so soft to touch.

  
",Style: Grumpy Bear
65,25,"







  
  
    Fluffy
  
",5.0 ,Amazon Customer,"Reviewed in the United States January 9, 2021","









  
  
    
  So soft and fluffy- awesome! I'm surprised it was such a good price. Also- it comes with a special collectible coin that my kiddo loves!

  
",Style: Tenderheart Bear
66,64,"







  
  
    Good product 👍
  
",5.0 ,Leileigh,"Reviewed in the United States January 18, 2021","








  
  Your browser does not support HTML5 video.










  
  
    
   Nice toy!

  
",Style: Good Luck Bear
67,99,"







  
  
    😍
  
",5.0 ,Mary McCurdy,"Reviewed in the United States February 15, 2021","









  
  
    
  😍

  
",Style: Share Bear
68,60,"







  
  
    Care Bears!!
  
",5.0 ,missy,"Reviewed in the United States January 25, 2021","









  
  
    
  LOVE

  
",Style: Share Bear
69,84,"







  
  
    Great deal
  
",5.0 ,Felicia McCullough,"Reviewed in the United States January 23, 2021","









  
  
    
  Very happy! A+++

  
",Style: Grumpy Bear
70,46,"







  
  
    Christmas Gift Favorite
  
",5.0 ,nikki,"Reviewed in the United States January 31, 2021","









  
  
    
  I got a few of these for Christmas gifts and they were a hit!!

  
",Style: Funshine Bear
71,90,"







  
  
    So soft
  
",5.0 ,P.H. ,"Reviewed in the United States January 21, 2021","









  
  
    
  Love this!!!! So soft and fluffy not furry. Nice big size. I ❤️ GRUMPY BEAR and my son loves it too!

  
",Style: Grumpy Bear
72,38,"







  
  
    Absolutely adorable!
  
",5.0 ,Rebecca,"Reviewed in the United States December 29, 2020","









  
  
    
  Purchased this for my 1 year old niece.  It's so bright and cheerful!  She loves it!

  
",Style: Funshine Bear
73,71,"







  
  
    Super soft
  
",5.0 ,Miriam C.,"Reviewed in the United States December 18, 2020","









  
  
    
  It’s super fluffy and soft !

  
",Style: Funshine Bear
74,128,"







  
  
    PERFECT
  
",5.0 ,Danielle Vasquez,"Reviewed in the United States December 15, 2020","









  
  
    
  SOFT MADE WELL JUST BEAUTIFUL

  
",Style: Share Bear
75,30,"







  
  
    Grumpy care bear
  
",5.0 ,Ekerri,"Reviewed in the United States February 13, 2021","









  
  
    
  Cute and quality care bear.Delivered fast and on time.Box is undamaged and giftable!

  
",Style: Grumpy Bear
76,50,"







  
  
    Care Bear Stare
  
",5.0 ,Susan M.,"Reviewed in the United States December 30, 2020","









  
  
    
  Got this for grandson that is ""Lucky"" to be alive.

  
",Style: Good Luck Bear
77,108,"







  
  
    Very satisfied
  
",5.0 ,Eloy Serna  Jr,"Reviewed in the United States March 15, 2021","









  
  
    
  Loved it

  
",Style: Grumpy Bear
78,68,"







  
  
    Christmas
  
",5.0 ,Carl P.,"Reviewed in the United States February 23, 2021","









  
  
    
  Bought one for my daughter, and one for my granddaughter, kids were happy, so I'm happy

  
",Style: Grumpy Bear
79,107,"







  
  
    Not what was advertised
  
",1.0 ,Susan Bundy,"Reviewed in the United States January 3, 2021","









  
  
    
  This item was advertised bigger and in a box. It can unboxed and very small. I am very disappointed.

  
",Style: Cheer Bear
80,14,"







  
  
    Awesome bear
  
",5.0 ,Traci Reid,"Reviewed in the United States February 19, 2021","









  
  
    
  Grumpy bear was on special but he is a real treat. The kids love how soft he is and we often talk about what makes us happy and what makes this grumpy. He’s a nostalgic icon from the past and he feels his role wonderfully

  
",Style: Grumpy Bear
81,123,"







  
  
    An Amazing Gift
  
",5.0 ,CeeJay,"Reviewed in the United States February 17, 2021","









  
  
    
  I was reading some of the reviews and it is really unfortunate that some of the customers didn't receive the advertised product nor did they receive the collectible coin. I took a shot on it as a Valentine's Day gift and I received the product (Cheer Bear) in the advertised box with the collectible coin. It was for the girlfriend and was more so going to be a display/collectible item rather than a teddy bear to sleep with. Either way, she loved it, said it was really soft and it's cute. Would recommend.

  
",Style: Cheer Bear
82,129,"







  
  
    Perfecto
  
",5.0 ,Barbara  Ramos,"Reviewed in the United States October 23, 2020","









  
  
    
  Es perfecto, su color, su suavidad, todo me encantó

  
",Style: Grumpy Bear
83,31,"







  
  
    Adorable
  
",5.0 ,Amazon Customer,"Reviewed in the United States January 10, 2021","









  
  
    
  One of my daughters favorite stuffed animals!!! So so cute <3 You can't go wrong with a care bear!!!

  
",Style: Cheer Bear
84,82,"







  
  
    Great stuffed animal
  
",5.0 ,Runnerme,"Reviewed in the United States February 16, 2021","









  
  
    
  My girls loved the soft arms and legs and the body was nicely stuff. It’s also a good size. They were very happy to get them.

  
",Style: Funshine Bear
85,95,"







  
  
    Son loves it
  
",5.0 ,Fae,"Reviewed in the United States December 27, 2020","









  
  
    
  Bought for my son for Christmas, he absolutely loves it

  
",Style: Tenderheart Bear
86,85,"







  
  
    A perfect gift
  
",5.0 ,Veronica Garza,"Reviewed in the United States January 3, 2021","









  
  
    
  It is worth what u pay, it’s comfy, it’s a great gift, it was perfect

  
",Style: Tenderheart Bear
87,18,"







  
  
    Awesome deal on an awesome product.
  
",5.0 ,M~,"Reviewed in the United States January 23, 2021","









  
  
    
  OMG. I scored a deal on these beautiful Care Bears. They’re big and they came in perfect condition. I buy toys throughout the year for Toys for Tots. So these will go for that.

  
",Style: Grumpy Bear
88,103,"







  
  
    Smelled of smoke
  
",2.0 ,Tammy,"Reviewed in the United States December 24, 2020","









  
  
    
  The Bear smells like cigarette smoke. Trying to get the smell out

  
",Style: Grumpy Bear
89,76,"







  
  
    Perfect
  
",5.0 ,Alexander Cowan,"Reviewed in the United States February 3, 2021","









  
  
    
  Perfect great gift for my daughter she loves it

  
",Style: Share Bear
90,27,"







  
  
    My 1 year Old LOVES it!
  
",5.0 ,Taylor Bratton,"Reviewed in the United States March 3, 2021","









  
  
    
  My one year old loves it. I showed her the show the day before and she fell in love with Care Bear so I bought it for her. The price for the quality is amazing! Soft and hazard free. Very cute. I kept the coin she keeps Care Bear lol.

  
",Style: Share Bear
91,62,"







  
  
    Amazing product
  
",4.0 ,Amazon Customer,"Reviewed in the United States December 29, 2020","









  
  
    
  Only problem I had with this product is there is a small hole under the ear. Other then that expression is great and the bear is so soft.

  
",Style: Funshine Bear
92,97,"







  
  
    Cute
  
",5.0 ,dara,"Reviewed in the United States December 17, 2020","









  
  
    
  Loved it so cute

  
",Style: Share Bear
93,115,"







  
  
    Awesome
  
",5.0 ,Tamar/alonzia,"Reviewed in the United States January 23, 2021","









  
  
    
  Make more bears

  
",Style: Good Luck Bear
94,127,"







  
  
    Happy bear sad box
  
",5.0 ,Que,"Reviewed in the United States January 10, 2021","








  
  Your browser does not support HTML5 video.










  
  
    
   The box was broken in two spots but I got the bear I wanted for my niece's collection..

  
",Style: Good Luck Bear
95,83,"







  
  
    Excellent
  
",5.0 ,MaricelA,"Reviewed in the United States October 2, 2020","









  
  
    
  Love it! Thank u!!!

  
",Style: Grumpy Bear
96,42,"







  
  
    Love this. It's such a cute bear. Great deal on it as well.
  
",5.0 ,Karen,"Reviewed in the United States December 29, 2020","









  
  
    
  So cute and bigger than I thought. Would recommend.

  
",Style: Cheer Bear
97,61,"







  
  
    The care bears care :)
  
",5.0 ,Allyson ortiz,"Reviewed in the United States February 15, 2021","









  
  
    
  I love the carebears, I bought all 6 of, them

  
",Style: Share Bear
98,0,"







  
  
    No Age Limit To Hugs
  
",5.0 颗星，最多 5 颗星,Dahmia,2020年12月18日 在美国审核,"









  
  
    
  I ordered this for a dear friend who used to have an entire collection of Care Bears - due to alzheimers she no longer has her home or contents.  I sent this to her as we're not permitted to see her due to the Covid - she loves it - she plans on keeping it forever - her words - so hugable!

  
",Style: Cheer Bear已确认购买
99,1,"







  
  
    Amazon warehouses need to handle their merchandise better.
  
",2.0 颗星，最多 5 颗星,Jennifer B.,2020年11月24日 在美国审核,"









  
  
    
  The bear was soft and very cuddly. Was highly dissapointed in the packaging. It was a gift for my daughter for her birthday. She likes to keep the boxes for her stuffed animals but the box was crushed and ruined. I had to throw it away. They need to handle things better over there in the warehouse. That box should never have been distributed.

  
",Style: Cheer Bear已确认购买
100,2,"







  
  
    Good
  
",4.0 颗星，最多 5 颗星,Nhc1,2020年10月31日 在美国审核,"









  
  
    
  Box came wrapped in a plastic bag, great since I was worried about the box having an open front side. Easy to free bear from box, it’s super soft, good quality for 12.88.

  
",Style: Good Luck Bear已确认购买
101,3,"







  
  
    Expectations exceeded
  
",5.0 颗星，最多 5 颗星,Dorothy M Kitchen,2020年10月8日 在美国审核,"









  
  
    
  I am completely excited about these Care Bears. I was nervous about the texture but wasn’t disappointed. They are soft and cuddly. Care Bears was my favorite child hood toy and I’m super excited to gift them to our kiddos!

  
",Style: Share Bear已确认购买
102,4,"







  
  
    Worth the wait.
  
",4.0 颗星，最多 5 颗星,TwitchyNoodles ,2020年8月28日 在美国审核,"









  
  
    
  Beside the box being a little beaten. The plush itself is so soft and very cuddly. I’ve seen it in Walmart for a less price but like always GrumpyBear was always sold out. So had to go online and pay a bit more for it. But still worth it since I have the old versions of carebears.

  
",Style: Grumpy Bear已确认购买
103,5,"







  
  
    Great for gifts or collecting!
  
",5.0 颗星，最多 5 颗星,ShopWoman,2021年1月4日 在美国审核,"









  
  
    
  I noticed that these are priced competitively with other stores, but those other stores were sold out so I came here to complete my set of Care Bears.  These also make great gifts to give others.  They came well packaged and then wrapped again with plastic on the outside during a pandemic, which is a plus.  They also come with a special collector's coin, with the same or similar color as the bear.  I'd highly recommend these as gifts or as ""visuals"" for those who need comfort, self-care, and/or stress-relievers.  As a side note: During this pandemic, I store the incoming items I've removed from the main package into a secure place inside my apartment and wait three days before use.  I also use either Lysol spray or Tide antibacterial fabric spray to pretreat these after I've waited three days, just to make sure they are clean and germ-free before use during a pandemic.  I am high-risk and therefore do what I can to make sure that anything I purchase is cleaned and disinfected before use.  It's just an added step that could reduce risk of any infection during a pandemic.  The extra care that went into packaging this item was impressive, however.  I knew I was receiving a new and carefully packaged product.  I received the same type of packaging from one other company that sold Care Bears as well.  I'm wondering if they come direct from the factory with plastic bag coverings outside of the bear boxes.

  
",Style: Good Luck Bear已确认购买
104,6,"







  
  
    Just keep swimming
  
",3.0 颗星，最多 5 颗星,Sam,2020年11月14日 在美国审核,"









  
  
    
  I love love love this Cheer bear. I bought it for my daughter (she’s only 3 months old LOL) but for a keepsake. It is just as described and perfect in every way! EXCEPT it smells like a fish factory 😫 it has the faint smell of rotten fish on it. I don’t want to deal with returning because my husband works 14+ hours a day and it sucks trying to take my kids and 3 month old out (especially with COVID-19!)... is I throw it in the washing machine, will it ruin its fur??? Thank you!

  
",Style: Cheer Bear已确认购买
105,7,"







  
  
    Awesome Deal!! Going to buy the rest!
  
",5.0 颗星，最多 5 颗星,Nicci Kuta,2020年12月27日 在美国审核,"









  
  
    
  I LOVE CARE BEARS!!!!! So I found this one and ordered him because it was only $10 and then I got worried as I read a review and someone said it looked funny. Well it was the wrong bear they had reviewed or something because mine is in a collector box which he will stay in. He’s gorgeous like all the carebears. I’m going to get the rest of them now just going to make sure it’s this specific brand. Thanks love how cute it is and the size of the bear is great snd love the box!

  
",Style: Grumpy Bear已确认购买
106,8,"







  
  
    Box came damaged
  
",3.0 颗星，最多 5 颗星,Raidyn Vasquez,2020年10月17日 在美国审核,"









  
  
    
  The box came damaged in three different areas. The bear itself is fine but if trying to keep in great condition - it’s a no go with the box

  
",Style: Good Luck Bear已确认购买
107,9,"







  
  
    Adorable
  
",5.0 颗星，最多 5 颗星,Clover4206,2021年1月6日 在美国审核,"









  
  
    
  These are awesome. Only complaint is my pink one came with what I would call a ""fake"" version on the coin. The others are solid and you can tell they are metal and good quality. For some reason my pink came with one that feels like plastic. Considering I'm collecting these in super disappointed it's different sub par to the rest but honestly only complaint. Good Size, soft and super cute.

  
",Style: Funshine Bear已确认购买
108,132,,,,"Reviewed in the United Kingdom October 13, 2020","









  
  
    
  Lovely plushie, super soft and exactly what I expected only a little bigger!

  
",Style: Grumpy Bear
109,133,,,,"Reviewed in the United Kingdom August 2, 2020","









  
  
    
  Super cute, the box is nice and also came with a collector's coin which I wasn't expecting. Bear is good quality and a nice size. Fur is super soft. Definitely want to collect them all

  
",Style: Cheer Bear
110,134,,,,"Reviewed in the United Kingdom February 22, 2021","









  
  
    
  As described on the tin & made a fan of the old Care Bear stuff when they were a child very happy!

  
",Style: Tenderheart Bear
111,135,,,,"Reviewed in the United Kingdom February 11, 2021","









  
  
    
  Very happy 43 year old wife reliving her youth during the lockdown. You can have a Teddy at any age!!

  
",Style: Tenderheart Bear
112,136,,,,"Reviewed in the United Kingdom March 14, 2021","









  
  
    
  Beautiful ... takes me back to my childhood . Love it.. retro.. reminiscing.. beautiful quality and came with a special coin too which I have put in my vintage looking money box

  
",Style: Tenderheart Bear
113,137,,,,"Reviewed in the United Kingdom October 22, 2020","









  
  
    
  This box included three items, the box they came in had been opened fortunately all items where still in the box.

  
",Style: Good Luck Bear
114,138,,,,"Reviewed in the United Kingdom January 15, 2021","









  
  
    
  Lovely present for a little girl

  
",Style: Tenderheart Bear
115,139,,,,"Reviewed in the United Kingdom December 29, 2020","









  
  
    
  Grumpy bear is absolutely adorable, he's always been my favourite and as a fully grown but child at heart person. I love him!

  
",Style: Grumpy Bear
