,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
10,10,"







  
  
    Beware of Roku
  
",1.0,DIVER226,"Reviewed in the United States May 8, 2018","









  
  
    
  After 2 months my Roku was unable to receive the WIFI bandwidth necessary to watch any programming. All I received was a ""circle""  as I waited to connect,to no avail. Thinking it was my modem, I had my internet service provider come to my home only to be informed that the Roku device could not receive the signal. This is after my old router and modem was upgraded. All that was accomplished with this upgrade was that  the strength of the connection went from one bar to two out of five. I can only suggest one do more research then I did.

  
",
11,11,"







  
  
    Not as good as it’s predecessor. Don’t purchase refurbished.
  
",1.0,Ronnie Howell,"Reviewed in the United States February 11, 2018","









  
  
    
  Pay the $3 more for a new Roku Express if you’re going to buy one at all. The two refurbished units I purchased have a hard time sensing the WiFi signal even when they are right beside the wireless router. The units respond faster than the Roku 2 units I had previously, when navigating...but any upgrade should, I would expect. I also expected faster streaming...not the case with the Roku Express, which claims to be 5x faster.UPDATE: BOTH OF THE ROKU EXPRESS UNITS I PURCHASED KEEP CRASHING. I HAVE TO RESET AND RE-ENTER ALL OF MY LOGIN AND CREDENTIAL INFO AND RE-INSTALL ALL OF MY APPS EVERYTIME I WANT TO WATCH ONE OF THESE. CHANGING MY RATING TO 1 STAR. WOULD GIVE ZERO STARS IF I COULD.

  
",
12,12,"







  
  
    ZERO customer support. No human to speak with on ...
  
",1.0,S,"Reviewed in the United States May 26, 2018","









  
  
    
  ZERO customer support.  No human to speak with on phone.  Unit keeps failing.  Yes, its is near the router and all my other devices work.  I finally did a factory reset and now it is stuck in a helpless loop.  Website does NOT address all issues.  Usually works OK, but getting to be not worth the trouble.  Its going under the sledge hammer soon.

  
",
13,13,"







  
  
    Junk after 3 months
  
",1.0,Nicole Eakins,"Reviewed in the United States March 18, 2018","









  
  
    
  I received this roku on December 4th. It has worked well for the last 3 months, but now it's junk. It says that the power cord isn't supplying enough power and to use the one provided. However, it it's the power cord that it came with! I've tried moving outlets and unplugging it and plugging it back in. On occasion it will power on, but when it does it isn't recognizing ANY wireless networks. There are no issues with our network, and our other roku is working just fine. I think this one is defective, and of course it's past the return date.

  
",
14,14,"







  
  
    Fast and small.
  
",5.0,Cricketoes,"Reviewed in the United States March 10, 2018","









  
  
    
  Love it. It’s so small. It comes with sticky tape to attach it wherever you want. I put mine on the bottom of my TV. This is also simple to hook up, simple to set up and simple to use. I’m using the usb to power it off of the TV instead of plugging it into the wall. It’s much faster than I expected. I’ll be buying a couple more for the other TVs. I’m very pleased with this.

  
",
15,15,"







  
  
    This product is garbage
  
",1.0,Joe,"Reviewed in the United States August 25, 2018","









  
  
    
  I am not one to write negative review like this, but it this case, I have no other way to express my frustration with this product.The product updated its firmware, (which btw, I never agreed to) and since then rendered itself unusable.9 times out of 10, it would start with low power message, even though nothing in my setup has changed, and even though it is using the power supply provided with the device.in the off chance case it would start, it won't connect to the network and would report weird stuff like a MAC address that is all zeros.The device updated itself and started doing that just after (by two days) the 30 days return period has expired.Roku's customer support is a bunch of pages with troubleshooting instructions. after 30 min of surfing their web I couldn't find a way to contact them and wait for them to get back to me with an attempt to solve the issue.this thing is under $30, so not the end of the world. I say screw it. I am throwing this piece of junk in the garbage where it belongs and going to try and get one of the services that actually know what they are doing, like google chromecast or amazon fire.

  
",
16,16,"







  
  
    AWESOME to use with TWC/Spectrum App (replaced Spectrum digital converter boxes)
  
",5.0,KBS,"Reviewed in the United States December 1, 2017","









  
  
    
  Purchased four to replace the Spectrum digital converter boxes on our miscellaneous TVs and it works great with the Spectrum app - if you don't mind the extra step of clicking on the app to watch TV.  Added bonus of expanded channel tier beyond the basic tier you pay for which the Spectrum box limits (not to mention all the other apps like Netflix) so you can watch ALL the spectrum channels you pay for.  There is also a TV guide built in. I returned the digital boxes to Spectrum and keeping my $16 a month rental fee. My husband says set up was very easy, just follow the prompts and it only took a couple minutes. Great deal!

  
",
17,17,"







  
  
    I love it
  
",5.0,Carlos,"Reviewed in the United States December 27, 2018","









  
  
    
  I don't have a 4k tv and I don't have the need for voice commands, so when I was looking for a streaming device I chose this Roku player because it had the features that I needed and the price was way better compared to Amazon stick (even though I love Amazon products). The installation was fast in both the computer and tv. The receiver is a little big compared to the fire stick but its still small enough. It comes with an HDMI cable, which in my case, the small size is perfect, and the USB cable and power adapter to power it. My receiver is powered just by the USB cable in the back on my tv. The picture quality is 1080p and the internet speed is fast enough to prevent lagging while streaming.

  
",
18,18,"







  
  
    Roku - Just horrible product to run YouTube TV App on....
  
",1.0,JAY_DFW,"Reviewed in the United States March 30, 2018","









  
  
    
  I bought a Roku which says 5x model as per your suggestion butI just hate it. It takes for ever to pause, rewind or forward.You have to click 3 to 10 times pause/play button to pause or play.Rewind and Forward are even worse since they just failed to acton for more than 10 times.Changing channels is challenging! Keep pressing over and over and overand may be it will succeed!Switching between Live, Home and Library is impossible.Most of the time you have to click 10 times to switch Live to Library.I am surprised YouTube TV customers haven't complained about thisfrustrating experience with using YouTube TV App on Roku!!5X is not enough.. it needs at least 50x really to make some sense out of it....

  
",
19,19,"







  
  
    I love it! it doesn't make me angry at all
  
",5.0,Aja Perrin,"Reviewed in the United States October 20, 2017","









  
  
    
  I don't know how slow the old one of these was, but the new one is instantaneous! I love it! it doesn't make me angry at all!Update: 11/26I took this with me to a cheap hotel- and while it did NOT work with their crap internet- it worked awesome using my phone’s hotspot. Totally drained my phone tho- so plug it in if you go this route!

  
",
20,20,"







  
  
    Several problems
  
",1.0,Stephen E Clark,"Reviewed in the United States December 21, 2017","









  
  
    
  Unable to connect to wifi even though all  other devices in home, including an older model Roku connect well. Plus Roku does not provide live support for theis item

  
",
21,21,"







  
  
    Great Alternative to Cable TV
  
",5.0,in the Berkshires,"Reviewed in the United States April 27, 2018","









  
  
    
  I was searching for an alternative to the local cable company and decided to give Roku a try. It was an inexpensive investment, so why not?  It was easy to install and didn't take much time to set up (though I recommend starting subscriptions to services like Sling or Netflix from a computer to make things go faster since typing letter by letter on the on-screen interface is tedious for more than entering a user name and password). I liked my Roku so much that I purchased a second one to use on my old, non-digital tv. That works well and I can begin watching a program on one television, stop when I want to, then start up again where I left off on either tv. Oh, and the Roku ""box"" is about the size of a pack of chewing gum - a big saving of space over the box required by the cable company (and no monthly fee for the Roku device, just the one time purchase price). As for savings, I now spend a little over half each month for Internet, Sling and other channel subscriptions as I spent for cable tv and Internet through the cable company.

  
",
22,22,"







  
  
    Easy to set up, small size, great remote, excellent app support, and lots of free stuff!
  
",5.0,Robert Griffith,"Reviewed in the United States November 23, 2018","









  
  
    
  A friend of mine had been suggesting Roku for a while.  I never thought much about it, but purchased one and then never bothered hooking it up to the TV.  I didn't really think I needed it.  But then life happened and I ended up living alone without the funds to afford cable/satellite.  I picked up the Roku Express from Amazon to give it another shot -- and I was impressed.  First off, the Roku Channel (TV comes in apps called Channels)  has lots of free movies and TV shows to watch.  Then you jump in and download new free channels for things like horror movies, 70s TV, sci-fi, crafts, home improvement, etc.  There are even live news channels, some local TV (depending on where you live), etc.  Well worth the cost of buying ONE DVD.  I love my Roku.  The only reason I would get rid of this one is if I bought one of the higher end models with more features.  I actually find myself spending my time on this instead of Netflix -- and there's no monthly payments.

  
",
23,23,"







  
  
    Wireless Connection Issues
  
",3.0,Juliannem,"Reviewed in the United States December 3, 2017","









  
  
    
  It was delightful until it stopped recognizing the wireless network after about a month. The number listed to contact Roku for customer service on my order info was not valid, so I called Amazon and they sent me a new and a label to send back the malfunctioning one. May just be a bug that could be updated, but after 3 days of it not working I decided to get a replacement. Amazon customer service is amazing, as always! I’m still hopeful it was just a bad egg.

  
",
24,24,"







  
  
    Roku Express
  
",5.0,Dj Gyulay,"Reviewed in the United States September 25, 2018","









  
  
    
  We have the Firestick and Roku Express. Both are two completely different things that have similar features. We prefer Roku because it seems to be more convenient for us. If you have roku tvs and like the interface, the roku express has the exact same interface and screensavers which is good. Overall, its nice to have both, we just prefer the roku more in our house because of its simple design and interface, great selection of apps and channels, and powerful wifi.

  
",
