,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
10,10,"







  
  
    Best water I've ever had... and I've had lots of water!
  
",5.0,Megan,"Reviewed in the United States August 8, 2020","









  
  
    
  Doesn't have a funky minerally water taste. Taste very refreshing, enough minerals that you can tell it's not crappy re-filtered tap water.  The bottles are BPA free, so if they are shipped in a hot truck, you're not gonna end up tasting the plastic in your water either :) Just all over amazing water! I've bought it twice already, my daughter and I can't get enough (and I usually can't get her to drink water at all!)

  
",Size: 25.4 Fl Oz (Pack of 12)
11,11,"







  
  
    Thank you!
  
",5.0,Miss Vixen,"Reviewed in the United States July 6, 2020","









  
  
    
  I am grateful for this water! For 6yrs since diagnosis of GERD, and IBS, it's been a battle of combination of different pills. None of those combinations working effectively.  When I started doing research on ph levels and alkaline for the relief of gastrointestinal issues,  and this water being listed as 1of top 5 well I thought it couldn't hurt.  From my first 8 ounce cup , I noticed relief right away.  A week later and no more need for the acid reflux pills,  or the anti spasmodic pills for the lower gastrointestinal system.  I only drink 8 ounces daily, and this has been a godsend for me! No more flare ups of GERD or IBS. Controlled naturally.  Forever grateful!!!

  
",Size: 33.81 Fl Oz (Pack of 1)
12,12,"







  
  
    Water tasted flat
  
",3.0,Ms. TNT,"Reviewed in the United States April 23, 2018","









  
  
    
  I’ve been drinking this water for several months now and I have very little or no plaque. I can’t wait for my doctor appointment on May 1, 2018 to see what my dentist will say. Significant reduction in plaque however my October 2019 water received tasted flat. I went to a store in our area that get their products from Iceland. I bought the same bottle of water from them. See the difference in the pic. I think the one on the left, bought from Amazon is a knockoff. The UPC CODE is larger and the writing above is way to the left. Look at the words CARBONNEUTRAL product. There is one line of writing underneath while the bottle on the right the UPC is smaller and the writing above is over the UPC code. And under the word CARBONNEUTRAL product, there are 2 lines of writing. Amazon I need an explanation.  I will be buying my water from another store.

  
",Size: 11.15 Fl Oz (Pack of 30)
13,13,"







  
  
    The Way Water is Supposed to Taste
  
",5.0,Lovetoread,"Reviewed in the United States July 2, 2016","









  
  
    
  I love this water.  It doesn't have a ""soft"" taste but it is also not overly mineral-y.  It just tastes clean and fresh, exactly the way water is supposed to.  I have tried many other brands of premium and non-premium bottled water, including Fiji, Evian, Voss, Volvic, Smart Water, and others, and I like the taste of Icelandic the best.  I also find that I drink more water when I have it on hand.  The slim, square-ish bottle shape allows me to pack more bottles into my refrigerator, but it still fits in the cup holder of my car.

  
",Size: 50.7 Fl Oz (Pack of 12)
14,14,"







  
  
    Rich man’s Fiji...wish I were a rich man...or woman...women can be rich also...Love this water!
  
",5.0,Ms. Buttons,"Reviewed in the United States May 8, 2019","









  
  
    
  It’s absolutely tasteless and wonderful. I’m usually a Fiji drinker but I have to admit Fiji tastes like day old spit...I cannot actually verify this claim because I don’t actually know how a bucket of day old spit tastes- this is merely an opinion. What I do know or at least have been told by people smarter than me...which btw you are the average of the 5 people you hang out with the most- that’s why I only associate with rocket scientists... 🧐 but I digress...what I have been told is Fiji is bpa free and contains silica which binds with aluminum and flushes from your body...I digress yet again...this is not a review for Fiji...what I’m trying to say is this water is fabulous and without the $8 coupon I would not know that because it’s priced above my pay grade- therefore if you can afford it I can’t believe you would be disappointed but as for me when these 12 are gone I will return to a bucket of spit aka Fiji and live by the mantra if it tastes good it is not good for you ..unless of course it’s from Iceland.

  
",Size: 50.7 Fl Oz (Pack of 12)
15,15,"







  
  
    Not happy
  
",1.0,LACos,"Reviewed in the United States November 21, 2017","









  
  
    
  The box was busted open. 1 liter was missing and a couple of them were mashed up.

  
",Size: 33.81 Fl Oz (Pack of 12)
16,16,"







  
  
    Best H2O on the Planet
  
",5.0,NoCal Tee,"Reviewed in the United States September 13, 2018","









  
  
    
  Best taste, conducted a taste test with friends of premium water and Icelandic hands down winner. I bought a digital pH meter and TDS meter to check out various waters. The pH and TDS (Total Disoluved Solids) checkout, in fact the TDS was below 68! One of the few natural waters that has High pH (excellent hydration & non-acidic) and low TDS.

  
",Size: 16.9 Fl Oz (Pack of 24)
17,17,"







  
  
    It got me to drink more water!
  
",5.0,Arabella Fig,"Reviewed in the United States August 15, 2020","









  
  
    
  First, I do not like the taste of water.  Over the years, all types of health care providers have told me to drink more water.  ""Try the flavored drops"", they said.  I am very sensitive to artificial flavors, colors and chemicals.  All of the drops I tried gave me headaches or worse.  Finally one health care provider suggested I try this particular brand of water.  I was skeptical.  She assured me she did not get kickbacks from the company, nor did she sell the product.  She said in her opinion, it was the best tasting water she had ever had.  Okay.  It's a little pricey.  But I need to drink more water, so I tried it.  It actually tastes better than any water I have ever had.  No bubbles, just water.  I don't know any kind of magical thing about the pH, but they do make mention of the pH of the water being 8.5, I believe.  Don't know enough physiology or whatever to tell you anything about that.  All I know, it's good, I am drinking water like I never have before.  I have this on subscription.  You might want to try it if you have trouble getting water down like you should. Just sayin'.

  
",Size: 50.7 Fl Oz (Pack of 12)
18,18,"







  
  
    Bad order
  
",1.0,T. Parker,"Reviewed in the United States March 13, 2019","









  
  
    
  water arrived in a torn box with only 4 not 12 bottles inside. Box inside box did not look like it could hold 12 bottles

  
",Size: 50.7 Fl Oz (Pack of 12)
19,19,"







  
  
    Refreshing, Great tasting, Unique design
  
",5.0,SN,"Reviewed in the United States July 13, 2020","









  
  
    
  It's refreshing, it's delicious, and nutritious, junior mints, I mean Icelandic waters!This was on my recommendations and I jumped on the deal.Some people gave one star because their bottles leaked?Never had a problem ordering these many times, bottles are strong.Review the product not UPS ""Underpaid Package Smashers"".pH not 8? Who cares? Water is naturally a 7. Want alkaline water buy alkaline water.Anyways, the bottle design is very unique with a see-thru pic of Iceland.Icelandic water tastes much better than most waters I've tried.  No plastic or tap smell.Won't give you an aftertaste or gritty teeth or dry throat.

  
",Size: 33.81 Fl Oz (Pack of 6)
20,20,"







  
  
    Water great, Amazon shipping, ....pitiful.
  
",3.0,Doc Younger,"Reviewed in the United States September 6, 2020","









  
  
    
  My second order of Icelandic. The water is great! Icelandic is 5 star water!!(( BUT )) Packaging  & shipping from Amazon TERRIBLE.  First order: had a fair size “ding” on outer box. But, cosmetic. Contents fine.  Second order: entire side ripped open on outer and inner boxes. 4 bottles out of inner packaging, loose. Three, leaking. = My last Icelandic water order from Amazon. Will just pay the slightly higher price at the local store. At least theirs is in one piece. Not leaking. And, ....already cold.

  
",Size: 16.9 Fl Oz (Pack of 24)
21,21,"







  
  
    Great Value
  
",5.0,Maggie S.,"Reviewed in the United States January 21, 2021","









  
  
    
  I have compared this bottled water with a like product, also fresh spring water, with ph of 8.4  While both are very smooth tasting, I prefer the Icelandic because it is slightly less costly than the Figi water.  I need to drink at least a full bottle every other day for my electrolyte balance according to my physician.  The best I have found is this Icelandic water because of its great taste, reasonable cost and ph factor.

  
",Size: 16.9 Fl Oz (Pack of 6)
22,22,"







  
  
    Self sharing story and evaluation of packaging
  
",5.0,Anforia L,"Reviewed in the United States November 15, 2020","









  
  
    
  Water becomes an essential purchase in our living these days due to lots of pollution. Whether if we are getting quality water becomes a basis question.Through years, I always believe getting filtered water from our sink/refrigerator is the source of good water. However, with minimal research, you will discover depending on the cities you live in, the water filtration system varies, and some undesirable components stay in the water.With the help of subscribing purchase of this Icelandic water, we could enjoy full of natural minerals as a portion of our intake water.The only downside on the package of this brand is the  package, compared to a rounded shape, the squared bottom makes it hard to fit into a cup holder, or for small children to hold them in hands.And the thickness of the bottle makes me believe that each package consumes much plastic materials.Overall, great taste of water, price is acceptable if you consider with a minimal reach, we could all enjoy the natural Icelandic water thanks for amazon subscriptions.

  
",Size: 33.81 Fl Oz (Pack of 6)
23,23,"







  
  
    Late Night Impulse Buy
  
",4.0,MamatoQuinn&Lindy,"Reviewed in the United States July 31, 2020","









  
  
    
  So I bought this water after watching Zac Effron traveling through Iceland on his new Netflix show. Starting crushing hard on both him and the country!!! Decided I, too, needed Icelandic water in my life. He made everything look so clean and pure (except my naughty thoughts about him!). Ok--- so the water. It's crisp. It tastes great cold. It's water!!! I did feel like it had an aftertaste but it's probably the mineral content-- which is a good thing according to Zac and company. I also appreciate the fact that it comes from a country like Iceland that is just so so good at sustainability and being ""green"". I'd much rather support them than our gross U.S. companies (looking at you Nestle). Anyway--- happy with my expensive Scandinavian water.

  
",Size: 16.9 Fl Oz (Pack of 24)
24,24,"







  
  
    Great tasting water
  
",5.0,AmazonAddict,"Reviewed in the United States August 10, 2016","









  
  
    
  Water should have no taste and that is exactly what a bottle of this water gives you. Also like the fact that the water has a higher pH and comes bottled in BPA-free plastic. Have bought six 24 cases of this water over the last month and will continue to buy.

  
",Size: 16.9 Fl Oz (Pack of 24)
25,25,"







  
  
    About as pure of any Ph water you can buy!!
  
",5.0,A good guy,"Reviewed in the United States January 8, 2019","









  
  
    
  Excellent quality water! I am a first time user of Ph water myself. I bought this Ph water based on the fact that the source of it comes from an volcanic stream that has natural filtration and is not in contact with outside air which can pollute water. So the only contact it has with outside air is when you open the bottle. It is a bit more expensive the others, but a company that makes there people wear protective scrubs, gloves and given the source of the water, I’ll be a buyer of their water because of the care and quality in which they handle something so precious and important that we are putting into our bodies.

  
",Size: 11.15 Fl Oz (Pack of 30)
26,26,"







  
  
    Delicious
  
",5.0,Brandon Winters,"Reviewed in the United States February 2, 2020","









  
  
    
  Like many others, I need to drink more water. Bottle water always bothered me because I felt stupid for purchasing what could be free. But after a trip to Iceland in 2016, this water was was amazing after a long hike.I used to laugh when people talked about the taste of water. Now I owe them an apology! Icelandic Glacial has replaced my need for a soda. I’m not sayin it tastes like a soda, I’m saying it’s is the most refreshing thing I have put money on.I subscribe monthly to receive Icelandic Glacial and wish I could make it twice a month.

  
",Size: 33.81 Fl Oz (Pack of 12)
27,27,"







  
  
    The freshest cleanest water I’ve ever tasted.
  
",5.0,PATRICIA,"Reviewed in the United States April 8, 2020","









  
  
    
  so I’ve tried many different spring waters but until I tasted this one I don’t think I ever really knew what springwater should really taste like, this water is awesome worth every penny, I did a test myself to make sure that it wasn’t just my imagination because it tasted so clean and refreshing next to normal spring water...So I put regular springwater and the Glacial water  in two of the same cups... same room temperature everything was the same, closed my eyes and switched the cups around so I wouldn’t know which water was in which cup and tasted  it from each cup, every single time i chose the glacier water, try the test yourself, I will never go back to drinking regular spring water now that I have tasted glacier water

  
",Size: 16.9 Fl Oz (Pack of 24)
28,28,"







  
  
    Used to be a wonderful water brand
  
",1.0,NotMyRealName,"Reviewed in the United States April 2, 2021","









  
  
    
  I miss the old ""Iceland Spring Water"", I've read that its the same company behind that and Icelandic Glacial.Only difference was the Icelandic Glacial was more expensive and a fancier bottle.I prefer the first.So, I've been stuck paying a premium for this fancy bottle... fine.But now they jacked up the price $6 for a 1.5L 12 pack.Not to mention the price scale of the small bottles... just not even worth it.I loved this water, but congrats... you've made it unaffordable.Good by Icelandic, I'll be looking for a new brand. You priced yourselves out of the market.PS:  Try to stop leaving water in the warehouse for so long. When you do, the PH level drops and it becomes a steady 7 on the scale.  You need to move product faster... maybe... I dunno... lowering the price would help me with that

  
",Size: 33.81 Fl Oz (Pack of 6)
29,29,"







  
  
    Great Taste!
  
",5.0,Big T.,"Reviewed in the United States February 23, 2019","









  
  
    
  I really like the very clean pure taste!  I truly believe I feel that it helps reduce inflammation with my esophagus (I have a condition) when I drink this over regular filtered water.  I got CORE water before I got this and they are about the same as far as I can tell, CORE is a little cheeper to buy, taste is the same and PH level is about the same.  I will most likely continue to buy both and alternate each day and I get the largest size for both 1.3L and 1.5L.  I read all of the reviews on both and there were some criticisms about the PH level both claim.  So when I researched taking PH level of water, you will NOT get an accurate reading using litmus paper testers which is what most people seam to be using.  I wouldn't go by those reviews.  I feel much better drinking this water knowing how clean and pure they are and will not drink any other bottled water anymore. I will start to mix filtered water with this water though, maybe a 1:3 ratio, to save money and still get the benefits.

  
",Size: 50.7 Fl Oz (Pack of 12)
30,30,"







  
  
    I like the taste and purity.
  
",5.0,Birder Girl,"Reviewed in the United States July 1, 2020","









  
  
    
  I am guilty of using plastic bottled water but have been unable to break myself.  I really like the convenience of a grab and go bottle. I drink lots of water here in hot Arizona and always have water with me.  I do buy the larger bottles for a little less waste. That said, this is my favorite water and I order it by the case despite its hefty price.  At least I am not drinking sugared water or sodas.

  
",Size: 16.9 Fl Oz (Pack of 24)
31,31,"







  
  
    The best water I have tasted except from a reverse osmosis Kangen water machine EXCEPT...
  
",4.0,Laura,"Reviewed in the United States January 14, 2019","









  
  
    
  This water is excellent.  Springwater in a statue of state is the best for our bodies with naturally occurring minerals and the pH is just right.  my two issues are the prize which I understand why it cost so much but I am an SSD and the fact that the bottles are plastic which is not good for the environment.The Kangen water machine I do not own because it is so expensive and my friend who owns a health food store would deliver it to me in class gallons at our store them in the closet.. Well, I do not live  in the same place any more therefore I do not get the water is on this water has been awesome I just wish I wasn't throwing bottles into the environment period it has naturally occurring minerals which is amazing and it is very good!

  
",Size: 16.9 Fl Oz (Pack of 24)
32,32,"







  
  
    Heavenly water:  Very special, indeed!
  
",5.0,baj,"Reviewed in the United States June 17, 2018","









  
  
    
  This water is just what I would expect in heaven!  Seriously, it reminds me of very, very fresh spring water I tasted as a child, before human beings had a chance to contaminate it!  It is invigorating and has a spirit in it that is truly remarkable!  The quality is far superior to other brands claiming to be bottled ""at the source"" prior to being touched ""by human hands"".  Icelandic Glacial Natural Spring Water is VERY special, indeed!

  
",Size: 50.7 Fl Oz (Pack of 12)
33,33,"







  
  
    this is one of the best tasting waters I have ever had
  
",5.0,Roboto,"Reviewed in the United States June 9, 2018","









  
  
    
  I am a water junkie and if my advice counts for anything, this is one of the best tasting waters I have ever had. Its so clear and smooth its unbelievable. Now I talk about water like its a cocktail or can of soda, and maybe water is water. However this water really is a cut above the rest. And in its category, its cheaper than some other brands I have tried. If you are looking for a nice quality bottled water that will be refreshing as jumping in the pool on a summers day, this maybe for you. I have trouble keeping other peoples hands off of these in my home.

  
",Size: 33.81 Fl Oz (Pack of 12)
34,34,"







  
  
    Icelandic Water
  
",5.0,Donna H. Burns,"Reviewed in the United States September 22, 2020","









  
  
    
  Earlier this year I was in Iceland for about 10 days. I fell in love with their pure, clean water. I was happy to find out that I could buy this water back home in the US. I have been buying the Icelandic water since my return from Iceland in February of this year. The PH is 8.4 which is a little higher on the alkaline level which I like.

  
",Size: 11.15 Fl Oz (Pack of 30)
35,35,"







  
  
    Doesn’t taste like water...
  
",4.0,Gina Aristondo,"Reviewed in the United States July 20, 2020","









  
  
    
  I didn’t know what to expect when I got these. I drink regular purified water all the time and I’m just so tired of that iron-ish taste. So I thought I’d try these. At first I was like well it just tastes like water. Had a little after taste. Put one in the freezer for like 30 mins and then I tasted the difference. It’s crisp and clean. NOTHING like Aquafina, Dasani or any old store brand purified water. Now it’s only day one so let’s see how it goes. Definitely try it cold. And for around a buck 25 per bottle I think it’s ok.

  
",Size: 16.9 Fl Oz (Pack of 24)
36,36,"







  
  
    my body loves this water
  
",5.0,marilyn,"Reviewed in the United States June 28, 2020","









  
  
    
  I don't care for water, unless it is really clean and pure. My body inhaled this water, so I know it is good and I really like it. I have switched to this brand and put it on subscribe. A little pricey, and I don't much care for the bottles as they tip over easier and thinner , but the water is worth it.

  
",Size: 50.7 Fl Oz (Pack of 12)
37,37,"







  
  
    Very Sexy
  
",5.0,Jurugi T.,"Reviewed in the United States January 2, 2020","









  
  
    
  This type of water is so sexy. There's only a few brands I trust and sofar I like the balance and PH of this water the best - not too high, not too low, and from what I've heard it's handled with care. With this, you get a balanced PH level that isn't too high to ruin your stomach or fatigue you at all, like those cheaper higher PH brands; it's right in the 7.0 to 8.4 range which is great. The water is allegedly freshly taken from some iceland glaciers and has a very nice quality to it. It might just be water but if I were to buy any bottled water, then I want to know where it's coming from, and know I can rely on drinking it. There have been cheap brands where it tasted way too acidic and almost contaminated or recycled to me, it's good to know you can find a quality source that takes it seriously.

  
",Size: 16.9 Fl Oz (Pack of 24)
38,38,"







  
  
    Refreshing
  
",5.0,N727,"Reviewed in the United States May 24, 2020","









  
  
    
  I really like this water and I'm going on my 4th or 5th purchase. So refreshing when it's cold. Great customer service as well. My order was delivered with the box being destroyed and taped and it had a bottle missing. They sent a replacement within a few days! Much appreciated! Definitely worth trying out if you want a fresh clean tasting water.

  
",Size: 50.7 Fl Oz (Pack of 12)
39,39,"







  
  
    Tasty and attractive
  
",5.0,TheFlyer,"Reviewed in the United States December 6, 2017","









  
  
    
  I use this water exclusively for our conference room and presentations.  1- The water is awesome - I've had some great comments about the taste. You can immediately taste the difference between this water and regular brand bottled water found at the grocery store  2- The design of the bottle is very attractive and looks great in our conference room.  I like the design/graphics on the bottle.  Overall this is the best tasting water I can serve to guests.

  
",Size: 11.15 Fl Oz (Pack of 30)
40,40,"







  
  
    Good but not worth the price
  
",3.0,,"Reviewed in the United States February 3, 2020","









  
  
    
  The water is good but I don't think it's worth almost $1.60 for 500ml bottle. I was raised on south-central Alaskan tap water that is just as good or better-tasting. Maybe, like some other reviewers, I will feel differently when I have finished the 6 bottles, but after 2, I am thinking I spent too much.I wanted to try this and I have. Not sure I spent wisely.

  
",Size: 16.9 Fl Oz (Pack of 6)
41,41,"







  
  
    Price fluctuations can be annoying.
  
",5.0,J.Lowe,"Reviewed in the United States April 9, 2018","









  
  
    
  Awesome water, very clean and pure tasting. I bought it because I was looking for a high quality above average pH water to be a candidate for a subscribe and save to make my daily go to water. The price was excellent when I started a few months ago and remained steady, but it has fluctuated as much as $10 a case for the 1 liter bottles. I can understand fluctuations of a few dollars, but $10 is a bit much when I'm ordering between 3 and 4 cases. One other note, the box these come in is extremely fragile and often bursts at the seams during shipping, I assume the strength is weakened from possibly too much recycled material.

  
",Size: 33.81 Fl Oz (Pack of 12)
42,42,"







  
  
    Great Water - But the Box Had 11 Bottles (not 12) - An Icelandic Dozen?
  
",3.0,Rufus Fuscus,"Reviewed in the United States March 13, 2020","









  
  
    
  This water is wonderful in all regards.  However, I received a box that was supposed to contain 12 bottles, but it had only 11.  The curious thing is that the box seems properly glued and sealed, with no sign of having been opened or tampered with.  And there were no traces of a possible spill or damage that could explain a missing bottle.  Thus, I must assume that, instead of a baker's dozen, I simply got an Icelandic dozen, íslenskur tugi...

  
",Size: 33.81 Fl Oz (Pack of 12)
43,43,"







  
  
    I Can't Afford This But Its Good
  
",5.0,Ben,"Reviewed in the United States February 29, 2016","









  
  
    
  If I was rich enough to buy this on a monthly basis, this would be my go-to water. Sweeter than other waters, incredibly smooth, and fresh.

  
",Size: 11.15 Fl Oz (Pack of 30)
44,44,"







  
  
    One Star
  
",1.0,Gilda Baker,"Reviewed in the United States March 4, 2018","









  
  
    
  Love the water. Amazon Prime price doubled the day after I received first shipment.

  
",Size: 33.81 Fl Oz (Pack of 12)
45,45,"







  
  
    Not alkaline (pH not as advertised)
  
",2.0,Holly,"Reviewed in the United States April 29, 2019","









  
  
    
  I bought this because it was supposed to be alkaline, with a pH of 8.4.  I opened two bottles and measured the pH with two strips.  The pH on both was 6.0, which is not alkaline but acidic.  I understand that the pH might be slightly less than 8.4 due to bottling, shipping, etc, but I specifically bought this because I needed an alkaline water and this was the highest measured pH available.

  
",Size: 50.7 Fl Oz (Pack of 12)
46,46,"







  
  
    Buyers Beware Nasty Aftertaste!
  
",1.0,Eternal-Love78-Michelina Sabio Reviews,"Reviewed in the United States December 28, 2020","









  
  
    
  Lately I have been buying water with electrolytes. I’ve purchased Core, Essentia, & Ten Alkaline Spring Water, so I decided to give this water a shot. It has the most nasty aftertaste.  I should’ve never bought it since I’ve never had it before & it’s also non-refundable. :*(

  
",Size: 25.4 Fl Oz (Pack of 12)
47,47,"







  
  
    Very good for the price!!
  
",5.0,Bobcat,"Reviewed in the United States February 14, 2021","









  
  
    
  This Icelandic Glacier brand water is VERY GOOD!! It has excellent flavor. Very smooth taste!! I've noticed that  some pH neutral waters taste a tiny bit sweet when you're really thirsty. This does not. It's just a really pleasant & refreshing taste. Has a pH of 8.4. I WILL buy it again. They had a $5 off coupon for a bit, but I missed out on it. It lowers the price to $26 per case. I highly recommend it. Thanks!

  
",Size: 50.7 Fl Oz (Pack of 12)
48,48,"







  
  
    great water, poor delivery
  
",5.0,Wallingford,"Reviewed in the United States March 25, 2021","









  
  
    
  the box came broken I reported it to amazon and they will replace.  this is great water, I love it.  no bad after tastes at all.this box of 12 is usually packed inside another box, this time it was not.  do not know why, however it will make me think twice about it from now on.  I do not know  if Amazon shipped or another vendor  but I have ordered this several times and have never had this happen.

  
",Size: 33.81 Fl Oz (Pack of 12)
49,49,"







  
  
    Unexpected, What a find!
  
",5.0,Just Because,"Reviewed in the United States May 13, 2020","









  
  
    
  I am an ESSENTIA & AQUA PANNA water kind of person. Only (2) waters I have purchased is the past two years. But when I couldn't get my regular delivery of ESSENTIA, I tried this brand.  Wow, didn't know that I would be this impressed about the great taste of this water. This water performed great. Tasted fresh and clean (it almost had no taste at all which I like) reminded me of my Aqua Panna. I also liked that it is also an alkaline water and the small size made it very portable.

  
",Size: 16.9 Fl Oz (Pack of 24)
