,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
11,24,"







  
  
    Lodge 10-1/4"" skillet -almost 6 years old and its Perfect !!
  
",5.0,Mitch,"Reviewed in the United States November 12, 2017","









  
  
    
  Bought this Lodge 10-1/4 "" skillet in 2012 from Amazon .  It has been well used and is holding up just fine . It cooks everything from roasted potatoes and carrots to baking bread in the oven . Have had no issues with any rusting and rarely have to season it . I do clean it right after each use with hot water ,  dry it and then coat it with a bit of oil . this pan has now many memories of many family meals . I was hesitant to buy a cast iron skillet as I did not want a pan that everything sticks to and would be hard to clean . I am really glad I took a chance and got this pan .  The non-stick pans that would stick after the teflon started wearing off no matter how careful you were taking care of them , and required being replaced every year have nothing on cast iron . Once your cast iron is well seasoned it is non stick . I paid about $15.00 for this skillet and five years , 7 months  later it is in perfect condition and likely will never need replacing .  In the same time prior to having cast iron the non stick skillets would have to be replaced yearly  . I also bought the lodge cast iron griddle , in fact bought that one first a year before buying this skillet .  The cast iron griddle  is the best for cooking pancakes . Before that pancakes never cooked right . I also really love that Lodge is Made in America.  I have since purchased many more Lodge Cast Iron pans  for myself and to give as gifts to others  So far all the Lodge Cast Iron purchased  have worked just fine.  Yes Cast iron takes a small bit of care but it really is not hard to maintain .  It keeps food hot a long time and I love that about Cast Iron,  going back for second helpings out of cast iron  your food is still hot enough to not need to be reheated .  Buying the Lodge cast iron serving dishes for that very reason . It is not delicate , it is rough and rugged and will last a lifetime ( Lodge even gives a lifetime warranty on their cast iron )  I read some of the reviews that were saying the quality of Lodge had gone down . I only know that we just bought two of the 8"" skillets and two of the 2 quart pans with lids and they seem of the same great quality as this skillet bought years ago .Thank you Lodge for the wonderful Cast Iron cookware and Thank you Amazon .

  
","Size: 10.25""Pattern Name: Skillet"
12,386,"







  
  
    Love this skillet
  
",5.0,Shan,"Reviewed in the United States June 11, 2020","









  
  
    
  This has become my absolute favorite cast iron pan. It fits perfectly on the middle burner of my gas stove. It’s large enough for me to cook enough food for my family in one go instead of needing to do multiple batches. It heats up nicely and is extremely easy to clean.

  
","Size: 15""Pattern Name: Skillet"
13,430,"







  
  
    I LOVE my cast iron
  
",5.0,msmith9450,"Reviewed in the United States November 17, 2015","









  
  
    
  I LOVE my cast iron. I used to be a cookware snob. I have had pretty much every type of high end pan. My latest set was a Viking stainless steel set, which are great. I also used non-stick pans for some things, but got worried about the potential toxicity of the non-stick surface wearing away into the food. So I researched and came up with cast iron, which by chance my grandmother swore by in her cooking days. Granted, it takes a while to get the skillet properly ""seasoned"" and to learn NOT to clean it with soap after use. But now my pan is very well seasoned after about 9 months of good use. I have bought more of various sizes and my expensive Vikings no longer see use. Set the chain link steel scrubbers. I have the 7"" circular one for about $20 from Amazon. This has MANY other uses in the kitchen as well. I couldn't be happier.

  
","Size: 15""Pattern Name: Skillet"
14,178,"







  
  
    Not particularly happy with it.
  
",3.0,Cheryl F.,"Reviewed in the United States October 15, 2019","









  
  
    
  I've had several  cast iron skillets over my lifetime so don't understand why I am having so much trouble with this one.  I use a low slow heat and it's supposed to be pre-oiled and I add a little more oil yet everything sticks to it!  The surface of this skillet seems to have some kind of texture that I do not recall being on cast-iron skillets of the past so am wondering if that's why I'm having problems....  I'm sorry I bought it.

  
","Size: 12"" Skillet with Handle HolderPattern Name: Skillet"
15,232,"







  
  
    Who Doesn't Like Lodge Cast Iron?
  
",5.0,Ainslie Schroeder,"Reviewed in the United States December 26, 2018","









  
  
    
  Lodge pretty much leads the way with affordable cast iron pans. We have probably six or seven Lodge cast iron pans, pots, pizza stones, crepe pans, etc. They're the most affordable/durable brand on the market right now. They're great. We've converted several family members to cast iron. I feel like they need very little explanation. They're our go-to for every cooking need.The only thing that we don't use Lodge Cast Iron for is cooking lasagna. Lodge, can you PLEASE make a lasagna pan? We're outdoorsy, we cook on the oven, stove, BBQ, and, when camping, over fire pit. These work in every scenario. I just want to be able to cook lasagna in the cold of Wisconsin without having to worry about a glass dish breaking when we take it out of the oven (if you take glass out of an oven or BBQ and it's too cold outside, the glass will shatter pretty much immediately. And that's not fun!)

  
","Size: 10.25""Pattern Name: Skillet"
16,143,"







  
  
    Not good on a cast iron pan
  
",1.0,Amazon Customer,"Reviewed in the United States April 3, 2018","









  
  
    
  First pan arrived with large scratches on bottom of pan.  Was returned and I ordered a replacement.  Second pan came with actual rusty area on rim of pan.  Not good on a cast iron pan.  Will return and not try ordering another.  With the defects on both pans, neither should have been sent out.  Very disappointing.

  
","Size: 12"" Skillet with Handle HolderPattern Name: Skillet"
17,349,"







  
  
    Great quality iron skillet
  
",5.0,Jayme,"Reviewed in the United States August 24, 2014","









  
  
    
  About me:  Intermediate/homestyle cookI switched to iron because of the health problems surrounding some of the other non stick cooking surfaces.At first I was going to give this product 4 stars because there is a learning curve but then I decided that I should rate the product for what it is, an iron skillet.  That being said, the product gets 5 stars because it is a quality iron skillet.  I started off with a smaller 6 in Lodge iron skillet and things stuck terribly to it.  After watching numerous youtube videos on seasoning an iron skillet, I now have a method that works for me.I would definitely recommend seasoning the skillet before you use it the first time.  The directions may say it is factory seasoned, but I think not seasoning it before the first use was part of my problem on the small 6 in skillet.  By the way, I now fry eggs on my iron skillet almost everyday with no stick!I have tried many different types of oil for seasoning my iron skillets.  The oil that has worked best for me is Extra Virgin Coconut Oil.  I do not know all the science behind the different types of oil or if one is healthier than another, but this has been the only one that has worked well for me.  EVOO and Canola did not work out well.  Before I used this skillet for the first time, I cleaned and dried the skillet, applied Extra Virgin Coconut Oil and followed the oven seasoning convention method.After each use, I clean it with water, dry it thoroughly over a stove burner and wipe it down with Extra Virgin Coconut Oil, which prevents it from rusting.Pros:  Well made  Food in an iron skillet just seems to taste better, especially potatoes!  Once you get use to cooking on it and seasoning it correctly, sticking is not much of an issue.  Nice size for 1 or 2 people.Cons:  Learning curve to cooking on iron-- a lot of sticking is caused by incorrect cooking temperatures and/or turning prematurely.  I would like to see a little smoother factory surface.  I have noticed that the more I use this skillet, the smoother it gets.  Once you begin cleaning the skillet, it needs to be dried and oiled right away to prevent rusting.  Citrus foods like tomatoes, lemons etc  reacts with the iron and changes the flavor for the worse.

  
","Size: 8""Pattern Name: Skillet"
18,336,"







  
  
    Eggs didn't stick! Fantastic Pan!
  
",5.0,Linda Prestin-Roldan,"Reviewed in the United States September 14, 2020","









  
  
    
  I am very happy with my new cast iron pan. I have used cast iron throughout my life and I have always had to season my pans for several months before I could fry an egg without it sticking. This pan came pre-seasoned and is amazing! I gave it the fried egg test as the first food to cook in it. It cooked them perfectly and nothing stuck to the pan. I'm extremely satisfied and highly recommend this pan. I plan to buy another pan soon!

  
","Size: 10.25"" Skillet with Handle HolderPattern Name: Skillet"
19,402,"







  
  
    Love the preseasoned pan
  
",5.0,Kindle Customer,"Reviewed in the United States September 10, 2017","









  
  
    
  Love the preseasoned pan.  Used it to pan fry steaks and it worked like a charm  (Heat oven to 500 with the skillet in it.  Remove the skillet with the oven is up to temp.  Place the skillet on the stove top over high heat.  Place a room temp oiled, salted and peppered rib eye of other well marbled steak in the skillet.  Brown for 30 seconds to 1 minute on each side.  Return the skillet with steak to the oven for 2 to 4 minutes. Rest for 10 under aluminum foil tent.)

  
","Size: 10.25"" Skillet with Handle HolderPattern Name: Skillet"
20,400,"







  
  
    Murder weapon
  
",4.0,some guy,"Reviewed in the United States February 27, 2019","









  
  
    
  The pre-seasoning seems to not stick too well, you better oil this thing and stick it in your oven for an hour before using it.  But, whatever, this procedure shouldn't scare you if you use cast iron cookware.Other than that, the only complaint is that the handle is a little shorted than expected, making it harder to lift than it needs to be.  Standard silicon handles don't fit for the same reason.  Use a freaking towel, lol

  
","Size: 10.25""Pattern Name: Skillet"
21,272,"







  
  
    Measurement is not of the cooking surface.
  
",4.0,CindyLouWho,"Reviewed in the United States January 5, 2017","









  
  
    
  I cannot give a very thorough review because I gave this as a gift to my single son so I am giving an extra star above ""it's ok"" hoping it cooks a small amount well.  It is a LOT smaller than I expected.  The 8 inches must be the outside diameter of the top of the pan counting the lips and then some.  It looks to me like the bottom cooking surface is about 5"" on this one, large enough to cook an egg, but not a pan of cornbread.  I confess that I didn't measure it, but I wonder if I might have been accidently sent a 6"" one.  There were not tags.  I sure wish I had gotten a larger one.  It is nice and heavy and seems smooth.  I printed out instructions for seasoning it for him and hope he will enjoy it and learn cast iron.  If he likes it I will order him a larger one.  My (what I thought was a) 10 inch cast iron skillet looks HUGE compared to this one.

  
","Size: 8""Pattern Name: Skillet"
22,177,"







  
  
    I would season it again just to be sure
  
",5.0,Justin Sanford,"Reviewed in the United States October 1, 2020","









  
  
    
  Even after seasoning this pan it still had a little sticking. I had to cook some high fat foods on it for a while to really get it to where it needed to be. Needless to say it is quite non stick now. Heavy HEAVY pan. (obviously, cast iron). I'm very pleased with it, probably got it for 10 or so less dollars than I could have at my local chains. It actually pulls heat very quickly. Please don't put them in the dishwasher. Mine is regularly just hanging out with a coating of previous great on it, I'll give it a quick wipe down and every now and then take it to the sink and immediately dry it. It has been going strong and doing a great job for about 6 months now! I am very pleased with my purchase.

  
","Size: 10.25""Pattern Name: Skillet"
23,331,"







  
  
    No other Choice
  
",5.0,sadrack stlouis,"Reviewed in the United States September 17, 2016","









  
  
    
  I first bought the 12"" cast iron and returned to buy the 8"", too. I love these pans. To season the pan (yes, it is pre-seasoned, but...if you want the BEST  just coat the pan with a light coating of cooking oil and put it in the oven at 450 for 20 minutes. Then, turn the oven off and let the pan cool off. That's it! If you want to get really fancy, repeat this process 2-3 times. You'll have to chase a fried egg around the pan! Slippery!!I have owned the pans for several months and these are the only pans I cook in now. They really hold the heat, and they really are non-stick...Yes, the pans are heavy, but you'll get used to it. I use these pans on the stove top and in the oven. The best part is when a recipe requires cooking in a pan and then transferring the contents into bakeware,

  
","Size: 10.25""Pattern Name: Skillet"
24,289,"







  
  
    Use it a lot more than I thought I would!
  
",5.0,wideopenseasTop Contributor: Cooking,"Reviewed in the United States November 5, 2020","









  
  
    
  I purchased this for a specific recipe that called for a cast iron pan but now I use it more often than not. I love that it can go from the stovetop into the oven and vice versa.  The photo of prosciutto-wrapped stuffed chicken breast I made in the Lodge pan was a huge hit with the family. Steaks are amazing, fajitas, stir-fry, etc... I've never been able to successfully cook an egg in it but everything else turns out wonderfully. I am happy with this purchase.

  
","Size: 12"" Skillet with Handle HolderPattern Name: Skillet"
25,245,"







  
  
    Great purchase, high quality, and made in the U.S.A. It's super large, but hey, more room to cook up goodness with!
  
",5.0,Kenneth Wilson,"Reviewed in the United States December 12, 2013","









  
  
    
  I am so happy I purchased this! I've been wanting a cast iron skillet for some time and finally made the commitment. This is a great, sturdy and well made product. Of my own fault, I was a little thrown back by the huge size of it but hey, it clearly stated it was 12 inches, which it certainty is. I just failed to picture what 12 inches would be and that was my bad, but being cast iron, you have to expect it will be thicker and larger than a cheaper 12 inch skillet. After getting it though, I'm glad it was large because I will be able to cook a lot more things than I used to be able to with my girlfriends 8 or 10 inch skillet. I was so happy with it, that I went ahead and ordered another, smaller sized Lodge cast iron skillet for smaller things. This is my first time having a Lodge product but I am very impressed with the quality and I am proud that it is made in the U.S.A. I am so happy that I didn't purchase the Chinese made 3 pack of skillets, especially after reading in the reviews about the seasoning flaking off and seeming cheap. None of those issues here with this Lodge skillet. So, unless something major happens with this skillet in the next few months (which I highly, highly doubt), I'll be a Lodge user for life for any cast iron needs! The silicon handle cover was just an added bonus and the combo was cheaper than getting just the 12"" skillet alone.

  
","Size: 12"" Skillet with Handle HolderPattern Name: Skillet"
26,242,"







  
  
    For a frying pan it makes a great door stop!
  
",1.0,Kindle Customer,"Reviewed in the United States June 12, 2020","









  
  
    
  I have 2 dutch ovens, 2 frying pans of different sizes, a deep sided chicken fryer and a corn bread skillet - all of which are cast iron and 30-50 years old.They are perfectly seasoned and I use them on a daily basis. I just rinse them while they are still warm, apply a little oil and they are ready for the next use. But not this piece of trash. It is not seasoned. In fact I reseasoned it 3 times and it still sticks. The surface is so rough everything is going to stick and no amount of seasoning will help. I'm trying to figure out what to do with it as using it to cook with is not an option.

  
","Size: 12"" Skillet with Handle HolderPattern Name: Skillet"
27,254,"







  
  
    Great price for this refurbished cast iron skillet!
  
",5.0,SomeMumblingBum,"Reviewed in the United States February 8, 2021","









  
  
    
  This good-sized refurbished cast iron skillet is perfect for all of my needs! It comes pre-seasoned so I didn't have to worry about doing that before I started cooking. The brand, Lodge®️, is a well trusted and respected company. I definitely would purchase another refurbished Lodge®️ skillet through Amazon!

  
","Size: 10.25""Pattern Name: Skillet"
28,305,"







  
  
    Heavy Metal Cooking
  
",5.0,Cham Pain,"Reviewed in the United States February 6, 2016","









  
  
    
  We have other cast iron cookware from Lodge (10.25"" & 12""), but needed something a bit bigger for larger meals and entertaining.  This 15"" skillet is perfect.  We've already cooked my wife's famous fried chicken, pork chops, and a couple of NY strips.  All came out perfectly.This is a very heavy product, so look for any Amazon Prime deals with the Free 2-Day shipping if you can.  We also recommend the Handle and Lip protectors as well.  Cast iron is wonderful in that it cooks so evenly, and makes flavors pop.  Just carefully follow the instructions as to cleaning cast iron or you can easily ruin a great product.  We use Avocado oil after cleaning.We also bought the matching Lodge tempered glass Lid for our skillet.  Worth the money as well.

  
","Size: 15""Pattern Name: Skillet"
29,449,"







  
  
    Slope sides make all the difference...
  
",5.0,Haon the GreatTop Contributor: Chess,"Reviewed in the United States February 5, 2018","









  
  
    
  Like everything Lodge, this is a great piece of metal.  That's not why this is 5 stars.Unlike normal skillets, this Chef's Skillet has noticeably sloped sides, with an angle about halfway between a normal cast iron skillet and a stainless steel pan.  This.  Is.  Phenomenal.  You can actually stir things around when you need to the cleanup is much easier because you have angles that are not 90 degrees, it is just such a joy to use compared to normal frustration that I have with skillets.  Breakfast skillet dishes have never been so easy to make!

  
","Size: 10""Pattern Name: Skillet"
30,83,"







  
  
    Cute Little Pan
  
",3.0,,"Reviewed in the United States April 8, 2019","









  
  
    
  I basically like most of my Lodge Cast Iron ware. I bought 2 of these Lodge 3.5 Inch Cast Iron Mini Skillets to use for cooking 1 egg for each pan. One pan arrived fairly smooth inside, enough to cook an egg with a lot of butter or oil and get mot of the egg out of it. The other pan arrived super textured inside, so much that no matter how much oil I put in it, the egg stuck really bad. I kept both pans and I'm going to see if my husband will grind smooth the rougher little pan. If he screws it up, I'l just use it as a spoon rest.  It sure seems like I ""win-some-loose-some"" with the inside finishes on most any size of the Lodge Cast Iron pans!

  
","Size: 3.5""Pattern Name: Skillet"
31,120,"







  
  
    OMG!!!! HUGE!!!!
  
",5.0,Ld,"Reviewed in the United States November 26, 2020","









  
  
    
  This 13.25 is like Super  Big!! It’s so large  that it’s shocking when you open it. It’s awesome, but much larger than your mind thinks it will be. Haha! I love it’s for cooking a large brisket or a large amount of food for a family gathering. The original seasoning is good, but I decided to coat it with canola oil lightly and and toss it in the oven for one more coat of seasoning. If your thinking about it...Go for it and purchase it!!!But remember my review it’s huge!!!! Lol.. no lie

  
","Size: 13.25""Pattern Name: Skillet"
32,364,"







  
  
    Great Heavy Cast Iron
  
",5.0,goldenlvrTop Contributor: Quilting,"Reviewed in the United States January 15, 2019","









  
  
    
  This Lodge skillet is very heavy and will do the cooking job, whatever it might be.  I like that the skillet is versatile enough to go from the stove top into the oven.  Although it came preseasoned, I'm going to take the advice of others and reseason it myself.  I don't use anything straight out of the box without doing some cleaning.  You really don't know where the pan has been, and it's easy enough to clean it and then reseason it.  I'm looking forward to making skillet cornbread, and who knows what else.  For one person the 10"" size seems more than adequate.  It should fit a whole main course of whatever I'm cooking, with leftovers.

  
","Size: 10.25""Pattern Name: Skillet"
33,288,"







  
  
    I Love Lodge Cast Iron.
  
",5.0,beachhawk,"Reviewed in the United States June 18, 2016","









  
  
    
  I love Lodge cast iron skillets. I have this one, several smaller fry pans and their dutch oven. This skillet is quite heavy, so I recommend you consider that before purchasing it, especially if you have a glass top range. Dropping this skillet on the glass top or your foot could be disastrous.  It's not a problem if your are reasonably careful. I have a glass top, so I use both hands when handling this skillet. If you don't mind dealing with the weight, it's a great skillet. If you are new to cooking with cast iron, I recommend you also buy the Lodge brush or a comparable brush to clean the cast iron.  If you keep it well seasoned , it's very easy to clean with soapy water and a good brush.  The Lodge products come pre-seasoned, but you'll want to re-season them occasionally. Lodge includes seasoning instructions with all of their cast iron products. Those instructions are also available on the Lodge website and I recommend you check out that website if you are going to invest in any Lodge products.

  
","Size: 15""Pattern Name: Skillet"
34,266,"







  
  
    Awesome, BIG Skillet
  
",5.0,MB,"Reviewed in the United States April 19, 2016","









  
  
    
  I love cooking in a cast-iron skillet. Food comes out amazing and it is really much easier to deal with than my Circulon set.I would note a few things about this particular skillet.1. The silicon handle is a nice addition.2. It is BIG. I might have gotten the smaller size if I realized it but I think the better way to go is to get this one and a smaller size. The largest size can be a bit to handle, especially if you are going from stove top to oven.3. The pre-season was probably fine, but I went ahead and did my own seasoning. I also use 

  
Caron & Doucet - Cast Iron Oil & Cast Iron Conditioner - 100% Plant Based From Refined Coconut Oil, Will Not Go Rancid or Sticky - Helps Maintain Seasoning on All Cast Iron Cookware.









  
  
    
   after each use. I also picked up one of these: 

  
Lodge SCRBRSH Scrub Brush, 10-Inch









  
  
    
   which is helpful for cleaning but not necessary.

  
","Size: 12"" Skillet with Handle HolderPattern Name: Skillet"
35,554,"







  
  
    Didnt work for me
  
",1.0,S.K,"Reviewed in the United States June 7, 2020","









  
  
    
  It was so horrible. Did I miss a step prepare the pot  before using? It got so sticky. Sticker to everything. It was so difficult to clean.  And I got burn touching the handle it was my own fault.

  
","Size: 10.25""Pattern Name: Skillet"
36,385,"







  
  
    Just the right fit
  
",5.0,Mare1949,"Reviewed in the United States January 28, 2021","









  
  
    
  I bought this for my son as he wanted a bigger skillet. I purchased this one as it got great reviews and the price was right. He uses it all the time and the size works great for him. Especially cooking for a family of four

  
","Size: 15""Pattern Name: Skillet"
37,556,"







  
  
    Glass Top Range Iron Skillet Works Great USA Made
  
",5.0,Classic,"Reviewed in the United States July 11, 2011","









  
  
    
  The Number one reason I ordered this brand is because it's made in America. I wanted a pan that was made in America because you never know what metals are used in those imported products. If you hear reports about lead in toys, I could only imagine what you'll find in a solid iron product, which is the reason I can't understand why some of the famous chef products are not made in the USA.I was worried about using this on my Glass Top range because I was afraid that it may crack the top of it but I worried for no reason. This is one of the best pans to use if you have a glass top stove simply because it holds the heat and cooks evenly.When I received the pan, I washed it thoroughly using regular dish washing liquid and then dried it. I then cooked some bacon in a separate pan, drained the grease and placed in the refrigerator. Once the grease was a lard consistency, I smeared a thin even coat of bacon grease fat all over the pan. I then placed the pan out on the gas grill for an hour at 550 Degrees. Some of that baked on bacon grease will flake off but it keeps the pan smooth. Whenever I use the pan, I'll either wash in soapy water or I'll fill the pan with water and boil it on the stove. After I clean the pan, I wipe the inside down with vegetable or canola oil to season and keep from rusting.This is one of the best pans to use if you're cooking hamburgers or searing steaks.

  
","Size: 10.25""Pattern Name: Skillet"
38,119,"







  
  
    Cast my stomach in iron.
  
",5.0,Uncle Michael,"Reviewed in the United States January 4, 2021","









  
  
    
  The first thing that I would recommend doing with this cast-iron skillet is to remove the pre-seasoning and re-season this skillet at least 3 to 4 times before using. Once you have a proper seasoning on this skillet it is unstoppable. I have cooked so many different dishes inside of this cast-iron skillet including desserts. If you take care of this skillet, Meaning you cook with it, you clean it properly (no dish soap, not even a little), and re-season it after every use, it will last you a lifetime and produce some of the best food you have ever eaten.

  
","Size: 10.25""Pattern Name: Skillet"
39,495,"







  
  
    Chef's skillet
  
",5.0,Janine,"Reviewed in the United States July 17, 2013","









  
  
    
  Updated 12\2018: i did some research. Followed tips. Now this chef's skillet is my favorite thing. Kept using it in spite of sticking problems early on.  it now has a satin finish, and nothing ever sticks to it. My 14 yr old son cooks perfect over-easy eggs in it and it wipes clean with a paper towel.  It has been a good experience teaching him to use, clean, maintain, and most importantly, respect cast iron cookware.My advice is to keep using your cast iron skillet, especially if you don't have luck at first because you need to figure it out!  The pan isn't the problem; the cast iron knows what it's doing; the user doesn't and that's why it rusts or food sticks.Heat it slowly; I heat mine over a very VERY low heat for ten minutes. I actually used to set a timer until I got used to it; rushing it only leads to sticking. After ten minutes, I put in a nickel size amount of oil and gently slide in the eggs; after some time to set up (maybe a full minute,) I can nudge them with a spatula and they'll slide around the skillet like they're on ice. Eggs are cheap so keep practicing!  You'll master it in no time, and it's a very satisfying feeling!!!  You'll never go back to Teflon cookware once you see how much better food tastes when it is prepared in cast iron. Best of luck.

  
","Size: 10""Pattern Name: Skillet"
40,252,"







  
  
    Cornbreak stuck to pan after first use
  
",3.0,Jan,"Reviewed in the United States October 13, 2020","









  
  
    
  I have used these pans for years (as did my mother before me).  I bought this one as it said it was preseasoned but my first cooking of cornbread was a disaster as the whole bottom of the cornbread stuck to the pan.  This was my second Lodge - the others were other black iron skillets.  I have seasoned others in the past and I now have this new one seasoning.  I only cook cornbread in this skillet as a majority of us older adults in the south do.  I no longer fry foods.  I guess if the next cornbread I cook after this seasoning sticks, I will have to return it and order another.

  
","Size: 8"" Skillet with Handle HolderPattern Name: Skillet"
41,378,"







  
  
    Very resistant
  
",4.0,Al Rodriguez ,"Reviewed in the United States September 18, 2020","









  
  
    
  First time with a iron pan, I found a little bit dangerous because goes really hot really fast and the handle doesn’t offer any protection to avoid any burn, so I bought the londge’s silicone sleeve too, but still is hot the handle I think I need use this more frequently to improve my cast iron steel pan skills, but is very easy to use and clean looks very resistant but again you need be careful to avoid any fingers burn

  
","Size: 6.5""Pattern Name: Skillet"
