,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
10,10,"







  
  
    Good
  
",5.0,___,"Reviewed in the United States August 15, 2017","









  
  
    
  I bought the board book. It's nice and think however. It is black and white on one page and color the next. It alternates. I don't remember  that. The story line is rather blah, but I suppose little kids to bed it's ok.

  
",
11,11,"







  
  
    Best Book to Read to Little Ones Before Bed!
  
",5.0,Beth,"Reviewed in the United States January 12, 2018","









  
  
    
  I LOVE THIS BOOK! I grew up reading it but didnt realize how much I loved it until I had my own baby. We read this every night before bed and she is just a small baby but she is definitely reading along, looks forward to it, touches the pictures, and it is just a great book! She is only 7 months but as she gets older I know she will love it even more when she can read it herself. The illustrations are great, the words are fun and I just love it. The board book is a great size too!

  
",
12,12,"







  
  
    Goodnight Moon is our favorite!
  
",5.0,EmaebeTop Contributor: Baby,"Reviewed in the United States May 29, 2019","









  
  
    
  My toddler LOVES goodnight moon and wants to read it to us. However, my toddler has already destroyed one paperback copy of Goodnight Moon so I bought the board book. This book has withstood a LOT of abuse including being slept on, thrown out of a crib, pages bent all the way back, and chewed on. This was a book I loved as a child, so I'm happy to see my toddler enjoy and love this story as well. We read it every night before bed. Highly recommend!

  
",
13,13,"







  
  
    One of the greatest children’s books of all time
  
",5.0,Sarah,"Reviewed in the United States October 26, 2020","









  
  
    
  I don’t ever write reviews on Amazon,  but after reading this book 1000 times to my son I am convinced it is one of the greatest children’s books of all time. It is hypnotic and calming in a way no other book can achieve. The simple rhymes and phrases are written so children can understand them AND quickly and easily pick up on them to start repeating. In fact, they were written in the way children talk which is maybe why the book is so engaging for kids. (The author actually studied this during her life!)My favorite piece though is the illustrations. It took me maybe 100 times in to realize the detail of the illustrations and how they change as the book goes on. The room gets darker, the moon rises, the mouse scatters across the floor, the time on the clock gradually increases and there’s even a few hidden Easter eggs in there too! A copy of goodnight moon on the nightstand and runaway bunny (Browns other bestseller) on the bookshelf. (One of the paintings too is a picture from runaway bunny!) this book has become a favorite and crucial part of our bedtime routine and, in my opinion, is a must have for every house!

  
",
14,14,"







  
  
    So good we bought it twice
  
",5.0,Kimberly,"Reviewed in the United States July 29, 2020","









  
  
    
  Ended up having to purchase this again after we lost it (how toddlers lose things In random places is beyond me). My son was asking every night for his “Goodnight Moon” book. Seriously though, this book has been great through developmental stages. At different ages different pages and parts of the book fascinated him. At one point the mouse, another the red balloon, etc. Now he is at the age where he asks me to point out the objects and talks about them. It’s also great to incorporate into a ritual of saying goodnight to various toys, people, and objects.

  
",
15,15,"







  
  
    Every night before bed
  
",5.0,,"Reviewed in the United States January 9, 2020","









  
  
    
  We read this book every night before bed as part of our bedtime routine. Like, my 23 month old literally will not fall asleep without hearing this (even in the car). But as soon as we read it, he knows it time for bed and he'll fall asleep.We have one copy we received as a baby shower gift, but I bought this one for $5 to keep in the suitcase for when we travel, so we don't forget ours.I'm most likely going to be ordering the lap edition soon.

  
",
16,16,"







  
  
    Best Goodnight Story Ever Written
  
",5.0,Amazon Customer,"Reviewed in the United States October 24, 2019","









  
  
    
  No child or parent should EVER miss the opportunity to share this book. At the age of 2, my daughter was plunking her dad into the comfy chair, climbing into his lap, and reciting every word from memory, with the turn of each page. An iconic childhood treasure.

  
",
17,17,"







  
  
    In the Great green room there was a...
  
",5.0,A. Rae,"Reviewed in the United States May 13, 2020","









  
  
    
  I buy this as a gift to for every baby shower I go to.  It’s one of my favorite baby books.  I read this so many times to my nephews I don’t even need the book to recite this sweet little book.  My sisters kids always picked this book for me to read to them when I would spend the day with them.  Both boys adored this little morsel.  I think I enjoyed it just as much as they did.  It still warms my heart when I think of it.

  
",
18,18,"







  
  
    Must have bedtime book
  
",5.0,Sarah Elizabeth,"Reviewed in the United States March 7, 2021","









  
  
    
  Both my 2 and 5yo are obsessed with this book! We read it every night!! We actually had a copy and lost it so I had to get another one bc they were so upset. I’ve had it since my oldest was 1.5 she’s always called one of the kittens a squirrel. Which she’s kinda right bc it does look like a squirrel 🤣 but still the cutest bedtime book!

  
",
19,19,"







  
  
    Timeless classic!
  
",5.0,S. Reiman,"Reviewed in the United States May 13, 2020","









  
  
    
  A timeless classic, I gave as a gift, but have many years of experience with my youngest. The details in the pictures allow for many variations of story time. And the soothing prose of the story is great for bedtime, teaching young minds to settle down, and relax before bed. All is well!Definitely a short list, or must item for your collection. I raised three children so far.

  
",
20,20,"







  
  
    What a snooze!
  
",2.0,VAMars,"Reviewed in the United States August 4, 2020","









  
  
    
  How is this a classic book???? Boring story, horrible illustration with bizarro perspectives and really quite creepy. I was so disappointed when I read this to my 1 year old. I thought it would at least be a staple in her collection of “Moon” related books since her name is Luna. This one goes straight into the donation box.

  
",
21,21,"







  
  
    a classic
  
",5.0,JoFromBk,"Reviewed in the United States November 5, 2020","









  
  
    
  My children loved this book when they were little and I was happy to repurchase for my sister's child. I receive regular updates and thanks because her child has fallen in love with it too. The thick cardboard pages are perfect for super young readers that do not yet have full hand eye coordination.

  
",
22,22,"







  
  
    ) ) We LOVE this book
  
",5.0,Tonia Brooks,"Reviewed in the United States June 24, 2016","









  
  
    
  Repeating, rhythmic, pleasant sounding text. My husband and I both yawn now as soon as we start reading this! (Conditioning much? ;) ) We LOVE this book. I love that the pages alternate between black and white (grayscale, not high contrast), and full color; I like that the colors are bold, which is developmentally appropriate for newborn eyes. We read this to our daughter from the day she came home from the hospital, she loved it then, and she still loves it. (Though she did go through a phase of a couple of months where she fought bedtime and thus hated this book. Only lasted about two months, from 6 months to 8 months. She is 10 months old now and chooses it for us to read to her at bedtime). Also, I study early childhood education (birth-age 8) and my literacy professor highly recommended this book for reading from newborn onward.

  
",
23,23,"







  
  
    This book is perfect to get little one to remember a book word for word
  
",5.0,Lorrie,"Reviewed in the United States January 15, 2010","









  
  
    
  Publisher's SummaryA little rabbit is lulled to sleep surrounded by all that he knows and loves best in the great green room of his house.*********************I don't think it's really complicated why this is popular. The story is not exactly mind-blowing or wonderfully heartfelt.  HOWEVER, this has a lot of repetition of a lot of big words for a baby and it's done in a way that (yes, it can be boring to some) when read prior to bedtime can set a tone for the evening. Now, it does not work for my son as far as making him ready for bedtime but then I also read it at any time of the day I want along with his other books in his library.What I think is unique about Goodnight Moon (as well as other familiar old classics) is that it takes some rather big words (no, it is not the ""Cat in the Hat"" but we love those type of stories also) and makes them into a story that can be read over and over and over and by the time you are most likely truly tired of it...and all, if you are reading it regularly enough. Your child may start to really get used to hearing the words and then one day...before you know it they can read some it.That is powerful, teaching your child to read. Now, you can try to teach your child with any book but Goodnight Moon isn't a decent effort for some children. It has some color and for newborns the black and white. I like the fact that this book is actually going to be easy for my child to read it himself when he hears it constantly.

  
",
24,24,"







  
  
    Literacy for babies
  
",5.0,BB,"Reviewed in the United States July 22, 2020","









  
  
    
  I am an elementary teacher with a solid understanding of children’s development and understanding of literacy. AND, i am going to be a grandma!! These books are absolute musts for young children to read/be read to and they come in board books for babies! You can’t have a better combination. Perfect!

  
",
25,25,"







  
  
    Helps a little one unwind before bed.
  
",5.0,M,"Reviewed in the United States August 26, 2020","









  
  
    
  I’m so glad I bought this book I was scared it was going to be boring for my little one but my little 2 1/2-year-old loves it! She grabs it every night and comes up to me and says “good night moon” for me to read it to her before she falls asleep. Now she reads it to me and names everything in the pictures.  I would say it’s definitely worth a try.

  
",
26,26,"







  
  
    Simple & great book
  
",5.0,TC,"Reviewed in the United States November 25, 2019","









  
  
    
  My daughter loves this book, and, after reading it many times, I agree with others about the quality of this short story. It is definitely geared towards younger children, and has good grammar, good literary style and very good illustrations (reminiscent of Richard Scarry book style). Better yet, somehow it manages to get my kid in sleepy mood. Who could ask for more?

  
",
27,27,"







  
  
    Awesome
  
",5.0,Brenda Click,"Reviewed in the United States December 10, 2020","









  
  
    
  This is one of my favorite books. It arrived early, which was a bonus 😁 it was in excellent condition and the price was right

  
",
28,28,"







  
  
    Our daughter loves it !!
  
",5.0,,"Reviewed in the United States July 24, 2019","









  
  
    
  We were looking for a new goodnight book for our daughter because the earlier one was torn. This was the right choice because she liked it a lot. In fact, within a few days, she started practicing to read it on her own, obviously not completely. This book has very nice illustrations to explain the concent of goodnight and going to be.Would definitely recommend it.

  
",
29,29,"







  
  
    Not Full Color!
  
",2.0,MoChroi,"Reviewed in the United States February 17, 2021","









  
  
    
  Was so disappointed to see that every other page spread of this board book is in black and white! Ridiculous! This was for a baby shower so I went ahead and gifted it, but otherwise would have returned. Nowhere does it indicate only half the pages are in color.

  
",
30,30,"







  
  
    Rating for Country of Origin, not the lovely story
  
",1.0,SouthernHome,"Reviewed in the United States September 2, 2020","









  
  
    
  The photo of the book shows it was printed in Mexico. Unfortunately, the one I received was made in China. We've had enough problems with lead in paints and inks, and other toxins, to risk our grandchild's health. Love the story. Wish I could find a safe copy of it.

  
",
31,31,"







  
  
    Not Impressed
  
",3.0,,"Reviewed in the United States January 21, 2021","









  
  
    
  I never grew up reading this book, and now I know why. There is nothing very special about it. I liked how it started off in a bright room and as the story went on the pages got darker. I did not like how half the book was in black and white and the other half was in color.

  
",
32,32,"







  
  
    Classic children’s book, a must have
  
",5.0,Sprklindiamond,"Reviewed in the United States February 24, 2021","









  
  
    
  I bought this classic board book to read to my little one during bedtime. The story and pictures are just like I remember when I was a child. The book arrived in great shape with no issues. Definitely a must have children’s book to add to your collection.

  
",
33,33,"







  
  
    Not all in color!
  
",5.0,mandy,"Reviewed in the United States October 7, 2018","









  
  
    
  It’s a nice book, but not all of the pictures are in color (see photos). I would’ve liked all the pictures to be in color.

  
",
34,34,"







  
  
    Nice copy
  
",5.0,L. Fenwick,"Reviewed in the United States September 4, 2019","









  
  
    
  As a collector of children's books, I felt I had to add this classic to my collection.  Although it is a simple book, I can see how a young child would love falling asleep by telling everything 'good night'.  I'm sure many mothers could share how their own children used that trick to stall bedtime, even before the book existed...

  
",
35,35,"







  
  
    Last page in the board book is entirely too dark.
  
",3.0,PaulAmazon Customer,"Reviewed in the United States November 19, 2019","









  
  
    
  Have this book in hardcover also.  It is a classic and I feel the illustrations are what sets it apart and makes it so wonderful for children. Board book last page is too dark to appreciate. Chose the hardcover.

  
",
36,36,"







  
  
    Not that great
  
",2.0,LAJ,"Reviewed in the United States January 5, 2021","









  
  
    
  I purchased this book because it is always on the classic/great bedtime story lists and we really just don’t like it. It is literally just saying goodnight to all the odd things in the room with no context. Not the kind of story my little one likes.

  
",
37,37,"







  
  
    A wonderful “first” book!
  
",5.0,Su A. Smith,"Reviewed in the United States August 7, 2020","









  
  
    
  This one was a gift for a friend but I got one when I had my first child 44 years ago and read it countless times to my four kids and now my seven grandsons all enjoy it, too!  A wonderful book, cannot say enough about it!  A true classic.  I love it!

  
",
38,38,"







  
  
    My kid loves this book
  
",3.0,Kara,"Reviewed in the United States October 8, 2019","









  
  
    
  I loved this book as a kid- my kid loves it too. The copy I received had a few board pages stuck together- so the pictures are ripped. Inspect upon arrival, still a great kids book.

  
",
39,39,"







  
  
    The book is lame!
  
",1.0,Amazon Customer,"Reviewed in the United States May 21, 2020","









  
  
    
  The book is lame. No theme, no story, dull illustrations. My 2-year old never asks to read it or is never excited when I take it out. Quite disappointing for a book that is considered “classic”.

  
",
40,40,"







  
  
    Surprisingly great book!
  
",5.0,HH19,"Reviewed in the United States November 3, 2020","









  
  
    
  I thought this book was weird at first but my kiddo LOVES finding the mouse on each page. I love watching her discover new things on each page like the moon, elephant, house, mush, etc. It’s now one of our favorites!

  
",
41,41,"







  
  
    This was a favorite book of my kids who are now in college
  
",5.0,Mike F.,"Reviewed in the United States May 22, 2018","









  
  
    
  This was a favorite book of my kids who are now in college.  My niece is a nephews are having kids we buy it for every new baby.  Great book for bedtime read.  Reading is  extremely  important to development of young minds. My wife and I have read to our children a very young age and I feel that is why they accell at academics.

  
",
42,42,"







  
  
    Awesome book, great condition
  
",5.0,Mckay W.,"Reviewed in the United States January 31, 2020","









  
  
    
  I was worried to order this because of other reviews, but my book came in excellent condition and my daughter and I love it. She loves the colors in this and the black and white pages too because of the contrast. This is definitely going to be our bedtime book!

  
",
43,43,"







  
  
    Best children's book ever
  
",5.0,Tracy C.,"Reviewed in the United States July 19, 2019","









  
  
    
  I love this book I was a caregiver and nanny childcare provider and the little girl I had came with it I fell in love so any of my daughter's friends or anybody that I know that's having a baby I buy the book for them so I just bought this book for my granddaughter she should be here any day I just love it

  
",
44,44,"







  
  
    Great nighttime book
  
",5.0,Amazon Customer,"Reviewed in the United States March 5, 2019","









  
  
    
  Love the book but was smaller than I thought. Was really looking for the hardcover that was bigger. But my fault I’m sure for not reading product info better. Got this as a baby shower gift. I read this book to my kids when they were growing up every night before bed. They love to find the hidden mouse on each page. Highly recommend the book.

  
",
45,45,"







  
  
    90's classic
  
",5.0,Ashley Shoemaker,"Reviewed in the United States March 24, 2019","









  
  
    
  Got this book for my 4 year old son, he absolutely loved it!! I love that it's cardboard pages and not thin paper like most childrens book otherwise it would end up looking like I put it through the paper shredder! Lol. Such a classic book, my grandmother used to read this to me back in the 90's! Great color for such an old book!

  
",
46,46,"







  
  
    This is a small comprehensible world, invoked with poetics and illustrated with grace
  
",5.0,Bachelier,"Reviewed in the United States December 26, 2006","









  
  
    
  ""Goodnight Moon"" succeeds beyond such sobriquets as ""classic"" or ""perfect,"" for this work is that rarest achievement in art and letters: a melding of the visual with the sonic, and always presented in an atmosphere of intimacy and security. This provides a psychological construct for healthy learning that is imperative for a child's growing mind and emotional maturation. Only the Christmas Story of the Gospel of Luke, Chapter 2, is superior in Western literature in nurturing a child's introduction to mapping the world with words, built from visual clues. ""Goodnight Moon"" is an indispensable foundational work for a child's confident construct of the spoken, written and read English language. The dimension of emotional comfort invoked with this work cannot be overstated.What makes this work so remarkable? In contrast to the mad world of Dr. Suess, where made-up words serve with legitimacy of ancient ones, the vocabulary of ""Goodnight Moon"" is normal. In addition, the rhyming scheme, the scansion, the subject, and the illustrations are all both in perfect balance and contrast that engage the child on both the whole (the sentence, or the whole illustration) and the specific (the individual word, or a visual detail in the pictures). This is a small comprehensible world, invoked with poetics and illustrated with grace.It is in the processes of reading aloud, pointing to pictures and words, with the repetition of familiar themes (""goodnight"") and subjects (objects in a nursery) that the concept of printed words signifying objects (both illustrated ones, and real ones) and actions becomes incarnate in a child's mind. Ricoeur's ""the symbol gives rise to the thought"" has its birthplace here. This is the ideal vehicle to begin your child's journey of mastering comprehension and action of and in the world with symbols.We own the board book edition, and I highly recommend it for its sturdy use for each new member of a growing family.This is the first book our six year old daughter was able to read to her two year old brother, a moment all families should experience. I urge you to read ""Goodnight Moon"" regularly to your child as a gift for his future.

  
",
47,47,"







  
  
    What’s not to like
  
",5.0,karen,"Reviewed in the United States November 1, 2020","









  
  
    
  This is a great kids book on sturdy thick cardboard. I give it as a gift to all new parents I know. I still have my oldest sons book that is over 31 years old and looks good and was well used by three boys.

  
",
48,48,"







  
  
    Used product/not new
  
",1.0,Darris  T. Duncan,"Reviewed in the United States April 26, 2019","









  
  
    
  Very disappointed:( This book should have been in New, pristine condition.  Instead, it looks like a child played with it first!

  
",
49,49,"







  
  
    Child approved. Mother approved. Story that never gets old!
  
",5.0,Jessica H. ,"Reviewed in the United States January 2, 2021","









  
  
    
  This is a must have book for all kids. I like that it’s hard paged and not actual thin paper book. It’s a cute story and I remember it being read to me when I was a child

  
",
50,50,"







  
  
    Love this book, and excited that it’s indestructible now!
  
",5.0,SweetPea612,"Reviewed in the United States January 10, 2020","









  
  
    
  Love this story, and was so excited to find that they have it in a board book! Bought for my new grandson along with the goodnight moon rattle, hope it brings him as much enjoyment as it brought my daughter when she was little.

  
",
51,51,"







  
  
    What a great company to work with
  
",5.0,ElaGna,"Reviewed in the United States June 18, 2015","









  
  
    
  What a great company to work with! Goodnight Moon was the very first book I learned how to read (more like memorize). Such a special book for me and now I want to share it with my little one. Books are meant to be shared so I fully believe in buying ""used"". This Comapny stands by their quality promise to its customers and while MY book had to be returned (it had pages stuck by food junk...gross) their customer service trumped even Amazon and took care of me via email within an hour. Don't hesitate to buy from these folks, they are a standup company! Thanks!!!

  
",
52,52,"







  
  
    An hypnotic little book that brings the day to a safe close.
  
",5.0,R. C. NELSON,"Reviewed in the United States January 28, 2006","









  
  
    
  This book deals with nearly everything in a child's room and house, and page-by-page, it says ""Goodnight"" to real items as well as some that had their birth in fairy tales. It says ""Goodnight"" to these items, ending with ""Goodnight noises everywhere.""  All of this is from the perspective of a rabbit in bed that children seem to ""know"" represents them. I cannot add much to the existing posts, but I think I understand why the mother of 23-month old twins ""just does not get it.""Twins have a very close sibling to share scary sounds like things that go bump in the night, while most children do not.This little book is very rugged, so you do not have anything to worry about if your child plays with it.I rate this book five stars, and I believe that it will remain popular as long as hardback books survive. The back of the book reads, ""This classic bedtime story, which has lulled generations of children to sleep, is the perfect first book to share with a child.""  That, it is.

  
",
53,53,"







  
  
    Wonderful Bedtime Story!
  
",5.0,Marie,"Reviewed in the United States March 3, 2014","









  
  
    
  This is a classic story to have in a stack of bedtime books.Pros:Not a lot of words, and children don't get boredHas items you can look for in the next pageGreat rhythm while reading, the story flows from page to pageA good wind down book at the end of the day.Cons:None!This book is absolutely lovely and our little one loves to have this read to her again and again. Even if it isn't night time this book became a daytime favorite. I point to the animals and different things around the room. This is a great addition to have to a little ones library!

  
",
54,54,"







  
  
    A true childhood classic
  
",5.0,Peggy Vincent,"Reviewed in the United States October 3, 2003","









  
  
    
  To those of us who raised our children on this book, nudging them toward sleep each night with one more, please Mommy, just one more book and please Mommy, please make it Goodnight Moon, the opening lines will always be familiar: In the great green room there was a red balloon - - - and finally there was a spoon and a brush and a bowl full of mush, and a quiet old lady whispering `Hush.'As you slowly turn the pages, drinking in the images, you begin to notice things. The room gets darker with each page, the hands of the clock progress. The mouse is always there, but it is sometimes hard to find him. The kittens get drowsy, and so does the bunny. There's less mush in the bowl. And most of all the moon rises; in each picture it's a little higher above the windowsill.Simply brilliant.Always enough to make a tired parent drowsy, for sure, and usually it works for the child, too! This classic book should be given to every first-time pregnant mom at her baby shower.

  
",
55,55,"







  
  
    great book!
  
",5.0,Deb,"Reviewed in the United States March 15, 2020","









  
  
    
  I ordered two of these books for baby shower gifts.  I recently found out I need two more for different showers.  Went to order and the price has almost doubled.  I have not re ordered because of this

  
",
56,56,"







  
  
    Excellent story for an excellent price
  
",5.0,mrsjsawyer,"Reviewed in the United States February 5, 2021","









  
  
    
  $5 for this classic book...  brand new? yes please! I got one for my yr old grandson and also a replacement for our own library. 2 for nearly the price of 1

  
",
57,57,"







  
  
    Beautiful illustrations and plot
  
",5.0,Christine Brydges,"Reviewed in the United States July 17, 2019","









  
  
    
  Love this book. It was my Children’s favorite book because it is so colorful. It was a cleverly written book by the author which made a ritual of saying goodnight to every object in the room. It eased the fear in Children’s mind about the darkness. I loved reading Margaret Wise Brown books to my kids. I buy this and give it as gifts.

  
",
58,58,"







  
  
    One of our favorites!
  
",5.0,pam montgomery,"Reviewed in the United States July 4, 2019","









  
  
    
  One of our favorites! We read it again & again. A great story to read to your children & have them learn to read also. It is a must for every child's library and great gift for new babies. Very durable  board book should last a lifetime. A great value.

  
",
59,59,"







  
  
    Love the beautiful illustrations and sweet story!
  
",5.0,Ana,"Reviewed in the United States January 3, 2020","









  
  
    
  Love this book!  I had it for my children when they were little and now for grand nieces child.  It’s super bright illustrations and wonderfully sweet story makes it a pleasure for all to read and have it read to.

  
",
60,60,"







  
  
    I love reading this
  
",5.0,Ana,"Reviewed in the United States December 21, 2020","









  
  
    
  My boys loved this book when they were young and now my granddaughter loves it!  I have always enjoyed reading Goodnight Moon most of all the dozens and dozens of books I have read to my kids.

  
",
61,61,"







  
  
    GREAT BOOK -- for ALL TIME
  
",5.0,J A Waybright,"Reviewed in the United States December 31, 2015","









  
  
    
  This item gets 5 stars because I LOVE THIS BOOK for kids. This particular purchase was supposed to be the BOARD book so there was a bit of  mix up but was straightened out satisfactorily. The story is simple in this book and after a few times you will almost memorize the words and just hold the book for the child to see the pictures. Very easy read (of course) and delightful for the kiddies just before bedtime. I suggest the BOARD book for the younger ones so the pages won't get torn -- I purchase this book for all the baby showers I go to!!

  
",
62,62,"







  
  
    This is a small version that I had no idea existed.
  
",1.0,Stevishere,"Reviewed in the United States May 11, 2020","









  
  
    
  I have bought this book as a gift numerous times.  This particular version on only about 5""x6"".  The only version I have ever seen was more like 8""x9"".

  
",
63,63,"







  
  
    Looks old
  
",3.0,Pan Char,"Reviewed in the United States January 22, 2020","









  
  
    
  I love the book but I’m disappointed by the scratches around the edges.

  
",
64,64,"







  
  
    Ho Hum
  
",3.0,Santa Barbara Sandman,"Reviewed in the United States January 18, 2021","









  
  
    
  Seems kind of dated now. A little on the boring side, and basic illustrations. Some of the more recent books in this genre are far more fun both for parent and child. Probably wouldn't recommend it.

  
",
65,65,"







  
  
    chid stories
  
",5.0,Marta Nelson,"Reviewed in the United States December 24, 2020","









  
  
    
  After reading this to my son when he was very young and every night for about a year we would look out the window and tell the moon goodnight.This was a baby gift for a new mom.

  
",
66,66,"







  
  
    Read it again and again and again!
  
",5.0,Jaylee,"Reviewed in the United States February 28, 2011","









  
  
    
  This is the type of book both parents and children adore.  It's not too long that it gets exhausting and the kids look forward to hearing it.  It has very familiar rhymes and illustrations.  I have gone through many copies of Goodnight Moon with my four children. They love to finish the sentences and point out the telephone and the stars and other things not mentioned in the text.  They love the sounds of the words.  It's often a child's first introduction to the cadence of poetry.I frequently buy this as a gift for a new baby.  I recommend buying it as a board book as it will last longer.  Also, you can get this book if you get tired of reading Goodnight Moon. 

  
My World",
67,67,"







  
  
    Classic!
  
",5.0,Janet,"Reviewed in the United States March 5, 2020","









  
  
    
  Classic book.  Great in hardcover.  I gave as a gift for new parent.  Little ones love this book, I must have read it hundreds of times when my kids were small.  They still remember!

  
",
68,68,"







  
  
    Odd
  
",1.0,Monica,"Reviewed in the United States January 4, 2020","









  
  
    
  Very odd book, not sure why it comes so highly recommend.

  
",
69,69,"







  
  
    Confusing book...bowl full of mush?
  
",2.0,Cindy,"Reviewed in the United States November 5, 2019","









  
  
    
  My 3 year old grandson was less than impressed.  He likes to tell his toys goodnight so I thought this book would be perfect.  We are both disappointed.  The story is choppy, at best.  I wouldn't recommend it.

  
",
70,70,"







  
  
    Best nightime book
  
",5.0,Mama Bear,"Reviewed in the United States September 29, 2020","









  
  
    
  Holy moly I didn't realize what a good book this is. It's calming, lovely, and with sweet illustrations. My now 15 mo loves it!

  
",
71,71,"







  
  
    I love this book
  
",5.0,jcg92057,"Reviewed in the United States March 18, 2020","









  
  
    
  This book has been a family favorite and a gift to many toddlers I have known. Now I am expecting my first grandchild and I ordered another copy to share with y new little one.

  
",
72,72,"







  
  
    Love it!
  
",5.0,MiMi,"Reviewed in the United States September 3, 2020","









  
  
    
  I have purchased Goodnight Moon for each of our 12 Grandchildren! It’s my and most of their favorite book. Simple and perfect!

  
",
73,73,"







  
  
    Cute book
  
",5.0,Ryan,"Reviewed in the United States October 7, 2020","









  
  
    
  Cute book.  I read it when I was little.  Now I’m reading it to my 3 year old.  It’s nice books are still good over multiple generations.

  
",
