,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
10,119,"







  
  
    Second Try
  
",1.0 ,Ashley,"Reviewed in the United States February 25, 2020","









  
  
    
  This is my second record player from Victoria.  The first was a Christmas gift, and I excitedly put on a brand new record...and it skipped.  I tried an old record...skipped.  It skipped on every record I tried.So, I returned it.  I ordered a DIFFERENT record player, it was so shoddy, and felt so cheap that I returned THAT one.  But, at least it played my records in full.Then I started researching.  I’m not enthusiastic enough to spend over $100, so I started searching for “best record players under $100” and this one was the TOP of multiple lists.  I figured my first one was a fluke, so I tried again. And SURPRISE, I have the exact same issue.  And even when it does play, the static is wild, and if I turn the volume up too high the sound starts to distort.

  
",Color: Black
11,136,"







  
  
    The bad reviews shouldn’t be ignored.
  
",2.0 ,Tracy S.,"Reviewed in the United States January 3, 2021","









  
  
    
  The sound that is produced is not in stereo. I thought I could connect external speakers but the outputs aren’t working. Bluetooth doesn’t allow you to connect to a Bluetooth speaker, but does allow you to play music through the record player, and sounds wonderfully mono. I was so excited to get this and I’m very disappointed.

  
",Color: Marsala
12,5,"







  
  
    I absolutely love it!
  
",5.0 ,Uraina Payton,"Reviewed in the United States July 8, 2017","








  
  Your browser does not support HTML5 video.










  
  
    
   I absolutely love it!! Been trying to get a record player for a while now. I can finally play my records I got from my grandmother.

  
",Color: Pink
13,66,"







  
  
    RUINS VINYL RECORDS
  
",1.0 ,Walker,"Reviewed in the United States July 22, 2019","









  
  
    
  I had been using this player for 3 months and I started to notice skipping and scratches all over my vinyl records. Note: I clean and care for my vinyls as I am a big music person. If you’re going to invest in the price of the records themselves, purchase something that will last and give good sound quality, also safe to use for vinyls.

  
",Color: Black
14,128,"







  
  
    Great price and well built and sounding for what u spend
  
",5.0 ,Steven D Reilly,"Reviewed in the United States October 12, 2020","









  
  
    
  Added a video.  Ice portable product. No Tom control. Nice listening to Vinyl again. I did order some inexpensive speakers that r  quality along with a subwoofer & equalizer. When I did the demonstration in the video u u can’t hear me for a few seconds. I got some great speakers woth a small sub woofer and an equalizer to take more control over the sound being produced outof this until.  The way this one sits tho: the sound fills my very large bedroom. And itIs decent sounding. But I am extremely picky in sound and record a lot of things and work with video production so that is why I want to add bigger speakers and a receiver.This will go with me frlm placeTo place when K get away for the weekend with my best friend (my English Bulldog Ethel Mae). And yes: she digs the new portable player too.This would make a great inexpensive gift. My daughter got one years back. It is fun to see her get into LP’s now.

  
",Color: Turquoise
15,40,"







  
  
    Looks amazing sound is horrible
  
",1.0 ,Avid Amazoner,"Reviewed in the United States August 15, 2017","









  
  
    
  I had such high hopes for this cool looking record player but it is a huge disappointment, the sound is horrible this thing sounds like a 0.99$ speaker system from a discount store, the record player arrived popping up from its mounted locaion. Stayed away from this thing if they upgrade the sound quality and craftsman ship maybe but in tell then nope!

  
",Color: Black
16,72,"







  
  
    Okay, once I bought a cord for it...
  
",4.0 ,Amazon Customer,"Reviewed in the United States February 14, 2021","









  
  
    
  The unit came to me in what appeared to be open-box. The player itself looked new and perfect, but there was an obviously torn-open plastic insert in it that contained the power supply at one time. So to sum up, no power cord included, and I could not use the unit. Contacted Amazon, and they were prompt to return my money and even said that I could keep the player. Thanks for that Amazon, but I now have to figure out how to get my ""free"" player to work. I ordered an after market power supply for it and it worked perfectly. I am happy with the player, it works great, and I can now listen to my classic recordings the way they were meant to be heard. The built-in speakers aren't anything to write home about though. Please connect it via RCA plugs to your music system or get some powered speakers. I didn't rate the Bluetooth capability on this because I haven't tested it, and will probably not use it anyway. Is this for ""beginners?"" maybe, but it works exactly like the classic record players of old, so if you're a younger person and have never used one, read up on it and/or get an older fella like me to help you.

  
",Color: Cobalt Blue
17,58,"







  
  
    I’m an Enthusiast and still love this thing!
  
",5.0 ,N,"Reviewed in the United States July 1, 2019","









  
  
    
  So my trusty Sony Direct Drive I’ve had for years needs some serious repairs — finding myself in this pickle, I ordered an AudioTechnica with amazing reviews. However, upon receiving it: the unit was not only faulty, it also damaged two irreplaceable records of mine! I was so furious, I immediately asked for a return. At this point I was just looking for something that would be a reliable backup for the time being and after I fix my Sony.Pros: this thing is reliable as hellIt has a ton of very intuitive featuresThe arm is manually operated (no more auto arm failures!)And it has an auto stop feature.All of the cables are replaceable! I use gold RCA cables for sound qualityIt’s portable!Cons:the needles it comes with aren’t great but they’re just as good as AudioTechnica’s needles. I was able to find an elliptical needle that’s compatible on a bidding website for under $12 and the sound quality is even better than units costing 4x as much.PS: it looks way more classy and timeless in person than it does in the pictures (I got the black version)So, whether you’re a beginner or an enthusiast, I highly recommend this item. And I highly recommend getting an elliptical needle to replace the stock one!Also, you will want to cut out some felt to put on the turntable under your records, just to be safe.

  
",Color: Black
18,68,"







  
  
    Better than expected!
  
",5.0 ,Kasmadrigal,"Reviewed in the United States November 26, 2018","








  
  Your browser does not support HTML5 video.










  
  
    
   Love this record player! Much better than I expected for the low price and I love that is so colorful, which matches my very colorful decor. I couldn't decide which higher price player to go with so decided on this as a temporary option.....but think this is going to be a keeper!

  
",Color: Geo
19,47,"







  
  
    Great idea. Terrible build quality.
  
",2.0 ,Michael Vaquera,"Reviewed in the United States March 30, 2020","









  
  
    
  I loved the idea of this product. I bought this for my 4 year old for Christmas.  It was and still is his favorite thing.  Seeing his love for vinyl records and music in general is one of my favorite experiences in life.  I could never return it for that reason alone.That being said, from a technical standpoint, the build quality is really bad. Right out of the box, I noticed that the turntable itself isn't mounted properly on its base. Almost like it's warped or something. The tone arm is super loose and makes it a bit tough to position it where you want it.At the end of the day, it's a gift that my 4 year old loves more than anything.  However, if I'd known that the build quality was going to be so poor before I bought it, I would have passed for something better.

  
",Color: Cobalt Blue
20,74,"







  
  
    Cute, but poor quality- Don't waste your money
  
",1.0 ,TimCurryIsGod,"Reviewed in the United States September 3, 2019","









  
  
    
  I hate that so many reviews gave this item ""good"" sound quality; it's the worst ever. You'll have to add speakers and the product listing should say so. Also a silicon mat is too heavy and affects the speed. But it comes with no mat so I had to buy one.  ? Oh well, you get what you pay for, lesson learned.

  
",Color: Turquoise
21,149,"







  
  
    Decent record player for those new to vinyl, may need to modify
  
",4.0 ,Caleb,"Reviewed in the United States July 27, 2020","









  
  
    
  This isn't a bad record player, it has decent sound quality and does what it was made to do. It is a pretty good starter or budget player for listeners branching out or getting back into vinyl. That said it does have its own issues. Out of the box this record player would skip on older vinyls and there was a strange scratch noise when I played any of my collection. After a few minutes of scrutiny using an inherited scratched record (something I keep for diagnostic tests for any new player), I found that the skip was because the arm didn't lower enough to maintain contact with the vinyl. The fix was a rubber disc that I had left over from a broken record player. The rubber disc raised the record high enough to maintain needle contact even on slightly warped records. The second issue of the scratching noise turned out to be caused by a plastic guard at the base of the arm. This small piece of plastic would rub at the edge of the vinyls while spinning producing the scratch noise. That fix was simply using a fine fingernail emery board (800/10000 grit) to remove just enough material to put a stop to the noise but not impede the function of the plastic guard. After those simple fixes I had no problems with the record player.

  
",Color: Gray
22,110,"







  
  
    You get what you pay for
  
",3.0 ,Dead June Bug,"Reviewed in the United States July 18, 2019","









  
  
    
  I had jumped off the vinyl train several years ago, but lately I got some 7"" singles that have songs I can't find elsewhere, and decided I should probably get a turntable so I could actually hear them. If you are looking for something to occasionally play old records on, and don't care that much about superb sound quality, this is a decent choice. It plays just fine, but the speakers GREATLY limit the bass. If you are an audiophile and really care about great sound quality, be prepared to dish out a lot more money (and if you're buying new records, you should be able to afford that). So, for a 'beginner',or someone who just wants to pull out a record every so often, this is a nice affordable choice (the one I got was just a little over $30).

  
",Color: Turquoise
23,103,"







  
  
    Cute, but not very functional.
  
",3.0 ,J. V. O.,"Reviewed in the United States April 20, 2018","









  
  
    
  So for the price, I guess it's ok. I've read some horror stories about how eventually this player will wear down your vinyl, so I was wary of that. The purple color with the rose gold hardware is very cute. The speakers are kind of terrible, but that's to be expected. My main problem was with the sound quality, even when connected to nicer speakers.I hooked this up to my soundbar and listened to a record. The sound was kind of rough and wobbly. I then played the same record on a vintage turntable and it sounded 10 times better, removing all the noise and strengthening the overall sound. Then I played it on an Audio-Technica turntable and again, the sound was even better. I decided it was worth a little more money to get a turntable that sounds better and has less of a chance of wrecking my records. Admittedly I'm not super concerned about damage over time to my records, since I don't buy expensive vinyl and mostly purchase from thrift stores, but it was still something to consider.The sound just doesn't compare. If you really don't care about sound quality, record longevity, or just want something that will play records and look cute and vintage, by all means grab one of these. The price is good for a trendy piece of home decor.

  
",Color: Lavender
24,34,"







  
  
    Do not purchase
  
",1.0 ,Raven Bounds,"Reviewed in the United States January 15, 2019","









  
  
    
  Do not buy this!! I don’t have much experience with record players but I know enough to know that the sound quality is 100% garbage. It sounds as if the needle is scratching the records, and the speakers are busted. Not only is the sound bad, if you look at the record being played, you’ll see it’s actually warping your vinyl. This is the worst purchase I’ve ever made and will be retuning it. Update: I returned this item on the 14th of this month and never received my refund. When I contacted Amazon, they said they had refunded me and tried to pass the blame to my bank. The refund has still not been received nearly two weeks later. Don't waste your time on this product because you may not even get your money back if you do decide to return it

  
",Color: Aqua Turquoise
25,75,"







  
  
    The Day The Music Died
  
",1.0 ,Geri Crouse,"Reviewed in the United States April 9, 2020","









  
  
    
  Our teenage daughter (who is really an 80s child at heart) loved the cool designs of the Victrola Record Player.  Unfortunately this record player seems to be a very poor quality.  We bought our first one at Kohl""s and it was this year's Christmas present.  After opening it we realized it was missing its needle.  We bought replacement needles on Amazon and tried again.  With the new needle in place we spun a record. OMG! The speakers were horrible.  They played very softly and the volume knob did nothing.  We returned it to Kohl's.After getting home, we went on Amazon Smile (everybody should shop via Smile and support a charity such as The Multiple System Atrophy Coalition)).  The reviews on the Victrola were among the best so we decided to give it another try, assuming the first one from Kohl's was a dud.The new vintage Victrola Record Player arrived quickly. Our daughter was so excited. We unpackaged it and checked the needle. It was there! We put on a record and turned it on.  The music came on at a nice sound level. The first verse was perfect.  But then...... the record started skipping.  We tried a brand new record. More skipping. We could not get a record to play well.  We turned it off and the music died.Two busts and we were done.  We returned it hassle free and bought a different brand (similar style). The new record player sounds great and the same records that skipped on the Victrola Record Player play perfectly on our new brand.Maybe we just got two duds, but we just don't trust the quality and are glad we moved on.

  
",Color: GALAXY
26,94,"







  
  
    Need a record player and not spend a lot? This one is it!
  
",3.0 ,James Klein,"Reviewed in the United States February 22, 2019","









  
  
    
  The Victrola Vintage is not the best record player out there. But if you need a functional record player with an aesthetic appeal and a no-nonsense design, then this is your unit. I purchased this for my 14-year-old son, who loves music. He instantly took to the marvel of how the records work and uses it regularly to listen to old records. The speakers are not the greatest but you do have an option to connect to better ones via RCA cable. All in all a great buy for the price! I am only giving it 3 stars because comparatively to other units out there, this one is in the middle. Great starter deck though!

  
",Color: Black
27,22,"







  
  
    What! Your joking right? Please read the entire review. You will find it interesting.
  
",1.0 ,Harry,"Reviewed in the United States December 30, 2019","









  
  
    
  We have had issues with both the units we purchased. this is Victrolas answer to our units skipping right out of the box. See Below;Dear Customer,Per your online request received this issue could be caused if the turntable is not balanced or if there is an issue with the needle.On this particular model there is no adjustment available on the unit to balance the turntable or tonearm weight.You can try applying little weight at the end of the tonearm and then see how the records play.Also if the records you are trying to play are 180gram records, then this type of records are not compatible with the unit.No other type or needles can be used with our units. So diamond needle or any other type of needles are compatible with our turntables.If the unit still does not work, please have the unit returned to the retailer for a replacement/exchange.Regards,SamCustomer SupportVICTROLA1 Channel Drive, Port Washington, NY 11050Support: +1(877) 483-2497 (toll free)So I figured i would give these a try. the sound improved and the records DID NOT skip. So far so good but eill continue updating.see stylus here;  (Record Player Needle W/Diamond Tip - 3-pack - Treat Your Ears to Superior Sound Quality - Protect Your Timeless Records - 1000 Hour Life Span Saves You Money - Check Compatibility Before PurchasingRecord Player Needle W/Diamond Tip - 3-pack - Treat Your Ears to Superior Sound Quality - Protect Your Timeless Records - 1000 Hour Life Span Saves You Money - Check Compatibility Before Purchasing)

  
",Color: Turquoise
28,109,"







  
  
    Good overall, but could use a few tweeks
  
",4.0 ,momfyre,"Reviewed in the United States December 19, 2020","









  
  
    
  The sound quality coming out of this when playing a record is phenomenal!That being said, using the speakers via Bluetooth connection is absolutely worthless.  Playing music directly from my phone's speaker is indescribably louder than playing via Bluetooth through the record player's speakers, even at full volume.  I thought the Bluetooth feature was to transfer the record's sound to another device, which would be awesome, though obviously unlikely.

  
",Color: Retro Map
29,117,"







  
  
    Bluetooth connection NOT DESIGNED to transmit sound from record player to external speaker
  
",2.0 ,MB,"Reviewed in the United States September 4, 2020","









  
  
    
  The Bluetooth function does NOT allow you to play a record through an external bluetooth speaker. You can only use the record player's speakers to INPUT music from an external source, and the record player's sound quality is lower than a typical iPhone. Not knowing this, after unpacking unit, I switched it to Bluetooth and paired with my iPhone. The turntable stopped and music from my iPhone playlist began (faintly) playing through the record player.  Thought it was broken until I read another review from a few days ago and realized that you CANNOT USE THIS to transmit music FROM the record player TO an external bluetooth speaker. (might work with AUX cord, haven't tried).  The product description (obliquely) says so but I didn't catch this before buying.  I will keep it as it's cute and only purchased to play some very old childhood records that have sentimental value only.

  
",Color: Turquoise
30,54,"







  
  
    Looks great, but continues to skip unless you add weight over the needle
  
",1.0 ,B Fam,"Reviewed in the United States October 22, 2020","









  
  
    
  We bought this for a teenager that was super excited about getting into the retro vinyl vibe. Super excited when she opened it until we played our first record...Initially, we thought we had purchased records that were warped, as the newer vinyl (Harry Styles in particular...sorry Harry🤓) kept skipping, but found the culprit after a lot of googling, which revealed similar complaints about this record player: improper weight and balance to the tone arm (for those like me that aren't audiophiles, translation: the needle isn't pressing down hard enough to hold in the record groove, so it skips in certain spots). As I did more research, this seems to be more of an issue with newer records in particular-maybe due to the way they are produced. Several of the newer records we bought actually could be seen wobbling slightly up and down on the player as it turned (I now see that in several video reviews). If you really like the look and are determined to buy this, the ""fix"" is to add a small amount of weight above the needle. We added a penny right above the needle to test (apparently this was a fix in the old days when records skipped) and YEAH!!! immediately eliminated skipping on all records for us. The new issue: you are now potentially adding too much weight and therefore wearing out your record faster (as well as a penny that may fall off ocassionally. Bottom line, I would suggest passing on this and look for a record player that has a better balanced arm, or better yet, spend a little extra money and buy a player with an adjustable tone arm (which you set to a specific gram weight to hold the needle down). Rock on Harry!

  
",Color: Brown
31,36,"







  
  
    It's $40, don't expect miracles.
  
",2.0 ,Mark Hoffman,"Reviewed in the United States January 18, 2019","









  
  
    
  I was hopeful. With a mix of good and bad reviews, I was hopeful that maybe for some it just wasn't up to their standard and they were expecting a quality similar to a $200+ turntable.Once I opened this up and had a look at it, I quickly realized why this is a $40-$60 turntable.The entire top panel that contains the nobs and switches is a cheap looking plastic. This includes the platter, luckily there are soft rubber parts of the platter to keep the record in place. All of this was sort of expected for the price.After placing a record on and lowering the needle, the most shocking thing about this product forced its way into my ears... The sound of this product is A B S O L U T E L Y horrible. Some reviews mention no bass, but i wasnt expecting NO bass at all. The sound from this sound like the cheapest speakers they could have possibly placed in this. Theyre like the type of speakers that would be on a fast food kids meal toy.I dont know if I got a bad egg, but I cannot believe that anyone thinks that this is good quality sound unless they've been paid or reimbursed to review the product, or have never used anything other than cheap speakers.I honestly believe i could go find better sounding speakers at the dollar store.This of course is not the end of the world. I just grabbed another bluetooth speaker that I had and plugged in an aux chord and that resolved the speaker issue.In addition to the cheap speakers, the platter wobbles quite a bit. And on top of that, one of the rubber spots on the platter was lower than the others, making the record wobble even more. So the sound of the music was very unstable and was very warped sounding.I managed to partially resolve this by placing a few pieces of electrical tape on top of the lower rubber piece.For anyone looking for a beginner record player. This would be it. But dont expect miracles.Will be returning to hopefully get a better version of this product and will update my rating if it is indeed betted.

  
",Color: Brown
32,2,"







  
  
    What’s the one thing you want from your record player? Squeaks.
  
",1.0 ,Mark Lynn Smith,"Reviewed in the United States September 1, 2018","








  
  Your browser does not support HTML5 video.










  
  
    
   After about 10 hours of use, it started squeaking like crazy. Loud comical squeaks... like I have all sorts of things in my home that turn, rotate, and have electric motors. None of them squeak. But this sounds like a fart every rotation.Update: I took it apart and discovered a small piece of plastic that had wedged itself into the turning mechanism. I was able to put it back together, but I had to look up tutorials on how to get the belt back on. A slightly complicated repair for something the size of a fingernail. It works fine now, but still keeping the 1 Star review because of the hassle of having to fix a practically new record player.

  
",Color: Black
33,126,"







  
  
    Great for the price range!
  
",4.0 ,Miles,"Reviewed in the United States November 24, 2019","









  
  
    
  While this is no means for an audiophile, it is a great record player for majority of listeners. It has great portability so you can plug up at a cookout or your friend's house. The speakers don't have amazing quality but that's not why you'd buy this one; I use my audio technica and my stereo system for HQ sound. BUT it has a headphone jack so you can listen in great quality! This makes a great player for anyone who doesn't care about audiophile sound quality so this makes a really cool gift for like 90% of people. I've bought 3 so far; one for me and two for gifts to family members. The Bluetooth function is great as it allows it to be used to play music from your phone (Hard to carry 15 vinyls to a picnic). All in all, this makes a great record player for its price and makes a wonderful gift to anyone who maybe wants to play records but maybe doesn't want to shell out 90 plus bucks for a full blown stereo compatible player. My grandpa and mom loved these as gifts because they love the nostalgia of records but also don't know how to set up and hook up a stereo and speakers for a full player. I still keep mine for its portability as most full players are not portable by any means. Great product!

  
",Color: Black
34,80,"







  
  
    Fast shipping. I don’t mine the sound being a ...
  
",4.0 ,Katherine ,"Reviewed in the United States June 2, 2018","









  
  
    
  Fast shipping. I don’t mine the sound being a little off. If you’re having trouble with the cartridge making the record skip just tape 2 pennies on top.

  
",Color: White
35,1,"







  
  
    Smoking & Electrical Burning, Stops Working, NO REFUNDS!!!
  
",1.0 ,beancounter,"Reviewed in the United States March 16, 2018","









  
  
    
  Our son used his two times, and on the third time, it smoked, smelling of electrical burning, and stopped working. Luckily, he had not fallen asleep and turned the power off immediately. After contacting the seller to request a refund/return/exchange, the seller closed the request with a pat message about ""the purchase being in the final stages so they're unable to process a cancellation.""  They did not address the issues presented, nor the refund request, leading one to believe that they knew they had a defective product, but could still keep the money. Sadly, they weren't wrong. Another reviewer stated that neither the first nor the second player she received some time ago worked.  Amazon cannot support a refund through their claim process as the item arrived ""intact.""  We now have no turntable & no money, but do feel blessed to still have our family and home safe. Interestingly, I was required to choose a star in order to provide a review.  I would give ZERO stars to this product and to the seller, as they must know by now that this product is defective and catches on fire.

  
",Color: Black
36,4,"







  
  
    Why I DO NOT RECOMMEND you get this
  
",1.0 ,Phenomenon007,"Reviewed in the United States November 27, 2018","









  
  
    
  As is usual with most items on Amazon, as soon as negative reviews creep up, the item is reposted and the score is somewhat ""reset"".  Wish Amazon would fix this, but hey, they're making money so they obviously don't care.Record players are not usually made for travel use (or cheap for this case) because of the heft the arm a record player requires in order to have sufficient and tune-able weight on a record.  This is important because if enough weight is not placed on the arm, then you get skipping.  What can you do?  You can ghetto rig it by taping a penny or quarter at the top of the tip and see if this rectifies it.  If it fixes it, then it means you have a cheap record player.  AKA A Victrola record player.  Don't get this.  Just get a real one.  This might be worth it when it drops to $20, but not any more than that.

  
",Color: Black
37,27,"







  
  
    Rare Defect or You Get What You Pay For?
  
",3.0 ,ugh dub ssh if,"Reviewed in the United States November 28, 2018","








  
  Your browser does not support HTML5 video.










  
  
    
   Like that its compact and comes with adapter to play 45's.  Red and white rca outputs in back. I'll plug into a mixer then the skies the limit once I get the replacement. Plugged a bluetooth transmitter into headphone jack then paired with Amazon Echo. Be sure to play last song till the end on all size records as 'auto off' feature can be defective as shown in video.  Built in Bluetooth is a receiver not a transmitter and worked perfectly.  Built in speakers worked perfectly.  ALL manufacturers sometimes produce lemons. I will lower rating if replacement is also defective.Update: Replacement works great.

  
",Color: Amercan
38,56,"







  
  
    Beautiful, Friends love it
  
",4.0 ,Cheriboberry ,"Reviewed in the United States March 11, 2019","









  
  
    
  Love this record player, it looks great in a room pretty enough to be decor and it sounds great. I’ve received so many compliments from friends and neighbors who all want to buy there own. Speaking of price it’s such good quality for such a low price It’s really easy to use, the bluetooth works great i love being able to play Pandora from my phone when I don’t want to listen to one of my records I also enjoy playing podcasts on it while I cook dinner. It’s portablility is another great feature we like to sit on our back deck and listen to music while watchin the sunset. The white/gold is beautiful the gold really stands out and goes with my decor vintage decor it doesn’t look cheap at all only downfall is that the inside is like a velvet and I know its going to get dirty from any lil speck of dust and idk how I plan on cleaning it when it does, it’s nice to be able to close the lid to keep that from happening it came with a couple small marks n spots on it being that it’s white u can see very detail and I notice everything I definitely would not buy white again. I think the player gets loud enough I can hear it very well in other rooms but my husbands would prefer to get some other speakers for when we want it even louder

  
",Color: White
39,30,"







  
  
    Nice budget record player
  
",5.0 ,Shutterbug,"Reviewed in the United States January 27, 2018","









  
  
    
  I'm happy with this little record player, it's exactly what I expected. It's not high-end, the speakers aren't the best, but its imperfections add to the vintage sounding experience I wanted from a record player. Plays my old records fine (vintage Beatles, Elvis, etc), as well as my new. It has jacks on the back that I'm sure would allow me to hook it up to my stereo if I decide to go for a bigger sound at some point.The turn table has a wobble to it, but I don't ever remember owning one that didn't. Arm seems weighted fine, no need to tape a penny to it like the one I had back in the day.

  
",Color: Aqua Turquoise
