,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
62,825,"







  
  
    Curly Hair Magic!
  
",5.0,Claudia,"Reviewed in the United States December 18, 2017","









  
  
    
  I love this brush. I got it after seeing a few YouTubers mention that it helped define your curls and it totally does. I have curly hair that ranges from 3B/3C and every once in a while my curl pattern is a bit erratic and this brush has definitely helped me get better defined and consistent looking curls. I use it when I'm still in the shower (and done conditioning) or at least when my hair is still pretty wet when I get out. You can customize it and remove some of the rows of teeth in the brush if your hair is a bit more kinky or if it's difficult to detangle.

  
",
63,1322,"







  
  
    Lasting Curls for days
  
",5.0,Jashira,"Reviewed in the United States June 27, 2020","









  
  
    
  Wish I had found this sooner. It definitely defines my hair. The brush was gentle on my hair when I detangled  it. Highly recommend.

  
",Size: 7 RowColor: Black
64,1061,"







  
  
    Best curly hair brush
  
",5.0,Alicia Staples,"Reviewed in the United States December 30, 2019","









  
  
    
  Excellent at creating curl!

  
",Size: 7 RowColor: Black
65,453,"







  
  
    Great!
  
",5.0,Beatriz ,"Reviewed in the United States December 4, 2020","









  
  
    
  My 4 year old has 3B type curls, and I’m always looking for stuff to bring out her curls and this brush did just that! Her curls are absolutely perfect after using this, not that they weren’t before but these really help define her natural curls.

  
",Size: 7 RowColor: Black
66,452,"







  
  
    Detangle wet hair without damage
  
",5.0,Lin,"Reviewed in the United States June 5, 2020","









  
  
    
  This brush feels wonderful going through wet curly hair. It disperses condition and/or mousse really evenly. Would recommend to friends curly or not.

  
",Size: 9 RowColor: 9-row medium (all-black)
67,405,"







  
  
    Curl Clumping Holy Grail
  
",5.0,Kelli Madden,"Reviewed in the United States April 14, 2019","









  
  
    
  This is one of the best curl clumping brushes I've ever had! I have 3C- 4C hair in different spots on my head. Some parts of my hair are a bit straighter than other parts. This brush brings out my curls like I have not seen since I was a child in elementary school! I will always have this brush when doing curly styles like twist outs! It is truly awesome!

  
",Size: 7 RowColor: Black
68,38,"







  
  
    Great for my toddler
  
",5.0,Mel P.,"Reviewed in the United States April 29, 2019","









  
  
    
  I’m glad I tried this brush vs a more expensive option I’ve seen. My 16month old has very tight corkscrew curls and up until I got this brush, hair time was always a chore for us both, and always resulted in tears. I’ve used several different types of brushes and combs before trying this one. Once I wet his hair with a detangling spray, the denman brush glides through his hair easily without snagging or causing pain. Hair time goes much smoother now! And his curls look fabulous.

  
",Size: 5 RowColor: Black
69,795,"







  
  
    not for my hair
  
",1.0,Brian Arnold,"Reviewed in the United States November 25, 2020","









  
  
    
  Only used 2 ripped my 4C hair out. The people on YouTube makes it look so easy. I went back to finger detangling.

  
",Size: 5 RowColor: Black
70,1067,"







  
  
    Not the best for extremely curly/ kinky hair types.
  
",1.0,Dandy,"Reviewed in the United States October 17, 2020","









  
  
    
  Not the best for extremely curly/ kinky hair types. I do not recommend.

  
",Size: 9 RowColor: Heavy Styling
71,84,"







  
  
    Booooooo! Waste.
  
",3.0,Jessica Brennan,"Reviewed in the United States June 4, 2019","









  
  
    
  I haven’t had this brush for that long, and my hair is actually naturally very soft and yet it hasn’t been able to withstand time. I don’t use it that often because I find that finger detangling keeps my curls in their natural pattern rather than separating them so forcefully. I think this brush is best for women with very little curl pattern or wavy hair because this is clearly not a curly girl tool. Especially given my hair isn’t Afro textured is especially alarming because I’m sure their consumers are largely made of people with that texture so I can only imagine how little use they must get out of this product. I think it helps create curls if you don’t have any, but ladies and gents if you do have actual curls then why would you want to separate them??? Finger detangle people. Always gives me better results.

  
",Size: 7 RowColor: Black
72,989,"







  
  
    Beautiful curls
  
",5.0,Monica,"Reviewed in the United States August 22, 2019","









  
  
    
  Love love love. However, it does fall apart sometimes so you’ll have to put it back together and that’s annoying

  
",Size: 9 RowColor: 9-row medium (all-black)
73,212,"







  
  
    Comfortably brushes super thick curly hair
  
",5.0,Aly,"Reviewed in the United States March 19, 2021","









  
  
    
  I love my denman brush I already recommend to all my girls. I have super thick curly hair. Enough hair on my head for 6 people. I’ve always had a tough time getting the right brush to de tangle my hair without pulling out a lot of hair. The denman brush runs smoothly through my hair while comfortably de tangling. I also love how it defines my curls during styling. And to top it off I’m able to brush through my 8 year olds long curly hair without her having a fit. Like I said I’m in love with this brush. I’ll probably be ordering extra. If you’re looking for a sign here it is order your brush today

  
",Size: 7 RowColor: Black
74,115,"







  
  
    Great for inproving but not necessary
  
",5.0,Amazon Customer,"Reviewed in the United States September 29, 2020","









  
  
    
  Ive tried using this brush in different ways. Some in the shower and some out of the shower and then doing my curly hair routine. Using different products with it too. Its definitely a learning curve but I am noticing that my curls are coming out better. Especially on second and third day hair. You'll need to suffer thru a few bad hair days til you find your routine. If you have a routine that you love already. This brush isnt needed. But if your looking to improve or get a different look. Give this a try.

  
",Size: 7 RowColor: Black
75,601,"







  
  
    Helps with styling
  
",5.0,Curt,"Reviewed in the United States December 8, 2019","









  
  
    
  I bought this because I had never owned a brush before and I'd been using the same comb since I could remember using a comb. It works well with styling my thick hair.

  
",Size: 9 RowColor: 9-row medium (all-black)
76,961,"







  
  
    Great quality FOR styling NOT Detangling
  
",5.0,B,"Reviewed in the United States June 22, 2020","









  
  
    
  I use this after I detangle with my felicia leatherwood brush

  
",Size: 9 RowColor: 9-row medium (all-black)
77,723,"







  
  
    Amazing brush for curly hair
  
",5.0,Veronica,"Reviewed in the United States March 18, 2021","









  
  
    
  I don’t know how this brush does it but it brings out the best in my curls.  Ringlets are much more defined.  I have been recommending it to all my curly haired friends and I don’t know why I have not heard of this brush till 2021.  It would have saved me from a lot of bad curl days.

  
",Size: 7 RowColor: Multicolour
78,147,"







  
  
    This is NOT heavyweight
  
",1.0,BlueNurseGray,"Reviewed in the United States January 4, 2019","









  
  
    
  This brush is lightweight.  It's no heavier than the average brush.  The handle feels light and hollow and the rubber doesn't feel or smell like real rubber.  I am extremely disappointed because I have a 9 row Denman that is truly a heavyweight brush and I love it.  I purchased another for this to be my daughter because we had to share one brush but it seems I just wasted $13! The brush I received is dollar store quality.

  
",Size: 9 RowColor: Heavy Styling
79,450,"







  
  
    Probably fake
  
",3.0,Lily's mom,"Reviewed in the United States May 15, 2020","









  
  
    
  This is different from my other Denman brush. Low quality. Amazon, you should do better job checking the authenticity of brand products.

  
",Size: 7 RowColor: Black
80,573,"







  
  
    10/10
  
",5.0,Joshua Saintil,"Reviewed in the United States December 15, 2019","









  
  
    
  The BEST brush for natural hair PERIOD! If your having a hard time just modify the brush and trust me you’ll be fine!

  
",Size: 7 RowColor: Black
81,1350,"







  
  
    Holy grail brush
  
",5.0,Jasmine Leilani,"Reviewed in the United States June 22, 2019","









  
  
    
  Great brush that detangles, is comfortable and also can b taken apart to clean!

  
",Size: 5 RowColor: Black
82,262,"







  
  
    Nothing special?
  
",2.0,Tina,"Reviewed in the United States January 23, 2019","









  
  
    
  I never realized how important it is for hairbrushes to have grips on them until I received this brush.....and it HAS NO GRIP. Therefore is your in the shower or have product on your hands this brush will just slip right out your hands. I don’t really see a difference with my curls using this brush. I have super curly hair so I was hoping this would make them look amazing. Lastly... this brush pulls out ALOT of my hair. I’ve never had a problem with shedding so it was really weird when I started using this brush and saw soo much hair coming out.

  
",Size: 7 RowColor: Black
83,96,"







  
  
    Knock off!
  
",1.0,Quessie,"Reviewed in the United States August 2, 2020","









  
  
    
  DO NOT BUY THIS BRUSH! This isn’t a denman brush, it is definitely a knock off. I payed for this brush just for it to fall all to pieces when I barely even brushed my hair. I wish I would have read the reviews before I purchased it. Don’t waste your money too.

  
",Size: 7 RowColor: All Black
84,1123,"







  
  
    No need to change products.  We love these
  
",5.0,Yogurt lover,"Reviewed in the United States November 27, 2017","









  
  
    
  Didn't know we would find replacements for our ""rotting rubber"" ones from the 80's

  
",Size: 5 RowColor: Black
