,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
22,178,"







  
  
    Excellent tablet
  
",5.0,Dan River,"Reviewed in the United States November 6, 2020","









  
  
    
  Excellent tablet in terms of performance, size, weight and really fast charging. Review is after months of use. Much faster than an earlier Asus and a recent model Lenovo 10in tablet. Did use android task mgr to kill periodically running tasks for even more performance...

  
",Configuration: M10+ 4GB/64GB
23,374,"







  
  
    Using with indoor cycling
  
",5.0,Mark,"Reviewed in the United States February 16, 2021","









  
  
    
  Bought this for use with my schwinn indoor cycle.  Fast and great resolution for cycling tours.

  
",Configuration: M10+ 2GB/32GB
24,56,"







  
  
    Best deal in tablets so far in 2020.
  
",5.0,Bean,"Reviewed in the United States June 27, 2020","









  
  
    
  This thing is awesome! Well worth the money. I'd say it's slightly faster than my iPad (I got the 8 core, 4GB RAM, and 64GB storage version of the M10 FHD Plus). The screen is amazing. There's no lag, and I've done some be pretty heavy workloads on it just to test it out. Large spreadsheets in Excel, large PowerPoints, no problem. I love the widescreen format for watching movies, and the audio with FLAC files is excellent. Highly recommend this. I would definitely but this again. I was going to buy one of the Fires, but the specs on this we're better and you get the full Play app store without having to sideload it (and even when you sideload the Play store on a Fire, some apps just aren't available or compatible).

  
",Configuration: M10+ 4GB/64GB
25,64,"







  
  
    The tablet to buy. Price vs performance.
  
",5.0,CT,"Reviewed in the United States July 2, 2020","









  
  
    
  This is my 3rd Lenovo 10"" tablet. I replace them every 3 yrs or so when the battery life gets too short and the OS is outdated.  Wow! This is a huge upgrade from my last one. The screen is gorgeous. Same res as last one but looks better. Nice color. The tablet is slightly smaller than the last but the screen is actually bigger. A downside is that without a cover, it's very slippery. Another issue is battery life. Not horrible but the battery should be bigger.  Over all though. It's a great tablet and blows AWAY the Amazon Fire garbage.

  
",Configuration: M10+ 4GB/64GB
26,287,"







  
  
    Excellent Tablet
  
",5.0,Amazon Customer,"Reviewed in the United States September 24, 2020","









  
  
    
  I’ve had this tablet for about a month and really like it. The screen is excellent, and the sound is good. Very pleased.

  
",Configuration: M10+ 4GB/128GB
27,273,"







  
  
    Great tablet, perfect price
  
",5.0,therealsg,"Reviewed in the United States February 26, 2021","









  
  
    
  Love ALL the Lenovo products I've purchased and this tablet is no exception. Using it as we speak to write this review. Just a joy so far!

  
",Configuration: M10+ 4GB/64GB
28,319,"







  
  
    Bang for the buck
  
",5.0,Cat Marie Dobbs,"Reviewed in the United States August 31, 2020","









  
  
    
  I was very skeptical about purchasing a tablet on line without trying iy out first. But did a little research and opted in to buy the Lenovo tablet 10 and it is more than i expected from a tablet. Quality and efficiency is well worth the price .

  
",Configuration: M10+ 2GB/32GB
29,370,"







  
  
    Not work cellular
  
",1.0,Yaroslav,"Reviewed in the United States November 2, 2020","









  
  
    
  Not work cellular

  
",Configuration: M10+ 4GB/64GB
30,217,"







  
  
    Awesome 👍
  
",5.0,Moorefield WV,"Reviewed in the United States July 12, 2020","









  
  
    
  I tried several tablets from Amazon .. sent them all back but this one .. i upgraded to the 64 gb storage model and im glad i did .. all my apps work and it is very fast .. downside is i had to wait a week for it

  
",Configuration: M10+ 4GB/64GB
31,6,"







  
  
    Best tablet I had so far.
  
",5.0,M3T4L,"Reviewed in the United States June 8, 2020","









  
  
    
  I bought two of these tablets. The picture quality is crisp and clear. It has a 1080p display but you can only watch Netflix in standard definition. It has to do with Netflix not Lenovo. This tablet has double tap to wake the screen like my LG phone. It also has a feature where if you pick up your tablet up it wakes up the screen. My case did wake the screen and turn the screen off when I closed or open the case but it doesn't anymore. It has a octa core processor and 2gb of ram. It can hold a micro SD card up to 256gb. It's running off android 9 (pie). There is a charging light that's red when charging and turns green when done charging. You can customize the home buttons and also the keyboard. You can have a different color keyboard or have a picture in it. You can also customize the height of the keyboard. Did I mention that this tablet has Dolby Atmos? It has two speakers and you can set the surround sound to movies, music etc. Which it optimizes the sound depending on movies, music or whatever you're doing on your tablet. It makes it sound better. This is the best tablet I ever had so far.

  
",Configuration: M10+ 2GB/32GB
32,240,"







  
  
    So-so for casual use.
  
",3.0,THOMAS P SHRADER,"Reviewed in the United States October 15, 2020","









  
  
    
  Really like value and appearance of the tablet but it is VERY slow downloading data.  Websites load slowly and apps have a slight delay. Looking into ways to speed the unit up.  The screen picture is very high quality and the sound is decent but not great.  More for leisure use but if you're looking for a unit to support any aspect of your business you should pass on this one.

  
",Configuration: M10+ 2GB/32GB
33,332,"







  
  
    Battery will not hold a charge!
  
",1.0,Amazon Customer,"Reviewed in the United States January 3, 2021","









  
  
    
  Bought this tablet in Oct. Haven't had a chance to use it much til recently. Battery will not hold a charge!!!! Very disappointing, would not recommend!

  
",Configuration: M10+ 4GB/64GB
34,202,"







  
  
    Can not add Sim card/out of warranty
  
",5.0,Barbara H,"Reviewed in the United States January 8, 2021","









  
  
    
  The product information about this item is incorrect. It does not allow you to add a Sim card to it. Plus I just received it today and when I registered it, it says that it's already out of warranty. It does have a very nice screen. Too soon to fully rate battery life.

  
",Configuration: M10+ 2GB/32GB
35,431,"







  
  
    Love the product not the delivery system
  
",5.0,Dexter Huntley,"Reviewed in the United States March 9, 2021","









  
  
    
  Once I finally got the right one it was amazing but it took 5 tablets to get the right memory size and model. I would honestly recommend getting it straight from the lenovo website.

  
",Configuration: M10+ 4GB/128GB
36,33,"







  
  
    Spend a little more. This is not worth it. Not even close. It is awful.
  
",1.0,hugh dean,"Reviewed in the United States August 8, 2020","









  
  
    
  Extremely laggy. Hangs all the time. The UI crashes and crashes and crashes. Truly frustrated with this purchase. I hate this tablet. With a passion.UPDATE! This tablet is awful. Touch screen is slow to respond it gets stuck processing and needs a hard-reboot all the time. Battery went to 48% after 1 movie.I hate this tablet., Each time I turn this on I am reminded why this is infuriating. DO NOT BUY THIS TABLET!!!!!!! The touch screen will greatly upset you.Update: So, it's been a few months since I've used this tablet. Garbage. Straight up garbage. Complete waste of money. Slow to respond hangs on simple tasks. I've rebooted once in ten minutes because it seized up.

  
",Configuration: M10+ 4GB/64GB
37,87,"







  
  
    So close to perfect
  
",4.0,TA,"Reviewed in the United States February 13, 2021","









  
  
    
  Likes:- crisp pix and vid- sound is good even without adding an external speakerDislikes:- some of my streaming apps don't seem to be compatible. I've already reported to the app developers but Disney+, HBOMax, Peacock and Crackle work oddly: you can watch previews or ads no problem, but let me try to play my movie/tv show, suddenly the screen goes black and I just get audio.Other popular streaming apps I use work fine (Netflix, Hulu, Prime video etc) and I had no issue with these same apps playing content on the previous tablet (rca). The app updates aren't fixing the problem so maybe Lenovo and the developers need to work together on the issue.

  
",Configuration: M10+ 4GB/128GB
38,190,"







  
  
    Pretty to look at, hard to hold.
  
",3.0,Z. Hughes,"Reviewed in the United States December 2, 2020","









  
  
    
  Narrow side margins make it difficult to hold and difficult to type. You will have to take care that you aren't touching any part of the screen inadvertently when you are trying to type or navigate. I find myself constantly zooming and rotating because a finger has made contact with the screen.

  
",Configuration: M10+ 4GB/64GB
39,138,"







  
  
    I am really disappointed with this tablet
  
",1.0,LABS,"Reviewed in the United States February 14, 2021","









  
  
    
  I bought this tablet brand new, to avoid problems. During the first few days of using it, it started to freeze while I was  internet browsing. I have not downloaded anything so it is not a matter of memory and it is also not a matter of the internet connection since my cell phone and computer work just fine. Sometimes it just restarts itself while I am watching a video on YouTube. Also, the touch screen works on and off. Overall it was a waste of my money. If I didn't need it for my online work now, I would just return it. Definitely I do not recommend this product at all. It's performance under normal conditions if pretty deficient.

  
",Configuration: M10+ 2GB/32GB
40,397,"







  
  
    Durable
  
",5.0,Stacey,"Reviewed in the United States March 14, 2021","









  
  
    
  I love the tablet. The durability of this product is amazing.

  
",Configuration: M10+ 2GB/32GB
41,10,"







  
  
    Slow and unresponsive
  
",1.0,Vincent Campo,"Reviewed in the United States July 18, 2020","









  
  
    
  Well I should have listened to the bad reviews! So slow that it was hard to enter my pattern to unlock it because it would time out before it would display it.  When the screen would rotate it would stop half way and sit there for 2-3 seconds displaying half the screen.  there was a 2-3 second or longer lag after touching the screen.  Once I got the browser open, I never could browse with it.  I could barely get an app to open. I am shocked that Lenovo has released such an awful tablet.  I've used off brand tablets that are faster than this.

  
",Configuration: M10+ 2GB/32GB
42,143,"







  
  
    Slow
  
",1.0,Richard Adrian Moncera,"Reviewed in the United States February 11, 2021","









  
  
    
  Screen is okay..not the best..battery life is good...but this tablet reacts very very slow when your trying open an app..playing a game its very laggy..

  
",Configuration: M10+ 4GB/64GB
43,50,"







  
  
    Hardware is great.  Android OS not so great.
  
",2.0,sharon geiken,"Reviewed in the United States October 1, 2020","









  
  
    
  Hardware is great.But Android is so stripped down it's frankly hard to use.  You have to get apps for almost everything.  Oh yes, it comes with some google apps and a few other things, but not much.  And then you have to sort thru the apps from the play store that have ads in them or have privacy concerns, or are ways to rip off your credit card.  Even most of the file browsers have ads in them!  I mean you would think that you would get a simple file browser in peace.  Yes, there is a google file browser preinstalled, but it's got its own privacy issue in that it came from Google which is mining most of what we do with AI for some time.  I just want a simple notebook that gives us our privacy back, and I don't feel like it's harvesting me in some way at every turn of the screw.  Next time I'm going to go looking for a true open source Linux machine, that runs something like Ubuntu.

  
",Configuration: M10+ 2GB/32GB
44,416,"







  
    Tablet Lenovo
  
  
",5.0,Edgar Villegas,"Reviewed in the United States October 12, 2020","









  
    
  Muy Buena calidad de product , cumple con mis expectativas y es facil de usas usando el setup

  
  
",Configuration: M10+ 4GB/128GB
45,102,"







  
  
    Not good for streaming video
  
",1.0,Liza & Lori,"Reviewed in the United States July 5, 2020","









  
  
    
  Streaming video does not work. Screen goes black. Can not use with sling, YouTube, hulu, amazon video. Which is the sole reason I purchased this.

  
",Configuration: M10+ 2GB/32GB
46,182,"







  
  
    I LOVE THIS TABLET...BUT
  
",5.0,Howard Adkins Jr,"Reviewed in the United States December 30, 2020","









  
  
    
  I love my new tablet. I have a Levono laptop so I figured the tablet would be just as good and I was right. The security to log in is getting used to, but that's okay. The screen is bright and with nice colors and the specs are what I was looking for. BUT ... there is one issue. The tablet does not offer a slot for a micro sd card. Other than that no other complaints.

  
",Configuration: M10+ 4GB/128GB
47,250,"







  
  
    Price and Wide Screen
  
",5.0,Andy Heng,"Reviewed in the United States August 9, 2020","









  
  
    
  I'm happy with this tablet. This is my second tablet after returning Amazon Fire tablet because it doesn't support most of my financial apps. This Lenovo with Android system works with all my apps. Also the screen is wider than other tablets I saw. The price is also affordable. Good deal!

  
",Configuration: M10+ 2GB/32GB
48,311,"







  
  
    Disappointing Battery Life
  
",3.0,je,"Reviewed in the United States December 27, 2020","









  
  
    
  The battery life on this device is very disappointing.  New out of the box freshly charged, the battery charge didn't last a day. I routinely plug my charger in twice a day. I do not recommend this tablet.

  
",Configuration: M10+ 4GB/128GB
49,179,"







  
  
    Great overall tablet!!
  
",5.0,Liam McFerrin,"Reviewed in the United States June 14, 2020","









  
  
    
  Love it. Very easy to navigate, and amazing build quality. Screen is awesome for the price too. Just wish that it had android 10, but it’s still great. Would recommend for light work, such as internet browsing, streaming video and some video games. Also awesome for drawing.

  
",Configuration: M10+ 2GB/32GB
50,140,"







  
  
    Battery drains fast!
  
",4.0,Kathy F,"Reviewed in the United States January 19, 2021","









  
  
    
  Battery life could be better.  This tablet works great and has a nice display.  But the battery life is not so great.  I would say maybe 3.5 hours tops if you are streaming games like Roblox.  (Which my kid loves).  We just use the battery drain as a chance to take a break and go outside.  But if you’re looking to use this tablet all day you better bring your charger.

  
",Configuration: M10+ 4GB/64GB
51,418,"







  
  
    Great Value
  
",5.0,Nathaniel Ashe,"Reviewed in the United States July 18, 2020","









  
  
    
  Product is fast. Screen is clear. Touchscreen is responsive. Very pleased. Wish I had purchased for myself instead of my daughter.

  
",Configuration: M10+ 4GB/64GB
52,390,"







  
  
    Great for Cinematic Adventures!
  
",5.0,Jeff,"Reviewed in the United States November 19, 2020","









  
  
    
  Love lenovo brand products. Long lasting brand and excited to own a tablet for forever. Enjoying watching movies on this beautiful screen.

  
",Configuration: M10+ 2GB/32GB
53,93,"







  
  
    Do Not Update Your OS.  Leave it at 9
  
",1.0,LolieSing,"Reviewed in the United States December 28, 2020","









  
  
    
  I may be too late with this warning... Please don't update your operating system.This tablet was wonderful and the best bang for your buck when using it while the OS was 9.Then an update happened and all hell broke loose. Many of my apps won't work. Not even the most simple apps like alarm clock.Video playing apps no longer functional.Worst of all is the battery. My tablet will be fully charged. The case cover is closed. Upon opening my tablet to use it, I discover it's completely dead. I'm constantly charging it.Apparently Lenovo is working on fixing the problem. They posted this on their website on 11/23/2020. No fix as yet.

  
",Configuration: M10+ 4GB/64GB
54,108,"







  
  
    STAY AWAY!!
  
",1.0,Amazonian,"Reviewed in the United States December 17, 2020","









  
  
    
  wow I loved my previous Lenovo tablet and why when I need to upgrade I chose Lenovo. What a mistake, this machine take 30+ seconds to display a web page. Did all the checks and then searched online and MOST folks have an issue with speed. STAY AWAY! (clearly Lenovo is aware of this but just keep putting item out there, WHY?!)  Amazon customer for 20+ years!

  
",Configuration: M10+ 2GB/32GB
55,132,"







  
  
    Great tablet for the price.
  
",5.0,Mz Gee,"Reviewed in the United States October 5, 2020","









  
  
    
  The tablet runs smooth. Takes good quality pictures. I'm able to explore the internet with no issue. I'm able to watch movies and youtube videos with no issues as well. It's a great tablet for the price I paid for.I included two picture, the picture with the two tablet is so you could compare it in size. The tablet that's on top is the Lenovo and the other one is a Samsung Galaxy tab A 10.1

  
",Configuration: M10+ 4GB/64GB
56,373,"







  
  
    Big screen, easy to read. Wifi works great. Fast boot.
  
",5.0,Donnie Ray Tilley,"Reviewed in the United States February 21, 2021","









  
  
    
  Good tablet for this old papa.

  
",Configuration: M10+ 4GB/64GB
57,163,"







  
  
    Keep looking!
  
",1.0,Herbal,"Reviewed in the United States February 13, 2021","









  
  
    
  This tablet is trash. Not sure if we got a returned/refurbished or what but tried to get a tablet for kid that would have some parental controls and its been nothing but trouble. Lenovo support is non existent. Theres a weird notification noise and it vibrates with each keystroke. All in all, it just sucks.

  
",Configuration: M10+ 4GB/64GB
58,158,"







  
  
    Laggy and jittery
  
",3.0,Scott,"Reviewed in the United States May 29, 2020","









  
  
    
  The first day was just awful with this, Nothing about it was smooth. I decided to hold on to it for a couple more days and see if it would improve after all the updates were complete. It is slightly better, but only just. Its worth the money, but be prepared for a lot of lag and jank.

  
",Configuration: M10+ 2GB/32GB
59,66,"







  
  
    Seems good for the price.
  
",4.0,Southwest,"Reviewed in the United States June 15, 2020","









  
  
    
  Nice tablet for the money. I just received this so I haven't checked out everything. So far it looks good I had a little bit trouble connecting to the internet was probably becauseI was too far from my modem. This is my second tablet so I don't have a whole lot to compare it to-and I have no plans right now to buy a 300-$500 tablet, but it seems much nicer then my 7 Kindle which tend to have too much bloatware and uses up too much battery life. I thought this mostly to replace my it which seems to be probably on its last legs after 4yrs. (Ty amazon). The 10 inch screen I bought the $150 10.3 FHD version which fits my needs. so I can't really say a Samsung is better etc. . Had a little trouble getting the time on the clock just right. Fixed it finally. Has a nice feel a little slippery on the back but will see if transfers to my old case.

  
",Configuration: M10+ 2GB/32GB
60,101,"







  
  
    it's a pretty good tablet great for the money
  
",4.0,wAyno,"Reviewed in the United States February 10, 2021","









  
  
    
  so this tablet has all the things that you would expect an Android tablet to do one good thing is it doesn't have a lot of extra add-ons that certain other brand put on their tablet the sound is very good but I noticed two things one is that it occasionally freezes even after I put a ram helper on it and the other is that the screen sensitivity is a little high if you're fingers are  anywhere close to the edge of the tablet it might suddenly click on something for the money I would definitely get it it has an interesting size it's more rectangular than some of the other tablets

  
",Configuration: M10+ 4GB/128GB
61,196,"







  
  
    Functional and good value.
  
",5.0,Amazon Customer,"Reviewed in the United States February 25, 2021","









  
  
    
  Works great. I purchased this tablet for my auntie who is visually impaired so she can search web, shop online and read her bible through a app she likes. Was able to adjust the font size to make it larger, once you do that it distorts the clock on the main screen. I tried different sizes to make that go away but the size she needed would be ruled out. Small price to pay for a functional device, not enough to mark product down for one small glitch.

  
",Configuration: M10+ 2GB/32GB
62,75,"







  
  
    Good for sheet music reading
  
",5.0,Jeremey Poparad,"Reviewed in the United States March 5, 2021","









  
  
    
  I primarily use my tablets for reading music and I purchased this to replace an Asus TF300T I'd been using for the past 8 years and was becoming unresponsively slow. I've been using two of these (one for backup) for a couple months now and I'm very happy with them! The screen goes all the way to the edge, so even though the 10.3"" screen is larger than the 10.1"" screen on my old Asus, it's actually a smaller tablet as there's no wasted border space. The screen is very bright and everything works great with the Mobilesheets app and my Airturn pedal. Battery life is pretty good, too. After a two hour rehearsal, I've usually used only about 30% of the battery.The only complaint that I have, which would be true for most tablets I looked at, is that the charging port is on the bottom, which doesn't work for having the tablet on a music stand while also charging it. Fortunately, I can rotate the screen 180° and lock it there, but then my tablet case opens backwards and sometimes it forgets the orientation when waking it from sleep so everything is upside down.Overall, this is a very gig-worthy music tablet!

  
",Configuration: M10+ 4GB/64GB
63,254,"







  
  
    Product is great for many projects
  
",5.0,CY,"Reviewed in the United States March 9, 2021","









  
  
    
  This tablet exceeds my expectations.  I love the easy use of the tablet along with the clear, easy to read pages.  It's exactly what I was looking for.  Excellent tablet for multiple uses.

  
",Configuration: M10+ 4GB/64GB
64,201,"







  
  
    Best tablet I've owned.
  
",5.0,myoldcj5,"Reviewed in the United States June 16, 2020","









  
  
    
  Easy to use right out of the box, synced with my phone to load my favs. Binge watched Prime for four hours still 77% battery life.

  
",Configuration: M10+ 2GB/32GB
