,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
35,35,"







  
  
    Absolutely no regrets.
  
",5.0,Crystal and Ethan,"Reviewed in the United States March 9, 2021","









  
  
    
  (I waited two months to write this)Once taking it out of the box, it is a bit bigger than expected but, I am not mad at that, at all. This thing is perfect. Because it lifts off of the base, no need to deal with annoying wires.  No need to unplug and plug it back in to use again. It does sound like a rocker starting, when it boils. But, you get used to it 😄. Get it. You won't regret it.

  
",Size: 9.6x7.4x10.2 inchesColor: 1-White
36,36,"







  
  
    Good quality and keeps things warm
  
",5.0,Lin,"Reviewed in the United States January 3, 2021","









  
  
    
  I already had a regular electric tea kettle but I heard good things about double-walled electric kettles so I wanted to give one a try. After looking around I settled on this one.After it arrived I compared it with my other kettle: they both heated the water in around the same time. When I came back 2 hours later to check the temperature, my regular kettle's temperature was ~142°F and this kettle was around 165°F. So the double-walls really do work and I'm very happy with it.

  
",Size: 9.6x7.4x10.2 inchesColor: 3-Black
37,37,"







  
  
    Super fast and no plastic inside
  
",5.0,Dagucher,"Reviewed in the United States February 6, 2021","









  
  
    
  I have used this kettle everyday for 2 weeks now and LOVE it. It heats the water up very quickly and I like the auto shut off feature so I can walk away if needed. The outside stays cool after the water is done boiling, so you can set the kettle on the table without worrying that it will burn your tabletop. The design is very appealing to the eye, clean and modern. Also big bonus - this one is all stainless steel inside so you don't have to worry about the hot water coming into contact with any plastic! My only minor complaint is that I wish there was a temperature control as the water heats up SUPER HOT. I use it for tea so I let it rest a little longer to let it cool off a little but it's not a big deal.

  
",Size: 9.6x7.4x10.2 inchesColor: 1-White
38,38,"







  
  
    Big and simple
  
",5.0,VelvetDream,"Reviewed in the United States December 31, 2020","









  
  
    
  Nice and actually bigger than what I expected. I like the capacity. Its a simple electric kettle without any fancy features. I was looking for an Alexa enabled kettle which I couldnt find. So, paired this with an Amazon smart plug. Now, I can ask Alexa to make the water ready for the morning tea! Matches the white furniture of the bedroom as well. It seems that it gets finger prints on the handle but they can be cleaned.

  
",Size: 9.6x7.4x10.2 inchesColor: 1-White
39,39,"







  
  
    Excellent product. Highly Recommend!!!
  
",5.0,JM from Texas  ,"Reviewed in the United States March 21, 2021","









  
  
    
  What I like about this HadinEEon Electric Kettle is that it has 100% Stainless Steel Interior and there is not contact of the hot water with any plastic parts and therefore there is no risk of contamination or plastic/rubber taste on water. The Double Wall prevents any involuntary contact with a hot surface which is a good safety feature. The body of the kettle is cylindrical and not tapped which allows a good size lid and an easy cleaning process which is also important to consider. It is not noise and its modern European design goes well with my kitchen. I purchased it on Dec.13, 2020 and it is working very well without any problems. It is an excellent product with a fair price, I highly recommend it.

  
",Size: 9.6x7.4x10.2 inchesColor: 1-White
40,40,"







  
  
    Capacity is big
  
",5.0,CJ,"Reviewed in the United States March 2, 2021","









  
  
    
  Most of the kettle we  have purchased in the past are small.  This is a big capacity kettle. I like the fact that it matched the white cups I have in the house plus the white tea and coffee tray that I also purchased at Amazon. It takes a while to make the water boiling, otherwise everything is 5 stars.

  
",Size: 9.6x7.4x10.2 inchesColor: 1-White
41,41,"







  
  
    Great basic kettle!!!!
  
",5.0,Clinton,"Reviewed in the United States December 20, 2020","









  
  
    
  What can I say!!! I've owned the Cuisinart kettle, see pics, that was waaaayyyy more pricey, and have used this one and am impressed! Its fast, heats well, and has a wide mouth that makes clean up easy for me since I have big hands.Plus, HadinEEon has great customer service. This'll be my 4th product purchased from them.

  
",Size: 9.6x7.4x10.2 inchesColor: 1-White
42,42,"







  
  
    Beautiful kettle!
  
",5.0,Chelsey,"Reviewed in the United States December 4, 2020","









  
  
    
  This kettle matches my kitchen perfectly.  I love how the whole inside is stainless steel. The only con I see are you can't choose a temp, its just one temperature.  This might not work for people who want tea at 190°. So far, this has not been an issue for us and we are willing to look past that for an all stainless steel pot.

  
",Size: 9.6x7.4x10.2 inchesColor: 1-White
43,43,"







  
  
    Great deal Great item Great quality
  
",5.0,Christopher Nam,"Reviewed in the United States March 7, 2021","









  
  
    
  Looked for a new kettle replacement and already had this brand's milk frother so I thought why not. Turned out to be a great choice. Love that its double walled with stainless steel. We got the pastel green which was an awesome color to boot.Pros: boils fast as any other kettle, larger capacity for those extra guests, and my favorite: retains the hot water temperature for about 3 hours post-boil. (by 3 hrs, water is still hot enough to enjoy a nice cup a tea).Cons: nothing really, if I was being picky, then a small view or indicator for current water level would be nice, but really no complaints here!

  
",Size: 9.6x7.4x10.2 inchesColor: 2-Green
44,44,"







  
  
    No regrets.
  
",5.0,Evelyn ,"Reviewed in the United States January 10, 2021","









  
  
    
  I love this kettle. It’s beautiful and boils the water to a very hot temperature. It’s a little louder than expected, but that’s a non issue for me.Great value for style and functionality.

  
",Size: 9.6x7.4x10.2 inchesColor: 1-White
