,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
12,61,"







  
  
    Fully loaded & performs as advertised! Money well spent.
  
",5.0,Amazon Customer,"Reviewed in the United States February 19, 2021","









  
  
    
  Arrived on time, simple to use, filled all seven slots and it works as advertised.

  
",Color: 7-Port
13,79,"







  
  
    really good smart charging hub
  
",5.0,Jeffrey Mehalic,"Reviewed in the United States July 11, 2020","









  
  
    
  Practical, easy to use and well designed.

  
",Color: 7-Port
14,66,"







  
  
    Perfect
  
",5.0,jonathan flores,"Reviewed in the United States March 22, 2021","









  
  
    
  Works exactly how it's intended to, haven't had any issues.

  
",Color: 7-Port
15,16,"







  
  
    Sturdy. Gets the job done.
  
",5.0,Woodlandsman,"Reviewed in the United States March 22, 2021","









  
  
    
  Good size with plenty of spacing for big fingers. Blue lights are bright, so we had to figure a way to set it up out of line of sight. Seems to work well with everything. It works.

  
",Color: 7-Port
16,24,"







  
  
    Great quality and value.
  
",5.0,kathy g,"Reviewed in the United States January 22, 2021","









  
  
    
  This was a replacement for a very old hub. This has more useful sockets. I like that you can turn each on or off as you need.

  
",Color: 7-Port
17,20,"







  
  
    It has a long cord!
  
",5.0,Dexter Oddwick,"Reviewed in the United States March 6, 2021","









  
  
    
  The best thing about this hub is the cord length.  I bought it because i needed a hub to get from my computer under my desk and be able to plug in thumbdrives and usb drives without having to climb under the desk.  most other hubs are 2' cord tops, but this one is long enough that the hub sits nicely under my monitor

  
",Color: 7-Port
18,5,"







  
  
    Wonderful product
  
",5.0,minya2 ,"Reviewed in the United States March 9, 2020","









  
  
    
  I love this because I had so many extra ports and did not have to have them ""hot"" I could leave the USB in and just turn the switch off.Great product .. recommend to anyone who is interested

  
",Color: 7-Port
19,51,"







  
  
    Great Product
  
",5.0,49ers Fan ,"Reviewed in the United States May 4, 2020","









  
  
    
  Very Happy

  
",Color: 7-Port
20,38,"







  
  
    Works great
  
",5.0,I love my Ginger,"Reviewed in the United States August 4, 2020","









  
  
    
  Working from home and works great for all I have to use

  
",Color: 7-Port
21,99,"







  
  
    Worth the money
  
",5.0,Dakota Fritz,"Reviewed in the United States September 17, 2020","









  
  
    
  The appearance is exquisite, I like it very much, and the price is also very satisfactory. After I received this hub, I really felt that the quality was very good and it was very convenient to use! I highly recommend this hub!

  
",Color: 7-Port
22,18,"







  
  
    A Waste!
  
",1.0,C. Thompson,"Reviewed in the United States September 19, 2020","









  
  
    
  This thing doesn't work  It keeps shorting out, and all I have plugged in are two cords.  One for an Android Phone and the other an Apple Phone.  I keep losing power when I use this thing verses receiving a charge.

  
",Color: 7-Port
23,2,"







  
  
    Simple to hook up and use - Works great
  
",5.0,Wayne Bergman,"Reviewed in the United States April 11, 2020","









  
  
    
  I didn't want a hub that needed an AC plug.  With this unit, you just plug into a USB port and you're ready.I've had it a week and it works great.  I can take seven USB connections.  You can turn any of these on or off - indicated by bright blue light when on.I  would recommend this affordable unit.

  
",Color: 7-Port
24,101,"







  
  
    Works as advertised!
  
",5.0,Hunter Willis,"Reviewed in the United States November 15, 2020","









  
  
    
  I needed a USB hub. This is one. I purchased it. It works!I really was impressed at how well it handles power from a regular USB port.Good E Nuff!

  
",Color: 7-Port
25,40,"







  
  
    Short cord length
  
",3.0,Bob Pittillo,"Reviewed in the United States October 19, 2020","









  
  
    
  Returned - Cord too short

  
",Color: 7-Port
26,86,"







  
  
    Disappointed
  
",1.0,Sharlie Lawrence,"Reviewed in the United States June 12, 2020","









  
  
    
  This hardly ever works...worst charge my iPhone or watch

  
",Color: 7-Port
27,6,"







  
  
    Works great.
  
",5.0,Tom Smith,"Reviewed in the United States August 24, 2020","









  
  
    
  I had a 1000 memory sticks to program at work. I bought 2 of these and 2 USB 2.0 from another company.These worked great. I didn't have connection problems at all. The USB 2.0 on the other hand, had multiple connection problems. The 2.0 connectors were not tight. Thus making poor connections.These 3.0 connectors were nice and tight and made solid connections.

  
",Color: 7-Port
28,23,"







  
  
    Failed in two months.
  
",1.0,DCPowerGuy,"Reviewed in the United States February 22, 2021","









  
  
    
  Multiple port failures in less than 2 months, won't recognize my portable HD drive anymore,  Threw it in the trash where it belongs. Maybe you'll get lucky and won't get a lemon, like I did. Money wasted on this, unfortunate, since the reviews were good.

  
",Color: 7-Port
29,14,"







  
  
    Very good USB extender
  
",5.0,Jared A.,"Reviewed in the United States January 27, 2021","









  
  
    
  I love this product it's small enough to hide on the bottom of my desk without it being seen. Also love the on and off switches on the product makes it easier for me to turn stuff off that I don't want to be on. Very well put together product and would highly recommend if you are looking for a USB extender. Was a little nervous about mouse and keyboard lagging with 7 different things plugged into the same USB port on the computer but it works really well and it hasn't given me any problem 10/10 recommend again if you are looking for a well put together USB extender.

  
",Color: 7-Port
30,78,"







  
  
    Not a good product
  
",1.0,Troy Bourne,"Reviewed in the United States May 17, 2017","









  
  
    
  Stopped working after 2 weeks. Not a good product

  
",
31,96,"







  
  
    High quality hardware
  
",5.0,John,"Reviewed in the United States January 1, 2021","









  
  
    
  Excellent quality HUB very well built and durable. I have gone through Hubs but this is by far the best Hub I have ever used.  Highly recommend this vendor's products

  
",Color: 7-Port
32,21,"







  
  
    Good buy
  
",4.0,VondruZ Racing,"Reviewed in the United States August 29, 2020","









  
  
    
  It works. The buttons are a little cheap and kinda feel like they might fall out. If I’m being picky. But it’s a pretty cheap product. It works well and doesn’t heat up. I have all USB outlets used for my WFH setup. I don’t use it for data transfer. Just my mouse, keyboard, LED light strips, web cam and a few monitors.

  
",Color: 7-Port
33,49,"







  
  
    This Hub work exactly as intended and is a blessing
  
",5.0,Michael Braun,"Reviewed in the United States June 1, 2020","









  
  
    
  I had no idea I needed this many connections until I had it. Now I wish I had another! Excellent fit and finish. Feel solid and functions perfectly 

  
",Color: 7-Port
34,36,"







  
  
    good value
  
",5.0,Rolando,"Reviewed in the United States October 17, 2020","









  
  
    
  it works. the buttons provide good amount of safety if you use usb keys and/or drives.

  
",Color: 7-Port
35,81,"







  
  
    Stopped Working
  
",1.0,Elly & Francisco,"Reviewed in the United States September 2, 2020","









  
  
    
  This product worked well for the first two weeks, then it stopped charging. I tested multiple sources and devices. Ended up returning it. Based on positive reviews, the once I received could have been a rare occurrence.

  
",Color: 7-Port
36,41,"







  
  
    This hub can use a variety of USB devices, plug and play, convenient and practical.
  
",5.0,Sushma Ghartimagar,"Reviewed in the United States January 7, 2020","









  
  
    
  This 3.0 hub can use a variety of USB devices, plug and play, convenient and practical. I chose it because of its reasonable price, small size, and stylish appearance, while providing multiple ports at the same time, I am very satisfied.

  
",Color: 7-Port
37,43,"







  
  
    Works as advertised.
  
",5.0,Аmazon Customer,"Reviewed in the United States October 31, 2020","









  
  
    
  Great!!!

  
",Color: 7-Port
38,28,"







  
  
    It works well for me.
  
",4.0,Amazon Customer,"Reviewed in the United States October 6, 2020","









  
  
    
  Put this in my classroom, the only issue I have currently is the USB port going to my laptop, it seems a little loose which had me constantly checking to make sure it was secure.  Other then that, I have 4 USB plugged in and everything has enough power.  I’d buy another one.

  
",Color: 7-Port
39,26,"







  
  
    Doesn't work
  
",1.0,David,"Reviewed in the United States February 28, 2021","









  
  
    
  Bought this for the longer cord - 4'. Replaced existing hub with this Vemont and after connecting all the exact same external usb devices my laptop wouldn't shut down or reboot properly. Reconnected my old hub and laptop worked fine. Tried the Vemont a second time and laptop wouldn't shut down or reboot. Junk - don't buy it.

  
",Color: 7-Port
40,11,"







  
  
    You can spend more and get something a lot worse.
  
",5.0,Mr. Lee,"Reviewed in the United States March 7, 2021","









  
  
    
  Nice. Doesn't feel flimsy like other inexpensive ones. Wish I could have afforded one with more spots, but I am happy with what I have. Much better than the last POS I got. Worth what I spent. Would consider going back back to them in the future.

  
",Color: 7-Port
41,35,"







  
  
    Junk
  
",1.0,George,"Reviewed in the United States March 5, 2021","









  
  
    
  I never saw a USB hub without a power included!

  
",Color: 7-Port
42,19,"







  
  
    Great product
  
",5.0,DogNDragon,"Reviewed in the United States January 8, 2021","









  
  
    
  I really like the built-in cable.  It is the perfect length for my needs.  It is nice to be able to disconnect a device via the on/off switch without having to have to unplug it.

  
",Color: 7-Port
43,48,"







  
  
    Has on/off buttons for each device
  
",4.0,Killamilla0513,"Reviewed in the United States April 10, 2020","









  
  
    
  I great usb hub

  
",Color: 7-Port
44,7,"







  
  
    doesn't work as good as advertised
  
",2.0,Amazon Customer,"Reviewed in the United States February 7, 2021","









  
  
    
  like - the amount of plug-ins.Do not like - once a thumb drive is plugged in and off switch for that drive is turned off.  And you later turn switch on. Flash drive won't function. Until you take it back out of hub and re-plug it back in. So, what is the purpose of on/off switches?

  
",Color: 7-Port
45,37,"







  
  
    Money well spent.
  
",5.0,Zach,"Reviewed in the United States February 18, 2021","









  
  
    
  Good deal.

  
",Color: 7-Port
46,84,"







  
  
    Not what expected.
  
",2.0,Amazon Customer,"Reviewed in the United States August 7, 2020","









  
  
    
  This thing only works when it wants too. Most of the outlets only work once in awhile. I do not recommend. At all.

  
",Color: 7-Port
47,29,"







  
  
    This is a good product.
  
",5.0,Paula Sheehan,"Reviewed in the United States December 29, 2019","









  
  
    
  As a person with many different USB peripherals, this device has become an important part of me. It makes switching between devices simple and fast. Its charging efficiency is high, all ports work well, and the button click is firm, which seems insignificant, but I'm not worried about them getting stuck or the spring wearing. This is a good product.

  
",Color: 7-Port
48,69,"







  
  
    Works as advertised
  
",5.0,easiikmk,"Reviewed in the United States March 8, 2021","









  
  
    
  Would purchase again.

  
",Color: 7-Port
49,85,"







  
  
    Junk
  
",1.0,Cason ,"Reviewed in the United States October 5, 2020","









  
  
    
  Some of the usb ports stopped working

  
",Color: 7-Port
50,80,"







  
  
    One Star
  
",1.0,Amazon Customer,"Reviewed in the United States March 27, 2017","









  
  
    
  Not all USB powered devices work.

  
",
51,94,"







  
  
    I like it！！！
  
",5.0,Cheryl Baybrook,"Reviewed in the United States June 11, 2020","









  
  
    
  ""I need an active hub to keep up with the many devices that need to be charged every day, and this device works well. I want to be able to keep all power cords plugged in and open and close ports, especially external drives. Each device I own uses a different kind of USB cable than the next one, and has 5 different connections, which saves me the trouble of plugging in the power adapter.These buttons are easy to press and the port lights up when opened. My charging of devices has been simplified, and they charge faster than standard plug-in power adapters. Under load, I didn't feel the heat from the hub or any wires.""

  
",Color: 7-Port
52,39,"







  
  
    It comes with a USB plug and I hate to unplug it all the time and I hate ...
  
",5.0,Padroo,"Reviewed in the United States February 23, 2017","









  
  
    
  I am into RC aircraft and have the RealFlight 7.5 simulator.  It comes with a USB plug and I hate to unplug it all the time and I hate to leave it powered up too so I bought this to just turn the USB power off.  It is really nice and I recommend it.

  
",
53,54,"







  
  
    Great to have for any computer
  
",5.0,P I.,"Reviewed in the United States March 16, 2017","









  
  
    
  Exactly what I was looking for to help me out with my surface pro.  I need the extra USB and it works great. Small enough to take with me so that's great,

  
",
54,56,"







  
    Buena inversion
  
  
",5.0,claudia,"Reviewed in the United States March 16, 2021","









  
    
  Cumple su función

  
  
",Color: 7-Port
55,42,"







  
    Muy calidad.
  
  
",5.0,PedroIsa,"Reviewed in the United States November 16, 2020","









  
    
  Acorde a mis espectativas.

  
  
",Color: 7-Port
56,93,"







  
  
    USB port
  
",5.0,Kate,"Reviewed in the United States July 25, 2020","









  
  
    
  This product is easy to install and use. My self built computer does not have many USB slots so this makes it much easier to use multiple USB devices at once without having to constantly switch everything around. Works consistently and the length of the cord makes it easy to store out of the way when needed.

  
",Color: 7-Port
57,62,"







  
  
    A device in every port
  
",5.0,Katherine peguero,"Reviewed in the United States June 1, 2020","









  
  
    
  It has done everything so far as advertised. Plenty of plugs and the transfer speed has worked for me so far. 

  
",Color: 7-Port
58,89,"







  
  
    Corrupted 3 of my portable hard drives with just a click
  
",1.0,K. Badders,"Reviewed in the United States February 7, 2021","









  
  
    
  I don't know how this product got such good reviews I installed it plugged in three portable hard drives switch them on by switching the buttons on opened one on my computer and then all three portable hard drives became corrupt I lost thousands of videos and music files and documents that I needed very badly thanks to my smart thinking I back up my drives otherwise they would have been permanently lost and I would have never been able to get them back again unless I spent hundreds of dollars for someone to fix these drives if they could be fixed I will never buy this product again and recommend everyone stay away from it this product is awful.

  
",Color: 7-Port
59,65,"







  
  
    Good purchase!!!
  
",5.0,V,"Reviewed in the United States February 17, 2021","









  
  
    
  I'm very pleased with my purchase! It's working well!

  
",Color: 7-Port
60,100,"







  
  
    Solved all my problems
  
",5.0,Cesar,"Reviewed in the United States September 21, 2020","









  
  
    
  I haven't had any problems with this hub and it supplies enough power to charge my phone. The lead is long enough to reach the front of most PCs. No complaints at all.

  
",Color: 7-Port
61,88,"







  
  
    Port Failure
  
",1.0,ET,"Reviewed in the United States February 6, 2020","









  
  
    
  Absolute junk. Hub drops connection to hard drive moments after connecting. And that's with only one or two small drives out of a total of seven ports.

  
",Color: 7-Port
62,55,"







  
  
    usb hub
  
",4.0,Joe,"Reviewed in the United States January 22, 2021","









  
  
    
  nice size, on and off swithces allow to turn on or tuen off devices to save energy

  
",Color: 7-Port
63,102,"







  
  
    Worked great for me!
  
",5.0,Walter Bonds,"Reviewed in the United States June 4, 2020","









  
  
    
  It was exactly what I needed to connect my mouse and hard drive to my laptop

  
",Color: 7-Port
64,83,"







  
  
    issues/disconnecting
  
",1.0,Dylan,"Reviewed in the United States September 21, 2020","









  
  
    
  i havent had this very long but i immediately noticed constant issues with this no matter the bandwidth needed. i hooked up a usb audio interface and audio was no longer being recognized with it, occasionally itd register it and work for a few secons and then it would disconnect until i fiddle with the usb's and kept repeating. so i plug this into another usn hub and wallah it works perfectly again. okay fine so i take the loss there assuming it was just too much bandwith for the lenth of the cable. so the next day i plugged in a ps4 controller into it to play some games and what a surprise it works.... or does it? it holds connection much longer than the other device but this too eventually disconnects after about 5 or so minutes keep in mind only one USB is being used on the hub at a time. basically this device is useless to me now and i clearly should have paid the extra $5 to $10 for a better branded hub.AVOID THIS AT ALL COSTS!

  
",Color: 7-Port
65,31,"







  
  
    A great product!
  
",5.0,C. Fleming,"Reviewed in the United States October 10, 2020","









  
  
    
  The 7-Port USB data hub is great.  I like the individual on/off switches.  I recommend this product  to anyone who has multiple flash drives.

  
",Color: 7-Port
66,1,"







  
  
    Everything works!
  
",5.0,Jerry Halford,"Reviewed in the United States March 3, 2020","









  
  
    
  I received this hub today and immediately test all the ports.  Everything works just fine.  The cord is longer than most which is a plus.  I'm very happy with this hub.

  
",Color: 7-Port
67,53,"







  
  
    This is exactly what it says it is. I ...
  
",5.0,Alex Robinson,"Reviewed in the United States March 21, 2017","









  
  
    
  This is exactly what it says it is. I bought 4 of these and made a power station for my vertical shelf and have many things plugged in and I am stoked for how well it turned out to be.

  
",
68,87,"







  
  
    It can't handle more that 4 devises  at the same time.
  
",1.0,Javier G.,"Reviewed in the United States February 6, 2020","









  
  
    
  It was very disappointing, especially after reading many good reviews. When I had 3 and 4 hard drives connected to it, it worked well. As soon as I connected three others, it would simply not power them up. I sent it back. I really wanted this to work. But it likely needs an external power source for it to work.

  
",Color: 7-Port
69,77,"







  
  
    Excellent! Just what I needed!
  
",5.0,William D.,"Reviewed in the United States March 4, 2017","









  
  
    
  Excellent! Just what I needed! I would order more if more were available!

  
",
70,30,"







  
  
    Slow to charge things
  
",3.0,Debbie,"Reviewed in the United States December 10, 2020","









  
  
    
  I like the switches and lights for each individual USB port but it seems to be very slow to charge items. Very useful tho, if u have many items to charge. Quite small and seems durable.

  
",Color: 7-Port
71,97,"







  
  
    Works very well
  
",5.0,devin howell,"Reviewed in the United States September 16, 2020","









  
  
    
  I love the charging speed and the on off switch making it easy to switch between the devices plugged in. unlike most others it can detect the differences between devices plugged in and works great.

  
",Color: 7-Port
72,13,"







  
  
    Does the Job
  
",5.0,Theresa W,"Reviewed in the United States February 3, 2021","









  
  
    
  I like that this product has a long cord that reaches to the back of my computer that's not easy to reach.  Being able to turn off ports not in use is an added bonus.  I also like that it's small and inconspicuous on my desk.

  
",Color: 7-Port
73,91,"







  
  
    Worked OK ... until it killed my Drive
  
",1.0,KingJ511,"Reviewed in the United States August 25, 2020","









  
  
    
  It worked okay at first. I plugged in an external hard drive and it read it, but wouldn't write to it. Then an error popped up saying I had a power surge, and now my 2TB drive is useless and unrecoverable. If you buy this, stick to USB flash drives or small USB accessories.

  
",Color: 7-Port
74,92,"







  
  
    Great USB expansion hub
  
",5.0,Chester629,"Reviewed in the United States August 12, 2020","









  
  
    
  This works great!  We Ickes this up to help with my son’s recordings for his YT gaming channel.  Between the iPad, Elgato, remote, webcam, mic, and etc, the USB ports on his MacBook are taken up very quickly and this allows the perfect expansion so he can plug everything in.  We have noticed no lag with it and everything seems to work great.  We have not used it for power though...we have no need for charging via USB and the unit doesn’t come with the cord so we are not using it for that purpose.  As a USB expansion though it’s spot on and for the money you can’t beat it!

  
",Color: 7-Port
75,10,"







  
  
    Awesome Product
  
",5.0,Furqan Saeed,"Reviewed in the United States August 31, 2020","









  
  
    
  This USB Hub is really great for PC transfers or just to add a few additional USB’s to your PC.  I chose it because of its reasonable price, small size, and stylish appearance, while providing multiple ports at the same time, Also the cord is longer than most which is a plus. I'm very happy with this hub. I would highly recommend this product.

  
",Color: 7-Port
76,76,"







  
  
    Five Stars
  
",5.0,ex-soas,"Reviewed in the United States February 27, 2017","









  
  
    
  just a great product

  
",
77,52,"







  
  
    Stopped working
  
",1.0,VW,"Reviewed in the United States October 14, 2020","









  
  
    
  I bought this in August 31, installed it about 2 weeks ago. (October) It worked great for a bit, then randomly stopped working.

  
",Color: 7-Port
78,71,"







  
  
    This works great
  
",5.0,Kaelyn cowart,"Reviewed in the United States June 7, 2020","









  
  
    
  I have a camera plugged in and turn it off when not in use rather than having it always on when the laptop is on.

  
",Color: 7-Port
79,34,"







  
  
    Iffy but it works good
  
",4.0,Amazon Customer,"Reviewed in the United States February 23, 2020","









  
  
    
  I had a few occurrences where it would not let me use all of the ports at once. After awhile I messed around with it for a bit and got it to work.

  
",Color: 7-Port
80,75,"







  
  
    Works Great
  
",5.0,Paul Kitchener,"Reviewed in the United States December 31, 2019","









  
  
    
  Straight out of the box and working like a dream. Plenty of power for all ports to be utilized at once!

  
",Color: 7-Port
81,68,"







  
  
    Can meet my needs
  
",5.0,Dan tienken,"Reviewed in the United States December 18, 2019","









  
  
    
  Perfect size to meet my needs. I like every switch.

  
",Color: 7-Port
82,82,"







  
  
    Great usb option
  
",5.0,Liz,"Reviewed in the United States October 14, 2020","









  
  
    
  I like the option of turning each usb connection on and off. Everything charges well.

  
",Color: 7-Port
83,67,"







  
  
    Charge all your items at once.
  
",5.0,Katerina Haskova,"Reviewed in the United States December 26, 2019","









  
  
    
  usb charging ports make keeping your phone, tablet and anything else full of juice all the time. No waiting for it either-it's done in no time.

  
",Color: 7-Port
84,105,,,,"Reviewed in the United Kingdom June 4, 2020","









  
  
    
  This device can have 4 usb devices connected at the same time with the function that can turn on / off each device individually, this is a very handy feature. No more bending under tables to pull strings out! When operating the blue lights surround the power symbol. To deactivate, press the selected power button for a secondHaving the choice to connect to a PC or is a great feature. Support for USB 3.0 is excellent and will accelerate the device as well as convertYou can feel the quality plastic construction on this port extension, it still feels very solid for the price. It does a great job and so far I have had no problems with it.Very satisfied with this product

  
",
85,106,,,,"Reviewed in Spain September 4, 2018","









  
    
  Tengo un compañero con un portátil bastante majo pero que solo tiene un usb 3.0, y cuando se pone a copiar cosas desde los discos externos que tiene (y que son usb 3.0), pues le cuesta bastante.Así que le comente si quería un hub de estos, y después de explicarle para que son, me pidió que le comprase uno.Ahora mismo copiar los archivos conectando ambos hd a este hub, y el hub al portátil, le cuesta 3 veces menos, así que todos contentos.Aunque este hub tiene interruptores para apagar o encender los usb, no creo que los vaya a usar, ya que va como accesorio en el maletín en el que lleva el portátilEn cualquier caso siempre sera mejor apagar primero el usb y luego sacar el cable, así que tampoco viene mal.Por cierto, tiene un conector para alimentar el hub si es que vas a meterle hd externo de 2,5 de los que no tienen alimentación propia y la cogen del propio usb.En este caso con un disco duro de este tipo y otro de 3,5 (con alimentación propia) no fue necesario conectarle la fuente de alimentación

  
  
",
86,107,,,,"Reviewed in Italy July 8, 2020","









  
    
  L'ho comprato per necessità in quanto con il pc del lavoro di ultima generazione ho a disposizione una sola presa usb. Tra mouse, tastiera più grande e cuffie quindi avevo bisogno di un hub multiporta non molto grande e facilmente trasportabile.Questo vemont usb è perfetto in quanto racchiude tutte queste caratteristiche.Ne ha 4 e tutti con interruttore, significa che si possono scollegare le periferiche semplicemente spegnendo l'interruttore e non staccando il cavo dall hub.Secondo punto a favore, compatibile con tutti i Windows che ho a casa (10. E 8) e anche Mac iOS.La plastica è di ottima fattura in quanto leggermente vellutato e il cavo mi sembra molto resistente lungo sicuramente più di 1 metro.Ultima cosa super positiva è la velocità in quanto collegandoci anche l'hard disk esterno per trasferire dei file pdf( molto pesanti) ci ho messo veramente pochissimo.Consigliatissimo, prova superata.

  
  
",
87,108,,,,"Reviewed in the United Kingdom February 22, 2021","









  
  
    
  This extender works as do others, and so for us average user, one extender is very much like another in prerformance.I chose this extender over others becuase it has a 1.2m lead and I like the sockets being on the top surface.The on/off switching is fine with the blue power indicator lights enhancing the appearance.

  
",
88,109,,,,"Reviewed in the United Kingdom July 22, 2020","









  
  
    
  My son is a game fanatic and between his keyboard, mouse, phone, ps4 controller, Mic, additional screen and headphones. He never seems to have enough USB ports.This easily fixed that solution and what I loved most about it was the ability to isolate the power going to each port. That's a really nice touch.The unit comes well packed, delivery was prompt and the unit is of a decent quality.Cable length is short but that was a plus for us as we wanted everything accessible on the desk top.

  
",
89,110,,,,"Reviewed in the United Kingdom July 10, 2020","









  
  
    
  I love this in like other adapters you can turn wash usb port on or off as you need it. So if they aren't being used your not wasting electricity. It is very easy to use and set up. It is nice and compact and can be taken anywhere with you it fits in your bags or pockets. comes nicely packaged and protected with a booklet of instructions and information about the adaptor. This makes it easy fore.to charge several things at once but I also don't need to worry about the over use as you can switch it off after charging.

  
",
90,111,,,,"Reviewed in the United Kingdom January 30, 2020","









  
  
    
  Perfect!Very compact and individual usb switches to turn on.Cord is long enough, it is not limiting you on the places it could go.Material feels silicon and it is very light.Can be used for travelling aswell.I have permanently sticked it to our wall. Gave me 5 extra usb power outlet.Also it provides individual light if it is turned on

  
",
91,112,,,,"Reviewed in Italy June 19, 2020","









  
    
  Prodotto comodissimo per chi come me ha un portatile di ultima generazione che purtroppo ha solamente una sola porta USB 3.0.Con questo adattatore potrete espandere le connessioni fino a 4 porte USB 3.0.È dotato di un cavo lungo, quindi non avrete ingombranti fili sparsi in giro.Consiglio l' acquisto perché è ben fatto e soprattutto ha un sistema di controllo contro i cortocircuiti. Ottimo anche il fatto degli interruttori che possono abilitare o disabilitare on/off della porta singola.Da tempo cercavo un prodotto simile nella fattura (materiali) e nella qualità costruttiva.Solido, fatto di materiali di qualità, belli alla vista e al tatto. Leggerissimo, quindi piccolo quanto basta per essere trasportato nella borsa di un portatile. Qualità/prezzo penso imbattibile.

  
  
",
92,113,,,,"Reviewed in Spain March 20, 2020","









  
    
  Este producto en la descripcion del articulo pone claramente que incluye una fuente de alimentacion por si se necesita mas potencia. Pues bien, no viene ninguna fuente de alimentación y tampoco el velcro que indica.Me he puesto en contacto con el vendedor, aunque contesta rápido, pero contesta lo que el quiere y no a lo que le estas preguntando.El producto de momento funciona bien, tengo conectado un USB 2,5 2 impresoras por USB (pero alimentadas por su propia corriente eléctrica, no por la del USB) y parece que bien.. también solamente llevo 1 día con el puesto.Como no quiero estar ahora con que estén viniendo a casa ni nada para devolver el producto me los voy a quedar, pero cuidado si buscáis un HUB Usb con fuente de alimentación externa, este no lleva aunque lo pone en la descripción.

  
  
",
93,114,,,,"Reviewed in the United Kingdom July 2, 2020","









  
  
    
  No good, it does not handle fast charging. I tried it even using my fast charger to connect, sent back

  
",
94,115,,,,"Reviewed in the United Kingdom October 17, 2020","









  
  
    
  It's perfect for my needs. A very solid usb hub. But won't power 2 portable external drives at the same time unless you get the version that needs external power. It took me a whole morning to troubleshoot and now I have one drive in the hub and the other powered directly by the computer, which is fine cause it just means I have more ports available for other devices that don't require much power.

  
",
95,116,,,,"Reviewed in the United Kingdom June 4, 2020","









  
  
    
  This USB hub worked as expected. The individual power switches proved to be very useful for privacy with the webcam plugged into it. Construction is solid and neoprene style finish is impressive. Gave me everything I needed for it.Connected: Blue Yeti, Logitech Webcam, 2.4G Dongle, Bluetooth Dongle

  
",
