,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
10,10,"







  
  
    Grips are tough on the hands.
  
",3.0,Jelly,"Reviewed in the United States August 29, 2019","









  
  
    
  So this is a mixed review. The set seems pretty well made for the price and is well stocked. I shipped it into my daughters new house in college. We were flying and I did not being tools. In two days I had to build a bed, a chair and a desk. My main tool was the screwdriver. It has a dimpled handle no doubt for grip. However the hard plastic of the dimples really ate up my hands.  This is a great set for a quick job and to have laying around. I would look further for my next kid to make sure the handles were easier on the hands.

  
",Size: 148pk
11,11,"







  
  
    Serves a purpose
  
",3.0,Mike,"Reviewed in the United States October 29, 2020","









  
  
    
  I recently lost my shop in an Oregon wildfire.  I had spent the last 30+ years accumulating tools and finally got to a point in life where I had the right tool for the job at hand.  Not anymore!Because of all the clean up and repair I needed to do on my property I needed a complete set of tools quickly. I chose the Cartman 205 piece toolset.  For the money the quality is pretty decent and the selection of tools is exactly what I was looking for.My only gripe at this point is the 1/2” socket driver doesn’t have an adapter to use the smaller sockets. I had to run some 3/8” lag bolts and the larger handle on the 1/2’” driver would have given me more leverage. Also the bit drivers break pretty easy under a work load. I’ve lost two philips bits already from driving screws.

  
",Size: 205pk
12,12,"







  
  
    Feels cheap and doesn't stay organized
  
",2.0,jksamuell,"Reviewed in the United States February 24, 2021","









  
  
    
  I regret waiting past the return window to send this back because it was a waste of money.  All the tools feel really cheap but my biggest disappointment is that nothing will stay in it's place.  The tools are supposed to ""pop"" into place and stay but every time I open it back up stuff is everywhere, and yes I have gone through a couple times and made sure they were properly positioned before closing it.I have offered other people a couple tools to use (tape measure, some screws and a screwdriver) and everyone commented after that next time they'd rather use ""real"" tools.The nails and screws that came with it are so tiny as to be useless, the thumbtacks are more helpful.

  
",Size: 160pk
13,13,"







  
  
    WORTHLESS! MY ADVICE IS DO NOT BUY!
  
",1.0,Albert M.,"Reviewed in the United States July 21, 2020","









  
  
    
  After having tried to use this se5 a few times, it's my opinion that it's the most useless set I have ever owned. One of the socket wrench heads is jammed onto the adapter for the socket handle (there is no rachet for the sockets) and cannot be removed, rendering all of the other sockets totally useless with the set. The most used tool around the house is not included in the kit --STANDARD PLIERS. Kit contains needle nosed pliers, but no standard pliers. The handles on the smaller allen wrenches bend when being used.

  
",Size: 148pk
14,14,"







  
  
    Good value, but not particularly great tools
  
",4.0,Althernai,"Reviewed in the United States March 19, 2021","









  
  
    
  I bought this for a few tasks in a house I just moved to. It's pretty good for $30 and served its purpose, but some of the tools are definitely better than others. The screwdrivers have a decent selection of bits and are fine. The tape measure is also exactly what you'd expect and probably so are the wrenches and hex keys (haven't used them, but they look fine).On the other hand, the pliers are neither here nor there: they're tiny and look like you'd use them them for electrical work, but they don't have the holes typically used for wire-stripping and they're not actually that sharp. I tried to strip a bit of the covering off of a wire and couldn't do it without losing a few strands of copper. The hammer is similarly small and lightweight -- it worked for installing some curtain rods, but requires both more force and more precision than a traditional hammer.Finally, the case itself is compact and easy to carry, but very hard to open (it's almost painful to move the latches when not wearing gloves). Also, the tools don't always stay secured in their places and since they're on both the top and the bottom of the case, there's always the chance of something falling out no matter how you open it.In summary, better versions of some tools will probably have to be bought separately, but this is still good value for the money.

  
",Size: 148pk
15,15,"







  
  
    thoughtfully packed
  
",5.0,REBECCA WICHERN,"Reviewed in the United States November 21, 2020","









  
  
    
  I bought this for our daughter in her new apartment. She loves tools, which has made her a success as an OR nurse, but had always used her Dad's tools. Now that she has an apartment of her own and is putting things together, I bought her this tool box as a birthday present.  It was fun to see her examine each tool in the box carefully and figure out how each one worked before she dug into her birthday cake.  The selection of tools is quite complete for the occasional handy woman's usage., and is all packed together ingeniously. I recommend this tool set for everyday chores around the house.

  
",Size: 148pk
16,16,"







  
  
    The allen keys are SAE!
  
",5.0,lindasek,"Reviewed in the United States July 30, 2019","









  
  
    
  I needed a bunch of tools to put my bike together and this tool box mostly delivered. I used the wrench (excellent), Philips screwdriver (the big one was a bit iffy, the smaller one worked well when used), wirestrippers (don't ask...) and attempted to use the allen keys. Unfortunately my bike needed metric keys, and since it doesn't say anywhere that these are SAE....here you go. I ended up going to local homedepot to get MM hex keys ($10), and was able to put my bike together. I wish there was some space in the box to put small additional tools you may have around, but all in all - good value!

  
",Size: 160pk
17,17,"







  
  
    Decent starter kit but bad quality
  
",3.0,Traveling Nurse,"Reviewed in the United States October 15, 2020","









  
  
    
  Decent selection of tools but the quality leaves much to be desired. The hammer was glued on and the box holding the nails was busted. Would make a decent starter kit but as for gifting them, would go with something else.

  
",Size: 148pk
18,18,"







  
  
    Great value, useful
  
",5.0,KaptainKarma,"Reviewed in the United States July 14, 2020","









  
  
    
  Great value toolkit.I'm your average consumer so I'm not looking to do much, or any, work around the house.I got it just in case I needed it, and it had been useful in more occasions than I had imagined.Everything seems quality. I haven't gotten around to using every tool included, simply because the need has not arisen yet.I have used the hammer and it felt very sturdy and did its job.I have used the boxcutter as well and as far as I can tell, it is quite sharp (cut through leather of sofa like it was a piece of cake).I think this is something everyone will find useful at some point, and if it won't hurt your wallet, then it's probably a good idea to get it.

  
",Size: 160pk
19,19,"







  
  
    For light repairs
  
",4.0,Aubrey,"Reviewed in the United States October 18, 2017","









  
  
    
  I really like this set so far. I was looking for a basic set just for minor repairs around the house. I did take a star off because some of the tools don't stay in their place, when you open the box some tools are sure to be loose even if you're careful. Some of the tools also felt a little light, somewhat cheap feeling but they do still work.

  
",Size: 160pk
20,20,"







  
  
    Great first tool set to handle 80% of tasks
  
",5.0,Sup3rt4891,"Reviewed in the United States April 23, 2018","









  
  
    
  Quality is great for what you are paying. Its understood buying this that the tools will not be elite quality or that it will solve every problem you encounter. This is however a great first tool set to be able to handle 80% of tasks you'll encounter and the slowly add specific tools for the specific tasks needed. Highly recommended for a first resort.

  
",Size: 160pk
21,21,"







  
  
    Great set for the price
  
",5.0,Caligula Strange,"Reviewed in the United States September 23, 2020","









  
  
    
  I made a move into a small apartment recently. I wanted a decent tool kit for practical use in case something broke. After searching around for the best deal I found this kit and I couldn't be happier. The quality to price ratio went beyond my expectations. I would recommend this kit to anyone who is looking for a toolkit to fit their basic needs. This would also make for a great gift to anyone going out on their own for the first time.

  
",Size: 148pk
22,22,"







  
  
    Excellent !
  
",5.0,HMJ,"Reviewed in the United States March 7, 2020","









  
  
    
  This is a perfect set for home or anywhere needed. Great price and the quality of the tools will last a very very long time. Only one thing. No pliers. Oh well easy to get. Excellent purchase though. You won't be disappointed

  
",Size: 148pk
23,23,"







  
    ⭐️ 4.5/5
  
  
",4.0,RS30,"Reviewed in the United States June 23, 2019","









  
    
  Tool box was completely sealed with plastic. Some components don’t have that clean finish which reveals some of its flaws. But, for its price range this is an overall great tool box to have for low-mid usage.[La caja de herramientas estaba completamente sellada con plástico.  Algunos componentes se les notan sus imperfecciones.  Pero en general por este precio esta caja de herramientas es suficiente para funciones de min/med uso.]

  
  
",Size: 148pk
24,24,"







  
  
    You get what you pay for
  
",4.0,M. Aviles,"Reviewed in the United States December 17, 2020","









  
  
    
  I’m not going to pretend like this is the best tool kit ever. However, you get what you pay for. And in this case, it’s quite a lot of value. The box isn’t the sturdiest plastic. It came dinged up. (Probably from shipping.) And the tools aren’t the highest quality (...see hammer picture), but they aren’t flimsy (besides the box cutter). Also, the box is decently difficult to open; which probably isn’t a bad thing. But some of the locking areas aren’t great. Two of my wrenches were bouncing around willy nilly cause they don’t lock in place. But overall, it has almost everything you’ll need for a quick project. Would have liked to see a level in there as well.

  
",Size: 148pk
25,25,"







  
  
    You get what you pay for
  
",2.0,AJW,"Reviewed in the United States December 22, 2019","









  
  
    
  These tools are cheap. The hammer has a plastic handle. If you use it for anything other than hanging pictures in your house I am afraid it will snap. Also, the 148-piece set that I bought comes with socket heads but no socket handle. Just what the heck are you supposed to do with the socket heads then? Do yourself a favor and buy tools that are better made.

  
",Size: 148pk
26,26,"







  
  
    Excellent beginner tool kit or 2nd set for multi-level homes
  
",5.0,sneakily1,"Reviewed in the United States February 13, 2021","









  
  
    
  This is a fantastic little kit with pretty much everything you would need in most circumstances. It's very well thought out, and extremely practical for the money! I got tired of running up and down stairs every time I needed to use a tool on the other level of our house, this was PERECT for those annoying little odd-job things you need A quick tool for around the house.

  
",Size: 148pk
27,27,"







  
  
    Not worth a damn!
  
",1.0,Steven J. Pallotta,"Reviewed in the United States February 19, 2020","









  
  
    
  I bought this for my daughter for a Christmas gift to help her to fix things around her apartment. The day came when she needed it, and it wasn't worth a damn. I suggest going to HomeDepot and get some Huskey tool kit. At least it will do the job.  Save your money, don't buy this.Guido Huckball was here and gone!

  
",Size: 148pk
28,28,"







  
  
    Better deals are out there
  
",3.0,Dan,"Reviewed in the United States June 12, 2019","









  
  
    
  The plastic that holds all the tools is super cheap and gets deformed almost immediately. This has happened multiple times over the few months I’ve had this product. That means that none of the tools stay in their place, and when I open the toolkit, tools fall all over each other.  The tools themselves are fine. That said, I’ve seen cheaper sets with levels, so I was disappointed that this one didn’t have it.

  
",Size: 148pk
29,29,"







  
  
    Bad quality, tools that aren't broken do what they're supposed to
  
",2.0,Anthony,"Reviewed in the United States March 24, 2021","









  
  
    
  The inside of the case is made of probably the cheapest to second cheapest plastic you could get. It was bent up from the moment I opened the case. The allen wrench in that photo was snapped in half from the moment i pulled it out of the slot. If you're going to buy this product! Make sure its on a super sale and make sure you check every part IMMEDIATELY. Other than that the rest of the tools work the way they should

  
",Size: 148pk
30,30,"







  
  
    Great starter tool kit for the money
  
",4.0,Stephen J. Langenfeld,"Reviewed in the United States December 30, 2020","









  
  
    
  Good kit for the money.  Lots of different tools, especially with the 30 different screwdriver tips for almost any type of screwhead. Nice compact and sturdy organization case as well. Some construction seems a little less durable than professional grade tools, however they seem perfectly fine for the beginner do it yourselfer and regular households. Great starter tool kit.

  
",Size: 148pk
31,31,"







  
  
    Maybe not worth the money?
  
",3.0,Marissa Lucas,"Reviewed in the United States May 24, 2020","









  
  
    
  I was extremely excited when I received the tool kit> It has everything I need for small projects. I bought the tool kit to help me while I move and it definitely has been effective in that purpose. However, the tape measure broke! I've used it only 5 times and the silver metal piece broke right off. Now I cannot use the tape measure.  I didn't (and still don't) think the tools are cheaply made but the tape measure was and now I'm disappointed.

  
",Size: 148pk
32,32,"







  
  
    Great value! Good tools for odd jobs around the house
  
",4.0,Brianna Florian,"Reviewed in the United States February 19, 2017","









  
  
    
  This tool set comes with a lot and they're good quality for the price. I only use them for smaller things around the house and they work well for that. My only complaint is the case. Very obviously cheap (I expected that from other reviews and the price, but still), and every time I close the case, some tools break lose and fall out of their spot. Other than that, it's worth the price and I would recommend it as a nice toolset for odd jobs around the house!

  
",Size: 160pk
33,33,"







  
  
    If you need your own tools, this is a reasonably priced good  set.
  
",5.0,Diana,"Reviewed in the United States March 15, 2021","









  
  
    
  Got this set of tools because husband really didn’t like me using his.  For the price, I think they are quite good.  I have lots of plants, planters, gardening pots, shelves, etc.  that always need some kind of mending..the tools have yet to fail me, and no more dealing w/ picky hubby over the tools...

  
",Size: 148pk
34,34,"







  
  
    well organized easy to use stores easily in a drawer
  
",4.0,Martha,"Reviewed in the United States June 27, 2020","









  
  
    
  This kit is just what I needed for my kitchen  it is handy, and has all the home tools I need in one organized place

  
",Size: 160pk
35,35,"







  
  
    Super Dave says you can't go wrong here.
  
",5.0,Super Dave,"Reviewed in the United States February 20, 2018","









  
  
    
  Bought this for a lady friend to have a few tools around her place. They looked study enough for light household type repair work and to top it off my lady friend was very thrilled with it. Perfect to maybe send off with that college student or daughter/son getting their first place if they don't have any basic simple hand tools..

  
",Size: 148pk
36,36,"







  
  
    The weight of the product
  
",5.0,Rose Moncrief,"Reviewed in the United States January 27, 2021","









  
  
    
  I was more than pleased with the Cartman 148 piece tool set, it arrived safe and sound and in great condition as expected. The box that it came in is a keeper since it didn't have any damage to it whatsoever so I can always use it again for something else.  I was also surprised by the weight of the tool kit, it is heavier than I expected and when dealing with tools that is a good thing in my opinion. As for the 3 star rating I gave  for ""durability"" that is only because I haven't used it much yet though I will be sure to update if anything goes wrong in the near future.

  
",Size: 148pk
37,37,"







  
  
    So pleased!
  
",5.0,Kassidy Hadley,"Reviewed in the United States February 9, 2021","









  
  
    
  I have purchased one for my home and one for my office. This is a great little set for minor task. The kit is fantastic because it holds all the tools in the slots so things don't fall out when you open it. I am very pleased with this purchase and I believe it will hold up a long time.

  
",Size: 148pk
38,38,"







  
  
    Great all-in-one kit
  
",4.0,Eli Batyz,"Reviewed in the United States November 28, 2018","









  
  
    
  I was looking for an all-in-one kit for basic home maintenance and repair and this was such a great deal. I haven't used it yet, but the tools look well-constructed. I'd give it 5 stars, but the hammer isn't quite as heavy duty as the rest of the tools in the kit. But for $20, I'm a super happy fix-it gal.

  
",Size: 148pk
39,39,"







  
  
    Excellent value but no level
  
",4.0,Michael Collins,"Reviewed in the United States October 24, 2020","









  
  
    
  I just began living alone and needed a basic tool set for random tasks that may arise. This set is a great value for the price. The tools are sturdy and almost everything you'd need is here. My only gripe is there was no level included. I know it's just one item, and I don't mean to be a downer, but why include screws and fasteners and not a level? As long as you understand that's missing and you're okay with that, I highly recommend this product, I just can't justify 5 stars.

  
",Size: 148pk
40,40,"







  
  
    Toxic Off Gases & Toxic Petroleum Film
  
",1.0,Frank M.,"Reviewed in the United States September 28, 2020","









  
  
    
  Purchased this set in May 2020The off gases from the plastic were so bad that I left it open to air out for over 4 months.I wanted to like this set . . . . ButStill terrible.When I hold a tool, my hand smells like I spilled gasoline on it.Really nasty stuff

  
",Size: 160pk
41,41,"







  
  
    Looks good, very usable.
  
",5.0,DSh,"Reviewed in the United States December 29, 2020","









  
  
    
  As a suggestion, the heads should also be metric. We can get them separately although. Also I'm missing the extender for the heads. It's not critical, but highly desirable and it's usually a part of the set. The rest if ok, looks good and worked as a big surprise for a gift.

  
",Size: 148pk
42,42,"







  
  
    A nice blend of a lot of things you might need
  
",3.0,Cindy,"Reviewed in the United States January 23, 2021","









  
  
    
  Of course this isn't a tool set you would use to build a house but it's good for the little things you need around the house and then a little bit more. When you ask your boyfriend to fix something it's a good chance he won't have to go and get a tool from his truck.

  
",Size: 160pk
43,43,"







  
  
    Great graduation gift!!
  
",5.0,R & A Johnson,"Reviewed in the United States June 10, 2020","









  
  
    
  I purchased this toolset as a graduation gift for my neighbor's son. He has already used it a lot and was thankful to have it as he gets ready to go off to college. His parents even told us that they were planning on getting him a tool kit to take and keep in his car, but this gift was perfect. This was a GREAT gift idea!!!

  
",Size: 148pk
44,44,"







  
  
    Too soon to know how valuable this will be
  
",4.0,gardel,"Reviewed in the United States January 27, 2021","









  
  
    
  Gave it 4 stars b/c I was working on fixing a faucet right after it arrived and still had to head to Lowes to get the right size phillips. Contents look good though so I'm sure it will be useful in the future. Also cannot yet speak to the product's durability and sturdiness.

  
",Size: 148pk
45,45,"







  
  
    Nice tool kit. Except for hammer.
  
",4.0,Endo,"Reviewed in the United States July 10, 2020","









  
  
    
  This is a nice kit for the money. Haven’t used it yet much. I notice as someone else mentioned the hammer is not too good, but I didn’t buy it for that. I’ll update review if necessary. You do have to be careful opening it, bc parts will dislodge from their seats and mess up the tray. No big deal though.

  
",Size: 148pk
46,46,"







  
  
    Perfect tool kit
  
",5.0,Emily R.,"Reviewed in the United States March 29, 2021","









  
  
    
  This is such a great deal for everything you receive. I have used several things out of it multiple things now and everything is of great quality, sturdiness, and solid. As a 20 y/o girl who only really uses tools for DIYs, decor, and furniture, this set has everything I have needed!

  
",Size: 148pk
47,47,"







  
  
    Good starter tools
  
",5.0,Emily J.,"Reviewed in the United States January 20, 2018","









  
  
    
  This product was exactly as expected. Sturdy and utilitarian. The items did tend to fall a bit if opened on the wrong side, but that is my only complaint (and it has been the case for almost all tool kits of this style I have ever used). It was given to a college student to be her starter set of tools, and she thinks it will more than satisfy her DIY and handyman needs in her first apartment!

  
",Size: 160pk
48,48,"







  
  
    The great reviews aren't for the 148 piece set
  
",1.0,Lisa,"Reviewed in the United States December 8, 2020","









  
  
    
  THIS REVIEW IS FOR THE 148 PIECE TOOL SET.I FEEL AS IF I HAVE BEEN CHEATED!!The fantastic reviews on this site seem to link all the tools sets together.I bought this tool set because it seemed to be AMAZON'S ""best seller"".However, as soon as I open the package, I was EXTREMELY DISAPPOINTED!It is very cheaply made! The tool box looks as if the plastic hinges will snap after just a few times of opening and closing. EVERYTHING LOOKS VERY CHEAP.I have learned a lesson from this! PAY REALLY GOOD ATTENTION TO WHICH MODEL IS ACTUALLY GETTING THE GREAT REVIEWS.I AM ONE VERY DISSATISFIED CUSTOMER!

  
",Size: 148pk
49,49,"







  
  
    Great tool box and they do fit in place, just make them click!
  
",5.0,Aria Rezaei,"Reviewed in the United States March 30, 2021","









  
  
    
  I see that a lot of people here are saying that things fall off of their box. When I push them in and they *click* they'll stay in place. I haven't had any problem with that. I don't use like 60% of the tools that are in this box, but at this price, even the things that I actually use would cost me much more than what was being offered here. It's a good start.

  
",Size: 148pk
50,50,"







  
  
    Great Tool Set For the Money
  
",5.0,Brian,"Reviewed in the United States March 29, 2021","









  
  
    
  I was looking for a tool kit for small, ordinary jobs around the house.  This fits the bill nicely--has most everything you need for ordinary repairs, etc.  It is well made, and comes at a great price!  Glad I bought it.

  
",Size: 148pk
51,51,"







  
  
    Shocking what you can get for thirty bucks
  
",5.0,Daniel W. DeLuca,"Reviewed in the United States March 21, 2021","









  
  
    
  I'm amazed at how much came in this box, how nicely it packs away, and how relatively sturdy the tools are.  I mean, you're not going to build a house with these, but for the occasional fix-up projects, they are totally fine.

  
",Size: 148pk
52,52,"







  
  
    A perfect tool set that meets all my needs.
  
",5.0,Hope abides,"Reviewed in the United States October 21, 2020","









  
  
    
  This is a lightweight tool set that has everything one needs. I recently moved into a new town-home and of course, there is lots to put together, screw and unscrew, hammer etc.This little kit had everything I needed.In fact, I ordered a second one for a friend.

  
",Size: 148pk
53,53,"







  
  
    Horrible box but tools are good
  
",3.0,Ahmed Adil,"Reviewed in the United States January 19, 2021","









  
  
    
  The toolbox is has a lot of useful tools but the box itself is horrible. The tools feel falling from the box and whenever you try to close the box they get get in between. The tools are nice but the box is very disappointing.

  
",Size: 148pk
54,54,"







  
  
    Cute lil kit
  
",5.0,Cal,"Reviewed in the United States November 7, 2019","









  
  
    
  Perfect little kit for household projects. We moved recently, and assembling furniture has been a hassle without the right tools. It’s also very portable, and can fit right underneath a car seat. Definitely worth the price!!

  
",Size: 160pk
55,55,"







  
  
    I Love It!!
  
",5.0,GHarb,"Reviewed in the United States September 17, 2019","









  
  
    
  I ordered this for my own personal tool kit. It has everything I need to do household jobs, such as, hanging blinds, curtains, etc. It is small, light weight and is very good quality. I love this tool kit and would recommend it to all ladies who need the essential tools to do the every day jobs we so often have to do on our own. I love my tool kit!!

  
",Size: 148pk
56,56,"







  
  
    Great Gift
  
",5.0,Pam Murphy,"Reviewed in the United States January 3, 2021","









  
  
    
  I bought this as a gift for my granddaughter. She is a new homeowner and did not have any tools. This was perfect for her for little repairs that she could do herself. Plus everything is packed away in the handy carry case.

  
",Size: 148pk
57,57,"







  
  
    Wife's tools
  
",5.0,jezdfax,"Reviewed in the United States December 13, 2020","









  
  
    
  i bought this for my wife for Christmas 2020. She was always complaining tools she would need to fix a loose screw or a pair of pliers needed to tighten something up were always getting lost. She would then have to go out in the garage and grab a tool from my tool chest.  This is her own little tool chest to keep in the kitchen.

  
",Size: 148pk
58,58,"







  
  
    Perfect 1st set of tools
  
",5.0,Sactokaren,"Reviewed in the United States September 25, 2020","









  
  
    
  I purchased this as a gift for a female friend who always borrows my tools. She lives in an apartment, so I thought this would be a great idea. It doesn't take up much space and all of the tools have a place inside. These are good quality tools as well.

  
",Size: 148pk
59,59,"







  
  
    Nice complete set of tools
  
",5.0,Gail Y.,"Reviewed in the United States March 28, 2021","









  
  
    
  This was a gift for a new homeowner who had a lot of furnishings to put together; the recipient told me that he uses these tools frequently for all kinds of projects.  He is very pleased with this set.

  
",Size: 148pk
60,60,"







  
  
    I wasn't expecting high-end tools so this will do for basic household things like putting together toys or tightening this and that
  
",3.0,,"Reviewed in the United States March 14, 2018","









  
  
    
  This is decent for the price. I wasn't expecting high-end tools so this will do for basic household things like putting together toys or tightening this and that. I haven't used many of the tools, but I did use the box cutter. It was sharp and would cut the box, however the blade broke and popped off mid use. Luckily it didn't hit me in the face. So be careful when using the box cutter.

  
",Size: 148pk
61,61,"







  
  
    Christmas gift for older grandson
  
",5.0,Virginia Sanford,"Reviewed in the United States January 22, 2021","









  
  
    
  Older grandsons always like fixing things, working on his four wheeler, etc.  He loves it and feels all grown up with a tool set of his own.  He is very responsible with his things so it was worth the money.

  
",Size: 205pk
62,62,"







  
  
    Very handy
  
",4.0,Pete Sisk,"Reviewed in the United States February 24, 2021","









  
  
    
  Doing very well overall.  Nice to have the basics in one location.  My tool box raided so many times it's hard to find anything. Sometimes container doesn't hold the individual tools in place very well.

  
",Size: 148pk
63,63,"







  
  
    This set is great!
  
",5.0,Samy,"Reviewed in the United States September 3, 2018","









  
  
    
  Just moved into my first apartment after college and i've been able to do everything myself - even fixing cupboards! Comes with a handy box of nails which is where I also keep extra screws from ikea sets and whatnot.The tape measure could be longer, but honestly it's all you need to be your own little handyman.

  
",Size: 148pk
