,index,CommentsTitle,CommentsStars,CommentsAuthor,CommentsDate,CommentsContent,PurchasemModel_Size
10,10,"







  
  
    Fabric is not always Waterproof!
  
",1.0,L jp,"Reviewed in the United States April 11, 2019","









  
  
    
  Leaks like a sieve!  I have had several of the instant tents from Coleman, two of the larger sizes and one other in this size.They were all superior. they never leaked one drop of rain and they were very wind resistant.  the first thing I noted after I set this up on a chilly autumn day, was how drafty and cold it was compared to my other tent (the same tent) just a few feet away.  Then it rained!  while one tent remained warm and dry, this new tent was cold and soaking wet. standing water on the inside. The walls covered in water drops in their entirety.  I cannot return this tent because I bought it in 2016 and had it in storage until  my original one wore out.  It was the fall of 2018 when I set it up the first time.  I will reorder a new one because I love this tent.  But I imagine I will have a 50/50 shot at a weather proofed product.  Other reviews are saying the same thing.Shame on you Coleman for selling faulty tents.  And for saying that they have a special weather tec design, your faithful customers are getting soaked in the tent and in the pocket book!

  
",Style: 4-person
11,11,"







  
  
    Best Tent Ever
  
",5.0,Amber Ronzitti,"Reviewed in the United States October 2, 2017","









  
  
    
  Best Tent Ever.  My husband and I set up the tent in under a minute.  Either of us could have set it up alone.We used this tent without the rainfly  (sold separately) in 30 degree temperature.  It was cold and the interior walls were damp with condensation, but tolerable.The windows on all sides are great.We fit our two double high full size air mattresses inside with room for bags and etc.Would fit a toddler air mattress in between our two with still room at our feet for bags.We added a small tarp by the opening to make a porch for wiping shoes before entering.The zippers are good quality and easy to open.I'm 5'9"" and can stand up all the way inside.  My husband is 6'2"" and can mostly stand up.

  
",Style: 6-person
12,12,"







  
  
    Nice Breeze?  Do NOT purchase!!
  
",1.0,Ropemountain,"Reviewed in the United States June 17, 2018","









  
  
    
  I purchased the 10 man green and teal version and couldn’t WAIT to set it up for my first night!! After making sure all of the poles were extended and locked in position, I staked it down as instructed. Definitely a two man/woman job.  Immediately, the entire side caved in.  I tried closing all of the windows and that helped... for a brief second, but collapsed again.  No point in buying this tent unless you live where is there is no breeze.  Wind was around 20 mph which shouldn’t have brought this tent down.  Poles seem flimsy.  This review gets one star because the size was perfect and tent was roomy.  I’m truly disappointed as THIS was the tent I searched long and hard for.

  
",Style: 10-person
13,13,"







  
  
    T‘Was a dark and windy night.
  
",5.0,BaneTop Contributor: Camping,"Reviewed in the United States March 11, 2020","









  
  
    
  Very happy with this tent so far.  I haven’t been able to set it up and use it in rainy weather yet, so I’ll have to report back later on weatherproofing.This tent set up just as quickly and easily as my previous instant tent did.  It takes a little getting used to the “solid/hinged door”, as it relies on a pole system on the outer rim that zips up in the door.  Once figured out, all was good, but it sucks having a second zipper running along the outer edge of the door, as this can get confusing as myself and one other person already mistook it during first use as a regular zipper to open the door.PRO:  because of the dark nature of this tent, it seems to be a thicker material and did a good job cutting down wind on a breezy and chilly night.  Something not advertised in the ability of this tent.To say that it cut down on the amount of light coming in would be an understatement.  There’s nearly no light let in and most of it that does come in comes through a zipper or two that you haven’t fully met up on the doors or windows.I will keep this updated once I get a full season out of this tent!  Hopefully!

  
",Style: 10-person
14,14,"







  
  
    Great tent under most whether conditions
  
",4.0,Dawn Kimble,"Reviewed in the United States October 16, 2017","








  
  Your browser does not support HTML5 video.










  
  
    
   This is a good tent under most weather conditions.I have used this tent for nearly 2 years at scouting campouts. Our scouts tend to be rainstorm magnets and this tent has endured quite a bit. I have never sealed the seams or done anything extra to the tent. I've used it and the rainfly straight from Coleman. The tent and I have endured rain and wind and faired very well. Once I had to sleep in the center of the tent because of the way the wind was blowing the sides of the tent in, and there was some water around the edges, but we survived--until this last weekend.We had a day of high winds and an evening of storms with continued high winds. The clips attaching the rainfly to the tent were unable to hold the fly on, but the guylines kept it from blowing away. (See attached video.) (In illustration, port-a-potty was lifted off the ground and tipped over.) During that extended straight line wind, after a day of enduring the wind, the stakes gave up and my tent with cot, foam tile square floor, rubbermaid storage containers and everything inside, began rolling away. We chased it down and it took 3 of us to drag it back, but the tent survived.We restaked the tent and tried again. This time, the stakes held, but the tent did not. The tent legs broke free from where they were attached to the base of the tent at the corners causing the tent to collapse. (See attached photo.) One tent pole was bent under the pressure. At this point, I went and slept in my truck.This tent has endured some pretty intense storms before and done fine. This one was just too much. A friend with a similar tent was able to tie his tent to a fence and he faired much better.All-in-all, it's a great tent. After rolling away and later collapsing, I believe it only has one damaged tent pole that I will look into replacing. We will continue to use this tent, although, I will look for a lower profile tent for campouts with thunderstorms in the forecast.

  
",Style: 6-person
15,15,"







  
  
    Get the 6-person version for adults.
  
",4.0,James C. Frinier,"Reviewed in the United States June 15, 2019","









  
  
    
  It’s a fine tent, and I gave it 4 stars because I think that’s fair, even though I wish I hadn’t bought it.I also have the 6-person version, which I really love, but I bought this 4-person version to use for camping when it’s just my wife and I. It seemed more sensible - I mean, a “4-person” tent should be plenty for 2 adults. Right? Well, not really.In the 6-person version those adults can stand up! Not so, in this 4-person version. Also, it is very, very difficult to get in and out of this tent when someone is sleeping on the door side. If it could zip open on either side, that would be ideal. The getting up in the middle of the night to “go” situation is what makes me really regret having purchased this tent.One more thing to know about these tents... When put away, they are much much larger than a regular tent of similar size. Concern about storage and transportation was the main reason I didn’t just get another 6-person of the same type.Considering that the price difference between the 4 and 6-person versions is so tiny, I’d only recommend the 4-person for kids. Adults, who tend to use inflatable air mattresses or cots won’t be as happy. While they technically fit, it’s just to awkward to move around in there.Now, for a single adult, this tent would be fine.

  
",Style: 4-person
16,16,"







  
  
    Not well made 😞
  
",1.0,HeavyAmazonUser,"Reviewed in the United States May 21, 2018","









  
  
    
  Very disappointing. This is the second Coleman tennis we’ve bought in 3 years. The first one was a 8-10 person and it was unmanageable for me to open it when it was wet (post rainy camping trip). I’m 5’3” and pretty strong but I couldn’t get it open. Poles stuck and thevtebt kept flopping over. Too heavy to open and prop up to dry out. A pole snapped at a bending point and that was the end. It lasted 5 camping trips.This 6 person tent we used for 2! Again it got wet, 1st time I had nothing problem opening it to air out. Now the 2nd time after airing it out (another rainy camping trip)I tried to close it carefully and a pole snapped right at the top center point inside. I also noticed a screw was missing that bolts one of the plastic brackets to the top on another pole.  I’m beginning to think these tents aren’t made so we’ll no matter what size you buy.

  
",Style: 6-person
17,17,"







  
  
    Coleman quality? The pole was backward, Light shined thru the black out coating, tie downs slipped.
  
",1.0,R. D. Childers,"Reviewed in the United States July 7, 2019","








  
  Your browser does not support HTML5 video.










  
  
    
   The support pole was on backward. If I did not have a small Phillips on hand for another reason, I would have had a much worse experience. The black coating that is supposed to block light is full of holes that let light in. The knot used to hold tension on the guy line was too small and easily slipped through. It was easily corrected when I set up the tent for the first time but, I am not being paid to assemble tents. That is what I paid Coleman to do. I made a video to further illustrate the details.I do not trust this coating to last. I do not trust the quality system at Coleman. That means that I do not trust the people at the top that create the priorities they have established. That means that I will not be purchasing Coleman products. There is a Coleman factory in our area. I would like to support the home town team......

  
",Style: 10-person
18,18,"







  
  
    Perfect for my family of 5 with room for more people.
  
",4.0,Kylee Mustard ,"Reviewed in the United States June 2, 2020","









  
  
    
  If you are looking for a roomier tent that you can stand up in and to blockout the early morning sun this is the tent for you.We are a family of 5 with three boys 9,3,2. I bought this tent because we wanted one that was easy to assemble, block sunlight for those times when we need to put the kids down for a nap or earlier bedtime or to sober up with a nap mid day. Our tent was up within 3 minutes with two adults. I do recommend setting it up once or twice before camping because it is a bit confusing if you’ve never had an instant pop up tent.We camped in the Colville National Forest in WA next to the lake and there was a thunderstorm our second night camping we had already sprayed the tent with water resistant spray and I would say the tent help pretty well. There was a few leaks but it’s to be expected with any tent mostly at the corners the walls were damp to the touch but it did pour rain for about 10 hours so I can’t complain. If you are experiencing rain I recommend spraying it first and don’t put anything in the corners of the tent just to be safe.We had two queen air mattresses could easily fit a 3rd but I prefer a twin for the 3rd mattress to there is still enough room for clothes bag and changing area.My favorite parts is that while all the other campers were awake at 6-7am we were still sleeping because of the blackout affect my kids didn’t wake up till 9am! And the door has a pole that allows it to be closed but not zipped so my kids are messing up the zipper each time they go in and out durning the day only zipped it up for bedtime.Our tent was the tent to have. My brother who has a fairly new tent and is 6 3 was like I need this tent like now and he camps more then me and had a brand new baby. Would recommend to all my family and friends who love to camp.I will post an update after our next camp trip with more visual pictures and possible improvements for weather protection.

  
",Style: 10-person
19,19,"







  
  
    I just got this tent, set it up right away, and can't wait to camp in it
  
",5.0,Amazon Customer,"Reviewed in the United States March 1, 2016","









  
  
    
  I just got this tent today, so of course I haven't actually camped in it yet, but I went right out and set it up. It went up so fast, and it was almost accidental...just by handling the poles, it almost set itself up. If it took a full minute, it didn't take a second more than that, and I wasn't even trying to see how quickly I could do it.Because the tent doesn't come with a rain fly, I also got a 12x14 tarp to go with it, and I hung that over the tent when I set it up today. With guy lines holding the tarp nice and snug and draped down over the tent, it looks like I will be able to keep the windows halfway down in a rainstorm and still be fine. That's a lot better coverage than the official Coleman rain fly for this tent.I wish it had a floor vent, but with four huge windows and a ceiling vent, I think it should be more than fine. I have a standard issue U.S. Army cot that will fit inside with plenty of room left over (I'm using this tent to solo camp).Do yourself a favor and buy some good quality tent stakes. My tent didn't come with any stakes (and I'm not sure if it was supposed to), but I've read a ton of reviews that said the Coleman stakes are garbage, so I ordered some good metal official issue Army tent stakes. If I end up bending those, I must be talented.The tent is very roomy inside, and I love being able to stand upright in it - that was one reason I chose this model. It's called a six-person tent, but don't kid yourself. Six people would have to really, really, really like each other to squeeze into this tent. I do think it could fit four without their gear, or fewer with some gear. Two people would love this tent and have plenty of room. Since I'm camping solo, it's like a small house for me.Recommended? Absolutely.

  
",Style: 6-person
20,20,"







  
  
    If I could give zero stars I would! It's in the dumpster at the campground.
  
",1.0,Melissa Willard,"Reviewed in the United States June 16, 2020","









  
  
    
  Brought this tent so that we would have a little more headroom than our dome tent. I soooo HATE this tent! Had read other reviews about purchasing the rainfly and sealing the tent before use to make it extra water proof. So I did. Sealed the tent and separate rainfly (both seam sealer and spray on sealer) not only once but twice before our trip. So I did 2 coats of sealing. The first night of use we had a short down pour.... LEAKED.... walls on the inside were wet and dripping from the storage nets inside. Second night.... a steady rain and we woke up with saturated pillows, sleeping bags, and you could literally watch the rain running down the inside of the tent. I am not an inexperienced camper and have owned multiple tents.... this is by far the worse tent purchase I have EVER made.  We wound up driving all the way back home to switch out this tent for the smaller Ozark Trail tent that we had been using for 3 years (without ever sealing mind you!!!!) and  drying our pillows and bedding. WE left this tent in the dumpster at the campground...... DO NOT BUY THIS TENT...... worst purchase ever!

  
",Style: 4-person
21,21,"







  
  
    The WORST. Zero stars. Not worth the standing room.
  
",1.0,Dmitriy Aristov,"Reviewed in the United States September 11, 2019","









  
  
    
  This tent is awful. I don't usually write long reviews but I need to for this one because this was so bad:Good:It's meant to have standing room so it does a better job of that than dome tents.Looks good.Easy to set up.Bad:Door: the door opens only on the right side and only half way, so if you sleep on the opposite side, you have to crawl everything and everyone to the zipper, then crawl over everyone to get out and the same to get back in. The door is also difficult to close because there is tension in the top corner so you literally have to pull the door up towards the wall for the zipper to close. Insane.Small inside: My version was for ""4"" people, there is no way 4 people fit in there. Barely fits a queen inflatable mattress for two people and their stuff. The floor space is severely limited by the door design, maybe that's why an equivalent dome tent would feel more roomy.Heavy and very bulky: It is very heavy and very bulky, even for a ""small"" 4 person tent. I have another tent that is a dome tent and it's about 2 feet across and a radius of a bout 9 inches when packed. This is about 3.5 feet across and a radius of 1.5 feet across. It is gigantic, even when packed. Furthermore, after unpacking it for the first time turns out that it doesn't pack back into the same bag!!! Knowing this, the bag is designed to be ripped in the middle in order to expand it when packing it back up! WHAT?! So when you leave for camping it takes up X amount of space, but when I came back it took up 2X amount of space in my car...Awkward windows: there are three windows which all unzip down, but they are not under a rain cover, so you are exposed when they are open. So much for standing room.Lack of ventilation: if the windows are rolled up the only ventilation you get is a small 6 inch slit in the top, no air goes in or out.Material absorbs moisture: I don't what this material that they use, but it absorbs condensation overnight and then whatever is touching the walls is wet. My pillow was wet. My clothing was wet. And this is camping in very dry woods in the middle of the summer.Does not come with a rain cover: it didn't rain when I was camping, but the sloping sides and open windows would presumably just let the water completely in. So if you are in rain, you have to completely close all the windows. If you do that you are in a sauna.Summary: don't buy this tent. However, my friends have the 6 person version, and for the two of them it seems to work a bit better, because no issues with door access and cramped spacing.

  
",Style: 4-person
22,22,"







  
  
    Not Even Close to Water Resistant
  
",1.0,Robert J. Golde,"Reviewed in the United States May 31, 2019","









  
  
    
  I purchased this tent in June 2016 specifically because of the ""video"" showing only a microscopic amount of water entering the tent during a simulated rain test.  I have used the tent 3 times.  The first two times I was in the desert during the dry season.  The tent was great!  The third time I used the tent was in Big Sur, California.  This time my wife and young son were with me.  I knew it was going to rain the first night, but I had no worries because of the video.  I assured my wife; all would be good and that any rain we experience will be far less intense than the simulated storm in the video.  I told her “no water would get into the tent.”  The first night, as forecast, it rained.  The rain was not intense like in the video, but it did rain consistently for many hours.  By morning, there was well over a gallon of water pooled on the floor of the tent.  The rainwater did not come in through a hole or seam in the tent.  Rather, it permeated through the entire surface area of the top and the walls of the tent.  Fortunately, we were on cots and tall air mattresses.  If not, we would have been drenched in cold rainwater.

  
",Style: 6-person
23,23,"







  
  
    Meh. Awesome tent setup but....
  
",2.0,James S.,"Reviewed in the United States April 29, 2018","









  
  
    
  I really wanted to like this tent. The setup is amazing! It’s super impressive. But... first time out  a window zippper broke. They are super cheap and flimsy so I’m sure it won’t be the last. The points where the tent connect to the frame are already splitting, they will won’t last.One that really got me was this IS NOT a 6 person tent. Not even close. MAYbe six small people shoulder to shoulder with absolutely no gear. My petite wife, seven year old son and I were cramped - with three day packs for one night. I’d go so far as to say this false advertising - very misleading.And yes putting it up is great! So easy!  Even the mechanisms that hold the bars at the top are super solid and well built. But unfortunately it’s pretty much a gimmick because of taking it down. There is no easy, clean way to do it. I felt like I was surely going to rip a side as I squeezed poles together and crammed it into the bag. Unless you know how to pack a parachute, it’s a mess. Better hope your site is pretty clean.Oh, the fly. I had to buy a fly separately! Come one man, that thing probably costs a buck to make.If this tent had heavier duty zippers, reninforced stress points at the pole connection, and a more effective way to pack it - it would be an incredible purchase. But I guess it would cost a ton more.If ya do a trip a year in good weather, by some ductape and enjoy. Otherwise look elsewhere. I think Coleman should stick to stoves for now. Oh or sleeping bags. My wife loves hers!Disclaimer, I just got back from our trip and just set the tent back up to dry it out completely from condensation - and attempt to pack it up neatly - currently frustrated because I just can’t get it.

  
",Style: 6-person
